"Step","OLMo-7B-run-038 - eval/downstream/winogrande_acc","OLMo-7B-run-038 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-038 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-037 - eval/downstream/winogrande_acc","OLMo-7B-run-037 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-037 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-036 - eval/downstream/winogrande_acc","OLMo-7B-run-036 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-036 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-035 - eval/downstream/winogrande_acc","OLMo-7B-run-035 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-035 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-034 - eval/downstream/winogrande_acc","OLMo-7B-run-034 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-034 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-033 - eval/downstream/winogrande_acc","OLMo-7B-run-033 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-033 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-032 - eval/downstream/winogrande_acc","OLMo-7B-run-032 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-032 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-031 - eval/downstream/winogrande_acc","OLMo-7B-run-031 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-031 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-030 - eval/downstream/winogrande_acc","OLMo-7B-run-030 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-030 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-029 - eval/downstream/winogrande_acc","OLMo-7B-run-029 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-029 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-027 - eval/downstream/winogrande_acc","OLMo-7B-run-027 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-027 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-026 - eval/downstream/winogrande_acc","OLMo-7B-run-026 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-026 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-025 - eval/downstream/winogrande_acc","OLMo-7B-run-025 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-025 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-024 - eval/downstream/winogrande_acc","OLMo-7B-run-024 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-024 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-023 - eval/downstream/winogrande_acc","OLMo-7B-run-023 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-023 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-022 - eval/downstream/winogrande_acc","OLMo-7B-run-022 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-022 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-021 - eval/downstream/winogrande_acc","OLMo-7B-run-021 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-021 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-020 - eval/downstream/winogrande_acc","OLMo-7B-run-020 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-020 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-019 - eval/downstream/winogrande_acc","OLMo-7B-run-019 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-019 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-018 - eval/downstream/winogrande_acc","OLMo-7B-run-018 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-018 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-017 - eval/downstream/winogrande_acc","OLMo-7B-run-017 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-017 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-016 - eval/downstream/winogrande_acc","OLMo-7B-run-016 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-016 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-015 - eval/downstream/winogrande_acc","OLMo-7B-run-015 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-015 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-014 - eval/downstream/winogrande_acc","OLMo-7B-run-014 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-014 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-013 - eval/downstream/winogrande_acc","OLMo-7B-run-013 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-013 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-012 - eval/downstream/winogrande_acc","OLMo-7B-run-012 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-012 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-011 - eval/downstream/winogrande_acc","OLMo-7B-run-011 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-011 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-010 - eval/downstream/winogrande_acc","OLMo-7B-run-010 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-010 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-009 - eval/downstream/winogrande_acc","OLMo-7B-run-009 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-009 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-008 - eval/downstream/winogrande_acc","OLMo-7B-run-008 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-008 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-007 - eval/downstream/winogrande_acc","OLMo-7B-run-007 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-007 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-006 - eval/downstream/winogrande_acc","OLMo-7B-run-006 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-006 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-005 - eval/downstream/winogrande_acc","OLMo-7B-run-005 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-005 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-004 - eval/downstream/winogrande_acc","OLMo-7B-run-004 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-004 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-003 - eval/downstream/winogrande_acc","OLMo-7B-run-003 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-003 - eval/downstream/winogrande_acc__MAX","OLMo-7B-run-002 - eval/downstream/winogrande_acc","OLMo-7B-run-002 - eval/downstream/winogrande_acc__MIN","OLMo-7B-run-002 - eval/downstream/winogrande_acc__MAX"
"45000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5516968965530396","0.5516968965530396","0.5516968965530396","","",""
"46000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5548539757728577","0.5548539757728577","0.5548539757728577","","",""
"47000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5588003396987915","0.5588003396987915","0.5588003396987915","","",""
"48000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5808997750282288","0.5808997750282288","0.5808997750282288","","",""
"49000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5588003396987915","0.5588003396987915","0.5588003396987915","","",""
"50000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5785319805145264","0.5785319805145264","0.5785319805145264","","",""
"51000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5730071067810059","0.5730071067810059","0.5730071067810059","","",""
"52000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5682715177536011","0.5682715177536011","0.5682715177536011","","",""
"53000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5793212056159973","0.5793212056159973","0.5793212056159973","","",""
"54000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5722178220748901","0.5722178220748901","0.5722178220748901","","",""
"55000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5856353640556335","0.5856353640556335","0.5856353640556335","","",""
"56000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5808997750282288","0.5808997750282288","0.5808997750282288","","",""
"57000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5848460793495178","0.5848460793495178","0.5848460793495178","","",""
"58000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5730071067810059","0.5730071067810059","0.5730071067810059","","",""
"59000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5714285969734192","0.5714285969734192","0.5714285969734192","","","","","",""
"60000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5785319805145264","0.5785319805145264","0.5785319805145264","","","","","","","","",""
"61000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5840568542480469","0.5840568542480469","0.5840568542480469","","","","","","","","",""
"62000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5895816683769226","0.5895816683769226","0.5895816683769226","","","","","","","","",""
"63000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.565114438533783","0.565114438533783","0.565114438533783","","","","","","","","",""
"64000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5808997750282288","0.5808997750282288","0.5808997750282288","","","","","","","","",""
"65000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5840568542480469","0.5840568542480469","0.5840568542480469","","","","","","","","",""
"66000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5856353640556335","0.5856353640556335","0.5856353640556335","","","","","","","","",""
"67000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5769534111022949","0.5769534111022949","0.5769534111022949","","","","","","","","",""
"68000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5793212056159973","0.5793212056159973","0.5793212056159973","","","","","","","","",""
"69000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5872138738632202","0.5872138738632202","0.5872138738632202","","","","","","","","",""
"70000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5722178220748901","0.5722178220748901","0.5722178220748901","","","","","","","","",""
"71000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5698500275611877","0.5698500275611877","0.5698500275611877","","","","","","","","",""
"72000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.591949462890625","0.591949462890625","0.591949462890625","","","","","","","","",""
"73000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5895816683769226","0.5895816683769226","0.5895816683769226","","","","","","","","",""
