"Step","OLMo-7B-run-038 - eval/downstream/piqa_len_norm","OLMo-7B-run-038 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-038 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-037 - eval/downstream/piqa_len_norm","OLMo-7B-run-037 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-037 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-036 - eval/downstream/piqa_len_norm","OLMo-7B-run-036 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-036 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-035 - eval/downstream/piqa_len_norm","OLMo-7B-run-035 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-035 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-034 - eval/downstream/piqa_len_norm","OLMo-7B-run-034 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-034 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-033 - eval/downstream/piqa_len_norm","OLMo-7B-run-033 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-033 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-032 - eval/downstream/piqa_len_norm","OLMo-7B-run-032 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-032 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-031 - eval/downstream/piqa_len_norm","OLMo-7B-run-031 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-031 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-030 - eval/downstream/piqa_len_norm","OLMo-7B-run-030 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-030 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-029 - eval/downstream/piqa_len_norm","OLMo-7B-run-029 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-029 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-027 - eval/downstream/piqa_len_norm","OLMo-7B-run-027 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-027 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-026 - eval/downstream/piqa_len_norm","OLMo-7B-run-026 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-026 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-025 - eval/downstream/piqa_len_norm","OLMo-7B-run-025 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-025 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-024 - eval/downstream/piqa_len_norm","OLMo-7B-run-024 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-024 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-023 - eval/downstream/piqa_len_norm","OLMo-7B-run-023 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-023 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-022 - eval/downstream/piqa_len_norm","OLMo-7B-run-022 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-022 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-021 - eval/downstream/piqa_len_norm","OLMo-7B-run-021 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-021 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-020 - eval/downstream/piqa_len_norm","OLMo-7B-run-020 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-020 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-019 - eval/downstream/piqa_len_norm","OLMo-7B-run-019 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-019 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-018 - eval/downstream/piqa_len_norm","OLMo-7B-run-018 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-018 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-017 - eval/downstream/piqa_len_norm","OLMo-7B-run-017 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-017 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-016 - eval/downstream/piqa_len_norm","OLMo-7B-run-016 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-016 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-015 - eval/downstream/piqa_len_norm","OLMo-7B-run-015 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-015 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-014 - eval/downstream/piqa_len_norm","OLMo-7B-run-014 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-014 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-013 - eval/downstream/piqa_len_norm","OLMo-7B-run-013 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-013 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-012 - eval/downstream/piqa_len_norm","OLMo-7B-run-012 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-012 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-011 - eval/downstream/piqa_len_norm","OLMo-7B-run-011 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-011 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-010 - eval/downstream/piqa_len_norm","OLMo-7B-run-010 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-010 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-009 - eval/downstream/piqa_len_norm","OLMo-7B-run-009 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-009 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-008 - eval/downstream/piqa_len_norm","OLMo-7B-run-008 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-008 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-007 - eval/downstream/piqa_len_norm","OLMo-7B-run-007 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-007 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-006 - eval/downstream/piqa_len_norm","OLMo-7B-run-006 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-006 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-005 - eval/downstream/piqa_len_norm","OLMo-7B-run-005 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-005 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-004 - eval/downstream/piqa_len_norm","OLMo-7B-run-004 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-004 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-003 - eval/downstream/piqa_len_norm","OLMo-7B-run-003 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-003 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-002 - eval/downstream/piqa_len_norm","OLMo-7B-run-002 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-002 - eval/downstream/piqa_len_norm__MAX"
"46000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7464635372161865","0.7464635372161865","0.7464635372161865","","",""
"47000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7513601779937744","0.7513601779937744","0.7513601779937744","","",""
"48000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.745375394821167","0.745375394821167","0.745375394821167","","",""
"49000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7470076084136963","0.7470076084136963","0.7470076084136963","","",""
"50000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7437431812286377","0.7437431812286377","0.7437431812286377","","",""
"51000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7426550388336182","0.7426550388336182","0.7426550388336182","","",""
"52000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7459194660186768","0.7459194660186768","0.7459194660186768","","",""
"53000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7573449611663818","0.7573449611663818","0.7573449611663818","","",""
"54000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7491838932037354","0.7491838932037354","0.7491838932037354","","",""
"55000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7584331035614014","0.7584331035614014","0.7584331035614014","","",""
"56000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7568008899688721","0.7568008899688721","0.7568008899688721","","",""
"57000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7606093287467957","0.7606093287467957","0.7606093287467957","","",""
"58000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7606093287467957","0.7606093287467957","0.7606093287467957","","",""
"59000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7611533999443054","0.7611533999443054","0.7611533999443054","","","","","",""
"60000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7665941119194031","0.7665941119194031","0.7665941119194031","","","","","","","","",""
"61000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7568008899688721","0.7568008899688721","0.7568008899688721","","","","","","","","",""
"62000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7655059695243835","0.7655059695243835","0.7655059695243835","","","","","","","","",""
"63000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7611533999443054","0.7611533999443054","0.7611533999443054","","","","","","","","",""
"64000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7606093287467957","0.7606093287467957","0.7606093287467957","","","","","","","","",""
"65000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.764417827129364","0.764417827129364","0.764417827129364","","","","","","","","",""
"66000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7693144679069519","0.7693144679069519","0.7693144679069519","","","","","","","","",""
"67000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7676822543144226","0.7676822543144226","0.7676822543144226","","","","","","","","",""
"68000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7616974711418152","0.7616974711418152","0.7616974711418152","","","","","","","","",""
"69000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.771490752696991","0.771490752696991","0.771490752696991","","","","","","","","",""
"70000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7578890323638916","0.7578890323638916","0.7578890323638916","","","","","","","","",""
"71000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7649618983268738","0.7649618983268738","0.7649618983268738","","","","","","","","",""
"72000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7595212459564209","0.7595212459564209","0.7595212459564209","","","","","","","","",""
