"Step","Group: OLMo-1B - eval/downstream/piqa_len_norm","Group: OLMo-1B - eval/downstream/piqa_len_norm__MIN","Group: OLMo-1B - eval/downstream/piqa_len_norm__MAX"
"39000","0.7105549573898315","0.7105549573898315","0.7105549573898315"
"40000","0.7143634557723999","0.7143634557723999","0.7143634557723999"
"41000","0.7170838117599487","0.7170838117599487","0.7170838117599487"
"42000","0.7105549573898315","0.7105549573898315","0.7105549573898315"
"43000","0.7078346014022827","0.7078346014022827","0.7078346014022827"
"44000","0.7149075269699097","0.7149075269699097","0.7149075269699097"
"45000","0.7138193845748901","0.7138193845748901","0.7138193845748901"
"46000","0.7149075269699097","0.7149075269699097","0.7149075269699097"
"47000","0.7181719541549683","0.7181719541549683","0.7181719541549683"
"48000","0.7127312421798706","0.7127312421798706","0.7127312421798706"
"49000","0.7138193845748901","0.7138193845748901","0.7138193845748901"
"50000","0.7219803929328918","0.7219803929328918","0.7219803929328918"
"51000","0.7241566777229309","0.7241566777229309","0.7241566777229309"
"52000","0.7334058880805969","0.7334058880805969","0.7334058880805969"
"53000","0.7247007489204407","0.7247007489204407","0.7247007489204407"
"54000","0.7214363217353821","0.7214363217353821","0.7214363217353821"
"55000","0.7170838117599487","0.7170838117599487","0.7170838117599487"
"56000","0.7181719541549683","0.7181719541549683","0.7181719541549683"
"57000","0.7203481793403625","0.7203481793403625","0.7203481793403625"
"58000","0.7279651761054993","0.7279651761054993","0.7279651761054993"
"59000","0.7241566777229309","0.7241566777229309","0.7241566777229309"
"60000","0.7159956693649292","0.7159956693649292","0.7159956693649292"
"61000","0.7132753133773804","0.7132753133773804","0.7132753133773804"
"62000","0.7279651761054993","0.7279651761054993","0.7279651761054993"
"63000","0.7247007489204407","0.7247007489204407","0.7247007489204407"
"64000","0.7241566777229309","0.7241566777229309","0.7241566777229309"
"65000","0.7279651761054993","0.7279651761054993","0.7279651761054993"
"66000","0.7295973896980286","0.7295973896980286","0.7295973896980286"
"67000","0.7230685353279114","0.7230685353279114","0.7230685353279114"
"68000","0.7274211049079895","0.7274211049079895","0.7274211049079895"
"69000","0.7317736744880676","0.7317736744880676","0.7317736744880676"
"70000","0.7225244641304016","0.7225244641304016","0.7225244641304016"
"71000","0.7312296032905579","0.7312296032905579","0.7312296032905579"
"72000","0.7328618168830872","0.7328618168830872","0.7328618168830872"
"73000","0.719260036945343","0.719260036945343","0.719260036945343"
"74000","0.728509247303009","0.728509247303009","0.728509247303009"
"75000","0.7344940304756165","0.7344940304756165","0.7344940304756165"
"76000","0.7274211049079895","0.7274211049079895","0.7274211049079895"
"77000","0.7301414608955383","0.7301414608955383","0.7301414608955383"
"78000","0.7388466000556946","0.7388466000556946","0.7388466000556946"
"79000","0.7339499592781067","0.7339499592781067","0.7339499592781067"
"80000","0.7306855320930481","0.7306855320930481","0.7306855320930481"
"81000","0.7312296032905579","0.7312296032905579","0.7312296032905579"
"82000","0.7361262440681458","0.7361262440681458","0.7361262440681458"
"83000","0.7339499592781067","0.7339499592781067","0.7339499592781067"
"84000","0.7252448201179504","0.7252448201179504","0.7252448201179504"
"85000","0.7306855320930481","0.7306855320930481","0.7306855320930481"
"86000","0.7328618168830872","0.7328618168830872","0.7328618168830872"
"87000","0.7339499592781067","0.7339499592781067","0.7339499592781067"
"88000","0.7344940304756165","0.7344940304756165","0.7344940304756165"
"89000","0.7295973896980286","0.7295973896980286","0.7295973896980286"
"90000","0.7274211049079895","0.7274211049079895","0.7274211049079895"
"91000","0.728509247303009","0.728509247303009","0.728509247303009"
"92000","0.7339499592781067","0.7339499592781067","0.7339499592781067"
"93000","0.7366703152656555","0.7366703152656555","0.7366703152656555"
"94000","0.737758457660675","0.737758457660675","0.737758457660675"
"95000","0.7361262440681458","0.7361262440681458","0.7361262440681458"
"96000","0.7334058880805969","0.7334058880805969","0.7334058880805969"
"97000","0.7312296032905579","0.7312296032905579","0.7312296032905579"
"98000","0.7241566777229309","0.7241566777229309","0.7241566777229309"
"99000","0.7334058880805969","0.7334058880805969","0.7334058880805969"
"100000","0.735582172870636","0.735582172870636","0.735582172870636"
"101000","0.737758457660675","0.737758457660675","0.737758457660675"
"102000","0.7372143864631653","0.7372143864631653","0.7372143864631653"
"103000","0.7339499592781067","0.7339499592781067","0.7339499592781067"
"104000","0.7361262440681458","0.7361262440681458","0.7361262440681458"
"105000","0.7372143864631653","0.7372143864631653","0.7372143864631653"
"106000","0.7279651761054993","0.7279651761054993","0.7279651761054993"
"107000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"108000","0.7350381016731262","0.7350381016731262","0.7350381016731262"
"109000","0.7323177456855774","0.7323177456855774","0.7323177456855774"
"110000","0.735582172870636","0.735582172870636","0.735582172870636"
"111000","0.7334058880805969","0.7334058880805969","0.7334058880805969"
"112000","0.7306855320930481","0.7306855320930481","0.7306855320930481"
"113000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"114000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"115000","0.7317736744880676","0.7317736744880676","0.7317736744880676"
"116000","0.7404787540435791","0.7404787540435791","0.7404787540435791"
"117000","0.7328618168830872","0.7328618168830872","0.7328618168830872"
"118000","0.7301414608955383","0.7301414608955383","0.7301414608955383"
"119000","0.7328618168830872","0.7328618168830872","0.7328618168830872"
"120000","0.7350381016731262","0.7350381016731262","0.7350381016731262"
"121000","0.7344940304756165","0.7344940304756165","0.7344940304756165"
"122000","0.7393906712532043","0.7393906712532043","0.7393906712532043"
"123000","0.735582172870636","0.735582172870636","0.735582172870636"
"124000","0.7339499592781067","0.7339499592781067","0.7339499592781067"
"125000","0.7388466000556946","0.7388466000556946","0.7388466000556946"
"126000","0.7306855320930481","0.7306855320930481","0.7306855320930481"
"127000","0.7334058880805969","0.7334058880805969","0.7334058880805969"
"128000","0.7306855320930481","0.7306855320930481","0.7306855320930481"
"129000","0.7388466000556946","0.7388466000556946","0.7388466000556946"
"130000","0.7312296032905579","0.7312296032905579","0.7312296032905579"
"131000","0.7383025288581848","0.7383025288581848","0.7383025288581848"
"132000","0.7317736744880676","0.7317736744880676","0.7317736744880676"
"133000","0.7388466000556946","0.7388466000556946","0.7388466000556946"
"134000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"135000","0.7301414608955383","0.7301414608955383","0.7301414608955383"
"136000","0.747551679611206","0.747551679611206","0.747551679611206"
"137000","0.7350381016731262","0.7350381016731262","0.7350381016731262"
"138000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"139000","0.7366703152656555","0.7366703152656555","0.7366703152656555"
"140000","0.7306855320930481","0.7306855320930481","0.7306855320930481"
"141000","0.7350381016731262","0.7350381016731262","0.7350381016731262"
"142000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"143000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"144000","0.7344940304756165","0.7344940304756165","0.7344940304756165"
"145000","0.728509247303009","0.728509247303009","0.728509247303009"
"146000","0.7339499592781067","0.7339499592781067","0.7339499592781067"
"147000","0.7372143864631653","0.7372143864631653","0.7372143864631653"
"148000","0.7404787540435791","0.7404787540435791","0.7404787540435791"
"149000","0.7306855320930481","0.7306855320930481","0.7306855320930481"
"150000","0.7350381016731262","0.7350381016731262","0.7350381016731262"
"151000","0.7323177456855774","0.7323177456855774","0.7323177456855774"
"152000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"153000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"154000","0.7323177456855774","0.7323177456855774","0.7323177456855774"
"155000","0.7334058880805969","0.7334058880805969","0.7334058880805969"
"156000","0.7350381016731262","0.7350381016731262","0.7350381016731262"
"157000","0.7372143864631653","0.7372143864631653","0.7372143864631653"
"158000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"159000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"160000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"161000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"162000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"163000","0.728509247303009","0.728509247303009","0.728509247303009"
"164000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"165000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"166000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"167000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"168000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"169000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"170000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"171000","0.7393906712532043","0.7393906712532043","0.7393906712532043"
"172000","0.735582172870636","0.735582172870636","0.735582172870636"
"173000","0.7366703152656555","0.7366703152656555","0.7366703152656555"
"174000","0.7328618168830872","0.7328618168830872","0.7328618168830872"
"175000","0.7383025288581848","0.7383025288581848","0.7383025288581848"
"176000","0.7366703152656555","0.7366703152656555","0.7366703152656555"
"177000","0.745375394821167","0.745375394821167","0.745375394821167"
"178000","0.7404787540435791","0.7404787540435791","0.7404787540435791"
"179000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"180000","0.7464635372161865","0.7464635372161865","0.7464635372161865"
"181000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"182000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"183000","0.7393906712532043","0.7393906712532043","0.7393906712532043"
"184000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"185000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"186000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"187000","0.7480957508087158","0.7480957508087158","0.7480957508087158"
"188000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"189000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"190000","0.7372143864631653","0.7372143864631653","0.7372143864631653"
"191000","0.7383025288581848","0.7383025288581848","0.7383025288581848"
"192000","0.7491838932037354","0.7491838932037354","0.7491838932037354"
"193000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"194000","0.7372143864631653","0.7372143864631653","0.7372143864631653"
"195000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"196000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"197000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"198000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"199000","0.7334058880805969","0.7334058880805969","0.7334058880805969"
"200000","0.7339499592781067","0.7339499592781067","0.7339499592781067"
"201000","0.7393906712532043","0.7393906712532043","0.7393906712532043"
"202000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"203000","0.7366703152656555","0.7366703152656555","0.7366703152656555"
"204000","0.7388466000556946","0.7388466000556946","0.7388466000556946"
"205000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"206000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"207000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"208000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"209000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"210000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"211000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"212000","0.7388466000556946","0.7388466000556946","0.7388466000556946"
"213000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"214000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"215000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"216000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"217000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"218000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"219000","0.7350381016731262","0.7350381016731262","0.7350381016731262"
"220000","0.737758457660675","0.737758457660675","0.737758457660675"
"221000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"222000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"223000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"224000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"225000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"226000","0.7388466000556946","0.7388466000556946","0.7388466000556946"
"227000","0.747551679611206","0.747551679611206","0.747551679611206"
"228000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"229000","0.7372143864631653","0.7372143864631653","0.7372143864631653"
"230000","0.7366703152656555","0.7366703152656555","0.7366703152656555"
"231000","0.745375394821167","0.745375394821167","0.745375394821167"
"232000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"233000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"234000","0.7388466000556946","0.7388466000556946","0.7388466000556946"
"235000","0.7464635372161865","0.7464635372161865","0.7464635372161865"
"236000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"237000","0.7393906712532043","0.7393906712532043","0.7393906712532043"
"238000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"239000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"240000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"241000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"242000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"243000","0.7464635372161865","0.7464635372161865","0.7464635372161865"
"244000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"246000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"247000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"248000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"249000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"250000","0.745375394821167","0.745375394821167","0.745375394821167"
"251000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"252000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"253000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"254000","0.7480957508087158","0.7480957508087158","0.7480957508087158"
"255000","0.7464635372161865","0.7464635372161865","0.7464635372161865"
"256000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"257000","0.7480957508087158","0.7480957508087158","0.7480957508087158"
"258000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"259000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"260000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"261000","0.7540805339813232","0.7540805339813232","0.7540805339813232"
"262000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"263000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"264000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"265000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"266000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"267000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"268000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"269000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"270000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"271000","0.7502720355987549","0.7502720355987549","0.7502720355987549"
"272000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"273000","0.745375394821167","0.745375394821167","0.745375394821167"
"274000","0.747551679611206","0.747551679611206","0.747551679611206"
"275000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"276000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"277000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"278000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"279000","0.747551679611206","0.747551679611206","0.747551679611206"
"280000","0.7361262440681458","0.7361262440681458","0.7361262440681458"
"281000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"282000","0.7372143864631653","0.7372143864631653","0.7372143864631653"
"283000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"284000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"285000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"286000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"287000","0.7464635372161865","0.7464635372161865","0.7464635372161865"
"288000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"289000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"290000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"291000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"292000","0.745375394821167","0.745375394821167","0.745375394821167"
"293000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"294000","0.737758457660675","0.737758457660675","0.737758457660675"
"295000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"296000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"297000","0.7480957508087158","0.7480957508087158","0.7480957508087158"
"298000","0.7372143864631653","0.7372143864631653","0.7372143864631653"
"299000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"300000","0.7529923915863037","0.7529923915863037","0.7529923915863037"
"301000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"302000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"303000","0.7388466000556946","0.7388466000556946","0.7388466000556946"
"304000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"305000","0.7502720355987549","0.7502720355987549","0.7502720355987549"
"306000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"307000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"308000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"309000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"310000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"311000","0.7404787540435791","0.7404787540435791","0.7404787540435791"
"312000","0.737758457660675","0.737758457660675","0.737758457660675"
"313000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"314000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"315000","0.747551679611206","0.747551679611206","0.747551679611206"
"316000","0.7404787540435791","0.7404787540435791","0.7404787540435791"
"317000","0.7404787540435791","0.7404787540435791","0.7404787540435791"
"318000","0.747551679611206","0.747551679611206","0.747551679611206"
"319000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"320000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"321000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"322000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"323000","0.745375394821167","0.745375394821167","0.745375394821167"
"324000","0.7464635372161865","0.7464635372161865","0.7464635372161865"
"325000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"326000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"327000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"328000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"329000","0.7404787540435791","0.7404787540435791","0.7404787540435791"
"330000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"331000","0.7480957508087158","0.7480957508087158","0.7480957508087158"
"332000","0.747551679611206","0.747551679611206","0.747551679611206"
"333000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"334000","0.747551679611206","0.747551679611206","0.747551679611206"
"335000","0.7480957508087158","0.7480957508087158","0.7480957508087158"
"336000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"337000","0.7491838932037354","0.7491838932037354","0.7491838932037354"
"338000","0.745375394821167","0.745375394821167","0.745375394821167"
"339000","0.745375394821167","0.745375394821167","0.745375394821167"
"340000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"341000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"342000","0.7502720355987549","0.7502720355987549","0.7502720355987549"
"343000","0.7393906712532043","0.7393906712532043","0.7393906712532043"
"344000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"345000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"346000","0.7464635372161865","0.7464635372161865","0.7464635372161865"
"347000","0.7502720355987549","0.7502720355987549","0.7502720355987549"
"348000","0.7491838932037354","0.7491838932037354","0.7491838932037354"
"349000","0.745375394821167","0.745375394821167","0.745375394821167"
"350000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"351000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"352000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"353000","0.745375394821167","0.745375394821167","0.745375394821167"
"354000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"355000","0.745375394821167","0.745375394821167","0.745375394821167"
"356000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"357000","0.7535364627838135","0.7535364627838135","0.7535364627838135"
"358000","0.747551679611206","0.747551679611206","0.747551679611206"
"359000","0.7404787540435791","0.7404787540435791","0.7404787540435791"
"360000","0.7557127475738525","0.7557127475738525","0.7557127475738525"
"361000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"362000","0.7404787540435791","0.7404787540435791","0.7404787540435791"
"363000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"364000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"365000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"366000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"367000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"368000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"369000","0.7513601779937744","0.7513601779937744","0.7513601779937744"
"370000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"371000","0.7480957508087158","0.7480957508087158","0.7480957508087158"
"372000","0.747551679611206","0.747551679611206","0.747551679611206"
"373000","0.747551679611206","0.747551679611206","0.747551679611206"
"374000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"375000","0.7502720355987549","0.7502720355987549","0.7502720355987549"
"376000","0.7464635372161865","0.7464635372161865","0.7464635372161865"
"377000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"378000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"379000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"380000","0.7480957508087158","0.7480957508087158","0.7480957508087158"
"381000","0.747551679611206","0.747551679611206","0.747551679611206"
"382000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"383000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"384000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"385000","0.747551679611206","0.747551679611206","0.747551679611206"
"386000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"387000","0.7519042491912842","0.7519042491912842","0.7519042491912842"
"388000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"389000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"390000","0.7426550388336182","0.7426550388336182","0.7426550388336182"
"391000","0.7393906712532043","0.7393906712532043","0.7393906712532043"
"392000","0.7393906712532043","0.7393906712532043","0.7393906712532043"
"393000","0.747551679611206","0.747551679611206","0.747551679611206"
"394000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"395000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"396000","0.7513601779937744","0.7513601779937744","0.7513601779937744"
"397000","0.7464635372161865","0.7464635372161865","0.7464635372161865"
"398000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"399000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"400000","0.7513601779937744","0.7513601779937744","0.7513601779937744"
"401000","0.745375394821167","0.745375394821167","0.745375394821167"
"402000","0.7399346828460693","0.7399346828460693","0.7399346828460693"
"403000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"404000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"405000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"406000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"407000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"408000","0.7442872524261475","0.7442872524261475","0.7442872524261475"
"409000","0.7415668964385986","0.7415668964385986","0.7415668964385986"
"410000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"411000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"412000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"413000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"414000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"415000","0.7361262440681458","0.7361262440681458","0.7361262440681458"
"416000","0.7448313236236572","0.7448313236236572","0.7448313236236572"
"417000","0.7519042491912842","0.7519042491912842","0.7519042491912842"
"418000","0.7421109676361084","0.7421109676361084","0.7421109676361084"
"419000","0.747551679611206","0.747551679611206","0.747551679611206"
"420000","0.7459194660186768","0.7459194660186768","0.7459194660186768"
"421000","0.747551679611206","0.747551679611206","0.747551679611206"
"422000","0.7491838932037354","0.7491838932037354","0.7491838932037354"
"423000","0.7557127475738525","0.7557127475738525","0.7557127475738525"
"424000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"425000","0.7502720355987549","0.7502720355987549","0.7502720355987549"
"426000","0.7410228252410889","0.7410228252410889","0.7410228252410889"
"427000","0.7431991100311279","0.7431991100311279","0.7431991100311279"
"428000","0.7497279644012451","0.7497279644012451","0.7497279644012451"
"429000","0.7491838932037354","0.7491838932037354","0.7491838932037354"
"430000","0.7486398220062256","0.7486398220062256","0.7486398220062256"
"431000","0.7437431812286377","0.7437431812286377","0.7437431812286377"
"432000","0.7519042491912842","0.7519042491912842","0.7519042491912842"
"433000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"434000","0.7470076084136963","0.7470076084136963","0.7470076084136963"
"435000","0.745375394821167","0.745375394821167","0.745375394821167"
"436000","0.7508161067962646","0.7508161067962646","0.7508161067962646"
"437000","0.747551679611206","0.747551679611206","0.747551679611206"
