"Step","Group: OLMo-1B - eval/v2-small-wikitext_103-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-wikitext_103-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-wikitext_103-validation/CrossEntropyLoss__MAX"
"187000","2.6264257431030273","2.6264257431030273","2.6264257431030273"
"188000","2.632658004760742","2.632658004760742","2.632658004760742"
"189000","2.6368613243103027","2.6368613243103027","2.6368613243103027"
"190000","2.6291754245758057","2.6291754245758057","2.6291754245758057"
"191000","2.6288084983825684","2.6288084983825684","2.6288084983825684"
"192000","2.630319595336914","2.630319595336914","2.630319595336914"
"193000","2.6340761184692383","2.6340761184692383","2.6340761184692383"
"194000","2.628131628036499","2.628131628036499","2.628131628036499"
"195000","2.630817174911499","2.630817174911499","2.630817174911499"
"196000","2.6218652725219727","2.6218652725219727","2.6218652725219727"
"197000","2.6282758712768555","2.6282758712768555","2.6282758712768555"
"198000","2.6272525787353516","2.6272525787353516","2.6272525787353516"
"199000","2.6288468837738037","2.6288468837738037","2.6288468837738037"
"200000","2.6277947425842285","2.6277947425842285","2.6277947425842285"
"201000","2.629135847091675","2.629135847091675","2.629135847091675"
"202000","2.6464357376098633","2.6464357376098633","2.6464357376098633"
"203000","2.627903699874878","2.627903699874878","2.627903699874878"
"204000","2.6338675022125244","2.6338675022125244","2.6338675022125244"
"205000","2.6255781650543213","2.6255781650543213","2.6255781650543213"
"206000","2.621259927749634","2.621259927749634","2.621259927749634"
"207000","2.622098445892334","2.622098445892334","2.622098445892334"
"208000","2.6329219341278076","2.6329219341278076","2.6329219341278076"
"209000","2.6270852088928223","2.6270852088928223","2.6270852088928223"
"210000","2.6260318756103516","2.6260318756103516","2.6260318756103516"
"211000","2.622394323348999","2.622394323348999","2.622394323348999"
"212000","2.629422903060913","2.629422903060913","2.629422903060913"
"213000","2.6221344470977783","2.6221344470977783","2.6221344470977783"
"214000","2.622037172317505","2.622037172317505","2.622037172317505"
"215000","2.626595973968506","2.626595973968506","2.626595973968506"
"216000","2.627744436264038","2.627744436264038","2.627744436264038"
"217000","2.635307550430298","2.635307550430298","2.635307550430298"
"218000","2.6235787868499756","2.6235787868499756","2.6235787868499756"
"219000","2.6198842525482178","2.6198842525482178","2.6198842525482178"
"220000","2.622711181640625","2.622711181640625","2.622711181640625"
"221000","2.6198811531066895","2.6198811531066895","2.6198811531066895"
"222000","2.6215696334838867","2.6215696334838867","2.6215696334838867"
"223000","2.6197030544281006","2.6197030544281006","2.6197030544281006"
"224000","2.6163082122802734","2.6163082122802734","2.6163082122802734"
"225000","2.613696813583374","2.613696813583374","2.613696813583374"
"226000","2.6216347217559814","2.6216347217559814","2.6216347217559814"
"227000","2.619288921356201","2.619288921356201","2.619288921356201"
"228000","2.620389699935913","2.620389699935913","2.620389699935913"
"229000","2.6175942420959473","2.6175942420959473","2.6175942420959473"
"230000","2.6133909225463867","2.6133909225463867","2.6133909225463867"
"231000","2.6194262504577637","2.6194262504577637","2.6194262504577637"
"232000","2.6151039600372314","2.6151039600372314","2.6151039600372314"
"233000","2.613823652267456","2.613823652267456","2.613823652267456"
"234000","2.6101016998291016","2.6101016998291016","2.6101016998291016"
"235000","2.616428852081299","2.616428852081299","2.616428852081299"
"236000","2.6153528690338135","2.6153528690338135","2.6153528690338135"
"237000","2.6300673484802246","2.6300673484802246","2.6300673484802246"
"238000","2.612910270690918","2.612910270690918","2.612910270690918"
"239000","2.617131233215332","2.617131233215332","2.617131233215332"
"240000","2.6119136810302734","2.6119136810302734","2.6119136810302734"
"241000","2.6128814220428467","2.6128814220428467","2.6128814220428467"
"242000","2.6164188385009766","2.6164188385009766","2.6164188385009766"
"243000","2.613943099975586","2.613943099975586","2.613943099975586"
"244000","2.609957456588745","2.609957456588745","2.609957456588745"
"246000","2.6082541942596436","2.6082541942596436","2.6082541942596436"
"247000","2.60788893699646","2.60788893699646","2.60788893699646"
"248000","2.611353874206543","2.611353874206543","2.611353874206543"
"249000","2.6133923530578613","2.6133923530578613","2.6133923530578613"
"250000","2.605579137802124","2.605579137802124","2.605579137802124"
"251000","2.608517646789551","2.608517646789551","2.608517646789551"
"252000","2.608180046081543","2.608180046081543","2.608180046081543"
"253000","2.6037745475769043","2.6037745475769043","2.6037745475769043"
"254000","2.608274221420288","2.608274221420288","2.608274221420288"
"255000","2.6166913509368896","2.6166913509368896","2.6166913509368896"
"256000","2.61716628074646","2.61716628074646","2.61716628074646"
"257000","2.6145904064178467","2.6145904064178467","2.6145904064178467"
"258000","2.614741325378418","2.614741325378418","2.614741325378418"
"259000","2.606060743331909","2.606060743331909","2.606060743331909"
"260000","2.6177217960357666","2.6177217960357666","2.6177217960357666"
"261000","2.608229875564575","2.608229875564575","2.608229875564575"
"262000","2.606062889099121","2.606062889099121","2.606062889099121"
"263000","2.6093647480010986","2.6093647480010986","2.6093647480010986"
"264000","2.603562831878662","2.603562831878662","2.603562831878662"
"265000","2.610675096511841","2.610675096511841","2.610675096511841"
"266000","2.6091272830963135","2.6091272830963135","2.6091272830963135"
"267000","2.6090636253356934","2.6090636253356934","2.6090636253356934"
"268000","2.5989954471588135","2.5989954471588135","2.5989954471588135"
"269000","2.609130859375","2.609130859375","2.609130859375"
"270000","2.60681414604187","2.60681414604187","2.60681414604187"
"271000","2.5968549251556396","2.5968549251556396","2.5968549251556396"
"272000","2.604801654815674","2.604801654815674","2.604801654815674"
"273000","2.6026787757873535","2.6026787757873535","2.6026787757873535"
"274000","2.602994203567505","2.602994203567505","2.602994203567505"
"275000","2.6097655296325684","2.6097655296325684","2.6097655296325684"
"276000","2.59975266456604","2.59975266456604","2.59975266456604"
"277000","2.5985922813415527","2.5985922813415527","2.5985922813415527"
"278000","2.6046640872955322","2.6046640872955322","2.6046640872955322"
"279000","2.5999975204467773","2.5999975204467773","2.5999975204467773"
"280000","2.604257583618164","2.604257583618164","2.604257583618164"
"281000","2.601964235305786","2.601964235305786","2.601964235305786"
"282000","2.5995235443115234","2.5995235443115234","2.5995235443115234"
"283000","2.600095272064209","2.600095272064209","2.600095272064209"
"284000","2.599700450897217","2.599700450897217","2.599700450897217"
"285000","2.5965731143951416","2.5965731143951416","2.5965731143951416"
"286000","2.599712610244751","2.599712610244751","2.599712610244751"
"287000","2.60491943359375","2.60491943359375","2.60491943359375"
"288000","2.5993878841400146","2.5993878841400146","2.5993878841400146"
"289000","2.607304334640503","2.607304334640503","2.607304334640503"
"290000","2.604536294937134","2.604536294937134","2.604536294937134"
"291000","2.595876693725586","2.595876693725586","2.595876693725586"
"292000","2.59719181060791","2.59719181060791","2.59719181060791"
"293000","2.597651481628418","2.597651481628418","2.597651481628418"
"294000","2.5977065563201904","2.5977065563201904","2.5977065563201904"
"295000","2.6021430492401123","2.6021430492401123","2.6021430492401123"
"296000","2.6049277782440186","2.6049277782440186","2.6049277782440186"
"297000","2.6076130867004395","2.6076130867004395","2.6076130867004395"
"298000","2.5914247035980225","2.5914247035980225","2.5914247035980225"
"299000","2.593724250793457","2.593724250793457","2.593724250793457"
"300000","2.606839418411255","2.606839418411255","2.606839418411255"
"301000","2.590529680252075","2.590529680252075","2.590529680252075"
"302000","2.5963728427886963","2.5963728427886963","2.5963728427886963"
"303000","2.600466012954712","2.600466012954712","2.600466012954712"
"304000","2.596125602722168","2.596125602722168","2.596125602722168"
"305000","2.5970654487609863","2.5970654487609863","2.5970654487609863"
"306000","2.5947675704956055","2.5947675704956055","2.5947675704956055"
"307000","2.5953969955444336","2.5953969955444336","2.5953969955444336"
"308000","2.5930490493774414","2.5930490493774414","2.5930490493774414"
"309000","2.5926125049591064","2.5926125049591064","2.5926125049591064"
"310000","2.591701030731201","2.591701030731201","2.591701030731201"
"311000","2.5895166397094727","2.5895166397094727","2.5895166397094727"
"312000","2.606576919555664","2.606576919555664","2.606576919555664"
"313000","2.599961280822754","2.599961280822754","2.599961280822754"
"314000","2.596567153930664","2.596567153930664","2.596567153930664"
"315000","2.5921504497528076","2.5921504497528076","2.5921504497528076"
"316000","2.5970277786254883","2.5970277786254883","2.5970277786254883"
"317000","2.593604326248169","2.593604326248169","2.593604326248169"
"318000","2.5920095443725586","2.5920095443725586","2.5920095443725586"
"319000","2.601152181625366","2.601152181625366","2.601152181625366"
"320000","2.5890817642211914","2.5890817642211914","2.5890817642211914"
"321000","2.5979325771331787","2.5979325771331787","2.5979325771331787"
"322000","2.588313102722168","2.588313102722168","2.588313102722168"
"323000","2.5944631099700928","2.5944631099700928","2.5944631099700928"
"324000","2.5967085361480713","2.5967085361480713","2.5967085361480713"
"325000","2.5903451442718506","2.5903451442718506","2.5903451442718506"
"326000","2.589627742767334","2.589627742767334","2.589627742767334"
"327000","2.5891854763031006","2.5891854763031006","2.5891854763031006"
"328000","2.5907044410705566","2.5907044410705566","2.5907044410705566"
"329000","2.585186719894409","2.585186719894409","2.585186719894409"
"330000","2.5872082710266113","2.5872082710266113","2.5872082710266113"
"331000","2.5902042388916016","2.5902042388916016","2.5902042388916016"
"332000","2.58544659614563","2.58544659614563","2.58544659614563"
"333000","2.587024211883545","2.587024211883545","2.587024211883545"
"334000","2.587937831878662","2.587937831878662","2.587937831878662"
"335000","2.6056196689605713","2.6056196689605713","2.6056196689605713"
"336000","2.5850367546081543","2.5850367546081543","2.5850367546081543"
"337000","2.582683801651001","2.582683801651001","2.582683801651001"
"338000","2.589681625366211","2.589681625366211","2.589681625366211"
"339000","2.5858306884765625","2.5858306884765625","2.5858306884765625"
"340000","2.5897085666656494","2.5897085666656494","2.5897085666656494"
"341000","2.583984375","2.583984375","2.583984375"
"342000","2.5854239463806152","2.5854239463806152","2.5854239463806152"
"343000","2.5822417736053467","2.5822417736053467","2.5822417736053467"
"344000","2.582249164581299","2.582249164581299","2.582249164581299"
"345000","2.582911252975464","2.582911252975464","2.582911252975464"
"346000","2.582437038421631","2.582437038421631","2.582437038421631"
"347000","2.5901551246643066","2.5901551246643066","2.5901551246643066"
"348000","2.5829579830169678","2.5829579830169678","2.5829579830169678"
"349000","2.5806026458740234","2.5806026458740234","2.5806026458740234"
"350000","2.583932399749756","2.583932399749756","2.583932399749756"
"351000","2.5812172889709473","2.5812172889709473","2.5812172889709473"
"352000","2.5750045776367188","2.5750045776367188","2.5750045776367188"
"353000","2.5792288780212402","2.5792288780212402","2.5792288780212402"
"354000","2.582664728164673","2.582664728164673","2.582664728164673"
"355000","2.5829319953918457","2.5829319953918457","2.5829319953918457"
"356000","2.58233380317688","2.58233380317688","2.58233380317688"
"357000","2.590705633163452","2.590705633163452","2.590705633163452"
"358000","2.575598955154419","2.575598955154419","2.575598955154419"
"359000","2.5825257301330566","2.5825257301330566","2.5825257301330566"
"360000","2.579833984375","2.579833984375","2.579833984375"
"361000","2.591113328933716","2.591113328933716","2.591113328933716"
"362000","2.5786616802215576","2.5786616802215576","2.5786616802215576"
"363000","2.594358444213867","2.594358444213867","2.594358444213867"
"364000","2.5778255462646484","2.5778255462646484","2.5778255462646484"
"365000","2.5779480934143066","2.5779480934143066","2.5779480934143066"
"366000","2.5744662284851074","2.5744662284851074","2.5744662284851074"
"367000","2.5793492794036865","2.5793492794036865","2.5793492794036865"
"368000","2.570129156112671","2.570129156112671","2.570129156112671"
"369000","2.579636573791504","2.579636573791504","2.579636573791504"
"370000","2.579253673553467","2.579253673553467","2.579253673553467"
"371000","2.57611083984375","2.57611083984375","2.57611083984375"
"372000","2.579028367996216","2.579028367996216","2.579028367996216"
"373000","2.583169937133789","2.583169937133789","2.583169937133789"
"374000","2.575943946838379","2.575943946838379","2.575943946838379"
"375000","2.578195333480835","2.578195333480835","2.578195333480835"
"376000","2.578792095184326","2.578792095184326","2.578792095184326"
"377000","2.5762991905212402","2.5762991905212402","2.5762991905212402"
"378000","2.577298879623413","2.577298879623413","2.577298879623413"
"379000","2.577242612838745","2.577242612838745","2.577242612838745"
"380000","2.5791029930114746","2.5791029930114746","2.5791029930114746"
"381000","2.5742924213409424","2.5742924213409424","2.5742924213409424"
"382000","2.574876546859741","2.574876546859741","2.574876546859741"
"383000","2.5767621994018555","2.5767621994018555","2.5767621994018555"
"384000","2.5759904384613037","2.5759904384613037","2.5759904384613037"
"385000","2.5754554271698","2.5754554271698","2.5754554271698"
"386000","2.575654983520508","2.575654983520508","2.575654983520508"
"387000","2.570340394973755","2.570340394973755","2.570340394973755"
"388000","2.5702435970306396","2.5702435970306396","2.5702435970306396"
"389000","2.5738983154296875","2.5738983154296875","2.5738983154296875"
"390000","2.5647950172424316","2.5647950172424316","2.5647950172424316"
"391000","2.5708789825439453","2.5708789825439453","2.5708789825439453"
"392000","2.572110414505005","2.572110414505005","2.572110414505005"
"393000","2.5712592601776123","2.5712592601776123","2.5712592601776123"
"394000","2.5692861080169678","2.5692861080169678","2.5692861080169678"
"395000","2.5654656887054443","2.5654656887054443","2.5654656887054443"
"396000","2.571399211883545","2.571399211883545","2.571399211883545"
"397000","2.566451072692871","2.566451072692871","2.566451072692871"
"398000","2.5685842037200928","2.5685842037200928","2.5685842037200928"
"399000","2.574159860610962","2.574159860610962","2.574159860610962"
"400000","2.5683677196502686","2.5683677196502686","2.5683677196502686"
"401000","2.5707287788391113","2.5707287788391113","2.5707287788391113"
"402000","2.5656442642211914","2.5656442642211914","2.5656442642211914"
"403000","2.5681493282318115","2.5681493282318115","2.5681493282318115"
"404000","2.5743887424468994","2.5743887424468994","2.5743887424468994"
"405000","2.5683820247650146","2.5683820247650146","2.5683820247650146"
"406000","2.5682787895202637","2.5682787895202637","2.5682787895202637"
"407000","2.5682268142700195","2.5682268142700195","2.5682268142700195"
"408000","2.5708765983581543","2.5708765983581543","2.5708765983581543"
"409000","2.572537660598755","2.572537660598755","2.572537660598755"
"410000","2.571683168411255","2.571683168411255","2.571683168411255"
"411000","2.5907068252563477","2.5907068252563477","2.5907068252563477"
"412000","2.562356472015381","2.562356472015381","2.562356472015381"
"413000","2.5692713260650635","2.5692713260650635","2.5692713260650635"
"414000","2.568631649017334","2.568631649017334","2.568631649017334"
"415000","2.564000129699707","2.564000129699707","2.564000129699707"
"416000","2.568469285964966","2.568469285964966","2.568469285964966"
"417000","2.564912796020508","2.564912796020508","2.564912796020508"
"418000","2.569031000137329","2.569031000137329","2.569031000137329"
"419000","2.561506748199463","2.561506748199463","2.561506748199463"
"420000","2.5705957412719727","2.5705957412719727","2.5705957412719727"
"421000","2.5663247108459473","2.5663247108459473","2.5663247108459473"
"422000","2.554216146469116","2.554216146469116","2.554216146469116"
"423000","2.569864273071289","2.569864273071289","2.569864273071289"
"424000","2.568477153778076","2.568477153778076","2.568477153778076"
"425000","2.5618982315063477","2.5618982315063477","2.5618982315063477"
"426000","2.561023235321045","2.561023235321045","2.561023235321045"
"427000","2.556671142578125","2.556671142578125","2.556671142578125"
"428000","2.561910390853882","2.561910390853882","2.561910390853882"
"429000","2.5554914474487305","2.5554914474487305","2.5554914474487305"
"430000","2.563094139099121","2.563094139099121","2.563094139099121"
"431000","2.5604302883148193","2.5604302883148193","2.5604302883148193"
"432000","2.5589427947998047","2.5589427947998047","2.5589427947998047"
"433000","2.5602800846099854","2.5602800846099854","2.5602800846099854"
"434000","2.565197706222534","2.565197706222534","2.565197706222534"
"435000","2.562551498413086","2.562551498413086","2.562551498413086"
"436000","2.5669844150543213","2.5669844150543213","2.5669844150543213"
"437000","2.55976939201355","2.55976939201355","2.55976939201355"
"438000","2.5659799575805664","2.5659799575805664","2.5659799575805664"
"439000","2.558932304382324","2.558932304382324","2.558932304382324"
"440000","2.559795618057251","2.559795618057251","2.559795618057251"
"441000","2.560311794281006","2.560311794281006","2.560311794281006"
"442000","2.557239294052124","2.557239294052124","2.557239294052124"
"443000","2.5647780895233154","2.5647780895233154","2.5647780895233154"
"444000","2.560589075088501","2.560589075088501","2.560589075088501"
"445000","2.555537462234497","2.555537462234497","2.555537462234497"
"446000","2.5576913356781006","2.5576913356781006","2.5576913356781006"
"449000","2.554408073425293","2.554408073425293","2.554408073425293"
"450000","2.5631728172302246","2.5631728172302246","2.5631728172302246"
"451000","2.555283546447754","2.555283546447754","2.555283546447754"
"452000","2.5541434288024902","2.5541434288024902","2.5541434288024902"
