"Step","Group: OLMo-1B - eval/v3-small-c4_en-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-c4_en-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-c4_en-validation/CrossEntropyLoss__MAX"
"112000","2.7135236263275146","2.7135236263275146","2.7135236263275146"
"113000","2.713090181350708","2.713090181350708","2.713090181350708"
"114000","2.7120981216430664","2.7120981216430664","2.7120981216430664"
"115000","2.710437774658203","2.710437774658203","2.710437774658203"
"116000","2.7097301483154297","2.7097301483154297","2.7097301483154297"
"117000","2.710073232650757","2.710073232650757","2.710073232650757"
"118000","2.7086637020111084","2.7086637020111084","2.7086637020111084"
"119000","2.707468271255493","2.707468271255493","2.707468271255493"
"120000","2.7072343826293945","2.7072343826293945","2.7072343826293945"
"121000","2.708791732788086","2.708791732788086","2.708791732788086"
"122000","2.7078239917755127","2.7078239917755127","2.7078239917755127"
"123000","2.7063097953796387","2.7063097953796387","2.7063097953796387"
"124000","2.7071914672851562","2.7071914672851562","2.7071914672851562"
"125000","2.704335927963257","2.704335927963257","2.704335927963257"
"126000","2.705340623855591","2.705340623855591","2.705340623855591"
"127000","2.7048099040985107","2.7048099040985107","2.7048099040985107"
"128000","2.7033309936523438","2.7033309936523438","2.7033309936523438"
"129000","2.702885866165161","2.702885866165161","2.702885866165161"
"130000","2.702910900115967","2.702910900115967","2.702910900115967"
"131000","2.7023961544036865","2.7023961544036865","2.7023961544036865"
"132000","2.7008492946624756","2.7008492946624756","2.7008492946624756"
"133000","2.6987977027893066","2.6987977027893066","2.6987977027893066"
"134000","2.7021663188934326","2.7021663188934326","2.7021663188934326"
"135000","2.697652578353882","2.697652578353882","2.697652578353882"
"136000","2.697558641433716","2.697558641433716","2.697558641433716"
"137000","2.7022716999053955","2.7022716999053955","2.7022716999053955"
"138000","2.696638584136963","2.696638584136963","2.696638584136963"
"139000","2.6962738037109375","2.6962738037109375","2.6962738037109375"
"140000","2.697556734085083","2.697556734085083","2.697556734085083"
"141000","2.697568416595459","2.697568416595459","2.697568416595459"
"142000","2.697584390640259","2.697584390640259","2.697584390640259"
"143000","2.6989798545837402","2.6989798545837402","2.6989798545837402"
"144000","2.697746992111206","2.697746992111206","2.697746992111206"
"145000","2.6952619552612305","2.6952619552612305","2.6952619552612305"
"146000","2.6933090686798096","2.6933090686798096","2.6933090686798096"
"147000","2.6931087970733643","2.6931087970733643","2.6931087970733643"
"148000","2.6950440406799316","2.6950440406799316","2.6950440406799316"
"149000","2.6928532123565674","2.6928532123565674","2.6928532123565674"
"150000","2.690695285797119","2.690695285797119","2.690695285797119"
"151000","2.6926043033599854","2.6926043033599854","2.6926043033599854"
"152000","2.6916661262512207","2.6916661262512207","2.6916661262512207"
"153000","2.690150737762451","2.690150737762451","2.690150737762451"
"154000","2.6904659271240234","2.6904659271240234","2.6904659271240234"
"155000","2.692625045776367","2.692625045776367","2.692625045776367"
"156000","2.6893160343170166","2.6893160343170166","2.6893160343170166"
"157000","2.689939498901367","2.689939498901367","2.689939498901367"
"158000","2.6885526180267334","2.6885526180267334","2.6885526180267334"
"159000","2.689622163772583","2.689622163772583","2.689622163772583"
"160000","2.68951153755188","2.68951153755188","2.68951153755188"
"161000","2.687417984008789","2.687417984008789","2.687417984008789"
"162000","2.687948226928711","2.687948226928711","2.687948226928711"
"163000","2.6860930919647217","2.6860930919647217","2.6860930919647217"
"164000","2.684589147567749","2.684589147567749","2.684589147567749"
"165000","2.686126232147217","2.686126232147217","2.686126232147217"
"166000","2.685248851776123","2.685248851776123","2.685248851776123"
"167000","2.6860578060150146","2.6860578060150146","2.6860578060150146"
"168000","2.6849305629730225","2.6849305629730225","2.6849305629730225"
"169000","2.683320999145508","2.683320999145508","2.683320999145508"
"170000","2.6836979389190674","2.6836979389190674","2.6836979389190674"
"171000","2.6834468841552734","2.6834468841552734","2.6834468841552734"
"172000","2.6854939460754395","2.6854939460754395","2.6854939460754395"
"173000","2.6838364601135254","2.6838364601135254","2.6838364601135254"
"174000","2.6842575073242188","2.6842575073242188","2.6842575073242188"
"175000","2.680600166320801","2.680600166320801","2.680600166320801"
"176000","2.682152509689331","2.682152509689331","2.682152509689331"
"177000","2.6812186241149902","2.6812186241149902","2.6812186241149902"
"178000","2.6797432899475098","2.6797432899475098","2.6797432899475098"
"179000","2.6823923587799072","2.6823923587799072","2.6823923587799072"
"180000","2.6806447505950928","2.6806447505950928","2.6806447505950928"
"181000","2.680192470550537","2.680192470550537","2.680192470550537"
"182000","2.6775550842285156","2.6775550842285156","2.6775550842285156"
"183000","2.678971290588379","2.678971290588379","2.678971290588379"
"184000","2.677442789077759","2.677442789077759","2.677442789077759"
"185000","2.676914691925049","2.676914691925049","2.676914691925049"
"186000","2.6787772178649902","2.6787772178649902","2.6787772178649902"
"187000","2.678866147994995","2.678866147994995","2.678866147994995"
"188000","2.677126884460449","2.677126884460449","2.677126884460449"
"189000","2.6817574501037598","2.6817574501037598","2.6817574501037598"
"190000","2.679226875305176","2.679226875305176","2.679226875305176"
"191000","2.677464485168457","2.677464485168457","2.677464485168457"
"192000","2.6764845848083496","2.6764845848083496","2.6764845848083496"
"193000","2.675767183303833","2.675767183303833","2.675767183303833"
"194000","2.674469470977783","2.674469470977783","2.674469470977783"
"195000","2.6736857891082764","2.6736857891082764","2.6736857891082764"
"196000","2.6747031211853027","2.6747031211853027","2.6747031211853027"
"197000","2.675374984741211","2.675374984741211","2.675374984741211"
"198000","2.6750388145446777","2.6750388145446777","2.6750388145446777"
"199000","2.6720223426818848","2.6720223426818848","2.6720223426818848"
"200000","2.675154209136963","2.675154209136963","2.675154209136963"
"201000","2.6730048656463623","2.6730048656463623","2.6730048656463623"
"202000","2.675557851791382","2.675557851791382","2.675557851791382"
"203000","2.6732921600341797","2.6732921600341797","2.6732921600341797"
"204000","2.672966241836548","2.672966241836548","2.672966241836548"
"205000","2.6720998287200928","2.6720998287200928","2.6720998287200928"
"206000","2.6718971729278564","2.6718971729278564","2.6718971729278564"
"207000","2.6724305152893066","2.6724305152893066","2.6724305152893066"
"208000","2.6714820861816406","2.6714820861816406","2.6714820861816406"
"209000","2.671999931335449","2.671999931335449","2.671999931335449"
"210000","2.6702840328216553","2.6702840328216553","2.6702840328216553"
"211000","2.6704344749450684","2.6704344749450684","2.6704344749450684"
"212000","2.668060779571533","2.668060779571533","2.668060779571533"
"213000","2.6719892024993896","2.6719892024993896","2.6719892024993896"
"214000","2.669459819793701","2.669459819793701","2.669459819793701"
"215000","2.670804023742676","2.670804023742676","2.670804023742676"
"216000","2.6691434383392334","2.6691434383392334","2.6691434383392334"
"217000","2.6687591075897217","2.6687591075897217","2.6687591075897217"
"218000","2.667752742767334","2.667752742767334","2.667752742767334"
"219000","2.6676273345947266","2.6676273345947266","2.6676273345947266"
"220000","2.6667556762695312","2.6667556762695312","2.6667556762695312"
"221000","2.6684067249298096","2.6684067249298096","2.6684067249298096"
"222000","2.6682708263397217","2.6682708263397217","2.6682708263397217"
"223000","2.6646580696105957","2.6646580696105957","2.6646580696105957"
"224000","2.666043996810913","2.666043996810913","2.666043996810913"
"225000","2.6643736362457275","2.6643736362457275","2.6643736362457275"
"226000","2.6646697521209717","2.6646697521209717","2.6646697521209717"
"227000","2.6656954288482666","2.6656954288482666","2.6656954288482666"
"228000","2.6655261516571045","2.6655261516571045","2.6655261516571045"
"229000","2.6646194458007812","2.6646194458007812","2.6646194458007812"
"230000","2.665027618408203","2.665027618408203","2.665027618408203"
"231000","2.6640141010284424","2.6640141010284424","2.6640141010284424"
"232000","2.6635138988494873","2.6635138988494873","2.6635138988494873"
"233000","2.662238836288452","2.662238836288452","2.662238836288452"
"234000","2.6662817001342773","2.6662817001342773","2.6662817001342773"
"235000","2.66414213180542","2.66414213180542","2.66414213180542"
"236000","2.6647629737854004","2.6647629737854004","2.6647629737854004"
"237000","2.6688811779022217","2.6688811779022217","2.6688811779022217"
"238000","2.6644928455352783","2.6644928455352783","2.6644928455352783"
"239000","2.6624069213867188","2.6624069213867188","2.6624069213867188"
"240000","2.6630656719207764","2.6630656719207764","2.6630656719207764"
"241000","2.662529945373535","2.662529945373535","2.662529945373535"
"242000","2.6623706817626953","2.6623706817626953","2.6623706817626953"
"243000","2.659943103790283","2.659943103790283","2.659943103790283"
"244000","2.660536766052246","2.660536766052246","2.660536766052246"
"246000","2.6604561805725098","2.6604561805725098","2.6604561805725098"
"247000","2.66142201423645","2.66142201423645","2.66142201423645"
"248000","2.6603949069976807","2.6603949069976807","2.6603949069976807"
"249000","2.660491704940796","2.660491704940796","2.660491704940796"
"250000","2.658730983734131","2.658730983734131","2.658730983734131"
"251000","2.6610147953033447","2.6610147953033447","2.6610147953033447"
"252000","2.656895875930786","2.656895875930786","2.656895875930786"
"253000","2.661033868789673","2.661033868789673","2.661033868789673"
"254000","2.658665657043457","2.658665657043457","2.658665657043457"
"255000","2.658719778060913","2.658719778060913","2.658719778060913"
"256000","2.6574769020080566","2.6574769020080566","2.6574769020080566"
"257000","2.6582067012786865","2.6582067012786865","2.6582067012786865"
"258000","2.659130096435547","2.659130096435547","2.659130096435547"
"259000","2.655578851699829","2.655578851699829","2.655578851699829"
"260000","2.657585859298706","2.657585859298706","2.657585859298706"
"261000","2.6566076278686523","2.6566076278686523","2.6566076278686523"
"262000","2.655378818511963","2.655378818511963","2.655378818511963"
"263000","2.654879331588745","2.654879331588745","2.654879331588745"
"264000","2.656690835952759","2.656690835952759","2.656690835952759"
"265000","2.6564278602600098","2.6564278602600098","2.6564278602600098"
"266000","2.655885696411133","2.655885696411133","2.655885696411133"
"267000","2.6559431552886963","2.6559431552886963","2.6559431552886963"
"268000","2.654841899871826","2.654841899871826","2.654841899871826"
"269000","2.654576063156128","2.654576063156128","2.654576063156128"
"270000","2.6542837619781494","2.6542837619781494","2.6542837619781494"
"271000","2.6543424129486084","2.6543424129486084","2.6543424129486084"
"272000","2.652658462524414","2.652658462524414","2.652658462524414"
"273000","2.654298782348633","2.654298782348633","2.654298782348633"
"274000","2.652916193008423","2.652916193008423","2.652916193008423"
"275000","2.6572306156158447","2.6572306156158447","2.6572306156158447"
"276000","2.652843952178955","2.652843952178955","2.652843952178955"
"277000","2.6514174938201904","2.6514174938201904","2.6514174938201904"
"278000","2.6529505252838135","2.6529505252838135","2.6529505252838135"
"279000","2.6515328884124756","2.6515328884124756","2.6515328884124756"
"280000","2.6511566638946533","2.6511566638946533","2.6511566638946533"
"281000","2.6495840549468994","2.6495840549468994","2.6495840549468994"
"282000","2.649496555328369","2.649496555328369","2.649496555328369"
"283000","2.649914264678955","2.649914264678955","2.649914264678955"
"284000","2.648698329925537","2.648698329925537","2.648698329925537"
"285000","2.650315046310425","2.650315046310425","2.650315046310425"
"286000","2.6503896713256836","2.6503896713256836","2.6503896713256836"
"287000","2.650768280029297","2.650768280029297","2.650768280029297"
"288000","2.648489475250244","2.648489475250244","2.648489475250244"
"289000","2.6483314037323","2.6483314037323","2.6483314037323"
"290000","2.6517670154571533","2.6517670154571533","2.6517670154571533"
"291000","2.6496951580047607","2.6496951580047607","2.6496951580047607"
"292000","2.649714469909668","2.649714469909668","2.649714469909668"
"293000","2.6474571228027344","2.6474571228027344","2.6474571228027344"
"294000","2.649035692214966","2.649035692214966","2.649035692214966"
"295000","2.6469640731811523","2.6469640731811523","2.6469640731811523"
"296000","2.647353410720825","2.647353410720825","2.647353410720825"
"297000","2.647691249847412","2.647691249847412","2.647691249847412"
"298000","2.6469993591308594","2.6469993591308594","2.6469993591308594"
"299000","2.645801305770874","2.645801305770874","2.645801305770874"
"300000","2.6459012031555176","2.6459012031555176","2.6459012031555176"
"301000","2.6482343673706055","2.6482343673706055","2.6482343673706055"
"302000","2.6457760334014893","2.6457760334014893","2.6457760334014893"
"303000","2.647470712661743","2.647470712661743","2.647470712661743"
"304000","2.6466825008392334","2.6466825008392334","2.6466825008392334"
"305000","2.6457133293151855","2.6457133293151855","2.6457133293151855"
"306000","2.6450061798095703","2.6450061798095703","2.6450061798095703"
"307000","2.644615650177002","2.644615650177002","2.644615650177002"
"308000","2.644826889038086","2.644826889038086","2.644826889038086"
"309000","2.64463210105896","2.64463210105896","2.64463210105896"
"310000","2.6439995765686035","2.6439995765686035","2.6439995765686035"
"311000","2.6435747146606445","2.6435747146606445","2.6435747146606445"
"312000","2.641873836517334","2.641873836517334","2.641873836517334"
"313000","2.643479108810425","2.643479108810425","2.643479108810425"
"314000","2.643554210662842","2.643554210662842","2.643554210662842"
"315000","2.6410794258117676","2.6410794258117676","2.6410794258117676"
"316000","2.6425132751464844","2.6425132751464844","2.6425132751464844"
"317000","2.643231153488159","2.643231153488159","2.643231153488159"
"318000","2.6409409046173096","2.6409409046173096","2.6409409046173096"
"319000","2.640507936477661","2.640507936477661","2.640507936477661"
"320000","2.64225697517395","2.64225697517395","2.64225697517395"
"321000","2.639752149581909","2.639752149581909","2.639752149581909"
"322000","2.639890670776367","2.639890670776367","2.639890670776367"
"323000","2.6414740085601807","2.6414740085601807","2.6414740085601807"
"324000","2.6375813484191895","2.6375813484191895","2.6375813484191895"
"325000","2.6406447887420654","2.6406447887420654","2.6406447887420654"
"326000","2.6415934562683105","2.6415934562683105","2.6415934562683105"
"327000","2.6414780616760254","2.6414780616760254","2.6414780616760254"
"328000","2.640144109725952","2.640144109725952","2.640144109725952"
"329000","2.641003370285034","2.641003370285034","2.641003370285034"
"330000","2.6380393505096436","2.6380393505096436","2.6380393505096436"
"331000","2.639444589614868","2.639444589614868","2.639444589614868"
"332000","2.6402106285095215","2.6402106285095215","2.6402106285095215"
"333000","2.6396167278289795","2.6396167278289795","2.6396167278289795"
"334000","2.6385977268218994","2.6385977268218994","2.6385977268218994"
"335000","2.6388580799102783","2.6388580799102783","2.6388580799102783"
"336000","2.637843370437622","2.637843370437622","2.637843370437622"
"337000","2.637692451477051","2.637692451477051","2.637692451477051"
"338000","2.6360578536987305","2.6360578536987305","2.6360578536987305"
"339000","2.636174201965332","2.636174201965332","2.636174201965332"
"340000","2.636016607284546","2.636016607284546","2.636016607284546"
"341000","2.6368043422698975","2.6368043422698975","2.6368043422698975"
"342000","2.6355018615722656","2.6355018615722656","2.6355018615722656"
"343000","2.6349825859069824","2.6349825859069824","2.6349825859069824"
"344000","2.636183500289917","2.636183500289917","2.636183500289917"
"345000","2.635463237762451","2.635463237762451","2.635463237762451"
"346000","2.634147882461548","2.634147882461548","2.634147882461548"
"347000","2.6353628635406494","2.6353628635406494","2.6353628635406494"
"348000","2.635547161102295","2.635547161102295","2.635547161102295"
"349000","2.6342899799346924","2.6342899799346924","2.6342899799346924"
"350000","2.633331775665283","2.633331775665283","2.633331775665283"
"351000","2.634836435317993","2.634836435317993","2.634836435317993"
"352000","2.6339759826660156","2.6339759826660156","2.6339759826660156"
"353000","2.632467031478882","2.632467031478882","2.632467031478882"
"354000","2.6343026161193848","2.6343026161193848","2.6343026161193848"
"355000","2.633345365524292","2.633345365524292","2.633345365524292"
"356000","2.6339707374572754","2.6339707374572754","2.6339707374572754"
"357000","2.6328165531158447","2.6328165531158447","2.6328165531158447"
"358000","2.6332340240478516","2.6332340240478516","2.6332340240478516"
"359000","2.633596897125244","2.633596897125244","2.633596897125244"
"360000","2.632253646850586","2.632253646850586","2.632253646850586"
"361000","2.6328346729278564","2.6328346729278564","2.6328346729278564"
"362000","2.6313412189483643","2.6313412189483643","2.6313412189483643"
"363000","2.632660150527954","2.632660150527954","2.632660150527954"
"364000","2.6321818828582764","2.6321818828582764","2.6321818828582764"
"365000","2.6326730251312256","2.6326730251312256","2.6326730251312256"
"366000","2.630965232849121","2.630965232849121","2.630965232849121"
"367000","2.6315290927886963","2.6315290927886963","2.6315290927886963"
"368000","2.631708860397339","2.631708860397339","2.631708860397339"
"369000","2.6332757472991943","2.6332757472991943","2.6332757472991943"
"370000","2.6308186054229736","2.6308186054229736","2.6308186054229736"
"371000","2.627021074295044","2.627021074295044","2.627021074295044"
"372000","2.6278891563415527","2.6278891563415527","2.6278891563415527"
"373000","2.6281890869140625","2.6281890869140625","2.6281890869140625"
"374000","2.6297006607055664","2.6297006607055664","2.6297006607055664"
"375000","2.6289703845977783","2.6289703845977783","2.6289703845977783"
"376000","2.630319595336914","2.630319595336914","2.630319595336914"
"377000","2.6286916732788086","2.6286916732788086","2.6286916732788086"
"378000","2.6284916400909424","2.6284916400909424","2.6284916400909424"
"379000","2.6312103271484375","2.6312103271484375","2.6312103271484375"
"380000","2.6300790309906006","2.6300790309906006","2.6300790309906006"
"381000","2.6297123432159424","2.6297123432159424","2.6297123432159424"
"382000","2.627567768096924","2.627567768096924","2.627567768096924"
"383000","2.629650115966797","2.629650115966797","2.629650115966797"
"384000","2.627228021621704","2.627228021621704","2.627228021621704"
"385000","2.6281323432922363","2.6281323432922363","2.6281323432922363"
"386000","2.626922369003296","2.626922369003296","2.626922369003296"
"387000","2.626775026321411","2.626775026321411","2.626775026321411"
"388000","2.6261074542999268","2.6261074542999268","2.6261074542999268"
"389000","2.625365734100342","2.625365734100342","2.625365734100342"
"390000","2.624563217163086","2.624563217163086","2.624563217163086"
"391000","2.6239755153656006","2.6239755153656006","2.6239755153656006"
"392000","2.6244399547576904","2.6244399547576904","2.6244399547576904"
"393000","2.6244301795959473","2.6244301795959473","2.6244301795959473"
"394000","2.6248233318328857","2.6248233318328857","2.6248233318328857"
"395000","2.6243679523468018","2.6243679523468018","2.6243679523468018"
"396000","2.6264233589172363","2.6264233589172363","2.6264233589172363"
"397000","2.6249585151672363","2.6249585151672363","2.6249585151672363"
"398000","2.626175880432129","2.626175880432129","2.626175880432129"
"399000","2.623908758163452","2.623908758163452","2.623908758163452"
"400000","2.624687433242798","2.624687433242798","2.624687433242798"
"401000","2.62349271774292","2.62349271774292","2.62349271774292"
"402000","2.624138116836548","2.624138116836548","2.624138116836548"
"403000","2.6226139068603516","2.6226139068603516","2.6226139068603516"
"404000","2.623215675354004","2.623215675354004","2.623215675354004"
"405000","2.6216864585876465","2.6216864585876465","2.6216864585876465"
"406000","2.6258466243743896","2.6258466243743896","2.6258466243743896"
"407000","2.6232988834381104","2.6232988834381104","2.6232988834381104"
"408000","2.6219358444213867","2.6219358444213867","2.6219358444213867"
"409000","2.6203720569610596","2.6203720569610596","2.6203720569610596"
"410000","2.620800733566284","2.620800733566284","2.620800733566284"
"411000","2.618867874145508","2.618867874145508","2.618867874145508"
"412000","2.6207456588745117","2.6207456588745117","2.6207456588745117"
"413000","2.6204614639282227","2.6204614639282227","2.6204614639282227"
"414000","2.6186656951904297","2.6186656951904297","2.6186656951904297"
"415000","2.620633602142334","2.620633602142334","2.620633602142334"
"416000","2.6207878589630127","2.6207878589630127","2.6207878589630127"
"417000","2.6195919513702393","2.6195919513702393","2.6195919513702393"
"418000","2.619499921798706","2.619499921798706","2.619499921798706"
"419000","2.6168313026428223","2.6168313026428223","2.6168313026428223"
"420000","2.6176016330718994","2.6176016330718994","2.6176016330718994"
"421000","2.617121696472168","2.617121696472168","2.617121696472168"
"422000","2.618220329284668","2.618220329284668","2.618220329284668"
"423000","2.618065595626831","2.618065595626831","2.618065595626831"
"424000","2.6189687252044678","2.6189687252044678","2.6189687252044678"
"425000","2.617563009262085","2.617563009262085","2.617563009262085"
"426000","2.617737054824829","2.617737054824829","2.617737054824829"
"427000","2.6185288429260254","2.6185288429260254","2.6185288429260254"
"428000","2.617802381515503","2.617802381515503","2.617802381515503"
"429000","2.61578106880188","2.61578106880188","2.61578106880188"
"430000","2.618349313735962","2.618349313735962","2.618349313735962"
"431000","2.6168386936187744","2.6168386936187744","2.6168386936187744"
"432000","2.6168313026428223","2.6168313026428223","2.6168313026428223"
"433000","2.6150550842285156","2.6150550842285156","2.6150550842285156"
"434000","2.6166203022003174","2.6166203022003174","2.6166203022003174"
"435000","2.616387367248535","2.616387367248535","2.616387367248535"
"436000","2.616758108139038","2.616758108139038","2.616758108139038"
"437000","2.616183042526245","2.616183042526245","2.616183042526245"
"438000","2.6172244548797607","2.6172244548797607","2.6172244548797607"
"439000","2.616495370864868","2.616495370864868","2.616495370864868"
"440000","2.6132724285125732","2.6132724285125732","2.6132724285125732"
"441000","2.615502119064331","2.615502119064331","2.615502119064331"
"442000","2.61606764793396","2.61606764793396","2.61606764793396"
"443000","2.614590644836426","2.614590644836426","2.614590644836426"
"444000","2.613112211227417","2.613112211227417","2.613112211227417"
"445000","2.6137239933013916","2.6137239933013916","2.6137239933013916"
"446000","2.6127371788024902","2.6127371788024902","2.6127371788024902"
"449000","2.6116204261779785","2.6116204261779785","2.6116204261779785"
"450000","2.6125235557556152","2.6125235557556152","2.6125235557556152"
"451000","2.6112940311431885","2.6112940311431885","2.6112940311431885"
