"Step","OLMo-7B-run-038 - eval/ptb-validation/Perplexity","OLMo-7B-run-038 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-038 - eval/ptb-validation/Perplexity__MAX","OLMo-7B-run-037 - eval/ptb-validation/Perplexity","OLMo-7B-run-037 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-037 - eval/ptb-validation/Perplexity__MAX","OLMo-7B-run-036 - eval/ptb-validation/Perplexity","OLMo-7B-run-036 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-036 - eval/ptb-validation/Perplexity__MAX","OLMo-7B-run-035 - eval/ptb-validation/Perplexity","OLMo-7B-run-035 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-035 - eval/ptb-validation/Perplexity__MAX","OLMo-7B-run-034 - eval/ptb-validation/Perplexity","OLMo-7B-run-034 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-034 - eval/ptb-validation/Perplexity__MAX","OLMo-7B-run-033 - eval/ptb-validation/Perplexity","OLMo-7B-run-033 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-033 - eval/ptb-validation/Perplexity__MAX","OLMo-7B-run-032 - eval/ptb-validation/Perplexity","OLMo-7B-run-032 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-032 - eval/ptb-validation/Perplexity__MAX","OLMo-7B-run-031 - eval/ptb-validation/Perplexity","OLMo-7B-run-031 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-031 - eval/ptb-validation/Perplexity__MAX","OLMo-7B-run-030 - eval/ptb-validation/Perplexity","OLMo-7B-run-030 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-030 - eval/ptb-validation/Perplexity__MAX","OLMo-7B-run-029 - eval/ptb-validation/Perplexity","OLMo-7B-run-029 - eval/ptb-validation/Perplexity__MIN","OLMo-7B-run-029 - eval/ptb-validation/Perplexity__MAX"
"450000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.772457122802734","11.772457122802734","11.772457122802734"
"451000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82559585571289","11.82559585571289","11.82559585571289"
"452000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.806893348693848","11.806893348693848","11.806893348693848"
"453000","","","","","","","","","","","","","","","","","","","","","","","","","11.84628677368164","11.84628677368164","11.84628677368164","","",""
"454000","","","","","","","","","","","","","","","","","","","","","","","","","11.791584014892578","11.791584014892578","11.791584014892578","","",""
"455000","","","","","","","","","","","","","","","","","","","","","","","","","11.70881462097168","11.70881462097168","11.70881462097168","","",""
"456000","","","","","","","","","","","","","","","","","","","","","","","","","11.694156646728516","11.694156646728516","11.694156646728516","","",""
"457000","","","","","","","","","","","","","","","","","","","","","","","","","11.76099967956543","11.76099967956543","11.76099967956543","","",""
"458000","","","","","","","","","","","","","","","","","","","","","","","","","11.717391014099121","11.717391014099121","11.717391014099121","","",""
"459000","","","","","","","","","","","","","","","","","","","","","","","","","11.70563793182373","11.70563793182373","11.70563793182373","","",""
"460000","","","","","","","","","","","","","","","","","","","","","","","","","11.72616958618164","11.72616958618164","11.72616958618164","","",""
"461000","","","","","","","","","","","","","","","","","","","","","","","","","11.856277465820312","11.856277465820312","11.856277465820312","","",""
"462000","","","","","","","","","","","","","","","","","","","","","","","","","11.740601539611816","11.740601539611816","11.740601539611816","","",""
"463000","","","","","","","","","","","","","","","","","","","","","","","","","11.798118591308594","11.798118591308594","11.798118591308594","","",""
"464000","","","","","","","","","","","","","","","","","","","","","","","","","11.816082000732422","11.816082000732422","11.816082000732422","","",""
"465000","","","","","","","","","","","","","","","","","","","","","","","","","11.77666187286377","11.77666187286377","11.77666187286377","","",""
"466000","","","","","","","","","","","","","","","","","","","","","","","","","11.796285629272461","11.796285629272461","11.796285629272461","","",""
"467000","","","","","","","","","","","","","","","","","","","","","","","","","11.7128267288208","11.7128267288208","11.7128267288208","","",""
"468000","","","","","","","","","","","","","","","","","","","","","","","","","11.686305046081543","11.686305046081543","11.686305046081543","","",""
"469000","","","","","","","","","","","","","","","","","","","","","","","","","11.687230110168457","11.687230110168457","11.687230110168457","","",""
"470000","","","","","","","","","","","","","","","","","","","","","","","","","11.680505752563477","11.680505752563477","11.680505752563477","","",""
"471000","","","","","","","","","","","","","","","","","","","","","","","","","11.666000366210938","11.666000366210938","11.666000366210938","","",""
"472000","","","","","","","","","","","","","","","","","","","","","","11.618210792541504","11.618210792541504","11.618210792541504","","","","","",""
"473000","","","","","","","","","","","","","","","","","","","11.642997741699219","11.642997741699219","11.642997741699219","","","","","","","","",""
"474000","","","","","","","","","","","","","","","","","","","11.627535820007324","11.627535820007324","11.627535820007324","","","","","","","","",""
"475000","","","","","","","","","","","","","","","","","","","11.670785903930664","11.670785903930664","11.670785903930664","","","","","","","","",""
"476000","","","","","","","","","","","","","","","","","","","11.658018112182617","11.658018112182617","11.658018112182617","","","","","","","","",""
"477000","","","","","","","","","","","","","","","","","","","11.672401428222656","11.672401428222656","11.672401428222656","","","","","","","","",""
"478000","","","","","","","","","","","","","","","","","","","11.630393981933594","11.630393981933594","11.630393981933594","","","","","","","","",""
"479000","","","","","","","","","","","","","","","","","","","11.705236434936523","11.705236434936523","11.705236434936523","","","","","","","","",""
"480000","","","","","","","","","","","","","","","","","","","11.650873184204102","11.650873184204102","11.650873184204102","","","","","","","","",""
"481000","","","","","","","","","","","","","","","","","","","11.592790603637695","11.592790603637695","11.592790603637695","","","","","","","","",""
"482000","","","","","","","","","","","","","","","","","","","11.640533447265625","11.640533447265625","11.640533447265625","","","","","","","","",""
"483000","","","","","","","","","","","","","","","","","","","11.602142333984375","11.602142333984375","11.602142333984375","","","","","","","","",""
"484000","","","","","","","","","","","","","","","","","","","11.577889442443848","11.577889442443848","11.577889442443848","","","","","","","","",""
"485000","","","","","","","","","","","","","","","","","","","11.590024948120117","11.590024948120117","11.590024948120117","","","","","","","","",""
"486000","","","","","","","","","","","","","","","","","","","11.597031593322754","11.597031593322754","11.597031593322754","","","","","","","","",""
"487000","","","","","","","","","","","","","","","","","","","11.603175163269043","11.603175163269043","11.603175163269043","","","","","","","","",""
"488000","","","","","","","","","","","","","","","","","","","11.633652687072754","11.633652687072754","11.633652687072754","","","","","","","","",""
"489000","","","","","","","","","","","","","","","","","","","11.610783576965332","11.610783576965332","11.610783576965332","","","","","","","","",""
"490000","","","","","","","","","","","","","","","","","","","11.60865306854248","11.60865306854248","11.60865306854248","","","","","","","","",""
"491000","","","","","","","","","","","","","","","","","","","11.618584632873535","11.618584632873535","11.618584632873535","","","","","","","","",""
"492000","","","","","","","","","","","","","","","","11.613890647888184","11.613890647888184","11.613890647888184","","","","","","","","","","","",""
"500000","","","","","","","","","","","","","11.675018310546875","11.675018310546875","11.675018310546875","","","","","","","","","","","","","","",""
"501000","","","","","","","","","","","","","11.646777153015137","11.646777153015137","11.646777153015137","","","","","","","","","","","","","","",""
"502000","","","","","","","","","","11.60838508605957","11.60838508605957","11.60838508605957","","","","","","","","","","","","","","","","","",""
"503000","","","","","","","","","","11.635491371154785","11.635491371154785","11.635491371154785","","","","","","","","","","","","","","","","","",""
"504000","","","","","","","","","","11.635586738586426","11.635586738586426","11.635586738586426","","","","","","","","","","","","","","","","","",""
"505000","","","","","","","","","","11.670912742614746","11.670912742614746","11.670912742614746","","","","","","","","","","","","","","","","","",""
"506000","","","","","","","","","","11.611433029174805","11.611433029174805","11.611433029174805","","","","","","","","","","","","","","","","","",""
"507000","","","","","","","","","","11.618535995483398","11.618535995483398","11.618535995483398","","","","","","","","","","","","","","","","","",""
"508000","","","","","","","","","","11.659701347351074","11.659701347351074","11.659701347351074","","","","","","","","","","","","","","","","","",""
"509000","","","","","","","","","","11.630544662475586","11.630544662475586","11.630544662475586","","","","","","","","","","","","","","","","","",""
"510000","","","","","","","","","","11.632152557373047","11.632152557373047","11.632152557373047","","","","","","","","","","","","","","","","","",""
"511000","","","","","","","","","","11.581914901733398","11.581914901733398","11.581914901733398","","","","","","","","","","","","","","","","","",""
"512000","","","","","","","","","","11.591629981994629","11.591629981994629","11.591629981994629","","","","","","","","","","","","","","","","","",""
"513000","","","","","","","11.621615409851074","11.621615409851074","11.621615409851074","","","","","","","","","","","","","","","","","","","","",""
"514000","","","","","","","11.677513122558594","11.677513122558594","11.677513122558594","","","","","","","","","","","","","","","","","","","","",""
"515000","","","","","","","11.665471076965332","11.665471076965332","11.665471076965332","","","","","","","","","","","","","","","","","","","","",""
"516000","","","","","","","11.567377090454102","11.567377090454102","11.567377090454102","","","","","","","","","","","","","","","","","","","","",""
"517000","","","","","","","11.561899185180664","11.561899185180664","11.561899185180664","","","","","","","","","","","","","","","","","","","","",""
"518000","","","","","","","11.636923789978027","11.636923789978027","11.636923789978027","","","","","","","","","","","","","","","","","","","","",""
"519000","","","","","","","11.63378620147705","11.63378620147705","11.63378620147705","","","","","","","","","","","","","","","","","","","","",""
"520000","","","","","","","11.60341739654541","11.60341739654541","11.60341739654541","","","","","","","","","","","","","","","","","","","","",""
"521000","","","","","","","11.608004570007324","11.608004570007324","11.608004570007324","","","","","","","","","","","","","","","","","","","","",""
"522000","","","","","","","11.60256290435791","11.60256290435791","11.60256290435791","","","","","","","","","","","","","","","","","","","","",""
"523000","","","","","","","11.611254692077637","11.611254692077637","11.611254692077637","","","","","","","","","","","","","","","","","","","","",""
"524000","","","","","","","11.61142635345459","11.61142635345459","11.61142635345459","","","","","","","","","","","","","","","","","","","","",""
"525000","","","","","","","11.655821800231934","11.655821800231934","11.655821800231934","","","","","","","","","","","","","","","","","","","","",""
"526000","","","","","","","11.60067367553711","11.60067367553711","11.60067367553711","","","","","","","","","","","","","","","","","","","","",""
"527000","","","","","","","11.649507522583008","11.649507522583008","11.649507522583008","","","","","","","","","","","","","","","","","","","","",""
"528000","","","","","","","11.598920822143555","11.598920822143555","11.598920822143555","","","","","","","","","","","","","","","","","","","","",""
"529000","","","","","","","11.597808837890625","11.597808837890625","11.597808837890625","","","","","","","","","","","","","","","","","","","","",""
"530000","","","","","","","11.658164978027344","11.658164978027344","11.658164978027344","","","","","","","","","","","","","","","","","","","","",""
"531000","","","","","","","11.536136627197266","11.536136627197266","11.536136627197266","","","","","","","","","","","","","","","","","","","","",""
"532000","","","","11.555967330932617","11.555967330932617","11.555967330932617","","","","","","","","","","","","","","","","","","","","","","","",""
"533000","","","","11.562381744384766","11.562381744384766","11.562381744384766","","","","","","","","","","","","","","","","","","","","","","","",""
"534000","","","","11.548371315002441","11.548371315002441","11.548371315002441","","","","","","","","","","","","","","","","","","","","","","","",""
"535000","","","","11.57595443725586","11.57595443725586","11.57595443725586","","","","","","","","","","","","","","","","","","","","","","","",""
"536000","","","","11.604687690734863","11.604687690734863","11.604687690734863","","","","","","","","","","","","","","","","","","","","","","","",""
"537000","","","","11.559081077575684","11.559081077575684","11.559081077575684","","","","","","","","","","","","","","","","","","","","","","","",""
"538000","","","","11.603110313415527","11.603110313415527","11.603110313415527","","","","","","","","","","","","","","","","","","","","","","","",""
"539000","","","","11.566031455993652","11.566031455993652","11.566031455993652","","","","","","","","","","","","","","","","","","","","","","","",""
"540000","","","","11.565225601196289","11.565225601196289","11.565225601196289","","","","","","","","","","","","","","","","","","","","","","","",""
"541000","","","","11.599343299865723","11.599343299865723","11.599343299865723","","","","","","","","","","","","","","","","","","","","","","","",""
"542000","","","","11.61759090423584","11.61759090423584","11.61759090423584","","","","","","","","","","","","","","","","","","","","","","","",""
"543000","","","","11.619892120361328","11.619892120361328","11.619892120361328","","","","","","","","","","","","","","","","","","","","","","","",""
"544000","","","","11.584038734436035","11.584038734436035","11.584038734436035","","","","","","","","","","","","","","","","","","","","","","","",""
"545000","","","","11.598203659057617","11.598203659057617","11.598203659057617","","","","","","","","","","","","","","","","","","","","","","","",""
"546000","","","","11.548368453979492","11.548368453979492","11.548368453979492","","","","","","","","","","","","","","","","","","","","","","","",""
"547000","","","","11.552573204040527","11.552573204040527","11.552573204040527","","","","","","","","","","","","","","","","","","","","","","","",""
"548000","","","","11.576903343200684","11.576903343200684","11.576903343200684","","","","","","","","","","","","","","","","","","","","","","","",""
"549000","","","","11.593390464782715","11.593390464782715","11.593390464782715","","","","","","","","","","","","","","","","","","","","","","","",""
"550000","","","","11.582837104797363","11.582837104797363","11.582837104797363","","","","","","","","","","","","","","","","","","","","","","","",""
"551000","11.573225021362305","11.573225021362305","11.573225021362305","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"552000","11.599100112915039","11.599100112915039","11.599100112915039","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"553000","11.566414833068848","11.566414833068848","11.566414833068848","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"554000","11.55609130859375","11.55609130859375","11.55609130859375","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"555000","11.554441452026367","11.554441452026367","11.554441452026367","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"556000","11.544836044311523","11.544836044311523","11.544836044311523","","","","","","","","","","","","","","","","","","","","","","","","","","",""
