"Step","Group: OLMo-1B - eval/v2-small-ptb-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-ptb-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-ptb-validation/CrossEntropyLoss__MAX"
"83000","3.0182511806488037","3.0182511806488037","3.0182511806488037"
"84000","3.0389018058776855","3.0389018058776855","3.0389018058776855"
"85000","3.079780101776123","3.079780101776123","3.079780101776123"
"86000","3.0134754180908203","3.0134754180908203","3.0134754180908203"
"87000","3.0215487480163574","3.0215487480163574","3.0215487480163574"
"88000","3.0163767337799072","3.0163767337799072","3.0163767337799072"
"89000","3.0113298892974854","3.0113298892974854","3.0113298892974854"
"90000","3.0484306812286377","3.0484306812286377","3.0484306812286377"
"91000","3.033053159713745","3.033053159713745","3.033053159713745"
"92000","3.0155107975006104","3.0155107975006104","3.0155107975006104"
"93000","3.081234931945801","3.081234931945801","3.081234931945801"
"94000","3.0060391426086426","3.0060391426086426","3.0060391426086426"
"95000","3.0134499073028564","3.0134499073028564","3.0134499073028564"
"96000","2.999876022338867","2.999876022338867","2.999876022338867"
"97000","3.013648509979248","3.013648509979248","3.013648509979248"
"98000","3.0159308910369873","3.0159308910369873","3.0159308910369873"
"99000","3.01017427444458","3.01017427444458","3.01017427444458"
"100000","2.9964451789855957","2.9964451789855957","2.9964451789855957"
"101000","3.012120485305786","3.012120485305786","3.012120485305786"
"102000","2.9962027072906494","2.9962027072906494","2.9962027072906494"
"103000","3.0086007118225098","3.0086007118225098","3.0086007118225098"
"104000","2.9878687858581543","2.9878687858581543","2.9878687858581543"
"105000","2.9937937259674072","2.9937937259674072","2.9937937259674072"
"106000","2.9971466064453125","2.9971466064453125","2.9971466064453125"
"107000","2.9953091144561768","2.9953091144561768","2.9953091144561768"
"108000","2.979191541671753","2.979191541671753","2.979191541671753"
"109000","2.9900259971618652","2.9900259971618652","2.9900259971618652"
"110000","3.0029377937316895","3.0029377937316895","3.0029377937316895"
"111000","2.9878737926483154","2.9878737926483154","2.9878737926483154"
"112000","2.9868013858795166","2.9868013858795166","2.9868013858795166"
"113000","2.9863133430480957","2.9863133430480957","2.9863133430480957"
"114000","2.989020347595215","2.989020347595215","2.989020347595215"
"115000","2.979691505432129","2.979691505432129","2.979691505432129"
"116000","2.9823765754699707","2.9823765754699707","2.9823765754699707"
"117000","2.972334384918213","2.972334384918213","2.972334384918213"
"118000","2.9752583503723145","2.9752583503723145","2.9752583503723145"
"119000","2.994399309158325","2.994399309158325","2.994399309158325"
"120000","3.005725383758545","3.005725383758545","3.005725383758545"
"121000","2.9812092781066895","2.9812092781066895","2.9812092781066895"
"122000","2.9885313510894775","2.9885313510894775","2.9885313510894775"
"123000","2.9920902252197266","2.9920902252197266","2.9920902252197266"
"124000","2.982097625732422","2.982097625732422","2.982097625732422"
"125000","3.008326530456543","3.008326530456543","3.008326530456543"
"126000","2.9916701316833496","2.9916701316833496","2.9916701316833496"
"127000","2.978426933288574","2.978426933288574","2.978426933288574"
"128000","2.9793832302093506","2.9793832302093506","2.9793832302093506"
"129000","2.973902940750122","2.973902940750122","2.973902940750122"
"130000","2.989250421524048","2.989250421524048","2.989250421524048"
"131000","2.973905086517334","2.973905086517334","2.973905086517334"
"132000","2.966392993927002","2.966392993927002","2.966392993927002"
"133000","2.9699854850769043","2.9699854850769043","2.9699854850769043"
"134000","2.9741415977478027","2.9741415977478027","2.9741415977478027"
"135000","2.9916787147521973","2.9916787147521973","2.9916787147521973"
"136000","2.9606869220733643","2.9606869220733643","2.9606869220733643"
"137000","2.9769253730773926","2.9769253730773926","2.9769253730773926"
"138000","2.9806997776031494","2.9806997776031494","2.9806997776031494"
"139000","2.979132652282715","2.979132652282715","2.979132652282715"
"140000","2.9623608589172363","2.9623608589172363","2.9623608589172363"
"141000","2.963564157485962","2.963564157485962","2.963564157485962"
"142000","2.972090482711792","2.972090482711792","2.972090482711792"
"143000","2.9879846572875977","2.9879846572875977","2.9879846572875977"
"144000","2.9665870666503906","2.9665870666503906","2.9665870666503906"
"145000","2.9793148040771484","2.9793148040771484","2.9793148040771484"
"146000","2.9434072971343994","2.9434072971343994","2.9434072971343994"
"147000","2.9719150066375732","2.9719150066375732","2.9719150066375732"
"148000","2.963928699493408","2.963928699493408","2.963928699493408"
"149000","2.956655740737915","2.956655740737915","2.956655740737915"
"150000","2.9529433250427246","2.9529433250427246","2.9529433250427246"
"151000","2.961824417114258","2.961824417114258","2.961824417114258"
"152000","2.9875271320343018","2.9875271320343018","2.9875271320343018"
"153000","2.950369358062744","2.950369358062744","2.950369358062744"
"154000","2.967918634414673","2.967918634414673","2.967918634414673"
"155000","2.9677517414093018","2.9677517414093018","2.9677517414093018"
"156000","2.953805446624756","2.953805446624756","2.953805446624756"
"157000","2.961400270462036","2.961400270462036","2.961400270462036"
"158000","2.9624452590942383","2.9624452590942383","2.9624452590942383"
"159000","2.949150562286377","2.949150562286377","2.949150562286377"
"160000","2.974243640899658","2.974243640899658","2.974243640899658"
"161000","2.9632747173309326","2.9632747173309326","2.9632747173309326"
"162000","2.9566524028778076","2.9566524028778076","2.9566524028778076"
"163000","2.950309991836548","2.950309991836548","2.950309991836548"
"164000","2.9431240558624268","2.9431240558624268","2.9431240558624268"
"165000","2.949141263961792","2.949141263961792","2.949141263961792"
"166000","2.9771788120269775","2.9771788120269775","2.9771788120269775"
"167000","2.9581422805786133","2.9581422805786133","2.9581422805786133"
"168000","2.9577343463897705","2.9577343463897705","2.9577343463897705"
"169000","2.9596619606018066","2.9596619606018066","2.9596619606018066"
"170000","2.9457225799560547","2.9457225799560547","2.9457225799560547"
"171000","2.949727773666382","2.949727773666382","2.949727773666382"
"172000","2.9691805839538574","2.9691805839538574","2.9691805839538574"
"173000","2.9650328159332275","2.9650328159332275","2.9650328159332275"
"174000","2.961688995361328","2.961688995361328","2.961688995361328"
"175000","2.9593794345855713","2.9593794345855713","2.9593794345855713"
"176000","2.947446823120117","2.947446823120117","2.947446823120117"
"177000","2.9383318424224854","2.9383318424224854","2.9383318424224854"
"178000","2.954101800918579","2.954101800918579","2.954101800918579"
"179000","2.9648330211639404","2.9648330211639404","2.9648330211639404"
"180000","2.935316801071167","2.935316801071167","2.935316801071167"
"181000","2.9528777599334717","2.9528777599334717","2.9528777599334717"
"182000","2.946629524230957","2.946629524230957","2.946629524230957"
"183000","2.949202060699463","2.949202060699463","2.949202060699463"
"184000","2.9469916820526123","2.9469916820526123","2.9469916820526123"
"185000","2.928079843521118","2.928079843521118","2.928079843521118"
"186000","2.933544635772705","2.933544635772705","2.933544635772705"
"187000","2.9272334575653076","2.9272334575653076","2.9272334575653076"
"188000","2.9263930320739746","2.9263930320739746","2.9263930320739746"
"189000","2.950681686401367","2.950681686401367","2.950681686401367"
"190000","2.9420816898345947","2.9420816898345947","2.9420816898345947"
"191000","2.9486775398254395","2.9486775398254395","2.9486775398254395"
"192000","2.9515202045440674","2.9515202045440674","2.9515202045440674"
"193000","2.951619863510132","2.951619863510132","2.951619863510132"
"194000","2.938257932662964","2.938257932662964","2.938257932662964"
"195000","2.9595065116882324","2.9595065116882324","2.9595065116882324"
"196000","2.9386894702911377","2.9386894702911377","2.9386894702911377"
"197000","2.943781852722168","2.943781852722168","2.943781852722168"
"198000","2.9438037872314453","2.9438037872314453","2.9438037872314453"
"199000","2.925959587097168","2.925959587097168","2.925959587097168"
"200000","2.9303762912750244","2.9303762912750244","2.9303762912750244"
"201000","2.9374520778656006","2.9374520778656006","2.9374520778656006"
"202000","2.955246925354004","2.955246925354004","2.955246925354004"
"203000","2.928807258605957","2.928807258605957","2.928807258605957"
"204000","2.9309511184692383","2.9309511184692383","2.9309511184692383"
"205000","2.9361050128936768","2.9361050128936768","2.9361050128936768"
"206000","2.932494878768921","2.932494878768921","2.932494878768921"
"207000","2.9332122802734375","2.9332122802734375","2.9332122802734375"
"208000","2.9271042346954346","2.9271042346954346","2.9271042346954346"
"209000","2.9335100650787354","2.9335100650787354","2.9335100650787354"
"210000","2.9319071769714355","2.9319071769714355","2.9319071769714355"
"211000","2.956862211227417","2.956862211227417","2.956862211227417"
"212000","2.9204978942871094","2.9204978942871094","2.9204978942871094"
"213000","2.914966344833374","2.914966344833374","2.914966344833374"
"214000","2.9099740982055664","2.9099740982055664","2.9099740982055664"
"215000","2.934277296066284","2.934277296066284","2.934277296066284"
"216000","2.923917770385742","2.923917770385742","2.923917770385742"
"217000","2.928914785385132","2.928914785385132","2.928914785385132"
"218000","2.9176125526428223","2.9176125526428223","2.9176125526428223"
"219000","2.947856903076172","2.947856903076172","2.947856903076172"
"220000","2.907963752746582","2.907963752746582","2.907963752746582"
"221000","2.916095018386841","2.916095018386841","2.916095018386841"
"222000","2.9229116439819336","2.9229116439819336","2.9229116439819336"
"223000","2.913525342941284","2.913525342941284","2.913525342941284"
"224000","2.905994415283203","2.905994415283203","2.905994415283203"
"225000","2.9175071716308594","2.9175071716308594","2.9175071716308594"
"226000","2.9200503826141357","2.9200503826141357","2.9200503826141357"
"227000","2.928438186645508","2.928438186645508","2.928438186645508"
"228000","2.907956123352051","2.907956123352051","2.907956123352051"
"229000","2.9230751991271973","2.9230751991271973","2.9230751991271973"
"230000","2.9183578491210938","2.9183578491210938","2.9183578491210938"
"231000","2.921907901763916","2.921907901763916","2.921907901763916"
"232000","2.9158811569213867","2.9158811569213867","2.9158811569213867"
"233000","2.9053239822387695","2.9053239822387695","2.9053239822387695"
"234000","2.925738573074341","2.925738573074341","2.925738573074341"
"235000","2.926602602005005","2.926602602005005","2.926602602005005"
"236000","2.9098703861236572","2.9098703861236572","2.9098703861236572"
"237000","2.9353582859039307","2.9353582859039307","2.9353582859039307"
"238000","2.9145920276641846","2.9145920276641846","2.9145920276641846"
"239000","2.9232208728790283","2.9232208728790283","2.9232208728790283"
"240000","2.905250072479248","2.905250072479248","2.905250072479248"
"241000","2.9131994247436523","2.9131994247436523","2.9131994247436523"
"242000","2.8983607292175293","2.8983607292175293","2.8983607292175293"
"243000","2.9214038848876953","2.9214038848876953","2.9214038848876953"
"244000","2.8986124992370605","2.8986124992370605","2.8986124992370605"
"246000","2.91166615486145","2.91166615486145","2.91166615486145"
"247000","2.920914888381958","2.920914888381958","2.920914888381958"
"248000","2.910944938659668","2.910944938659668","2.910944938659668"
"249000","2.911099433898926","2.911099433898926","2.911099433898926"
"250000","2.919130325317383","2.919130325317383","2.919130325317383"
"251000","2.9369020462036133","2.9369020462036133","2.9369020462036133"
"252000","2.9074020385742188","2.9074020385742188","2.9074020385742188"
"253000","2.91892671585083","2.91892671585083","2.91892671585083"
"254000","2.9083454608917236","2.9083454608917236","2.9083454608917236"
"255000","2.9089527130126953","2.9089527130126953","2.9089527130126953"
"256000","2.9263226985931396","2.9263226985931396","2.9263226985931396"
"257000","2.9086732864379883","2.9086732864379883","2.9086732864379883"
"258000","2.9028689861297607","2.9028689861297607","2.9028689861297607"
"259000","2.901698350906372","2.901698350906372","2.901698350906372"
"260000","2.900897979736328","2.900897979736328","2.900897979736328"
"261000","2.9179210662841797","2.9179210662841797","2.9179210662841797"
"262000","2.902129650115967","2.902129650115967","2.902129650115967"
"263000","2.9023189544677734","2.9023189544677734","2.9023189544677734"
"264000","2.8884389400482178","2.8884389400482178","2.8884389400482178"
"265000","2.9027459621429443","2.9027459621429443","2.9027459621429443"
"266000","2.9118504524230957","2.9118504524230957","2.9118504524230957"
"267000","2.9018397331237793","2.9018397331237793","2.9018397331237793"
"268000","2.8971612453460693","2.8971612453460693","2.8971612453460693"
"269000","2.8929243087768555","2.8929243087768555","2.8929243087768555"
"270000","2.895134210586548","2.895134210586548","2.895134210586548"
"271000","2.8957631587982178","2.8957631587982178","2.8957631587982178"
"272000","2.895671844482422","2.895671844482422","2.895671844482422"
"273000","2.892334461212158","2.892334461212158","2.892334461212158"
"274000","2.891386032104492","2.891386032104492","2.891386032104492"
"275000","2.9037344455718994","2.9037344455718994","2.9037344455718994"
"276000","2.8947112560272217","2.8947112560272217","2.8947112560272217"
"277000","2.890374183654785","2.890374183654785","2.890374183654785"
"278000","2.897958278656006","2.897958278656006","2.897958278656006"
"279000","2.8845720291137695","2.8845720291137695","2.8845720291137695"
"280000","2.8921587467193604","2.8921587467193604","2.8921587467193604"
"281000","2.8980047702789307","2.8980047702789307","2.8980047702789307"
"282000","2.9023687839508057","2.9023687839508057","2.9023687839508057"
"283000","2.892259120941162","2.892259120941162","2.892259120941162"
"284000","2.8852193355560303","2.8852193355560303","2.8852193355560303"
"285000","2.8776776790618896","2.8776776790618896","2.8776776790618896"
"286000","2.8895115852355957","2.8895115852355957","2.8895115852355957"
"287000","2.895435333251953","2.895435333251953","2.895435333251953"
"288000","2.8857996463775635","2.8857996463775635","2.8857996463775635"
"289000","2.8946690559387207","2.8946690559387207","2.8946690559387207"
"290000","2.9045469760894775","2.9045469760894775","2.9045469760894775"
"291000","2.89731502532959","2.89731502532959","2.89731502532959"
"292000","2.8879144191741943","2.8879144191741943","2.8879144191741943"
"293000","2.892549753189087","2.892549753189087","2.892549753189087"
"294000","2.904542922973633","2.904542922973633","2.904542922973633"
"295000","2.8938677310943604","2.8938677310943604","2.8938677310943604"
"296000","2.885932683944702","2.885932683944702","2.885932683944702"
"297000","2.8927314281463623","2.8927314281463623","2.8927314281463623"
"298000","2.8973641395568848","2.8973641395568848","2.8973641395568848"
"299000","2.8970110416412354","2.8970110416412354","2.8970110416412354"
"300000","2.886882781982422","2.886882781982422","2.886882781982422"
"301000","2.90161395072937","2.90161395072937","2.90161395072937"
"302000","2.8991475105285645","2.8991475105285645","2.8991475105285645"
"303000","2.8824849128723145","2.8824849128723145","2.8824849128723145"
"304000","2.8880326747894287","2.8880326747894287","2.8880326747894287"
"305000","2.889064073562622","2.889064073562622","2.889064073562622"
"306000","2.8942835330963135","2.8942835330963135","2.8942835330963135"
"307000","2.891846179962158","2.891846179962158","2.891846179962158"
"308000","2.8925294876098633","2.8925294876098633","2.8925294876098633"
"309000","2.884230613708496","2.884230613708496","2.884230613708496"
"310000","2.880890130996704","2.880890130996704","2.880890130996704"
"311000","2.89477801322937","2.89477801322937","2.89477801322937"
"312000","2.889472007751465","2.889472007751465","2.889472007751465"
"313000","2.889312267303467","2.889312267303467","2.889312267303467"
"314000","2.8907153606414795","2.8907153606414795","2.8907153606414795"
"315000","2.881089448928833","2.881089448928833","2.881089448928833"
"316000","2.8846328258514404","2.8846328258514404","2.8846328258514404"
"317000","2.8925647735595703","2.8925647735595703","2.8925647735595703"
"318000","2.8823938369750977","2.8823938369750977","2.8823938369750977"
"319000","2.8810067176818848","2.8810067176818848","2.8810067176818848"
"320000","2.878303050994873","2.878303050994873","2.878303050994873"
"321000","2.9038939476013184","2.9038939476013184","2.9038939476013184"
"322000","2.8757975101470947","2.8757975101470947","2.8757975101470947"
"323000","2.8767049312591553","2.8767049312591553","2.8767049312591553"
"324000","2.878495454788208","2.878495454788208","2.878495454788208"
"325000","2.8804867267608643","2.8804867267608643","2.8804867267608643"
"326000","2.878114700317383","2.878114700317383","2.878114700317383"
"327000","2.881169319152832","2.881169319152832","2.881169319152832"
"328000","2.8959689140319824","2.8959689140319824","2.8959689140319824"
"329000","2.8838889598846436","2.8838889598846436","2.8838889598846436"
"330000","2.880622386932373","2.880622386932373","2.880622386932373"
"331000","2.8779313564300537","2.8779313564300537","2.8779313564300537"
"332000","2.873652458190918","2.873652458190918","2.873652458190918"
"333000","2.871178150177002","2.871178150177002","2.871178150177002"
"334000","2.8681178092956543","2.8681178092956543","2.8681178092956543"
"335000","2.9020931720733643","2.9020931720733643","2.9020931720733643"
"336000","2.8764708042144775","2.8764708042144775","2.8764708042144775"
"337000","2.901585578918457","2.901585578918457","2.901585578918457"
"338000","2.884199857711792","2.884199857711792","2.884199857711792"
"339000","2.8835325241088867","2.8835325241088867","2.8835325241088867"
"340000","2.8805127143859863","2.8805127143859863","2.8805127143859863"
"341000","2.8773934841156006","2.8773934841156006","2.8773934841156006"
"342000","2.8890347480773926","2.8890347480773926","2.8890347480773926"
"343000","2.8795077800750732","2.8795077800750732","2.8795077800750732"
"344000","2.8751046657562256","2.8751046657562256","2.8751046657562256"
"345000","2.882500171661377","2.882500171661377","2.882500171661377"
"346000","2.8677361011505127","2.8677361011505127","2.8677361011505127"
"347000","2.8813278675079346","2.8813278675079346","2.8813278675079346"
"348000","2.8748621940612793","2.8748621940612793","2.8748621940612793"
"349000","2.874194622039795","2.874194622039795","2.874194622039795"
"350000","2.881347894668579","2.881347894668579","2.881347894668579"
"351000","2.870091438293457","2.870091438293457","2.870091438293457"
"352000","2.8668198585510254","2.8668198585510254","2.8668198585510254"
"353000","2.8692519664764404","2.8692519664764404","2.8692519664764404"
"354000","2.867176055908203","2.867176055908203","2.867176055908203"
"355000","2.8799941539764404","2.8799941539764404","2.8799941539764404"
"356000","2.877717971801758","2.877717971801758","2.877717971801758"
"357000","2.8882558345794678","2.8882558345794678","2.8882558345794678"
"358000","2.867460250854492","2.867460250854492","2.867460250854492"
"359000","2.8768482208251953","2.8768482208251953","2.8768482208251953"
"360000","2.8703248500823975","2.8703248500823975","2.8703248500823975"
"361000","2.905219554901123","2.905219554901123","2.905219554901123"
"362000","2.869774341583252","2.869774341583252","2.869774341583252"
"363000","2.8889546394348145","2.8889546394348145","2.8889546394348145"
"364000","2.8746938705444336","2.8746938705444336","2.8746938705444336"
"365000","2.8777987957000732","2.8777987957000732","2.8777987957000732"
"366000","2.872687339782715","2.872687339782715","2.872687339782715"
"367000","2.884767770767212","2.884767770767212","2.884767770767212"
"368000","2.8772988319396973","2.8772988319396973","2.8772988319396973"
"369000","2.875379800796509","2.875379800796509","2.875379800796509"
"370000","2.876760721206665","2.876760721206665","2.876760721206665"
"371000","2.8773677349090576","2.8773677349090576","2.8773677349090576"
"372000","2.8611130714416504","2.8611130714416504","2.8611130714416504"
"373000","2.859637498855591","2.859637498855591","2.859637498855591"
"374000","2.8703300952911377","2.8703300952911377","2.8703300952911377"
"375000","2.867976188659668","2.867976188659668","2.867976188659668"
"376000","2.8616456985473633","2.8616456985473633","2.8616456985473633"
"377000","2.869333267211914","2.869333267211914","2.869333267211914"
"378000","2.8648693561553955","2.8648693561553955","2.8648693561553955"
"379000","2.8664278984069824","2.8664278984069824","2.8664278984069824"
"380000","2.869987964630127","2.869987964630127","2.869987964630127"
"381000","2.8624744415283203","2.8624744415283203","2.8624744415283203"
"382000","2.874619960784912","2.874619960784912","2.874619960784912"
"383000","2.8765079975128174","2.8765079975128174","2.8765079975128174"
"384000","2.876478910446167","2.876478910446167","2.876478910446167"
"385000","2.8630385398864746","2.8630385398864746","2.8630385398864746"
"386000","2.8696515560150146","2.8696515560150146","2.8696515560150146"
"387000","2.8723855018615723","2.8723855018615723","2.8723855018615723"
"388000","2.867598295211792","2.867598295211792","2.867598295211792"
"389000","2.874875783920288","2.874875783920288","2.874875783920288"
"390000","2.8728678226470947","2.8728678226470947","2.8728678226470947"
"391000","2.8536038398742676","2.8536038398742676","2.8536038398742676"
"392000","2.869276285171509","2.869276285171509","2.869276285171509"
"393000","2.8745534420013428","2.8745534420013428","2.8745534420013428"
"394000","2.8732337951660156","2.8732337951660156","2.8732337951660156"
"395000","2.8623623847961426","2.8623623847961426","2.8623623847961426"
"396000","2.8709185123443604","2.8709185123443604","2.8709185123443604"
"397000","2.8588218688964844","2.8588218688964844","2.8588218688964844"
"398000","2.874328136444092","2.874328136444092","2.874328136444092"
"399000","2.8597147464752197","2.8597147464752197","2.8597147464752197"
"400000","2.86259388923645","2.86259388923645","2.86259388923645"
"401000","2.8610353469848633","2.8610353469848633","2.8610353469848633"
"402000","2.8700180053710938","2.8700180053710938","2.8700180053710938"
"403000","2.859848737716675","2.859848737716675","2.859848737716675"
"404000","2.8518333435058594","2.8518333435058594","2.8518333435058594"
"405000","2.8702869415283203","2.8702869415283203","2.8702869415283203"
"406000","2.878373384475708","2.878373384475708","2.878373384475708"
"407000","2.8580572605133057","2.8580572605133057","2.8580572605133057"
"408000","2.8529481887817383","2.8529481887817383","2.8529481887817383"
"409000","2.867957592010498","2.867957592010498","2.867957592010498"
"410000","2.8491597175598145","2.8491597175598145","2.8491597175598145"
"411000","2.8642590045928955","2.8642590045928955","2.8642590045928955"
"412000","2.8608102798461914","2.8608102798461914","2.8608102798461914"
"413000","2.8618991374969482","2.8618991374969482","2.8618991374969482"
"414000","2.864811658859253","2.864811658859253","2.864811658859253"
"415000","2.867957830429077","2.867957830429077","2.867957830429077"
"416000","2.8746325969696045","2.8746325969696045","2.8746325969696045"
"417000","2.856549024581909","2.856549024581909","2.856549024581909"
"418000","2.851451873779297","2.851451873779297","2.851451873779297"
"419000","2.8498687744140625","2.8498687744140625","2.8498687744140625"
"420000","2.8646392822265625","2.8646392822265625","2.8646392822265625"
"421000","2.861257314682007","2.861257314682007","2.861257314682007"
"422000","2.852048397064209","2.852048397064209","2.852048397064209"
"423000","2.852015733718872","2.852015733718872","2.852015733718872"
"424000","2.8564717769622803","2.8564717769622803","2.8564717769622803"
"425000","2.864795684814453","2.864795684814453","2.864795684814453"
"426000","2.8543801307678223","2.8543801307678223","2.8543801307678223"
"427000","2.8564419746398926","2.8564419746398926","2.8564419746398926"
"428000","2.861842155456543","2.861842155456543","2.861842155456543"
"429000","2.8479952812194824","2.8479952812194824","2.8479952812194824"
"430000","2.8518028259277344","2.8518028259277344","2.8518028259277344"
"431000","2.8557727336883545","2.8557727336883545","2.8557727336883545"
"432000","2.855557680130005","2.855557680130005","2.855557680130005"
"433000","2.8479790687561035","2.8479790687561035","2.8479790687561035"
"434000","2.843325614929199","2.843325614929199","2.843325614929199"
"435000","2.8582351207733154","2.8582351207733154","2.8582351207733154"
"436000","2.8477048873901367","2.8477048873901367","2.8477048873901367"
"437000","2.8557963371276855","2.8557963371276855","2.8557963371276855"
"438000","2.8513247966766357","2.8513247966766357","2.8513247966766357"
"439000","2.8425848484039307","2.8425848484039307","2.8425848484039307"
"440000","2.837541103363037","2.837541103363037","2.837541103363037"
"441000","2.8507535457611084","2.8507535457611084","2.8507535457611084"
"442000","2.8627755641937256","2.8627755641937256","2.8627755641937256"
"443000","2.8544745445251465","2.8544745445251465","2.8544745445251465"
"444000","2.8541769981384277","2.8541769981384277","2.8541769981384277"
"445000","2.8428711891174316","2.8428711891174316","2.8428711891174316"
"446000","2.850379228591919","2.850379228591919","2.850379228591919"
"449000","2.8588640689849854","2.8588640689849854","2.8588640689849854"
"450000","2.865156650543213","2.865156650543213","2.865156650543213"
