"Step","OLMo-7B-Twin-2T-run-024 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/ice-validation/CrossEntropyLoss__MAX"
"259000","","","","","","","","","","","","","","","","","","","","","","","","","2.472470760345459","2.472470760345459","2.472470760345459","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","2.472566604614258","2.472566604614258","2.472566604614258","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","2.461700916290283","2.461700916290283","2.461700916290283","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","2.4691696166992188","2.4691696166992188","2.4691696166992188","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","2.463235378265381","2.463235378265381","2.463235378265381","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","2.46081280708313","2.46081280708313","2.46081280708313","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","2.4677734375","2.4677734375","2.4677734375","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","2.4628872871398926","2.4628872871398926","2.4628872871398926","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","2.4682984352111816","2.4682984352111816","2.4682984352111816","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","2.4822065830230713","2.4822065830230713","2.4822065830230713","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","2.4599640369415283","2.4599640369415283","2.4599640369415283","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","2.4598140716552734","2.4598140716552734","2.4598140716552734","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","2.461306571960449","2.461306571960449","2.461306571960449","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","2.4598662853240967","2.4598662853240967","2.4598662853240967","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","2.459083318710327","2.459083318710327","2.459083318710327","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","2.471539258956909","2.471539258956909","2.471539258956909","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","2.463805913925171","2.463805913925171","2.463805913925171","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","2.45940899848938","2.45940899848938","2.45940899848938","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","2.4613590240478516","2.4613590240478516","2.4613590240478516","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","2.457733631134033","2.457733631134033","2.457733631134033","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","2.4559988975524902","2.4559988975524902","2.4559988975524902","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","2.460418701171875","2.460418701171875","2.460418701171875","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","2.4592158794403076","2.4592158794403076","2.4592158794403076","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","2.46431827545166","2.46431827545166","2.46431827545166","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","2.471972942352295","2.471972942352295","2.471972942352295","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","2.460376024246216","2.460376024246216","2.460376024246216","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","2.456477642059326","2.456477642059326","2.456477642059326","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","2.4605226516723633","2.4605226516723633","2.4605226516723633","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","2.457369327545166","2.457369327545166","2.457369327545166","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","2.4589898586273193","2.4589898586273193","2.4589898586273193","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","2.455989360809326","2.455989360809326","2.455989360809326","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","2.461958885192871","2.461958885192871","2.461958885192871","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","2.456043004989624","2.456043004989624","2.456043004989624","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","2.4571263790130615","2.4571263790130615","2.4571263790130615","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","2.4531402587890625","2.4531402587890625","2.4531402587890625","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","2.45428729057312","2.45428729057312","2.45428729057312","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","2.4546473026275635","2.4546473026275635","2.4546473026275635","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","2.4519739151000977","2.4519739151000977","2.4519739151000977","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","2.4772417545318604","2.4772417545318604","2.4772417545318604","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","2.4510438442230225","2.4510438442230225","2.4510438442230225","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","2.4549479484558105","2.4549479484558105","2.4549479484558105","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","2.4549615383148193","2.4549615383148193","2.4549615383148193","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","2.4508461952209473","2.4508461952209473","2.4508461952209473","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","2.4485700130462646","2.4485700130462646","2.4485700130462646","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","2.448923110961914","2.448923110961914","2.448923110961914","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","2.452728509902954","2.452728509902954","2.452728509902954","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","2.449134588241577","2.449134588241577","2.449134588241577","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","2.448443651199341","2.448443651199341","2.448443651199341","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","2.4504995346069336","2.4504995346069336","2.4504995346069336","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","2.4696855545043945","2.4696855545043945","2.4696855545043945","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","2.4500086307525635","2.4500086307525635","2.4500086307525635","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","2.4470973014831543","2.4470973014831543","2.4470973014831543","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","2.4526541233062744","2.4526541233062744","2.4526541233062744","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","2.454484701156616","2.454484701156616","2.454484701156616","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","2.4469010829925537","2.4469010829925537","2.4469010829925537","","","","","","","","",""
"314000","","","","","","","","","","","","","","","","","","","2.456368923187256","2.456368923187256","2.456368923187256","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","2.457939863204956","2.457939863204956","2.457939863204956","","","","","","","","",""
"316000","","","","","","","","","","","","","","","","","","","2.448505163192749","2.448505163192749","2.448505163192749","","","","","","","","",""
"317000","","","","","","","","","","","","","","","","","","","2.4473705291748047","2.4473705291748047","2.4473705291748047","","","","","","","","",""
"318000","","","","","","","","","","","","","","","","","","","2.449007749557495","2.449007749557495","2.449007749557495","","","","","","","","",""
"319000","","","","","","","","","","","","","","","","","","","2.4430062770843506","2.4430062770843506","2.4430062770843506","","","","","","","","",""
"320000","","","","","","","","","","","","","","","","","","","2.4436678886413574","2.4436678886413574","2.4436678886413574","","","","","","","","",""
"321000","","","","","","","","","","","","","","","","2.4507462978363037","2.4507462978363037","2.4507462978363037","","","","","","","","","","","",""
"322000","","","","","","","","","","","","","","","","2.447000026702881","2.447000026702881","2.447000026702881","","","","","","","","","","","",""
"323000","","","","","","","","","","","","","","","","2.446415424346924","2.446415424346924","2.446415424346924","","","","","","","","","","","",""
"324000","","","","","","","","","","","","","","","","2.4500062465667725","2.4500062465667725","2.4500062465667725","","","","","","","","","","","",""
"325000","","","","","","","","","","","","","","","","2.4430384635925293","2.4430384635925293","2.4430384635925293","","","","","","","","","","","",""
"326000","","","","","","","","","","","","","","","","2.4436752796173096","2.4436752796173096","2.4436752796173096","","","","","","","","","","","",""
"327000","","","","","","","","","","","","","","","","2.5278990268707275","2.5278990268707275","2.5278990268707275","","","","","","","","","","","",""
"328000","","","","","","","","","","","","","","","","2.4445412158966064","2.4445412158966064","2.4445412158966064","","","","","","","","","","","",""
"329000","","","","","","","","","","","","","","","","2.4449667930603027","2.4449667930603027","2.4449667930603027","","","","","","","","","","","",""
"330000","","","","","","","","","","","","","","","","2.4447739124298096","2.4447739124298096","2.4447739124298096","","","","","","","","","","","",""
"331000","","","","","","","","","","","","","","","","2.4464054107666016","2.4464054107666016","2.4464054107666016","","","","","","","","","","","",""
"332000","","","","","","","","","","","","","","","","2.4445722103118896","2.4445722103118896","2.4445722103118896","","","","","","","","","","","",""
"333000","","","","","","","","","","","","","","","","2.4470372200012207","2.4470372200012207","2.4470372200012207","","","","","","","","","","","",""
"334000","","","","","","","","","","","","","","","","2.43977689743042","2.43977689743042","2.43977689743042","","","","","","","","","","","",""
"335000","","","","","","","","","","","","","","","","2.4430105686187744","2.4430105686187744","2.4430105686187744","","","","","","","","","","","",""
"336000","","","","","","","","","","","","","","","","2.4406580924987793","2.4406580924987793","2.4406580924987793","","","","","","","","","","","",""
"337000","","","","","","","","","","","","","","","","2.440382957458496","2.440382957458496","2.440382957458496","","","","","","","","","","","",""
"338000","","","","","","","","","","","","","","","","2.4464969635009766","2.4464969635009766","2.4464969635009766","","","","","","","","","","","",""
"339000","","","","","","","","","","","","","","","","2.4463648796081543","2.4463648796081543","2.4463648796081543","","","","","","","","","","","",""
"340000","","","","","","","","","","","","","","","","2.4470672607421875","2.4470672607421875","2.4470672607421875","","","","","","","","","","","",""
"341000","","","","","","","","","","","","","","","","2.4443864822387695","2.4443864822387695","2.4443864822387695","","","","","","","","","","","",""
"342000","","","","","","","","","","","","","","","","2.440056085586548","2.440056085586548","2.440056085586548","","","","","","","","","","","",""
"343000","","","","","","","","","","","","","","","","2.4400882720947266","2.4400882720947266","2.4400882720947266","","","","","","","","","","","",""
"344000","","","","","","","","","","","","","","","","2.438429117202759","2.438429117202759","2.438429117202759","","","","","","","","","","","",""
"345000","","","","","","","","","","","","","","","","2.45143461227417","2.45143461227417","2.45143461227417","","","","","","","","","","","",""
"346000","","","","","","","","","","","","","","","","2.443718910217285","2.443718910217285","2.443718910217285","","","","","","","","","","","",""
"347000","","","","","","","","","","","","","","","","2.442519187927246","2.442519187927246","2.442519187927246","","","","","","","","","","","",""
"348000","","","","","","","","","","","","","","","","2.437765121459961","2.437765121459961","2.437765121459961","","","","","","","","","","","",""
"349000","","","","","","","","","","","","","","","","2.44089412689209","2.44089412689209","2.44089412689209","","","","","","","","","","","",""
"350000","","","","","","","","","","","","","","","","2.4404497146606445","2.4404497146606445","2.4404497146606445","","","","","","","","","","","",""
"351000","","","","","","","","","","","","","","","","2.4352991580963135","2.4352991580963135","2.4352991580963135","","","","","","","","","","","",""
"352000","","","","","","","","","","","","","2.4373526573181152","2.4373526573181152","2.4373526573181152","","","","","","","","","","","","","","",""
"353000","","","","","","","","","","","","","2.4367220401763916","2.4367220401763916","2.4367220401763916","","","","","","","","","","","","","","",""
"354000","","","","","","","","","","","","","2.435332775115967","2.435332775115967","2.435332775115967","","","","","","","","","","","","","","",""
"355000","","","","","","","","","","","","","2.4333505630493164","2.4333505630493164","2.4333505630493164","","","","","","","","","","","","","","",""
"356000","","","","","","","","","","","","","2.433833599090576","2.433833599090576","2.433833599090576","","","","","","","","","","","","","","",""
"357000","","","","","","","","","","","","","2.4341719150543213","2.4341719150543213","2.4341719150543213","","","","","","","","","","","","","","",""
"358000","","","","","","","","","","","","","2.4373300075531006","2.4373300075531006","2.4373300075531006","","","","","","","","","","","","","","",""
"359000","","","","","","","","","","","","","2.4354796409606934","2.4354796409606934","2.4354796409606934","","","","","","","","","","","","","","",""
"360000","","","","","","","","","","","","","2.4340431690216064","2.4340431690216064","2.4340431690216064","","","","","","","","","","","","","","",""
"361000","","","","","","","","","","","","","2.4320883750915527","2.4320883750915527","2.4320883750915527","","","","","","","","","","","","","","",""
"362000","","","","","","","","","","","","","2.4326400756835938","2.4326400756835938","2.4326400756835938","","","","","","","","","","","","","","",""
"363000","","","","","","","","","","","","","2.4313576221466064","2.4313576221466064","2.4313576221466064","","","","","","","","","","","","","","",""
"364000","","","","","","","","","","","","","2.4332172870635986","2.4332172870635986","2.4332172870635986","","","","","","","","","","","","","","",""
"365000","","","","","","","","","","","","","2.4358739852905273","2.4358739852905273","2.4358739852905273","","","","","","","","","","","","","","",""
"366000","","","","","","","","","","","","","2.433152675628662","2.433152675628662","2.433152675628662","","","","","","","","","","","","","","",""
"367000","","","","","","","","","","","","","2.4298605918884277","2.4298605918884277","2.4298605918884277","","","","","","","","","","","","","","",""
"368000","","","","","","","","","","","","","2.436041831970215","2.436041831970215","2.436041831970215","","","","","","","","","","","","","","",""
"369000","","","","","","","","","","","","","2.4286773204803467","2.4286773204803467","2.4286773204803467","","","","","","","","","","","","","","",""
"370000","","","","","","","","","","","","","2.4301815032958984","2.4301815032958984","2.4301815032958984","","","","","","","","","","","","","","",""
"371000","","","","","","","","","","","","","2.430482864379883","2.430482864379883","2.430482864379883","","","","","","","","","","","","","","",""
"372000","","","","","","","","","","","","","2.4302477836608887","2.4302477836608887","2.4302477836608887","","","","","","","","","","","","","","",""
"373000","","","","","","","","","","","","","2.4312949180603027","2.4312949180603027","2.4312949180603027","","","","","","","","","","","","","","",""
"374000","","","","","","","","","","","","","2.4290997982025146","2.4290997982025146","2.4290997982025146","","","","","","","","","","","","","","",""
"375000","","","","","","","","","","","","","2.4293975830078125","2.4293975830078125","2.4293975830078125","","","","","","","","","","","","","","",""
"376000","","","","","","","","","","","","","2.4290592670440674","2.4290592670440674","2.4290592670440674","","","","","","","","","","","","","","",""
"377000","","","","","","","","","","","","","2.426959276199341","2.426959276199341","2.426959276199341","","","","","","","","","","","","","","",""
"378000","","","","","","","","","","","","","2.4268219470977783","2.4268219470977783","2.4268219470977783","","","","","","","","","","","","","","",""
"379000","","","","","","","","","","","","","2.4284110069274902","2.4284110069274902","2.4284110069274902","","","","","","","","","","","","","","",""
"380000","","","","","","","","","","","","","2.426246404647827","2.426246404647827","2.426246404647827","","","","","","","","","","","","","","",""
"381000","","","","","","","","","","","","","2.4258759021759033","2.4258759021759033","2.4258759021759033","","","","","","","","","","","","","","",""
"382000","","","","","","","","","","","","","2.4358694553375244","2.4358694553375244","2.4358694553375244","","","","","","","","","","","","","","",""
"383000","","","","","","","","","","","","","2.429054021835327","2.429054021835327","2.429054021835327","","","","","","","","","","","","","","",""
"384000","","","","","","","","","","2.429389476776123","2.429389476776123","2.429389476776123","","","","","","","","","","","","","","","","","",""
"385000","","","","","","","","","","2.4268147945404053","2.4268147945404053","2.4268147945404053","","","","","","","","","","","","","","","","","",""
"386000","","","","","","","","","","2.4250147342681885","2.4250147342681885","2.4250147342681885","","","","","","","","","","","","","","","","","",""
"387000","","","","","","","","","","2.42425537109375","2.42425537109375","2.42425537109375","","","","","","","","","","","","","","","","","",""
"388000","","","","","","","","","","2.424959659576416","2.424959659576416","2.424959659576416","","","","","","","","","","","","","","","","","",""
"389000","","","","","","","","","","2.425225019454956","2.425225019454956","2.425225019454956","","","","","","","","","","","","","","","","","",""
"390000","","","","","","","","","","2.4267570972442627","2.4267570972442627","2.4267570972442627","","","","","","","","","","","","","","","","","",""
"391000","","","","","","","","","","2.4240591526031494","2.4240591526031494","2.4240591526031494","","","","","","","","","","","","","","","","","",""
"392000","","","","","","","","","","2.4218928813934326","2.4218928813934326","2.4218928813934326","","","","","","","","","","","","","","","","","",""
"393000","","","","","","","","","","2.4294068813323975","2.4294068813323975","2.4294068813323975","","","","","","","","","","","","","","","","","",""
"394000","","","","","","","","","","2.4284424781799316","2.4284424781799316","2.4284424781799316","","","","","","","","","","","","","","","","","",""
"395000","","","","","","","","","","2.4226675033569336","2.4226675033569336","2.4226675033569336","","","","","","","","","","","","","","","","","",""
"396000","","","","","","","","","","2.4280669689178467","2.4280669689178467","2.4280669689178467","","","","","","","","","","","","","","","","","",""
"397000","","","","","","","","","","2.4217050075531006","2.4217050075531006","2.4217050075531006","","","","","","","","","","","","","","","","","",""
"398000","","","","","","","","","","2.4233429431915283","2.4233429431915283","2.4233429431915283","","","","","","","","","","","","","","","","","",""
"399000","","","","","","","","","","2.424825429916382","2.424825429916382","2.424825429916382","","","","","","","","","","","","","","","","","",""
"400000","","","","","","","","","","2.4206979274749756","2.4206979274749756","2.4206979274749756","","","","","","","","","","","","","","","","","",""
"401000","","","","","","","","","","2.42315411567688","2.42315411567688","2.42315411567688","","","","","","","","","","","","","","","","","",""
"402000","","","","","","","","","","2.4199109077453613","2.4199109077453613","2.4199109077453613","","","","","","","","","","","","","","","","","",""
"403000","","","","","","","","","","2.420013666152954","2.420013666152954","2.420013666152954","","","","","","","","","","","","","","","","","",""
"404000","","","","","","","","","","2.4201080799102783","2.4201080799102783","2.4201080799102783","","","","","","","","","","","","","","","","","",""
"405000","","","","","","","","","","2.4186651706695557","2.4186651706695557","2.4186651706695557","","","","","","","","","","","","","","","","","",""
"406000","","","","","","","","","","2.4169464111328125","2.4169464111328125","2.4169464111328125","","","","","","","","","","","","","","","","","",""
"407000","","","","","","","","","","2.4191300868988037","2.4191300868988037","2.4191300868988037","","","","","","","","","","","","","","","","","",""
"408000","","","","","","","","","","2.418174982070923","2.418174982070923","2.418174982070923","","","","","","","","","","","","","","","","","",""
"409000","","","","","","","","","","2.4366698265075684","2.4366698265075684","2.4366698265075684","","","","","","","","","","","","","","","","","",""
"410000","","","","","","","","","","2.4199233055114746","2.4199233055114746","2.4199233055114746","","","","","","","","","","","","","","","","","",""
"411000","","","","","","","","","","2.4206974506378174","2.4206974506378174","2.4206974506378174","","","","","","","","","","","","","","","","","",""
"412000","","","","","","","","","","2.4183897972106934","2.4183897972106934","2.4183897972106934","","","","","","","","","","","","","","","","","",""
"413000","","","","","","","","","","2.4189984798431396","2.4189984798431396","2.4189984798431396","","","","","","","","","","","","","","","","","",""
"414000","","","","","","","","","","2.423917531967163","2.423917531967163","2.423917531967163","","","","","","","","","","","","","","","","","",""
"415000","","","","","","","","","","2.417703151702881","2.417703151702881","2.417703151702881","","","","","","","","","","","","","","","","","",""
"416000","","","","","","","2.418923854827881","2.418923854827881","2.418923854827881","","","","","","","","","","","","","","","","","","","","",""
"417000","","","","","","","2.4170594215393066","2.4170594215393066","2.4170594215393066","","","","","","","","","","","","","","","","","","","","",""
"418000","","","","","","","2.4162521362304688","2.4162521362304688","2.4162521362304688","","","","","","","","","","","","","","","","","","","","",""
"419000","","","","","","","2.417027473449707","2.417027473449707","2.417027473449707","","","","","","","","","","","","","","","","","","","","",""
"420000","","","","","","","2.413347005844116","2.413347005844116","2.413347005844116","","","","","","","","","","","","","","","","","","","","",""
"421000","","","","","","","2.4231362342834473","2.4231362342834473","2.4231362342834473","","","","","","","","","","","","","","","","","","","","",""
"422000","","","","","","","2.4187612533569336","2.4187612533569336","2.4187612533569336","","","","","","","","","","","","","","","","","","","","",""
"423000","","","","","","","2.4147584438323975","2.4147584438323975","2.4147584438323975","","","","","","","","","","","","","","","","","","","","",""
"424000","","","","","","","2.4163243770599365","2.4163243770599365","2.4163243770599365","","","","","","","","","","","","","","","","","","","","",""
"425000","","","","","","","2.4124534130096436","2.4124534130096436","2.4124534130096436","","","","","","","","","","","","","","","","","","","","",""
"426000","","","","","","","2.413858413696289","2.413858413696289","2.413858413696289","","","","","","","","","","","","","","","","","","","","",""
"427000","","","","","","","2.413036584854126","2.413036584854126","2.413036584854126","","","","","","","","","","","","","","","","","","","","",""
"428000","","","","","","","2.414515256881714","2.414515256881714","2.414515256881714","","","","","","","","","","","","","","","","","","","","",""
"429000","","","","","","","2.4102346897125244","2.4102346897125244","2.4102346897125244","","","","","","","","","","","","","","","","","","","","",""
"430000","","","","","","","2.408684015274048","2.408684015274048","2.408684015274048","","","","","","","","","","","","","","","","","","","","",""
"431000","","","","","","","2.4122726917266846","2.4122726917266846","2.4122726917266846","","","","","","","","","","","","","","","","","","","","",""
"432000","","","","2.4085023403167725","2.4085023403167725","2.4085023403167725","","","","","","","","","","","","","","","","","","","","","","","",""
"433000","","","","2.411534309387207","2.411534309387207","2.411534309387207","","","","","","","","","","","","","","","","","","","","","","","",""
