"Step","Group: OLMo-1B - eval/v3-small-dolma_stack-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-dolma_stack-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-dolma_stack-validation/CrossEntropyLoss__MAX"
"440000","1.0436781644821167","1.0436781644821167","1.0436781644821167"
"441000","1.0365231037139893","1.0365231037139893","1.0365231037139893"
"442000","1.0375466346740723","1.0375466346740723","1.0375466346740723"
"443000","1.0368220806121826","1.0368220806121826","1.0368220806121826"
"444000","1.0366809368133545","1.0366809368133545","1.0366809368133545"
"445000","1.036430835723877","1.036430835723877","1.036430835723877"
"446000","1.035732388496399","1.035732388496399","1.035732388496399"
"449000","1.0352163314819336","1.0352163314819336","1.0352163314819336"
"450000","1.0359723567962646","1.0359723567962646","1.0359723567962646"
"451000","1.035154104232788","1.035154104232788","1.035154104232788"
"452000","1.0345706939697266","1.0345706939697266","1.0345706939697266"
"453000","1.0340468883514404","1.0340468883514404","1.0340468883514404"
"454000","1.0347203016281128","1.0347203016281128","1.0347203016281128"
"455000","1.0344997644424438","1.0344997644424438","1.0344997644424438"
"456000","1.0353336334228516","1.0353336334228516","1.0353336334228516"
"457000","1.0341095924377441","1.0341095924377441","1.0341095924377441"
"458000","1.035578966140747","1.035578966140747","1.035578966140747"
"459000","1.034428596496582","1.034428596496582","1.034428596496582"
"460000","1.0351226329803467","1.0351226329803467","1.0351226329803467"
"461000","1.0342806577682495","1.0342806577682495","1.0342806577682495"
"462000","1.0343449115753174","1.0343449115753174","1.0343449115753174"
"463000","1.0331443548202515","1.0331443548202515","1.0331443548202515"
"464000","1.0321149826049805","1.0321149826049805","1.0321149826049805"
"465000","1.0329583883285522","1.0329583883285522","1.0329583883285522"
"466000","1.0329824686050415","1.0329824686050415","1.0329824686050415"
"467000","1.032944679260254","1.032944679260254","1.032944679260254"
"468000","1.0330989360809326","1.0330989360809326","1.0330989360809326"
"469000","1.033066987991333","1.033066987991333","1.033066987991333"
"470000","1.0320250988006592","1.0320250988006592","1.0320250988006592"
"471000","1.0312331914901733","1.0312331914901733","1.0312331914901733"
"472000","1.0329171419143677","1.0329171419143677","1.0329171419143677"
"473000","1.032875418663025","1.032875418663025","1.032875418663025"
"474000","1.0318799018859863","1.0318799018859863","1.0318799018859863"
"475000","1.0318495035171509","1.0318495035171509","1.0318495035171509"
"476000","1.0333037376403809","1.0333037376403809","1.0333037376403809"
"477000","1.032312035560608","1.032312035560608","1.032312035560608"
"478000","1.0320428609848022","1.0320428609848022","1.0320428609848022"
"479000","1.030767798423767","1.030767798423767","1.030767798423767"
"480000","1.0311204195022583","1.0311204195022583","1.0311204195022583"
"481000","1.0313289165496826","1.0313289165496826","1.0313289165496826"
"482000","1.0318794250488281","1.0318794250488281","1.0318794250488281"
"483000","1.031177043914795","1.031177043914795","1.031177043914795"
"484000","1.0309642553329468","1.0309642553329468","1.0309642553329468"
"485000","1.0292326211929321","1.0292326211929321","1.0292326211929321"
"486000","1.0304374694824219","1.0304374694824219","1.0304374694824219"
"487000","1.029677152633667","1.029677152633667","1.029677152633667"
"488000","1.030104160308838","1.030104160308838","1.030104160308838"
"489000","1.0299521684646606","1.0299521684646606","1.0299521684646606"
"490000","1.0296573638916016","1.0296573638916016","1.0296573638916016"
"491000","1.0280876159667969","1.0280876159667969","1.0280876159667969"
"492000","1.027640461921692","1.027640461921692","1.027640461921692"
"493000","1.0289572477340698","1.0289572477340698","1.0289572477340698"
"494000","1.0291906595230103","1.0291906595230103","1.0291906595230103"
"495000","1.0292022228240967","1.0292022228240967","1.0292022228240967"
"496000","1.0281686782836914","1.0281686782836914","1.0281686782836914"
"497000","1.028478980064392","1.028478980064392","1.028478980064392"
"498000","1.0295699834823608","1.0295699834823608","1.0295699834823608"
"499000","1.028812289237976","1.028812289237976","1.028812289237976"
"500000","1.028560757637024","1.028560757637024","1.028560757637024"
"501000","1.0274124145507812","1.0274124145507812","1.0274124145507812"
"502000","1.026915192604065","1.026915192604065","1.026915192604065"
"503000","1.0263806581497192","1.0263806581497192","1.0263806581497192"
"504000","1.0266239643096924","1.0266239643096924","1.0266239643096924"
"505000","1.0268886089324951","1.0268886089324951","1.0268886089324951"
"506000","1.0266977548599243","1.0266977548599243","1.0266977548599243"
"507000","1.0273656845092773","1.0273656845092773","1.0273656845092773"
"508000","1.0283585786819458","1.0283585786819458","1.0283585786819458"
"509000","1.0268670320510864","1.0268670320510864","1.0268670320510864"
"510000","1.026408314704895","1.026408314704895","1.026408314704895"
"511000","1.0271797180175781","1.0271797180175781","1.0271797180175781"
"512000","1.0272419452667236","1.0272419452667236","1.0272419452667236"
"513000","1.0270947217941284","1.0270947217941284","1.0270947217941284"
"514000","1.0262784957885742","1.0262784957885742","1.0262784957885742"
"515000","1.0264314413070679","1.0264314413070679","1.0264314413070679"
"516000","1.0268645286560059","1.0268645286560059","1.0268645286560059"
"517000","1.025070309638977","1.025070309638977","1.025070309638977"
"518000","1.026703119277954","1.026703119277954","1.026703119277954"
"519000","1.02552330493927","1.02552330493927","1.02552330493927"
"520000","1.0244195461273193","1.0244195461273193","1.0244195461273193"
"521000","1.0257811546325684","1.0257811546325684","1.0257811546325684"
"522000","1.024237871170044","1.024237871170044","1.024237871170044"
"523000","1.0231454372406006","1.0231454372406006","1.0231454372406006"
"524000","1.024587631225586","1.024587631225586","1.024587631225586"
"525000","1.0239245891571045","1.0239245891571045","1.0239245891571045"
"526000","1.024768352508545","1.024768352508545","1.024768352508545"
"527000","1.023929238319397","1.023929238319397","1.023929238319397"
"528000","1.0230926275253296","1.0230926275253296","1.0230926275253296"
"529000","1.0247626304626465","1.0247626304626465","1.0247626304626465"
"530000","1.0235356092453003","1.0235356092453003","1.0235356092453003"
"531000","1.0234400033950806","1.0234400033950806","1.0234400033950806"
"532000","1.024064064025879","1.024064064025879","1.024064064025879"
"533000","1.024195909500122","1.024195909500122","1.024195909500122"
"534000","1.0233378410339355","1.0233378410339355","1.0233378410339355"
"535000","1.0225763320922852","1.0225763320922852","1.0225763320922852"
"536000","1.0230976343154907","1.0230976343154907","1.0230976343154907"
"537000","1.0227720737457275","1.0227720737457275","1.0227720737457275"
"538000","1.0224144458770752","1.0224144458770752","1.0224144458770752"
"539000","1.0233275890350342","1.0233275890350342","1.0233275890350342"
"540000","1.0225121974945068","1.0225121974945068","1.0225121974945068"
"541000","1.021986484527588","1.021986484527588","1.021986484527588"
"542000","1.022032618522644","1.022032618522644","1.022032618522644"
"543000","1.021998405456543","1.021998405456543","1.021998405456543"
"544000","1.0202500820159912","1.0202500820159912","1.0202500820159912"
"545000","1.0209381580352783","1.0209381580352783","1.0209381580352783"
"546000","1.0219190120697021","1.0219190120697021","1.0219190120697021"
"547000","1.0247502326965332","1.0247502326965332","1.0247502326965332"
"548000","1.0220561027526855","1.0220561027526855","1.0220561027526855"
"549000","1.020443081855774","1.020443081855774","1.020443081855774"
"550000","1.0215638875961304","1.0215638875961304","1.0215638875961304"
"551000","1.0210213661193848","1.0210213661193848","1.0210213661193848"
"552000","1.0210587978363037","1.0210587978363037","1.0210587978363037"
"553000","1.0212632417678833","1.0212632417678833","1.0212632417678833"
"554000","1.0205224752426147","1.0205224752426147","1.0205224752426147"
"555000","1.019806981086731","1.019806981086731","1.019806981086731"
"556000","1.0198603868484497","1.0198603868484497","1.0198603868484497"
"557000","1.0212996006011963","1.0212996006011963","1.0212996006011963"
"558000","1.020098090171814","1.020098090171814","1.020098090171814"
"559000","1.0207303762435913","1.0207303762435913","1.0207303762435913"
"560000","1.020339012145996","1.020339012145996","1.020339012145996"
"561000","1.018200397491455","1.018200397491455","1.018200397491455"
"562000","1.0192915201187134","1.0192915201187134","1.0192915201187134"
"563000","1.0193032026290894","1.0193032026290894","1.0193032026290894"
"564000","1.0195505619049072","1.0195505619049072","1.0195505619049072"
"565000","1.0190794467926025","1.0190794467926025","1.0190794467926025"
"566000","1.0191916227340698","1.0191916227340698","1.0191916227340698"
"567000","1.0180882215499878","1.0180882215499878","1.0180882215499878"
"568000","1.018355369567871","1.018355369567871","1.018355369567871"
"569000","1.018240213394165","1.018240213394165","1.018240213394165"
"570000","1.017852783203125","1.017852783203125","1.017852783203125"
"571000","1.0193110704421997","1.0193110704421997","1.0193110704421997"
"572000","1.0190496444702148","1.0190496444702148","1.0190496444702148"
"573000","1.0176661014556885","1.0176661014556885","1.0176661014556885"
"574000","1.0173938274383545","1.0173938274383545","1.0173938274383545"
"575000","1.0174179077148438","1.0174179077148438","1.0174179077148438"
"576000","1.0173449516296387","1.0173449516296387","1.0173449516296387"
"577000","1.0164285898208618","1.0164285898208618","1.0164285898208618"
"578000","1.0183957815170288","1.0183957815170288","1.0183957815170288"
"579000","1.0179036855697632","1.0179036855697632","1.0179036855697632"
"580000","1.0166257619857788","1.0166257619857788","1.0166257619857788"
"581000","1.0170680284500122","1.0170680284500122","1.0170680284500122"
"582000","1.0169920921325684","1.0169920921325684","1.0169920921325684"
"583000","1.0167874097824097","1.0167874097824097","1.0167874097824097"
"584000","1.0155682563781738","1.0155682563781738","1.0155682563781738"
"585000","1.0157181024551392","1.0157181024551392","1.0157181024551392"
"586000","1.0162808895111084","1.0162808895111084","1.0162808895111084"
"587000","1.0155754089355469","1.0155754089355469","1.0155754089355469"
"588000","1.0150192975997925","1.0150192975997925","1.0150192975997925"
"589000","1.0149954557418823","1.0149954557418823","1.0149954557418823"
"590000","1.0148134231567383","1.0148134231567383","1.0148134231567383"
"591000","1.0155129432678223","1.0155129432678223","1.0155129432678223"
"592000","1.0156302452087402","1.0156302452087402","1.0156302452087402"
"593000","1.0140546560287476","1.0140546560287476","1.0140546560287476"
"594000","1.0154268741607666","1.0154268741607666","1.0154268741607666"
"595000","1.0149441957473755","1.0149441957473755","1.0149441957473755"
"596000","1.0152119398117065","1.0152119398117065","1.0152119398117065"
"597000","1.0142656564712524","1.0142656564712524","1.0142656564712524"
"598000","1.0151013135910034","1.0151013135910034","1.0151013135910034"
"599000","1.0134081840515137","1.0134081840515137","1.0134081840515137"
"600000","1.0137566328048706","1.0137566328048706","1.0137566328048706"
"601000","1.0137730836868286","1.0137730836868286","1.0137730836868286"
"602000","1.01405930519104","1.01405930519104","1.01405930519104"
"603000","1.016625165939331","1.016625165939331","1.016625165939331"
"604000","1.013112187385559","1.013112187385559","1.013112187385559"
"605000","1.0129029750823975","1.0129029750823975","1.0129029750823975"
"606000","1.013875126838684","1.013875126838684","1.013875126838684"
"607000","1.01314377784729","1.01314377784729","1.01314377784729"
"608000","1.0129345655441284","1.0129345655441284","1.0129345655441284"
"609000","1.0128564834594727","1.0128564834594727","1.0128564834594727"
"610000","1.0122034549713135","1.0122034549713135","1.0122034549713135"
"611000","1.0129826068878174","1.0129826068878174","1.0129826068878174"
"612000","1.0122010707855225","1.0122010707855225","1.0122010707855225"
"613000","1.0115352869033813","1.0115352869033813","1.0115352869033813"
"614000","1.0124112367630005","1.0124112367630005","1.0124112367630005"
"615000","1.011836290359497","1.011836290359497","1.011836290359497"
"616000","1.0132111310958862","1.0132111310958862","1.0132111310958862"
"617000","1.0129984617233276","1.0129984617233276","1.0129984617233276"
"618000","1.0121092796325684","1.0121092796325684","1.0121092796325684"
"619000","1.0123668909072876","1.0123668909072876","1.0123668909072876"
"620000","1.0115022659301758","1.0115022659301758","1.0115022659301758"
"621000","1.0121132135391235","1.0121132135391235","1.0121132135391235"
"622000","1.011810541152954","1.011810541152954","1.011810541152954"
"623000","1.010693073272705","1.010693073272705","1.010693073272705"
"624000","1.0114316940307617","1.0114316940307617","1.0114316940307617"
"625000","1.011771559715271","1.011771559715271","1.011771559715271"
"626000","1.010228157043457","1.010228157043457","1.010228157043457"
"627000","1.0109940767288208","1.0109940767288208","1.0109940767288208"
"628000","1.0112063884735107","1.0112063884735107","1.0112063884735107"
"629000","1.010197639465332","1.010197639465332","1.010197639465332"
"630000","1.010703206062317","1.010703206062317","1.010703206062317"
"631000","1.0107014179229736","1.0107014179229736","1.0107014179229736"
"632000","1.0107696056365967","1.0107696056365967","1.0107696056365967"
"633000","1.009240984916687","1.009240984916687","1.009240984916687"
"634000","1.0089894533157349","1.0089894533157349","1.0089894533157349"
"635000","1.009985327720642","1.009985327720642","1.009985327720642"
"636000","1.008791208267212","1.008791208267212","1.008791208267212"
"637000","1.0088101625442505","1.0088101625442505","1.0088101625442505"
"638000","1.009377360343933","1.009377360343933","1.009377360343933"
"639000","1.009833812713623","1.009833812713623","1.009833812713623"
"640000","1.0086170434951782","1.0086170434951782","1.0086170434951782"
"641000","1.0091160535812378","1.0091160535812378","1.0091160535812378"
"642000","1.0087323188781738","1.0087323188781738","1.0087323188781738"
"643000","1.008501648902893","1.008501648902893","1.008501648902893"
"644000","1.008085012435913","1.008085012435913","1.008085012435913"
"645000","1.0088566541671753","1.0088566541671753","1.0088566541671753"
"646000","1.008975863456726","1.008975863456726","1.008975863456726"
"647000","1.007820963859558","1.007820963859558","1.007820963859558"
"648000","1.0086513757705688","1.0086513757705688","1.0086513757705688"
"649000","1.0077040195465088","1.0077040195465088","1.0077040195465088"
"650000","1.0083361864089966","1.0083361864089966","1.0083361864089966"
"651000","1.0085704326629639","1.0085704326629639","1.0085704326629639"
"652000","1.0074570178985596","1.0074570178985596","1.0074570178985596"
"653000","1.00823175907135","1.00823175907135","1.00823175907135"
"654000","1.008285641670227","1.008285641670227","1.008285641670227"
"655000","1.0073319673538208","1.0073319673538208","1.0073319673538208"
"656000","1.0069559812545776","1.0069559812545776","1.0069559812545776"
"657000","1.0080405473709106","1.0080405473709106","1.0080405473709106"
"658000","1.0070775747299194","1.0070775747299194","1.0070775747299194"
"659000","1.007442831993103","1.007442831993103","1.007442831993103"
"660000","1.0075223445892334","1.0075223445892334","1.0075223445892334"
"661000","1.0072364807128906","1.0072364807128906","1.0072364807128906"
"662000","1.0071486234664917","1.0071486234664917","1.0071486234664917"
"663000","1.0074700117111206","1.0074700117111206","1.0074700117111206"
"664000","1.0073325634002686","1.0073325634002686","1.0073325634002686"
"665000","1.007460594177246","1.007460594177246","1.007460594177246"
"666000","1.0071396827697754","1.0071396827697754","1.0071396827697754"
"667000","1.0079773664474487","1.0079773664474487","1.0079773664474487"
"668000","1.007077932357788","1.007077932357788","1.007077932357788"
"669000","1.0069931745529175","1.0069931745529175","1.0069931745529175"
"670000","1.0078504085540771","1.0078504085540771","1.0078504085540771"
"671000","1.0057631731033325","1.0057631731033325","1.0057631731033325"
"672000","1.0067106485366821","1.0067106485366821","1.0067106485366821"
"673000","1.006190299987793","1.006190299987793","1.006190299987793"
"674000","1.0069618225097656","1.0069618225097656","1.0069618225097656"
"675000","1.00685715675354","1.00685715675354","1.00685715675354"
"676000","1.0069224834442139","1.0069224834442139","1.0069224834442139"
"677000","1.0063031911849976","1.0063031911849976","1.0063031911849976"
"678000","1.005761742591858","1.005761742591858","1.005761742591858"
"679000","1.0059587955474854","1.0059587955474854","1.0059587955474854"
"680000","1.0055443048477173","1.0055443048477173","1.0055443048477173"
"681000","1.0070405006408691","1.0070405006408691","1.0070405006408691"
"682000","1.0061078071594238","1.0061078071594238","1.0061078071594238"
"683000","1.0056827068328857","1.0056827068328857","1.0056827068328857"
"684000","1.0058499574661255","1.0058499574661255","1.0058499574661255"
"685000","1.006623387336731","1.006623387336731","1.006623387336731"
"686000","1.0058612823486328","1.0058612823486328","1.0058612823486328"
"687000","1.005418300628662","1.005418300628662","1.005418300628662"
"688000","1.005930781364441","1.005930781364441","1.005930781364441"
"689000","1.0057458877563477","1.0057458877563477","1.0057458877563477"
"690000","1.0053398609161377","1.0053398609161377","1.0053398609161377"
"691000","1.0048078298568726","1.0048078298568726","1.0048078298568726"
"692000","1.0053569078445435","1.0053569078445435","1.0053569078445435"
"693000","1.005759358406067","1.005759358406067","1.005759358406067"
"694000","1.00460684299469","1.00460684299469","1.00460684299469"
"695000","1.006042242050171","1.006042242050171","1.006042242050171"
"696000","1.004591703414917","1.004591703414917","1.004591703414917"
"697000","1.005017876625061","1.005017876625061","1.005017876625061"
"698000","1.0050662755966187","1.0050662755966187","1.0050662755966187"
"699000","1.0049391984939575","1.0049391984939575","1.0049391984939575"
"700000","1.004961609840393","1.004961609840393","1.004961609840393"
"701000","1.0052204132080078","1.0052204132080078","1.0052204132080078"
"702000","1.004919171333313","1.004919171333313","1.004919171333313"
"703000","1.004825472831726","1.004825472831726","1.004825472831726"
"704000","1.0053799152374268","1.0053799152374268","1.0053799152374268"
"705000","1.0049395561218262","1.0049395561218262","1.0049395561218262"
"706000","1.0049431324005127","1.0049431324005127","1.0049431324005127"
"707000","1.0043615102767944","1.0043615102767944","1.0043615102767944"
"708000","1.00418221950531","1.00418221950531","1.00418221950531"
"709000","1.004615306854248","1.004615306854248","1.004615306854248"
"710000","1.0041464567184448","1.0041464567184448","1.0041464567184448"
"711000","1.0037511587142944","1.0037511587142944","1.0037511587142944"
"712000","1.004001498222351","1.004001498222351","1.004001498222351"
"713000","1.004488229751587","1.004488229751587","1.004488229751587"
"714000","1.005212664604187","1.005212664604187","1.005212664604187"
"715000","1.004835844039917","1.004835844039917","1.004835844039917"
"716000","1.0040161609649658","1.0040161609649658","1.0040161609649658"
"717000","1.0044840574264526","1.0044840574264526","1.0044840574264526"
"718000","1.0038179159164429","1.0038179159164429","1.0038179159164429"
"719000","1.0049946308135986","1.0049946308135986","1.0049946308135986"
"720000","1.0054082870483398","1.0054082870483398","1.0054082870483398"
"721000","1.0051485300064087","1.0051485300064087","1.0051485300064087"
"722000","1.004612684249878","1.004612684249878","1.004612684249878"
"723000","1.0045464038848877","1.0045464038848877","1.0045464038848877"
"724000","1.004036784172058","1.004036784172058","1.004036784172058"
"725000","1.0039128065109253","1.0039128065109253","1.0039128065109253"
"726000","1.0044702291488647","1.0044702291488647","1.0044702291488647"
"727000","1.0046738386154175","1.0046738386154175","1.0046738386154175"
"728000","1.0046464204788208","1.0046464204788208","1.0046464204788208"
"729000","1.0043106079101562","1.0043106079101562","1.0043106079101562"
"730000","1.0044333934783936","1.0044333934783936","1.0044333934783936"
"731000","1.0048341751098633","1.0048341751098633","1.0048341751098633"
"732000","1.0048744678497314","1.0048744678497314","1.0048744678497314"
"733000","1.0036674737930298","1.0036674737930298","1.0036674737930298"
"734000","1.0049291849136353","1.0049291849136353","1.0049291849136353"
"735000","1.007893681526184","1.007893681526184","1.007893681526184"
"736000","1.0040611028671265","1.0040611028671265","1.0040611028671265"
"737000","1.0050501823425293","1.0050501823425293","1.0050501823425293"
"738000","1.006163239479065","1.006163239479065","1.006163239479065"
