"Step","Group: OLMo-1B - eval/v2-small-ice-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-ice-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-ice-validation/CrossEntropyLoss__MAX"
"127000","2.721975803375244","2.721975803375244","2.721975803375244"
"128000","2.7439472675323486","2.7439472675323486","2.7439472675323486"
"129000","2.7225852012634277","2.7225852012634277","2.7225852012634277"
"130000","2.7244153022766113","2.7244153022766113","2.7244153022766113"
"131000","2.718780517578125","2.718780517578125","2.718780517578125"
"132000","2.7199854850769043","2.7199854850769043","2.7199854850769043"
"133000","2.719513177871704","2.719513177871704","2.719513177871704"
"134000","2.722409725189209","2.722409725189209","2.722409725189209"
"135000","2.718113422393799","2.718113422393799","2.718113422393799"
"136000","2.720904588699341","2.720904588699341","2.720904588699341"
"137000","2.724726676940918","2.724726676940918","2.724726676940918"
"138000","2.7192330360412598","2.7192330360412598","2.7192330360412598"
"139000","2.717400312423706","2.717400312423706","2.717400312423706"
"140000","2.716287612915039","2.716287612915039","2.716287612915039"
"141000","2.7178287506103516","2.7178287506103516","2.7178287506103516"
"142000","2.714890480041504","2.714890480041504","2.714890480041504"
"143000","2.722170114517212","2.722170114517212","2.722170114517212"
"144000","2.722006320953369","2.722006320953369","2.722006320953369"
"145000","2.7223520278930664","2.7223520278930664","2.7223520278930664"
"146000","2.718459367752075","2.718459367752075","2.718459367752075"
"147000","2.7177281379699707","2.7177281379699707","2.7177281379699707"
"148000","2.7107362747192383","2.7107362747192383","2.7107362747192383"
"149000","2.710723400115967","2.710723400115967","2.710723400115967"
"150000","2.714804172515869","2.714804172515869","2.714804172515869"
"151000","2.7172927856445312","2.7172927856445312","2.7172927856445312"
"152000","2.711879253387451","2.711879253387451","2.711879253387451"
"153000","2.7049813270568848","2.7049813270568848","2.7049813270568848"
"154000","2.7211151123046875","2.7211151123046875","2.7211151123046875"
"155000","2.716916799545288","2.716916799545288","2.716916799545288"
"156000","2.7165257930755615","2.7165257930755615","2.7165257930755615"
"157000","2.715179204940796","2.715179204940796","2.715179204940796"
"158000","2.7197580337524414","2.7197580337524414","2.7197580337524414"
"159000","2.7163774967193604","2.7163774967193604","2.7163774967193604"
"160000","2.707425117492676","2.707425117492676","2.707425117492676"
"161000","2.7100014686584473","2.7100014686584473","2.7100014686584473"
"162000","2.7119109630584717","2.7119109630584717","2.7119109630584717"
"163000","2.709271192550659","2.709271192550659","2.709271192550659"
"164000","2.710395574569702","2.710395574569702","2.710395574569702"
"165000","2.7107789516448975","2.7107789516448975","2.7107789516448975"
"166000","2.7122271060943604","2.7122271060943604","2.7122271060943604"
"167000","2.710916519165039","2.710916519165039","2.710916519165039"
"168000","2.7163712978363037","2.7163712978363037","2.7163712978363037"
"169000","2.709496021270752","2.709496021270752","2.709496021270752"
"170000","2.7086400985717773","2.7086400985717773","2.7086400985717773"
"171000","2.7007594108581543","2.7007594108581543","2.7007594108581543"
"172000","2.7158591747283936","2.7158591747283936","2.7158591747283936"
"173000","2.7001919746398926","2.7001919746398926","2.7001919746398926"
"174000","2.74320387840271","2.74320387840271","2.74320387840271"
"175000","2.7026290893554688","2.7026290893554688","2.7026290893554688"
"176000","2.706425905227661","2.706425905227661","2.706425905227661"
"177000","2.704057455062866","2.704057455062866","2.704057455062866"
"178000","2.706491470336914","2.706491470336914","2.706491470336914"
"179000","2.701460838317871","2.701460838317871","2.701460838317871"
"180000","2.700042247772217","2.700042247772217","2.700042247772217"
"181000","2.704373598098755","2.704373598098755","2.704373598098755"
"182000","2.7030529975891113","2.7030529975891113","2.7030529975891113"
"183000","2.7090916633605957","2.7090916633605957","2.7090916633605957"
"184000","2.699298143386841","2.699298143386841","2.699298143386841"
"185000","2.699822425842285","2.699822425842285","2.699822425842285"
"186000","2.702230453491211","2.702230453491211","2.702230453491211"
"187000","2.6934335231781006","2.6934335231781006","2.6934335231781006"
"188000","2.6964261531829834","2.6964261531829834","2.6964261531829834"
"189000","2.7075822353363037","2.7075822353363037","2.7075822353363037"
"190000","2.699923515319824","2.699923515319824","2.699923515319824"
"191000","2.6978631019592285","2.6978631019592285","2.6978631019592285"
"192000","2.6965010166168213","2.6965010166168213","2.6965010166168213"
"193000","2.698812246322632","2.698812246322632","2.698812246322632"
"194000","2.697122573852539","2.697122573852539","2.697122573852539"
"195000","2.6975839138031006","2.6975839138031006","2.6975839138031006"
"196000","2.6972293853759766","2.6972293853759766","2.6972293853759766"
"197000","2.6938672065734863","2.6938672065734863","2.6938672065734863"
"198000","2.696331262588501","2.696331262588501","2.696331262588501"
"199000","2.6973283290863037","2.6973283290863037","2.6973283290863037"
"200000","2.698326349258423","2.698326349258423","2.698326349258423"
"201000","2.6970410346984863","2.6970410346984863","2.6970410346984863"
"202000","3.0539450645446777","3.0539450645446777","3.0539450645446777"
"203000","2.694385290145874","2.694385290145874","2.694385290145874"
"204000","2.698349952697754","2.698349952697754","2.698349952697754"
"205000","2.69305682182312","2.69305682182312","2.69305682182312"
"206000","2.691638708114624","2.691638708114624","2.691638708114624"
"207000","2.693228006362915","2.693228006362915","2.693228006362915"
"208000","2.700352191925049","2.700352191925049","2.700352191925049"
"209000","2.6957902908325195","2.6957902908325195","2.6957902908325195"
"210000","2.6960930824279785","2.6960930824279785","2.6960930824279785"
"211000","2.691854953765869","2.691854953765869","2.691854953765869"
"212000","2.694188117980957","2.694188117980957","2.694188117980957"
"213000","2.6913678646087646","2.6913678646087646","2.6913678646087646"
"214000","2.6956233978271484","2.6956233978271484","2.6956233978271484"
"215000","2.691117763519287","2.691117763519287","2.691117763519287"
"216000","2.6908748149871826","2.6908748149871826","2.6908748149871826"
"217000","2.6895647048950195","2.6895647048950195","2.6895647048950195"
"218000","2.6872894763946533","2.6872894763946533","2.6872894763946533"
"219000","2.6907670497894287","2.6907670497894287","2.6907670497894287"
"220000","2.686711549758911","2.686711549758911","2.686711549758911"
"221000","2.691662073135376","2.691662073135376","2.691662073135376"
"222000","2.6961700916290283","2.6961700916290283","2.6961700916290283"
"223000","2.6907105445861816","2.6907105445861816","2.6907105445861816"
"224000","2.690789222717285","2.690789222717285","2.690789222717285"
"225000","2.6893410682678223","2.6893410682678223","2.6893410682678223"
"226000","2.691981554031372","2.691981554031372","2.691981554031372"
"227000","2.693338394165039","2.693338394165039","2.693338394165039"
"228000","2.685614824295044","2.685614824295044","2.685614824295044"
"229000","2.684067726135254","2.684067726135254","2.684067726135254"
"230000","2.688208818435669","2.688208818435669","2.688208818435669"
"231000","2.686347007751465","2.686347007751465","2.686347007751465"
"232000","2.6887452602386475","2.6887452602386475","2.6887452602386475"
"233000","2.6880502700805664","2.6880502700805664","2.6880502700805664"
"234000","2.689833641052246","2.689833641052246","2.689833641052246"
"235000","2.690488576889038","2.690488576889038","2.690488576889038"
"236000","2.6867337226867676","2.6867337226867676","2.6867337226867676"
"237000","2.6941070556640625","2.6941070556640625","2.6941070556640625"
"238000","2.691709518432617","2.691709518432617","2.691709518432617"
"239000","2.6859591007232666","2.6859591007232666","2.6859591007232666"
"240000","2.6802117824554443","2.6802117824554443","2.6802117824554443"
"241000","2.679543972015381","2.679543972015381","2.679543972015381"
"242000","2.683084011077881","2.683084011077881","2.683084011077881"
"243000","2.6855359077453613","2.6855359077453613","2.6855359077453613"
"244000","2.6826376914978027","2.6826376914978027","2.6826376914978027"
"246000","2.684119939804077","2.684119939804077","2.684119939804077"
"247000","2.6845593452453613","2.6845593452453613","2.6845593452453613"
"248000","2.6832773685455322","2.6832773685455322","2.6832773685455322"
"249000","2.6845059394836426","2.6845059394836426","2.6845059394836426"
"250000","2.6852033138275146","2.6852033138275146","2.6852033138275146"
"251000","2.6866259574890137","2.6866259574890137","2.6866259574890137"
"252000","2.6898529529571533","2.6898529529571533","2.6898529529571533"
"253000","2.689185619354248","2.689185619354248","2.689185619354248"
"254000","2.6899635791778564","2.6899635791778564","2.6899635791778564"
"255000","2.6822433471679688","2.6822433471679688","2.6822433471679688"
"256000","2.6848831176757812","2.6848831176757812","2.6848831176757812"
"257000","2.6823036670684814","2.6823036670684814","2.6823036670684814"
"258000","2.6835548877716064","2.6835548877716064","2.6835548877716064"
"259000","2.6822617053985596","2.6822617053985596","2.6822617053985596"
"260000","2.6888396739959717","2.6888396739959717","2.6888396739959717"
"261000","2.687053918838501","2.687053918838501","2.687053918838501"
"262000","2.679389476776123","2.679389476776123","2.679389476776123"
"263000","2.682939291000366","2.682939291000366","2.682939291000366"
"264000","2.681816339492798","2.681816339492798","2.681816339492798"
"265000","2.6789140701293945","2.6789140701293945","2.6789140701293945"
"266000","2.678750991821289","2.678750991821289","2.678750991821289"
"267000","2.681581974029541","2.681581974029541","2.681581974029541"
"268000","2.680964946746826","2.680964946746826","2.680964946746826"
"269000","2.6854755878448486","2.6854755878448486","2.6854755878448486"
"270000","2.677039861679077","2.677039861679077","2.677039861679077"
"271000","2.6821370124816895","2.6821370124816895","2.6821370124816895"
"272000","2.6802046298980713","2.6802046298980713","2.6802046298980713"
"273000","2.675952672958374","2.675952672958374","2.675952672958374"
"274000","2.6776740550994873","2.6776740550994873","2.6776740550994873"
"275000","2.683854818344116","2.683854818344116","2.683854818344116"
"276000","2.677008867263794","2.677008867263794","2.677008867263794"
"277000","2.684026002883911","2.684026002883911","2.684026002883911"
"278000","2.681305408477783","2.681305408477783","2.681305408477783"
"279000","2.678495168685913","2.678495168685913","2.678495168685913"
"280000","2.678133726119995","2.678133726119995","2.678133726119995"
"281000","2.675712823867798","2.675712823867798","2.675712823867798"
"282000","2.674755811691284","2.674755811691284","2.674755811691284"
"283000","2.6727375984191895","2.6727375984191895","2.6727375984191895"
"284000","2.6740360260009766","2.6740360260009766","2.6740360260009766"
"285000","2.6755146980285645","2.6755146980285645","2.6755146980285645"
"286000","2.6739792823791504","2.6739792823791504","2.6739792823791504"
"287000","2.6745035648345947","2.6745035648345947","2.6745035648345947"
"288000","2.6739721298217773","2.6739721298217773","2.6739721298217773"
"289000","2.6774938106536865","2.6774938106536865","2.6774938106536865"
"290000","2.6814017295837402","2.6814017295837402","2.6814017295837402"
"291000","2.676875591278076","2.676875591278076","2.676875591278076"
"292000","2.6757335662841797","2.6757335662841797","2.6757335662841797"
"293000","2.672428607940674","2.672428607940674","2.672428607940674"
"294000","2.6751582622528076","2.6751582622528076","2.6751582622528076"
"295000","2.6754894256591797","2.6754894256591797","2.6754894256591797"
"296000","2.6739203929901123","2.6739203929901123","2.6739203929901123"
"297000","2.671426296234131","2.671426296234131","2.671426296234131"
"298000","2.676936149597168","2.676936149597168","2.676936149597168"
"299000","2.6747469902038574","2.6747469902038574","2.6747469902038574"
"300000","2.6810302734375","2.6810302734375","2.6810302734375"
"301000","2.6737523078918457","2.6737523078918457","2.6737523078918457"
"302000","2.671771764755249","2.671771764755249","2.671771764755249"
"303000","2.678011178970337","2.678011178970337","2.678011178970337"
"304000","2.688568592071533","2.688568592071533","2.688568592071533"
"305000","2.683318614959717","2.683318614959717","2.683318614959717"
"306000","2.858088254928589","2.858088254928589","2.858088254928589"
"307000","2.6748788356781006","2.6748788356781006","2.6748788356781006"
"308000","2.674952983856201","2.674952983856201","2.674952983856201"
"309000","2.6698899269104004","2.6698899269104004","2.6698899269104004"
"310000","2.6809611320495605","2.6809611320495605","2.6809611320495605"
"311000","2.667106866836548","2.667106866836548","2.667106866836548"
"312000","2.6735119819641113","2.6735119819641113","2.6735119819641113"
"313000","2.668036460876465","2.668036460876465","2.668036460876465"
"314000","2.6674389839172363","2.6674389839172363","2.6674389839172363"
"315000","2.669950008392334","2.669950008392334","2.669950008392334"
"316000","2.671063184738159","2.671063184738159","2.671063184738159"
"317000","2.6681501865386963","2.6681501865386963","2.6681501865386963"
"318000","2.6687285900115967","2.6687285900115967","2.6687285900115967"
"319000","2.6635637283325195","2.6635637283325195","2.6635637283325195"
"320000","2.670046329498291","2.670046329498291","2.670046329498291"
"321000","2.6699602603912354","2.6699602603912354","2.6699602603912354"
"322000","2.6642556190490723","2.6642556190490723","2.6642556190490723"
"323000","2.6723690032958984","2.6723690032958984","2.6723690032958984"
"324000","2.6672725677490234","2.6672725677490234","2.6672725677490234"
"325000","2.668257236480713","2.668257236480713","2.668257236480713"
"326000","2.6680638790130615","2.6680638790130615","2.6680638790130615"
"327000","2.664501667022705","2.664501667022705","2.664501667022705"
"328000","2.6706857681274414","2.6706857681274414","2.6706857681274414"
"329000","2.6626694202423096","2.6626694202423096","2.6626694202423096"
"330000","2.662933349609375","2.662933349609375","2.662933349609375"
"331000","2.665271043777466","2.665271043777466","2.665271043777466"
"332000","2.66503643989563","2.66503643989563","2.66503643989563"
"333000","2.6620099544525146","2.6620099544525146","2.6620099544525146"
"334000","2.672682762145996","2.672682762145996","2.672682762145996"
"335000","2.674865484237671","2.674865484237671","2.674865484237671"
"336000","2.6644372940063477","2.6644372940063477","2.6644372940063477"
"337000","2.670264482498169","2.670264482498169","2.670264482498169"
"338000","2.6648974418640137","2.6648974418640137","2.6648974418640137"
"339000","2.6621482372283936","2.6621482372283936","2.6621482372283936"
"340000","2.66471529006958","2.66471529006958","2.66471529006958"
"341000","2.668764352798462","2.668764352798462","2.668764352798462"
"342000","2.6668853759765625","2.6668853759765625","2.6668853759765625"
"343000","2.6614558696746826","2.6614558696746826","2.6614558696746826"
"344000","2.6627023220062256","2.6627023220062256","2.6627023220062256"
"345000","2.670928478240967","2.670928478240967","2.670928478240967"
"346000","2.664411783218384","2.664411783218384","2.664411783218384"
"347000","2.6708168983459473","2.6708168983459473","2.6708168983459473"
"348000","2.6669270992279053","2.6669270992279053","2.6669270992279053"
"349000","2.6699140071868896","2.6699140071868896","2.6699140071868896"
"350000","2.6661672592163086","2.6661672592163086","2.6661672592163086"
"351000","2.662968397140503","2.662968397140503","2.662968397140503"
"352000","2.6613967418670654","2.6613967418670654","2.6613967418670654"
"353000","2.663515329360962","2.663515329360962","2.663515329360962"
"354000","2.659881114959717","2.659881114959717","2.659881114959717"
"355000","2.664930582046509","2.664930582046509","2.664930582046509"
"356000","2.660459041595459","2.660459041595459","2.660459041595459"
"357000","2.6626365184783936","2.6626365184783936","2.6626365184783936"
"358000","2.6625173091888428","2.6625173091888428","2.6625173091888428"
"359000","2.658266544342041","2.658266544342041","2.658266544342041"
"360000","2.6606266498565674","2.6606266498565674","2.6606266498565674"
"361000","2.6684155464172363","2.6684155464172363","2.6684155464172363"
"362000","2.6628363132476807","2.6628363132476807","2.6628363132476807"
"363000","2.6850509643554688","2.6850509643554688","2.6850509643554688"
"364000","2.661994218826294","2.661994218826294","2.661994218826294"
"365000","2.6617143154144287","2.6617143154144287","2.6617143154144287"
"366000","2.6590797901153564","2.6590797901153564","2.6590797901153564"
"367000","2.661818504333496","2.661818504333496","2.661818504333496"
"368000","2.661492347717285","2.661492347717285","2.661492347717285"
"369000","2.659954786300659","2.659954786300659","2.659954786300659"
"370000","2.6601967811584473","2.6601967811584473","2.6601967811584473"
"371000","2.6581830978393555","2.6581830978393555","2.6581830978393555"
"372000","2.6604726314544678","2.6604726314544678","2.6604726314544678"
"373000","2.6577911376953125","2.6577911376953125","2.6577911376953125"
"374000","2.658325672149658","2.658325672149658","2.658325672149658"
"375000","2.6581666469573975","2.6581666469573975","2.6581666469573975"
"376000","2.653049945831299","2.653049945831299","2.653049945831299"
"377000","2.655582904815674","2.655582904815674","2.655582904815674"
"378000","2.6564042568206787","2.6564042568206787","2.6564042568206787"
"379000","2.6861064434051514","2.6861064434051514","2.6861064434051514"
"380000","2.6550071239471436","2.6550071239471436","2.6550071239471436"
"381000","2.65594744682312","2.65594744682312","2.65594744682312"
"382000","2.657782793045044","2.657782793045044","2.657782793045044"
"383000","2.6562068462371826","2.6562068462371826","2.6562068462371826"
"384000","2.6570587158203125","2.6570587158203125","2.6570587158203125"
"385000","2.652122974395752","2.652122974395752","2.652122974395752"
"386000","2.65722393989563","2.65722393989563","2.65722393989563"
"387000","2.6546106338500977","2.6546106338500977","2.6546106338500977"
"388000","2.6546590328216553","2.6546590328216553","2.6546590328216553"
"389000","2.6534719467163086","2.6534719467163086","2.6534719467163086"
"390000","2.653158664703369","2.653158664703369","2.653158664703369"
"391000","2.6554815769195557","2.6554815769195557","2.6554815769195557"
"392000","2.6502463817596436","2.6502463817596436","2.6502463817596436"
"393000","2.654172658920288","2.654172658920288","2.654172658920288"
"394000","2.656675338745117","2.656675338745117","2.656675338745117"
"395000","2.653581380844116","2.653581380844116","2.653581380844116"
"396000","2.6570513248443604","2.6570513248443604","2.6570513248443604"
"397000","2.6563467979431152","2.6563467979431152","2.6563467979431152"
"398000","2.6519792079925537","2.6519792079925537","2.6519792079925537"
"399000","2.656297445297241","2.656297445297241","2.656297445297241"
"400000","2.6522817611694336","2.6522817611694336","2.6522817611694336"
"401000","2.6512508392333984","2.6512508392333984","2.6512508392333984"
"402000","2.6507773399353027","2.6507773399353027","2.6507773399353027"
"403000","2.6517410278320312","2.6517410278320312","2.6517410278320312"
"404000","2.6556386947631836","2.6556386947631836","2.6556386947631836"
"405000","2.650041341781616","2.650041341781616","2.650041341781616"
"406000","2.648198127746582","2.648198127746582","2.648198127746582"
"407000","2.655430555343628","2.655430555343628","2.655430555343628"
"408000","2.6509644985198975","2.6509644985198975","2.6509644985198975"
"409000","2.6515297889709473","2.6515297889709473","2.6515297889709473"
"410000","2.6551918983459473","2.6551918983459473","2.6551918983459473"
"411000","2.6517493724823","2.6517493724823","2.6517493724823"
"412000","2.649617910385132","2.649617910385132","2.649617910385132"
"413000","2.6538121700286865","2.6538121700286865","2.6538121700286865"
"414000","2.651954412460327","2.651954412460327","2.651954412460327"
"415000","2.650991916656494","2.650991916656494","2.650991916656494"
"416000","2.6522748470306396","2.6522748470306396","2.6522748470306396"
"417000","2.649996757507324","2.649996757507324","2.649996757507324"
"418000","2.6510653495788574","2.6510653495788574","2.6510653495788574"
"419000","2.6495587825775146","2.6495587825775146","2.6495587825775146"
"420000","2.651793956756592","2.651793956756592","2.651793956756592"
"421000","2.6497373580932617","2.6497373580932617","2.6497373580932617"
"422000","2.6499745845794678","2.6499745845794678","2.6499745845794678"
"423000","2.6503565311431885","2.6503565311431885","2.6503565311431885"
"424000","2.646611452102661","2.646611452102661","2.646611452102661"
"425000","2.648142099380493","2.648142099380493","2.648142099380493"
"426000","2.648125410079956","2.648125410079956","2.648125410079956"
"427000","2.6498804092407227","2.6498804092407227","2.6498804092407227"
"428000","2.651141881942749","2.651141881942749","2.651141881942749"
"429000","2.647808313369751","2.647808313369751","2.647808313369751"
"430000","2.65214467048645","2.65214467048645","2.65214467048645"
"431000","2.647064208984375","2.647064208984375","2.647064208984375"
"432000","2.6494998931884766","2.6494998931884766","2.6494998931884766"
"433000","2.665797472000122","2.665797472000122","2.665797472000122"
"434000","2.652521848678589","2.652521848678589","2.652521848678589"
"435000","2.6518964767456055","2.6518964767456055","2.6518964767456055"
"436000","2.653674602508545","2.653674602508545","2.653674602508545"
"437000","2.6485979557037354","2.6485979557037354","2.6485979557037354"
"438000","2.6476569175720215","2.6476569175720215","2.6476569175720215"
"439000","2.6454405784606934","2.6454405784606934","2.6454405784606934"
"440000","2.643052577972412","2.643052577972412","2.643052577972412"
"441000","2.645418643951416","2.645418643951416","2.645418643951416"
"442000","2.648554563522339","2.648554563522339","2.648554563522339"
"443000","2.6443233489990234","2.6443233489990234","2.6443233489990234"
"444000","2.647339344024658","2.647339344024658","2.647339344024658"
"445000","2.647128105163574","2.647128105163574","2.647128105163574"
"446000","2.6713814735412598","2.6713814735412598","2.6713814735412598"
"449000","2.6476664543151855","2.6476664543151855","2.6476664543151855"
"450000","2.6468780040740967","2.6468780040740967","2.6468780040740967"
"451000","2.645289897918701","2.645289897918701","2.645289897918701"
"452000","2.64471435546875","2.64471435546875","2.64471435546875"
