"Step","Group: OLMo-1B - eval/pile/CrossEntropyLoss","Group: OLMo-1B - eval/pile/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/pile/CrossEntropyLoss__MAX"
"39000","2.3894271850585938","2.3894271850585938","2.3894271850585938"
"40000","2.3866162300109863","2.3866162300109863","2.3866162300109863"
"41000","2.380423069000244","2.380423069000244","2.380423069000244"
"42000","2.378038167953491","2.378038167953491","2.378038167953491"
"43000","2.3745486736297607","2.3745486736297607","2.3745486736297607"
"44000","2.3752079010009766","2.3752079010009766","2.3752079010009766"
"45000","2.3691678047180176","2.3691678047180176","2.3691678047180176"
"46000","2.365203619003296","2.365203619003296","2.365203619003296"
"47000","2.3668196201324463","2.3668196201324463","2.3668196201324463"
"48000","2.3629658222198486","2.3629658222198486","2.3629658222198486"
"49000","2.358165740966797","2.358165740966797","2.358165740966797"
"50000","2.3551149368286133","2.3551149368286133","2.3551149368286133"
"51000","2.352424383163452","2.352424383163452","2.352424383163452"
"52000","2.3507351875305176","2.3507351875305176","2.3507351875305176"
"53000","2.3477835655212402","2.3477835655212402","2.3477835655212402"
"54000","2.348961591720581","2.348961591720581","2.348961591720581"
"55000","2.3434879779815674","2.3434879779815674","2.3434879779815674"
"56000","2.3416693210601807","2.3416693210601807","2.3416693210601807"
"57000","2.340139865875244","2.340139865875244","2.340139865875244"
"58000","2.338549852371216","2.338549852371216","2.338549852371216"
"59000","2.338632583618164","2.338632583618164","2.338632583618164"
"60000","2.3329851627349854","2.3329851627349854","2.3329851627349854"
"61000","2.330350399017334","2.330350399017334","2.330350399017334"
"62000","2.329087972640991","2.329087972640991","2.329087972640991"
"63000","2.327468156814575","2.327468156814575","2.327468156814575"
"64000","2.3244857788085938","2.3244857788085938","2.3244857788085938"
"65000","2.3238704204559326","2.3238704204559326","2.3238704204559326"
"66000","2.3246140480041504","2.3246140480041504","2.3246140480041504"
"67000","2.321305274963379","2.321305274963379","2.321305274963379"
"68000","2.3176088333129883","2.3176088333129883","2.3176088333129883"
"69000","2.3163154125213623","2.3163154125213623","2.3163154125213623"
"70000","2.3138632774353027","2.3138632774353027","2.3138632774353027"
"71000","2.314462184906006","2.314462184906006","2.314462184906006"
"72000","2.314047336578369","2.314047336578369","2.314047336578369"
"73000","2.312500476837158","2.312500476837158","2.312500476837158"
"74000","2.3066468238830566","2.3066468238830566","2.3066468238830566"
"75000","2.3087868690490723","2.3087868690490723","2.3087868690490723"
"76000","2.3071413040161133","2.3071413040161133","2.3071413040161133"
"77000","2.3071682453155518","2.3071682453155518","2.3071682453155518"
"78000","2.3071165084838867","2.3071165084838867","2.3071165084838867"
"79000","2.3035449981689453","2.3035449981689453","2.3035449981689453"
"80000","2.301568031311035","2.301568031311035","2.301568031311035"
"81000","2.3014395236968994","2.3014395236968994","2.3014395236968994"
"82000","2.303427219390869","2.303427219390869","2.303427219390869"
"83000","2.3003487586975098","2.3003487586975098","2.3003487586975098"
"84000","2.295182228088379","2.295182228088379","2.295182228088379"
"85000","2.2966415882110596","2.2966415882110596","2.2966415882110596"
"86000","2.298567771911621","2.298567771911621","2.298567771911621"
"87000","2.2931573390960693","2.2931573390960693","2.2931573390960693"
"88000","2.2963790893554688","2.2963790893554688","2.2963790893554688"
"89000","2.2931227684020996","2.2931227684020996","2.2931227684020996"
"90000","2.29960036277771","2.29960036277771","2.29960036277771"
"91000","2.2924611568450928","2.2924611568450928","2.2924611568450928"
"92000","2.289363384246826","2.289363384246826","2.289363384246826"
"93000","2.2882702350616455","2.2882702350616455","2.2882702350616455"
"94000","2.285013437271118","2.285013437271118","2.285013437271118"
"95000","2.288132429122925","2.288132429122925","2.288132429122925"
"96000","2.2852957248687744","2.2852957248687744","2.2852957248687744"
"97000","2.283839464187622","2.283839464187622","2.283839464187622"
"98000","2.2822213172912598","2.2822213172912598","2.2822213172912598"
"99000","2.281351089477539","2.281351089477539","2.281351089477539"
"100000","2.280137777328491","2.280137777328491","2.280137777328491"
"101000","2.281792640686035","2.281792640686035","2.281792640686035"
"102000","2.281132459640503","2.281132459640503","2.281132459640503"
"103000","2.281780481338501","2.281780481338501","2.281780481338501"
"104000","2.2795746326446533","2.2795746326446533","2.2795746326446533"
"105000","2.279181480407715","2.279181480407715","2.279181480407715"
"106000","2.2769408226013184","2.2769408226013184","2.2769408226013184"
"107000","2.276787281036377","2.276787281036377","2.276787281036377"
"108000","2.276062250137329","2.276062250137329","2.276062250137329"
"109000","2.276237726211548","2.276237726211548","2.276237726211548"
"110000","2.274627447128296","2.274627447128296","2.274627447128296"
"111000","2.272397994995117","2.272397994995117","2.272397994995117"
"112000","2.272716760635376","2.272716760635376","2.272716760635376"
"113000","2.2709312438964844","2.2709312438964844","2.2709312438964844"
"114000","2.2721569538116455","2.2721569538116455","2.2721569538116455"
"115000","2.2702202796936035","2.2702202796936035","2.2702202796936035"
"116000","2.2701523303985596","2.2701523303985596","2.2701523303985596"
"117000","2.2705490589141846","2.2705490589141846","2.2705490589141846"
"118000","2.271164655685425","2.271164655685425","2.271164655685425"
"119000","2.270839214324951","2.270839214324951","2.270839214324951"
"120000","2.268908739089966","2.268908739089966","2.268908739089966"
"121000","2.26716685295105","2.26716685295105","2.26716685295105"
"122000","2.267582416534424","2.267582416534424","2.267582416534424"
"123000","2.267324924468994","2.267324924468994","2.267324924468994"
"124000","2.265496253967285","2.265496253967285","2.265496253967285"
"125000","2.264570713043213","2.264570713043213","2.264570713043213"
"126000","2.2629339694976807","2.2629339694976807","2.2629339694976807"
"127000","2.2629921436309814","2.2629921436309814","2.2629921436309814"
"128000","2.2629776000976562","2.2629776000976562","2.2629776000976562"
"129000","2.2632064819335938","2.2632064819335938","2.2632064819335938"
"130000","2.262220621109009","2.262220621109009","2.262220621109009"
"131000","2.2626326084136963","2.2626326084136963","2.2626326084136963"
"132000","2.2621448040008545","2.2621448040008545","2.2621448040008545"
"133000","2.260847806930542","2.260847806930542","2.260847806930542"
"134000","2.260870933532715","2.260870933532715","2.260870933532715"
"135000","2.259495496749878","2.259495496749878","2.259495496749878"
"136000","2.257033586502075","2.257033586502075","2.257033586502075"
"137000","2.2595419883728027","2.2595419883728027","2.2595419883728027"
"138000","2.256957769393921","2.256957769393921","2.256957769393921"
"139000","2.256711006164551","2.256711006164551","2.256711006164551"
"140000","2.2572615146636963","2.2572615146636963","2.2572615146636963"
"141000","2.2569756507873535","2.2569756507873535","2.2569756507873535"
"142000","2.255483627319336","2.255483627319336","2.255483627319336"
"143000","2.259093999862671","2.259093999862671","2.259093999862671"
"144000","2.2555079460144043","2.2555079460144043","2.2555079460144043"
"145000","2.252979278564453","2.252979278564453","2.252979278564453"
"146000","2.252502918243408","2.252502918243408","2.252502918243408"
"147000","2.253591537475586","2.253591537475586","2.253591537475586"
"148000","2.252650022506714","2.252650022506714","2.252650022506714"
"149000","2.251758337020874","2.251758337020874","2.251758337020874"
"150000","2.2524285316467285","2.2524285316467285","2.2524285316467285"
"151000","2.249603748321533","2.249603748321533","2.249603748321533"
"152000","2.252296209335327","2.252296209335327","2.252296209335327"
"153000","2.251721143722534","2.251721143722534","2.251721143722534"
"154000","2.248546600341797","2.248546600341797","2.248546600341797"
"155000","2.2510879039764404","2.2510879039764404","2.2510879039764404"
"156000","2.2488391399383545","2.2488391399383545","2.2488391399383545"
"157000","2.2501161098480225","2.2501161098480225","2.2501161098480225"
"158000","2.24764347076416","2.24764347076416","2.24764347076416"
"159000","2.247474193572998","2.247474193572998","2.247474193572998"
"160000","2.2470152378082275","2.2470152378082275","2.2470152378082275"
"161000","2.248307228088379","2.248307228088379","2.248307228088379"
"162000","2.2471396923065186","2.2471396923065186","2.2471396923065186"
"163000","2.246842384338379","2.246842384338379","2.246842384338379"
"164000","2.2457685470581055","2.2457685470581055","2.2457685470581055"
"165000","2.2443501949310303","2.2443501949310303","2.2443501949310303"
"166000","2.2453525066375732","2.2453525066375732","2.2453525066375732"
"167000","2.2455272674560547","2.2455272674560547","2.2455272674560547"
"168000","2.2462804317474365","2.2462804317474365","2.2462804317474365"
"169000","2.2444169521331787","2.2444169521331787","2.2444169521331787"
"170000","2.246079444885254","2.246079444885254","2.246079444885254"
"171000","2.2439653873443604","2.2439653873443604","2.2439653873443604"
"172000","2.2453324794769287","2.2453324794769287","2.2453324794769287"
"173000","2.243136167526245","2.243136167526245","2.243136167526245"
"174000","2.245577335357666","2.245577335357666","2.245577335357666"
"175000","2.243643283843994","2.243643283843994","2.243643283843994"
"176000","2.2413389682769775","2.2413389682769775","2.2413389682769775"
"177000","2.2393269538879395","2.2393269538879395","2.2393269538879395"
"178000","2.240950345993042","2.240950345993042","2.240950345993042"
"179000","2.2405214309692383","2.2405214309692383","2.2405214309692383"
"180000","2.2393105030059814","2.2393105030059814","2.2393105030059814"
"181000","2.2410459518432617","2.2410459518432617","2.2410459518432617"
"182000","2.2387754917144775","2.2387754917144775","2.2387754917144775"
"183000","2.23805832862854","2.23805832862854","2.23805832862854"
"184000","2.236849069595337","2.236849069595337","2.236849069595337"
"185000","2.2373287677764893","2.2373287677764893","2.2373287677764893"
"186000","2.238057851791382","2.238057851791382","2.238057851791382"
"187000","2.2359848022460938","2.2359848022460938","2.2359848022460938"
"188000","2.2355051040649414","2.2355051040649414","2.2355051040649414"
"189000","2.2398993968963623","2.2398993968963623","2.2398993968963623"
"190000","2.2386653423309326","2.2386653423309326","2.2386653423309326"
"191000","2.2381482124328613","2.2381482124328613","2.2381482124328613"
"192000","2.2378923892974854","2.2378923892974854","2.2378923892974854"
"193000","2.234297513961792","2.234297513961792","2.234297513961792"
"194000","2.2330446243286133","2.2330446243286133","2.2330446243286133"
"195000","2.2359061241149902","2.2359061241149902","2.2359061241149902"
"196000","2.2362236976623535","2.2362236976623535","2.2362236976623535"
"197000","2.2358555793762207","2.2358555793762207","2.2358555793762207"
"198000","2.2315926551818848","2.2315926551818848","2.2315926551818848"
"199000","2.234065532684326","2.234065532684326","2.234065532684326"
"200000","2.2316792011260986","2.2316792011260986","2.2316792011260986"
"201000","2.2323992252349854","2.2323992252349854","2.2323992252349854"
"202000","2.245591163635254","2.245591163635254","2.245591163635254"
"203000","2.2328968048095703","2.2328968048095703","2.2328968048095703"
"204000","2.23315167427063","2.23315167427063","2.23315167427063"
"205000","2.2331740856170654","2.2331740856170654","2.2331740856170654"
"206000","2.2325751781463623","2.2325751781463623","2.2325751781463623"
"207000","2.231760025024414","2.231760025024414","2.231760025024414"
"208000","2.233224868774414","2.233224868774414","2.233224868774414"
"209000","2.2326011657714844","2.2326011657714844","2.2326011657714844"
"210000","2.2299928665161133","2.2299928665161133","2.2299928665161133"
"211000","2.229944944381714","2.229944944381714","2.229944944381714"
"212000","2.2275314331054688","2.2275314331054688","2.2275314331054688"
"213000","2.23051381111145","2.23051381111145","2.23051381111145"
"214000","2.2303836345672607","2.2303836345672607","2.2303836345672607"
"215000","2.2283694744110107","2.2283694744110107","2.2283694744110107"
"216000","2.2272708415985107","2.2272708415985107","2.2272708415985107"
"217000","2.227108955383301","2.227108955383301","2.227108955383301"
"218000","2.2275149822235107","2.2275149822235107","2.2275149822235107"
"219000","2.2270567417144775","2.2270567417144775","2.2270567417144775"
"220000","2.2264814376831055","2.2264814376831055","2.2264814376831055"
"221000","2.22648549079895","2.22648549079895","2.22648549079895"
"222000","2.2282845973968506","2.2282845973968506","2.2282845973968506"
"223000","2.2281253337860107","2.2281253337860107","2.2281253337860107"
"224000","2.225423812866211","2.225423812866211","2.225423812866211"
"225000","2.2251720428466797","2.2251720428466797","2.2251720428466797"
"226000","2.2243926525115967","2.2243926525115967","2.2243926525115967"
"227000","2.2246785163879395","2.2246785163879395","2.2246785163879395"
"228000","2.2265143394470215","2.2265143394470215","2.2265143394470215"
"229000","2.223816156387329","2.223816156387329","2.223816156387329"
"230000","2.225717067718506","2.225717067718506","2.225717067718506"
"231000","2.224163293838501","2.224163293838501","2.224163293838501"
"232000","2.223933219909668","2.223933219909668","2.223933219909668"
"233000","2.220824718475342","2.220824718475342","2.220824718475342"
"234000","2.223644495010376","2.223644495010376","2.223644495010376"
"235000","2.223038673400879","2.223038673400879","2.223038673400879"
"236000","2.225059986114502","2.225059986114502","2.225059986114502"
"237000","2.2288496494293213","2.2288496494293213","2.2288496494293213"
"238000","2.2228240966796875","2.2228240966796875","2.2228240966796875"
"239000","2.223850965499878","2.223850965499878","2.223850965499878"
"240000","2.2234184741973877","2.2234184741973877","2.2234184741973877"
"241000","2.2207109928131104","2.2207109928131104","2.2207109928131104"
"242000","2.2192981243133545","2.2192981243133545","2.2192981243133545"
"243000","2.222109079360962","2.222109079360962","2.222109079360962"
"244000","2.2200286388397217","2.2200286388397217","2.2200286388397217"
"246000","2.220555305480957","2.220555305480957","2.220555305480957"
"247000","2.220472574234009","2.220472574234009","2.220472574234009"
"248000","2.2199621200561523","2.2199621200561523","2.2199621200561523"
"249000","2.2184829711914062","2.2184829711914062","2.2184829711914062"
"250000","2.2204864025115967","2.2204864025115967","2.2204864025115967"
"251000","2.221475601196289","2.221475601196289","2.221475601196289"
"252000","2.218057155609131","2.218057155609131","2.218057155609131"
"253000","2.218522310256958","2.218522310256958","2.218522310256958"
"254000","2.2178306579589844","2.2178306579589844","2.2178306579589844"
"255000","2.2172248363494873","2.2172248363494873","2.2172248363494873"
"256000","2.217986822128296","2.217986822128296","2.217986822128296"
"257000","2.2173211574554443","2.2173211574554443","2.2173211574554443"
"258000","2.2181849479675293","2.2181849479675293","2.2181849479675293"
"259000","2.2172014713287354","2.2172014713287354","2.2172014713287354"
"260000","2.219541549682617","2.219541549682617","2.219541549682617"
"261000","2.215242862701416","2.215242862701416","2.215242862701416"
"262000","2.2170917987823486","2.2170917987823486","2.2170917987823486"
"263000","2.217522621154785","2.217522621154785","2.217522621154785"
"264000","2.2156009674072266","2.2156009674072266","2.2156009674072266"
"265000","2.2150325775146484","2.2150325775146484","2.2150325775146484"
"266000","2.2132604122161865","2.2132604122161865","2.2132604122161865"
"267000","2.2163808345794678","2.2163808345794678","2.2163808345794678"
"268000","2.2157444953918457","2.2157444953918457","2.2157444953918457"
"269000","2.213172674179077","2.213172674179077","2.213172674179077"
"270000","2.212723731994629","2.212723731994629","2.212723731994629"
"271000","2.213740825653076","2.213740825653076","2.213740825653076"
"272000","2.211752414703369","2.211752414703369","2.211752414703369"
"273000","2.2130091190338135","2.2130091190338135","2.2130091190338135"
"274000","2.213571786880493","2.213571786880493","2.213571786880493"
"275000","2.215433120727539","2.215433120727539","2.215433120727539"
"276000","2.212242841720581","2.212242841720581","2.212242841720581"
"277000","2.213336229324341","2.213336229324341","2.213336229324341"
"278000","2.2156014442443848","2.2156014442443848","2.2156014442443848"
"279000","2.2118613719940186","2.2118613719940186","2.2118613719940186"
"280000","2.2125585079193115","2.2125585079193115","2.2125585079193115"
"281000","2.2119863033294678","2.2119863033294678","2.2119863033294678"
"282000","2.2099711894989014","2.2099711894989014","2.2099711894989014"
"283000","2.211916208267212","2.211916208267212","2.211916208267212"
"284000","2.2096288204193115","2.2096288204193115","2.2096288204193115"
"285000","2.2103629112243652","2.2103629112243652","2.2103629112243652"
"286000","2.210585117340088","2.210585117340088","2.210585117340088"
"287000","2.209902763366699","2.209902763366699","2.209902763366699"
"288000","2.2097740173339844","2.2097740173339844","2.2097740173339844"
"289000","2.210904836654663","2.210904836654663","2.210904836654663"
"290000","2.2128169536590576","2.2128169536590576","2.2128169536590576"
"291000","2.209742546081543","2.209742546081543","2.209742546081543"
"292000","2.2118544578552246","2.2118544578552246","2.2118544578552246"
"293000","2.2070984840393066","2.2070984840393066","2.2070984840393066"
"294000","2.207425832748413","2.207425832748413","2.207425832748413"
"295000","2.207627296447754","2.207627296447754","2.207627296447754"
"296000","2.2082326412200928","2.2082326412200928","2.2082326412200928"
"297000","2.208932638168335","2.208932638168335","2.208932638168335"
"298000","2.207456111907959","2.207456111907959","2.207456111907959"
"299000","2.2053751945495605","2.2053751945495605","2.2053751945495605"
"300000","2.2058632373809814","2.2058632373809814","2.2058632373809814"
"301000","2.2090070247650146","2.2090070247650146","2.2090070247650146"
"302000","2.204803466796875","2.204803466796875","2.204803466796875"
"303000","2.2101340293884277","2.2101340293884277","2.2101340293884277"
"304000","2.2088515758514404","2.2088515758514404","2.2088515758514404"
"305000","2.2057554721832275","2.2057554721832275","2.2057554721832275"
"306000","2.2051467895507812","2.2051467895507812","2.2051467895507812"
"307000","2.205453872680664","2.205453872680664","2.205453872680664"
"308000","2.204566478729248","2.204566478729248","2.204566478729248"
"309000","2.2039413452148438","2.2039413452148438","2.2039413452148438"
"310000","2.2043521404266357","2.2043521404266357","2.2043521404266357"
"311000","2.2054660320281982","2.2054660320281982","2.2054660320281982"
"312000","2.2037103176116943","2.2037103176116943","2.2037103176116943"
"313000","2.204390048980713","2.204390048980713","2.204390048980713"
"314000","2.2022864818573","2.2022864818573","2.2022864818573"
"315000","2.201728582382202","2.201728582382202","2.201728582382202"
"316000","2.204336643218994","2.204336643218994","2.204336643218994"
"317000","2.2026968002319336","2.2026968002319336","2.2026968002319336"
"318000","2.204897880554199","2.204897880554199","2.204897880554199"
"319000","2.2010538578033447","2.2010538578033447","2.2010538578033447"
"320000","2.2024102210998535","2.2024102210998535","2.2024102210998535"
"321000","2.203031063079834","2.203031063079834","2.203031063079834"
"322000","2.2011749744415283","2.2011749744415283","2.2011749744415283"
"323000","2.203526020050049","2.203526020050049","2.203526020050049"
"324000","2.202342987060547","2.202342987060547","2.202342987060547"
"325000","2.200989007949829","2.200989007949829","2.200989007949829"
"326000","2.2010445594787598","2.2010445594787598","2.2010445594787598"
"327000","2.2014575004577637","2.2014575004577637","2.2014575004577637"
"328000","2.205634832382202","2.205634832382202","2.205634832382202"
"329000","2.1999001502990723","2.1999001502990723","2.1999001502990723"
"330000","2.199888229370117","2.199888229370117","2.199888229370117"
"331000","2.2008559703826904","2.2008559703826904","2.2008559703826904"
"332000","2.200687885284424","2.200687885284424","2.200687885284424"
"333000","2.1992013454437256","2.1992013454437256","2.1992013454437256"
"334000","2.1996114253997803","2.1996114253997803","2.1996114253997803"
"335000","2.2064340114593506","2.2064340114593506","2.2064340114593506"
"336000","2.197716474533081","2.197716474533081","2.197716474533081"
"337000","2.198028564453125","2.198028564453125","2.198028564453125"
"338000","2.1980676651000977","2.1980676651000977","2.1980676651000977"
"339000","2.197082281112671","2.197082281112671","2.197082281112671"
"340000","2.1995673179626465","2.1995673179626465","2.1995673179626465"
"341000","2.1975388526916504","2.1975388526916504","2.1975388526916504"
"342000","2.1979551315307617","2.1979551315307617","2.1979551315307617"
"343000","2.1969566345214844","2.1969566345214844","2.1969566345214844"
"344000","2.195176839828491","2.195176839828491","2.195176839828491"
"345000","2.197500467300415","2.197500467300415","2.197500467300415"
"346000","2.1965208053588867","2.1965208053588867","2.1965208053588867"
"347000","2.197105884552002","2.197105884552002","2.197105884552002"
"348000","2.1977219581604004","2.1977219581604004","2.1977219581604004"
"349000","2.19722318649292","2.19722318649292","2.19722318649292"
"350000","2.197676658630371","2.197676658630371","2.197676658630371"
"351000","2.196709632873535","2.196709632873535","2.196709632873535"
"352000","2.196408271789551","2.196408271789551","2.196408271789551"
"353000","2.1962215900421143","2.1962215900421143","2.1962215900421143"
"354000","2.194807767868042","2.194807767868042","2.194807767868042"
"355000","2.196049213409424","2.196049213409424","2.196049213409424"
"356000","2.1941299438476562","2.1941299438476562","2.1941299438476562"
"357000","2.194859504699707","2.194859504699707","2.194859504699707"
"358000","2.1946933269500732","2.1946933269500732","2.1946933269500732"
"359000","2.19492244720459","2.19492244720459","2.19492244720459"
"360000","2.1944997310638428","2.1944997310638428","2.1944997310638428"
"361000","2.1937918663024902","2.1937918663024902","2.1937918663024902"
"362000","2.193154811859131","2.193154811859131","2.193154811859131"
"363000","2.195549726486206","2.195549726486206","2.195549726486206"
"364000","2.192866325378418","2.192866325378418","2.192866325378418"
"365000","2.1938717365264893","2.1938717365264893","2.1938717365264893"
"366000","2.192326307296753","2.192326307296753","2.192326307296753"
"367000","2.1917316913604736","2.1917316913604736","2.1917316913604736"
"368000","2.1936709880828857","2.1936709880828857","2.1936709880828857"
"369000","2.1921157836914062","2.1921157836914062","2.1921157836914062"
"370000","2.1910784244537354","2.1910784244537354","2.1910784244537354"
"371000","2.190751552581787","2.190751552581787","2.190751552581787"
"372000","2.191511869430542","2.191511869430542","2.191511869430542"
"373000","2.1894898414611816","2.1894898414611816","2.1894898414611816"
"374000","2.1908209323883057","2.1908209323883057","2.1908209323883057"
"375000","2.1906111240386963","2.1906111240386963","2.1906111240386963"
"376000","2.1902108192443848","2.1902108192443848","2.1902108192443848"
"377000","2.189826726913452","2.189826726913452","2.189826726913452"
"378000","2.18888521194458","2.18888521194458","2.18888521194458"
"379000","2.1935219764709473","2.1935219764709473","2.1935219764709473"
"380000","2.1910974979400635","2.1910974979400635","2.1910974979400635"
"381000","2.189788818359375","2.189788818359375","2.189788818359375"
"382000","2.1898436546325684","2.1898436546325684","2.1898436546325684"
"383000","2.188600540161133","2.188600540161133","2.188600540161133"
"384000","2.189671277999878","2.189671277999878","2.189671277999878"
"385000","2.1891627311706543","2.1891627311706543","2.1891627311706543"
"386000","2.1869406700134277","2.1869406700134277","2.1869406700134277"
"387000","2.1863467693328857","2.1863467693328857","2.1863467693328857"
"388000","2.1879806518554688","2.1879806518554688","2.1879806518554688"
"389000","2.187758684158325","2.187758684158325","2.187758684158325"
"390000","2.1880409717559814","2.1880409717559814","2.1880409717559814"
"391000","2.186908006668091","2.186908006668091","2.186908006668091"
"392000","2.186707019805908","2.186707019805908","2.186707019805908"
"393000","2.1855978965759277","2.1855978965759277","2.1855978965759277"
"394000","2.187948226928711","2.187948226928711","2.187948226928711"
"395000","2.1860616207122803","2.1860616207122803","2.1860616207122803"
"396000","2.1881089210510254","2.1881089210510254","2.1881089210510254"
"397000","2.186619520187378","2.186619520187378","2.186619520187378"
"398000","2.1857542991638184","2.1857542991638184","2.1857542991638184"
"399000","2.185499906539917","2.185499906539917","2.185499906539917"
"400000","2.1870248317718506","2.1870248317718506","2.1870248317718506"
"401000","2.185426950454712","2.185426950454712","2.185426950454712"
"402000","2.18544340133667","2.18544340133667","2.18544340133667"
"403000","2.185633659362793","2.185633659362793","2.185633659362793"
"404000","2.1839170455932617","2.1839170455932617","2.1839170455932617"
"405000","2.1845755577087402","2.1845755577087402","2.1845755577087402"
"406000","2.1825714111328125","2.1825714111328125","2.1825714111328125"
"407000","2.184384346008301","2.184384346008301","2.184384346008301"
"408000","2.184945583343506","2.184945583343506","2.184945583343506"
"409000","2.183227300643921","2.183227300643921","2.183227300643921"
"410000","2.1836044788360596","2.1836044788360596","2.1836044788360596"
"411000","2.1827995777130127","2.1827995777130127","2.1827995777130127"
"412000","2.183375358581543","2.183375358581543","2.183375358581543"
"413000","2.1830573081970215","2.1830573081970215","2.1830573081970215"
"414000","2.182990074157715","2.182990074157715","2.182990074157715"
"415000","2.181608200073242","2.181608200073242","2.181608200073242"
"416000","2.183387279510498","2.183387279510498","2.183387279510498"
"417000","2.182072162628174","2.182072162628174","2.182072162628174"
"418000","2.1830685138702393","2.1830685138702393","2.1830685138702393"
"419000","2.181394577026367","2.181394577026367","2.181394577026367"
"420000","2.1824069023132324","2.1824069023132324","2.1824069023132324"
"421000","2.1819517612457275","2.1819517612457275","2.1819517612457275"
"422000","2.1808528900146484","2.1808528900146484","2.1808528900146484"
"423000","2.181283950805664","2.181283950805664","2.181283950805664"
"424000","2.180769920349121","2.180769920349121","2.180769920349121"
"425000","2.1804792881011963","2.1804792881011963","2.1804792881011963"
"426000","2.1797685623168945","2.1797685623168945","2.1797685623168945"
"427000","2.1792492866516113","2.1792492866516113","2.1792492866516113"
"428000","2.180337429046631","2.180337429046631","2.180337429046631"
"429000","2.1795647144317627","2.1795647144317627","2.1795647144317627"
"430000","2.1803276538848877","2.1803276538848877","2.1803276538848877"
"431000","2.1788156032562256","2.1788156032562256","2.1788156032562256"
"432000","2.1807632446289062","2.1807632446289062","2.1807632446289062"
"433000","2.179251194000244","2.179251194000244","2.179251194000244"
"434000","2.178597927093506","2.178597927093506","2.178597927093506"
"435000","2.1789603233337402","2.1789603233337402","2.1789603233337402"
"436000","2.1779236793518066","2.1779236793518066","2.1779236793518066"
"437000","2.1780354976654053","2.1780354976654053","2.1780354976654053"
"438000","2.177417039871216","2.177417039871216","2.177417039871216"
"439000","2.1769838333129883","2.1769838333129883","2.1769838333129883"
"440000","2.1766676902770996","2.1766676902770996","2.1766676902770996"
"441000","2.175548791885376","2.175548791885376","2.175548791885376"
"442000","2.1786324977874756","2.1786324977874756","2.1786324977874756"
"443000","2.176654100418091","2.176654100418091","2.176654100418091"
"444000","2.1764650344848633","2.1764650344848633","2.1764650344848633"
"445000","2.1750001907348633","2.1750001907348633","2.1750001907348633"
"446000","2.177356481552124","2.177356481552124","2.177356481552124"
"449000","2.174889087677002","2.174889087677002","2.174889087677002"
"450000","2.1760764122009277","2.1760764122009277","2.1760764122009277"
"451000","2.1743757724761963","2.1743757724761963","2.1743757724761963"
"452000","2.175588607788086","2.175588607788086","2.175588607788086"
"453000","2.1740851402282715","2.1740851402282715","2.1740851402282715"
