"Step","OLMo-7B-Twin-2T-run-024 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/twitterAEE-validation/CrossEntropyLoss__MAX"
"261000","","","","","","","","","","","","","","","","","","","","","","","","","3.3933756351470947","3.3933756351470947","3.3933756351470947","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","3.3917434215545654","3.3917434215545654","3.3917434215545654","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","3.3987903594970703","3.3987903594970703","3.3987903594970703","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","3.395167589187622","3.395167589187622","3.395167589187622","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","3.3955721855163574","3.3955721855163574","3.3955721855163574","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","3.3941545486450195","3.3941545486450195","3.3941545486450195","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","3.404810667037964","3.404810667037964","3.404810667037964","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","3.3928990364074707","3.3928990364074707","3.3928990364074707","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","3.388087034225464","3.388087034225464","3.388087034225464","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","3.389284372329712","3.389284372329712","3.389284372329712","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","3.392310619354248","3.392310619354248","3.392310619354248","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","3.389346122741699","3.389346122741699","3.389346122741699","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","3.387510061264038","3.387510061264038","3.387510061264038","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","3.3934383392333984","3.3934383392333984","3.3934383392333984","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","3.4021198749542236","3.4021198749542236","3.4021198749542236","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","3.386836528778076","3.386836528778076","3.386836528778076","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","3.386439561843872","3.386439561843872","3.386439561843872","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","3.384888172149658","3.384888172149658","3.384888172149658","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","3.38443660736084","3.38443660736084","3.38443660736084","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","3.381884813308716","3.381884813308716","3.381884813308716","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","3.3837950229644775","3.3837950229644775","3.3837950229644775","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","3.3905787467956543","3.3905787467956543","3.3905787467956543","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","3.3875296115875244","3.3875296115875244","3.3875296115875244","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","3.3818023204803467","3.3818023204803467","3.3818023204803467","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","3.3869967460632324","3.3869967460632324","3.3869967460632324","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","3.3913729190826416","3.3913729190826416","3.3913729190826416","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","3.386255979537964","3.386255979537964","3.386255979537964","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","3.389777183532715","3.389777183532715","3.389777183532715","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","3.39009952545166","3.39009952545166","3.39009952545166","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","3.3867263793945312","3.3867263793945312","3.3867263793945312","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","3.3879215717315674","3.3879215717315674","3.3879215717315674","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","3.382092237472534","3.382092237472534","3.382092237472534","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","3.3854525089263916","3.3854525089263916","3.3854525089263916","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","3.3845975399017334","3.3845975399017334","3.3845975399017334","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","3.3880832195281982","3.3880832195281982","3.3880832195281982","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","3.3851146697998047","3.3851146697998047","3.3851146697998047","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","3.3970353603363037","3.3970353603363037","3.3970353603363037","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","3.3827333450317383","3.3827333450317383","3.3827333450317383","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","3.3887643814086914","3.3887643814086914","3.3887643814086914","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","3.376206874847412","3.376206874847412","3.376206874847412","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","3.3840410709381104","3.3840410709381104","3.3840410709381104","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","3.3769145011901855","3.3769145011901855","3.3769145011901855","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","3.381326675415039","3.381326675415039","3.381326675415039","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","3.3844692707061768","3.3844692707061768","3.3844692707061768","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","3.384458303451538","3.384458303451538","3.384458303451538","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","3.381181001663208","3.381181001663208","3.381181001663208","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","3.3767170906066895","3.3767170906066895","3.3767170906066895","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","3.384660005569458","3.384660005569458","3.384660005569458","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","3.380213499069214","3.380213499069214","3.380213499069214","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","3.380401372909546","3.380401372909546","3.380401372909546","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","3.3844056129455566","3.3844056129455566","3.3844056129455566","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","3.3820698261260986","3.3820698261260986","3.3820698261260986","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","3.3804845809936523","3.3804845809936523","3.3804845809936523","","","","","","","","",""
"314000","","","","","","","","","","","","","","","","","","","3.37996244430542","3.37996244430542","3.37996244430542","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","3.382739543914795","3.382739543914795","3.382739543914795","","","","","","","","",""
"316000","","","","","","","","","","","","","","","","","","","3.3732213973999023","3.3732213973999023","3.3732213973999023","","","","","","","","",""
"317000","","","","","","","","","","","","","","","","","","","3.37467098236084","3.37467098236084","3.37467098236084","","","","","","","","",""
"318000","","","","","","","","","","","","","","","","","","","3.3789453506469727","3.3789453506469727","3.3789453506469727","","","","","","","","",""
"319000","","","","","","","","","","","","","","","","","","","3.3672242164611816","3.3672242164611816","3.3672242164611816","","","","","","","","",""
"320000","","","","","","","","","","","","","","","","","","","3.378727674484253","3.378727674484253","3.378727674484253","","","","","","","","",""
"321000","","","","","","","","","","","","","","","","3.3793673515319824","3.3793673515319824","3.3793673515319824","","","","","","","","","","","",""
"322000","","","","","","","","","","","","","","","","3.3766462802886963","3.3766462802886963","3.3766462802886963","","","","","","","","","","","",""
"323000","","","","","","","","","","","","","","","","3.376875638961792","3.376875638961792","3.376875638961792","","","","","","","","","","","",""
"324000","","","","","","","","","","","","","","","","3.390476942062378","3.390476942062378","3.390476942062378","","","","","","","","","","","",""
"325000","","","","","","","","","","","","","","","","3.37300968170166","3.37300968170166","3.37300968170166","","","","","","","","","","","",""
"326000","","","","","","","","","","","","","","","","3.3777177333831787","3.3777177333831787","3.3777177333831787","","","","","","","","","","","",""
"327000","","","","","","","","","","","","","","","","3.379164695739746","3.379164695739746","3.379164695739746","","","","","","","","","","","",""
"328000","","","","","","","","","","","","","","","","3.371682643890381","3.371682643890381","3.371682643890381","","","","","","","","","","","",""
"329000","","","","","","","","","","","","","","","","3.3731703758239746","3.3731703758239746","3.3731703758239746","","","","","","","","","","","",""
"330000","","","","","","","","","","","","","","","","3.378628730773926","3.378628730773926","3.378628730773926","","","","","","","","","","","",""
"331000","","","","","","","","","","","","","","","","3.378274917602539","3.378274917602539","3.378274917602539","","","","","","","","","","","",""
"332000","","","","","","","","","","","","","","","","3.379981517791748","3.379981517791748","3.379981517791748","","","","","","","","","","","",""
"333000","","","","","","","","","","","","","","","","3.376980781555176","3.376980781555176","3.376980781555176","","","","","","","","","","","",""
"334000","","","","","","","","","","","","","","","","3.369760274887085","3.369760274887085","3.369760274887085","","","","","","","","","","","",""
"335000","","","","","","","","","","","","","","","","3.368800640106201","3.368800640106201","3.368800640106201","","","","","","","","","","","",""
"336000","","","","","","","","","","","","","","","","3.370464563369751","3.370464563369751","3.370464563369751","","","","","","","","","","","",""
"337000","","","","","","","","","","","","","","","","3.3677587509155273","3.3677587509155273","3.3677587509155273","","","","","","","","","","","",""
"338000","","","","","","","","","","","","","","","","3.3742337226867676","3.3742337226867676","3.3742337226867676","","","","","","","","","","","",""
"339000","","","","","","","","","","","","","","","","3.375863552093506","3.375863552093506","3.375863552093506","","","","","","","","","","","",""
"340000","","","","","","","","","","","","","","","","3.3769984245300293","3.3769984245300293","3.3769984245300293","","","","","","","","","","","",""
"341000","","","","","","","","","","","","","","","","3.3768460750579834","3.3768460750579834","3.3768460750579834","","","","","","","","","","","",""
"342000","","","","","","","","","","","","","","","","3.3666155338287354","3.3666155338287354","3.3666155338287354","","","","","","","","","","","",""
"343000","","","","","","","","","","","","","","","","3.3694076538085938","3.3694076538085938","3.3694076538085938","","","","","","","","","","","",""
"344000","","","","","","","","","","","","","","","","3.3671107292175293","3.3671107292175293","3.3671107292175293","","","","","","","","","","","",""
"345000","","","","","","","","","","","","","","","","3.3739335536956787","3.3739335536956787","3.3739335536956787","","","","","","","","","","","",""
"346000","","","","","","","","","","","","","","","","3.3704280853271484","3.3704280853271484","3.3704280853271484","","","","","","","","","","","",""
"347000","","","","","","","","","","","","","","","","3.367537260055542","3.367537260055542","3.367537260055542","","","","","","","","","","","",""
"348000","","","","","","","","","","","","","","","","3.366391181945801","3.366391181945801","3.366391181945801","","","","","","","","","","","",""
"349000","","","","","","","","","","","","","","","","3.3658101558685303","3.3658101558685303","3.3658101558685303","","","","","","","","","","","",""
"350000","","","","","","","","","","","","","","","","3.366455554962158","3.366455554962158","3.366455554962158","","","","","","","","","","","",""
"351000","","","","","","","","","","","","","","","","3.364999771118164","3.364999771118164","3.364999771118164","","","","","","","","","","","",""
"352000","","","","","","","","","","","","","3.364978075027466","3.364978075027466","3.364978075027466","","","","","","","","","","","","","","",""
"353000","","","","","","","","","","","","","3.3657732009887695","3.3657732009887695","3.3657732009887695","","","","","","","","","","","","","","",""
"354000","","","","","","","","","","","","","3.3658807277679443","3.3658807277679443","3.3658807277679443","","","","","","","","","","","","","","",""
"355000","","","","","","","","","","","","","3.368943452835083","3.368943452835083","3.368943452835083","","","","","","","","","","","","","","",""
"356000","","","","","","","","","","","","","3.367936372756958","3.367936372756958","3.367936372756958","","","","","","","","","","","","","","",""
"357000","","","","","","","","","","","","","3.3627512454986572","3.3627512454986572","3.3627512454986572","","","","","","","","","","","","","","",""
"358000","","","","","","","","","","","","","3.3661320209503174","3.3661320209503174","3.3661320209503174","","","","","","","","","","","","","","",""
"359000","","","","","","","","","","","","","3.3679442405700684","3.3679442405700684","3.3679442405700684","","","","","","","","","","","","","","",""
"360000","","","","","","","","","","","","","3.3622725009918213","3.3622725009918213","3.3622725009918213","","","","","","","","","","","","","","",""
"361000","","","","","","","","","","","","","3.3677659034729004","3.3677659034729004","3.3677659034729004","","","","","","","","","","","","","","",""
"362000","","","","","","","","","","","","","3.361480236053467","3.361480236053467","3.361480236053467","","","","","","","","","","","","","","",""
"363000","","","","","","","","","","","","","3.364729642868042","3.364729642868042","3.364729642868042","","","","","","","","","","","","","","",""
"364000","","","","","","","","","","","","","3.3621890544891357","3.3621890544891357","3.3621890544891357","","","","","","","","","","","","","","",""
"365000","","","","","","","","","","","","","3.364781141281128","3.364781141281128","3.364781141281128","","","","","","","","","","","","","","",""
"366000","","","","","","","","","","","","","3.363328218460083","3.363328218460083","3.363328218460083","","","","","","","","","","","","","","",""
"367000","","","","","","","","","","","","","3.3608179092407227","3.3608179092407227","3.3608179092407227","","","","","","","","","","","","","","",""
"368000","","","","","","","","","","","","","3.365569591522217","3.365569591522217","3.365569591522217","","","","","","","","","","","","","","",""
"369000","","","","","","","","","","","","","3.363298177719116","3.363298177719116","3.363298177719116","","","","","","","","","","","","","","",""
"370000","","","","","","","","","","","","","3.361933469772339","3.361933469772339","3.361933469772339","","","","","","","","","","","","","","",""
"371000","","","","","","","","","","","","","3.3635807037353516","3.3635807037353516","3.3635807037353516","","","","","","","","","","","","","","",""
"372000","","","","","","","","","","","","","3.3592312335968018","3.3592312335968018","3.3592312335968018","","","","","","","","","","","","","","",""
"373000","","","","","","","","","","","","","3.359934091567993","3.359934091567993","3.359934091567993","","","","","","","","","","","","","","",""
"374000","","","","","","","","","","","","","3.3597874641418457","3.3597874641418457","3.3597874641418457","","","","","","","","","","","","","","",""
"375000","","","","","","","","","","","","","3.3588693141937256","3.3588693141937256","3.3588693141937256","","","","","","","","","","","","","","",""
"376000","","","","","","","","","","","","","3.3573529720306396","3.3573529720306396","3.3573529720306396","","","","","","","","","","","","","","",""
"377000","","","","","","","","","","","","","3.3545713424682617","3.3545713424682617","3.3545713424682617","","","","","","","","","","","","","","",""
"378000","","","","","","","","","","","","","3.3565187454223633","3.3565187454223633","3.3565187454223633","","","","","","","","","","","","","","",""
"379000","","","","","","","","","","","","","3.3608875274658203","3.3608875274658203","3.3608875274658203","","","","","","","","","","","","","","",""
"380000","","","","","","","","","","","","","3.3547232151031494","3.3547232151031494","3.3547232151031494","","","","","","","","","","","","","","",""
"381000","","","","","","","","","","","","","3.354220390319824","3.354220390319824","3.354220390319824","","","","","","","","","","","","","","",""
"382000","","","","","","","","","","","","","3.359410047531128","3.359410047531128","3.359410047531128","","","","","","","","","","","","","","",""
"383000","","","","","","","","","","","","","3.356781005859375","3.356781005859375","3.356781005859375","","","","","","","","","","","","","","",""
"384000","","","","","","","","","","3.3619630336761475","3.3619630336761475","3.3619630336761475","","","","","","","","","","","","","","","","","",""
"385000","","","","","","","","","","3.356241226196289","3.356241226196289","3.356241226196289","","","","","","","","","","","","","","","","","",""
"386000","","","","","","","","","","3.3598179817199707","3.3598179817199707","3.3598179817199707","","","","","","","","","","","","","","","","","",""
"387000","","","","","","","","","","3.355062961578369","3.355062961578369","3.355062961578369","","","","","","","","","","","","","","","","","",""
"388000","","","","","","","","","","3.351716995239258","3.351716995239258","3.351716995239258","","","","","","","","","","","","","","","","","",""
"389000","","","","","","","","","","3.3527333736419678","3.3527333736419678","3.3527333736419678","","","","","","","","","","","","","","","","","",""
"390000","","","","","","","","","","3.3515563011169434","3.3515563011169434","3.3515563011169434","","","","","","","","","","","","","","","","","",""
"391000","","","","","","","","","","3.3489267826080322","3.3489267826080322","3.3489267826080322","","","","","","","","","","","","","","","","","",""
"392000","","","","","","","","","","3.3531200885772705","3.3531200885772705","3.3531200885772705","","","","","","","","","","","","","","","","","",""
"393000","","","","","","","","","","3.3615829944610596","3.3615829944610596","3.3615829944610596","","","","","","","","","","","","","","","","","",""
"394000","","","","","","","","","","3.361603260040283","3.361603260040283","3.361603260040283","","","","","","","","","","","","","","","","","",""
"395000","","","","","","","","","","3.353665590286255","3.353665590286255","3.353665590286255","","","","","","","","","","","","","","","","","",""
"396000","","","","","","","","","","3.355203628540039","3.355203628540039","3.355203628540039","","","","","","","","","","","","","","","","","",""
"397000","","","","","","","","","","3.355469226837158","3.355469226837158","3.355469226837158","","","","","","","","","","","","","","","","","",""
"398000","","","","","","","","","","3.3493471145629883","3.3493471145629883","3.3493471145629883","","","","","","","","","","","","","","","","","",""
"399000","","","","","","","","","","3.351550340652466","3.351550340652466","3.351550340652466","","","","","","","","","","","","","","","","","",""
"400000","","","","","","","","","","3.35113787651062","3.35113787651062","3.35113787651062","","","","","","","","","","","","","","","","","",""
"401000","","","","","","","","","","3.350456476211548","3.350456476211548","3.350456476211548","","","","","","","","","","","","","","","","","",""
"402000","","","","","","","","","","3.3492143154144287","3.3492143154144287","3.3492143154144287","","","","","","","","","","","","","","","","","",""
"403000","","","","","","","","","","3.3483829498291016","3.3483829498291016","3.3483829498291016","","","","","","","","","","","","","","","","","",""
"404000","","","","","","","","","","3.3482751846313477","3.3482751846313477","3.3482751846313477","","","","","","","","","","","","","","","","","",""
"405000","","","","","","","","","","3.3505659103393555","3.3505659103393555","3.3505659103393555","","","","","","","","","","","","","","","","","",""
"406000","","","","","","","","","","3.3464725017547607","3.3464725017547607","3.3464725017547607","","","","","","","","","","","","","","","","","",""
"407000","","","","","","","","","","3.3470540046691895","3.3470540046691895","3.3470540046691895","","","","","","","","","","","","","","","","","",""
"408000","","","","","","","","","","3.3479602336883545","3.3479602336883545","3.3479602336883545","","","","","","","","","","","","","","","","","",""
"409000","","","","","","","","","","3.3539021015167236","3.3539021015167236","3.3539021015167236","","","","","","","","","","","","","","","","","",""
"410000","","","","","","","","","","3.3461790084838867","3.3461790084838867","3.3461790084838867","","","","","","","","","","","","","","","","","",""
"411000","","","","","","","","","","3.3520495891571045","3.3520495891571045","3.3520495891571045","","","","","","","","","","","","","","","","","",""
"412000","","","","","","","","","","3.3506197929382324","3.3506197929382324","3.3506197929382324","","","","","","","","","","","","","","","","","",""
"413000","","","","","","","","","","3.3490052223205566","3.3490052223205566","3.3490052223205566","","","","","","","","","","","","","","","","","",""
"414000","","","","","","","","","","3.3533096313476562","3.3533096313476562","3.3533096313476562","","","","","","","","","","","","","","","","","",""
"415000","","","","","","","","","","3.34641432762146","3.34641432762146","3.34641432762146","","","","","","","","","","","","","","","","","",""
"416000","","","","","","","3.3459813594818115","3.3459813594818115","3.3459813594818115","","","","","","","","","","","","","","","","","","","","",""
"417000","","","","","","","3.349242687225342","3.349242687225342","3.349242687225342","","","","","","","","","","","","","","","","","","","","",""
"418000","","","","","","","3.346557140350342","3.346557140350342","3.346557140350342","","","","","","","","","","","","","","","","","","","","",""
"419000","","","","","","","3.346540927886963","3.346540927886963","3.346540927886963","","","","","","","","","","","","","","","","","","","","",""
"420000","","","","","","","3.3467485904693604","3.3467485904693604","3.3467485904693604","","","","","","","","","","","","","","","","","","","","",""
"421000","","","","","","","3.368042469024658","3.368042469024658","3.368042469024658","","","","","","","","","","","","","","","","","","","","",""
"422000","","","","","","","3.3484644889831543","3.3484644889831543","3.3484644889831543","","","","","","","","","","","","","","","","","","","","",""
"423000","","","","","","","3.345737934112549","3.345737934112549","3.345737934112549","","","","","","","","","","","","","","","","","","","","",""
"424000","","","","","","","3.352363348007202","3.352363348007202","3.352363348007202","","","","","","","","","","","","","","","","","","","","",""
"425000","","","","","","","3.348888874053955","3.348888874053955","3.348888874053955","","","","","","","","","","","","","","","","","","","","",""
"426000","","","","","","","3.342071056365967","3.342071056365967","3.342071056365967","","","","","","","","","","","","","","","","","","","","",""
"427000","","","","","","","3.3438165187835693","3.3438165187835693","3.3438165187835693","","","","","","","","","","","","","","","","","","","","",""
"428000","","","","","","","3.3537485599517822","3.3537485599517822","3.3537485599517822","","","","","","","","","","","","","","","","","","","","",""
"429000","","","","","","","3.3455097675323486","3.3455097675323486","3.3455097675323486","","","","","","","","","","","","","","","","","","","","",""
"430000","","","","","","","3.3441379070281982","3.3441379070281982","3.3441379070281982","","","","","","","","","","","","","","","","","","","","",""
