"Step","OLMo-7B-run-038 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-038 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-038 - eval/twitterAEE-validation/Perplexity__MAX","OLMo-7B-run-037 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-037 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-037 - eval/twitterAEE-validation/Perplexity__MAX","OLMo-7B-run-036 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-036 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-036 - eval/twitterAEE-validation/Perplexity__MAX","OLMo-7B-run-035 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-035 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-035 - eval/twitterAEE-validation/Perplexity__MAX","OLMo-7B-run-034 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-034 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-034 - eval/twitterAEE-validation/Perplexity__MAX","OLMo-7B-run-033 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-033 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-033 - eval/twitterAEE-validation/Perplexity__MAX","OLMo-7B-run-032 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-032 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-032 - eval/twitterAEE-validation/Perplexity__MAX","OLMo-7B-run-031 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-031 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-031 - eval/twitterAEE-validation/Perplexity__MAX","OLMo-7B-run-030 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-030 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-030 - eval/twitterAEE-validation/Perplexity__MAX","OLMo-7B-run-029 - eval/twitterAEE-validation/Perplexity","OLMo-7B-run-029 - eval/twitterAEE-validation/Perplexity__MIN","OLMo-7B-run-029 - eval/twitterAEE-validation/Perplexity__MAX"
"538000","","","","27.927804946899414","27.927804946899414","27.927804946899414","","","","","","","","","","","","","","","","","","","","","","","",""
"539000","","","","27.874168395996094","27.874168395996094","27.874168395996094","","","","","","","","","","","","","","","","","","","","","","","",""
"540000","","","","27.84934425354004","27.84934425354004","27.84934425354004","","","","","","","","","","","","","","","","","","","","","","","",""
"541000","","","","27.851760864257812","27.851760864257812","27.851760864257812","","","","","","","","","","","","","","","","","","","","","","","",""
"542000","","","","27.924142837524414","27.924142837524414","27.924142837524414","","","","","","","","","","","","","","","","","","","","","","","",""
"543000","","","","27.84642791748047","27.84642791748047","27.84642791748047","","","","","","","","","","","","","","","","","","","","","","","",""
"544000","","","","27.861391067504883","27.861391067504883","27.861391067504883","","","","","","","","","","","","","","","","","","","","","","","",""
"545000","","","","27.840871810913086","27.840871810913086","27.840871810913086","","","","","","","","","","","","","","","","","","","","","","","",""
"546000","","","","27.9241886138916","27.9241886138916","27.9241886138916","","","","","","","","","","","","","","","","","","","","","","","",""
"547000","","","","27.931034088134766","27.931034088134766","27.931034088134766","","","","","","","","","","","","","","","","","","","","","","","",""
"548000","","","","27.8154296875","27.8154296875","27.8154296875","","","","","","","","","","","","","","","","","","","","","","","",""
"549000","","","","27.83386993408203","27.83386993408203","27.83386993408203","","","","","","","","","","","","","","","","","","","","","","","",""
"550000","","","","27.831096649169922","27.831096649169922","27.831096649169922","","","","","","","","","","","","","","","","","","","","","","","",""
"551000","27.932626724243164","27.932626724243164","27.932626724243164","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"552000","27.835451126098633","27.835451126098633","27.835451126098633","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"553000","27.79885482788086","27.79885482788086","27.79885482788086","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"554000","27.842233657836914","27.842233657836914","27.842233657836914","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"555000","27.86673927307129","27.86673927307129","27.86673927307129","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"556000","27.792287826538086","27.792287826538086","27.792287826538086","","","","","","","","","","","","","","","","","","","","","","","","","","",""
