"Step","OLMo-7B-Twin-2T-run-024 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-024 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-024 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-022 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-022 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-022 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-021 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-021 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-021 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-020 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-020 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-020 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-019 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-019 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-019 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-018 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-018 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-018 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-017 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-017 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-017 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-016 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-016 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-016 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-015 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-015 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-015 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-014 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-014 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-014 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-013 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-013 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-013 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-012 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-012 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-012 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-011 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-011 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-011 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-010 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-010 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-010 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-009 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-009 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-009 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-008 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-008 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-008 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-007 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-007 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-007 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-006 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-006 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-006 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-005 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-005 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-005 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-003 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-003 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-003 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-002 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-002 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-002 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-001 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-001 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-001 - eval/downstream/sst2_acc__MAX"
"26000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6238532066345215","0.6238532066345215","0.6238532066345215","","",""
"27000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5848624110221863","0.5848624110221863","0.5848624110221863","","",""
"28000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.607798159122467","0.607798159122467","0.607798159122467","","",""
"29000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6674311757087708","0.6674311757087708","0.6674311757087708","","",""
"30000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6020641922950745","0.6020641922950745","0.6020641922950745","","",""
"31000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7006880640983582","0.7006880640983582","0.7006880640983582","","",""
"32000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5756880640983582","0.5756880640983582","0.5756880640983582","","",""
"33000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6158257126808167","0.6158257126808167","0.6158257126808167","","",""
"34000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6788991093635559","0.6788991093635559","0.6788991093635559","","","","","",""
"35000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6376146674156189","0.6376146674156189","0.6376146674156189","","","","","",""
"36000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5344036817550659","0.5344036817550659","0.5344036817550659","","","","","",""
"37000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7385321259498596","0.7385321259498596","0.7385321259498596","","","","","",""
"38000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7396789193153381","0.7396789193153381","0.7396789193153381","","","","","",""
"39000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7041284441947937","0.7041284441947937","0.7041284441947937","","","","","",""
"40000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5619266033172607","0.5619266033172607","0.5619266033172607","","","","","",""
"41000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7247706651687622","0.7247706651687622","0.7247706651687622","","","","","",""
"42000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53899085521698","0.53899085521698","0.53899085521698","","","","","",""
"43000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5126146674156189","0.5126146674156189","0.5126146674156189","","","","","",""
"44000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5630733966827393","0.5630733966827393","0.5630733966827393","","","","","",""
"45000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6685779690742493","0.6685779690742493","0.6685779690742493","","","","","",""
"46000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","",""
"47000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5355504751205444","0.5355504751205444","0.5355504751205444","","","","","",""
"48000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6204128265380859","0.6204128265380859","0.6204128265380859","","","","","",""
"49000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6972476840019226","0.6972476840019226","0.6972476840019226","","","","","",""
"50000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6364678740501404","0.6364678740501404","0.6364678740501404","","","","","",""
"51000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6628440618515015","0.6628440618515015","0.6628440618515015","","","","","",""
"52000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7052752375602722","0.7052752375602722","0.7052752375602722","","","","","",""
"53000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5527523159980774","0.5527523159980774","0.5527523159980774","","","","","",""
"54000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","",""
"55000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6479358077049255","0.6479358077049255","0.6479358077049255","","","","","",""
"56000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6341742873191833","0.6341742873191833","0.6341742873191833","","","","","",""
"57000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64449542760849","0.64449542760849","0.64449542760849","","","","","",""
"58000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7155963182449341","0.7155963182449341","0.7155963182449341","","","","","",""
"59000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6559633016586304","0.6559633016586304","0.6559633016586304","","","","","",""
"60000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6490825414657593","0.6490825414657593","0.6490825414657593","","","","","",""
"61000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5229358077049255","0.5229358077049255","0.5229358077049255","","","","","",""
"62000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5550458431243896","0.5550458431243896","0.5550458431243896","","","","","","","","",""
"63000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49655961990356445","0.49655961990356445","0.49655961990356445","","","","","","","","",""
"64000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6915137767791748","0.6915137767791748","0.6915137767791748","","","","","","","","",""
"65000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6536697149276733","0.6536697149276733","0.6536697149276733","","","","","","","","",""
"66000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64449542760849","0.64449542760849","0.64449542760849","","","","","","","","",""
"67000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5550458431243896","0.5550458431243896","0.5550458431243896","","","","","","","","",""
"68000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7454128265380859","0.7454128265380859","0.7454128265380859","","","","","","","","",""
"69000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5538991093635559","0.5538991093635559","0.5538991093635559","","","","","","","","",""
"70000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5779816508293152","0.5779816508293152","0.5779816508293152","","","","","","","","",""
"71000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6961008906364441","0.6961008906364441","0.6961008906364441","","","","","","","","",""
"72000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5940366983413696","0.5940366983413696","0.5940366983413696","","","","","","","","",""
"73000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6869266033172607","0.6869266033172607","0.6869266033172607","","","","","","","","",""
"74000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5573394298553467","0.5573394298553467","0.5573394298553467","","","","","","","","",""
"75000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","",""
"76000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","",""
"77000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6410550475120544","0.6410550475120544","0.6410550475120544","","","","","","","","",""
"78000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.642201840877533","0.642201840877533","0.642201840877533","","","","","","","","",""
"79000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5298165082931519","0.5298165082931519","0.5298165082931519","","","","","","","","",""
"80000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7041284441947937","0.7041284441947937","0.7041284441947937","","","","","","","","",""
"81000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","",""
"82000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","",""
"83000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","",""
"84000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","",""
"85000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5584862232208252","0.5584862232208252","0.5584862232208252","","","","","","","","",""
"86000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5435779690742493","0.5435779690742493","0.5435779690742493","","","","","","","","",""
"87000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5011467933654785","0.5011467933654785","0.5011467933654785","","","","","","","","",""
"88000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","",""
"89000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","",""
"90000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71100914478302","0.71100914478302","0.71100914478302","","","","","","","","","","","",""
"91000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","",""
"92000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","",""
"93000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","",""
"94000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48967888951301575","0.48967888951301575","0.48967888951301575","","","","","","","","","","","",""
"95000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5091742873191833","0.5091742873191833","0.5091742873191833","","","","","","","","","","","",""
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49770641326904297","0.49770641326904297","0.49770641326904297","","","","","","","","","","","",""
