"Step","OLMo-7B-Twin-2T-run-024 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-024 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-024 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-022 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-022 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-022 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-021 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-021 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-021 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-020 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-020 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-020 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-019 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-019 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-019 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-018 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-018 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-018 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-017 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-017 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-017 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-016 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-016 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-016 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-015 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-015 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-015 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-014 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-014 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-014 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-013 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-013 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-013 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-012 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-012 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-012 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-011 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-011 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-011 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-010 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-010 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-010 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-009 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-009 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-009 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-008 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-008 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-008 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-007 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-007 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-007 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-006 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-006 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-006 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-005 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-005 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-005 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-003 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-003 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-003 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-002 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-002 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-002 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-001 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-001 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-001 - eval/downstream/copa_acc__MAX"
"25000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7300000190734863","0.7300000190734863","0.7300000190734863","","",""
"26000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7300000190734863","0.7300000190734863","0.7300000190734863","","",""
"27000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7400000095367432","0.7400000095367432","0.7400000095367432","","",""
"28000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7300000190734863","0.7300000190734863","0.7300000190734863","","",""
"29000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","",""
"30000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7400000095367432","0.7400000095367432","0.7400000095367432","","",""
"31000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7300000190734863","0.7300000190734863","0.7300000190734863","","",""
"32000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","",""
"33000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7400000095367432","0.7400000095367432","0.7400000095367432","","",""
"34000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7400000095367432","0.7400000095367432","0.7400000095367432","","","","","",""
"35000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7099999785423279","0.7099999785423279","0.7099999785423279","","","","","",""
"36000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7300000190734863","0.7300000190734863","0.7300000190734863","","","","","",""
"37000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7400000095367432","0.7400000095367432","0.7400000095367432","","","","","",""
"38000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7200000286102295","0.7200000286102295","0.7200000286102295","","","","","",""
"39000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","",""
"40000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","",""
"41000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"42000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","",""
"43000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7400000095367432","0.7400000095367432","0.7400000095367432","","","","","",""
"44000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"45000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","",""
"46000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7200000286102295","0.7200000286102295","0.7200000286102295","","","","","",""
"47000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7400000095367432","0.7400000095367432","0.7400000095367432","","","","","",""
"48000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","",""
"49000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","",""
"50000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","",""
"51000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7300000190734863","0.7300000190734863","0.7300000190734863","","","","","",""
"52000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"53000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","",""
"54000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"55000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","",""
"56000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"57000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7400000095367432","0.7400000095367432","0.7400000095367432","","","","","",""
"58000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7200000286102295","0.7200000286102295","0.7200000286102295","","","","","",""
"59000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","",""
"60000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","",""
"61000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","",""
"62000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7400000095367432","0.7400000095367432","0.7400000095367432","","","","","","","","",""
"63000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","0.75","0.75","","","","","","","","",""
"64000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","",""
"65000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","","","","",""
"66000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","",""
"67000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","",""
"68000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","0.75","0.75","","","","","","","","",""
"69000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","","","","",""
"70000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","",""
"71000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","",""
"72000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","",""
"73000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","",""
"74000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","","","","",""
"75000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","","","","",""
"76000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","","","","",""
"77000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","",""
"78000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","",""
"79000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","",""
"80000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","",""
"81000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","",""
"82000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","",""
"83000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7300000190734863","0.7300000190734863","0.7300000190734863","","","","","","","","",""
"84000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","",""
"85000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","",""
"86000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","",""
"87000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","","","","",""
"88000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","",""
"89000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","",""
"90000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","","","","",""
"91000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","","","","",""
"92000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","",""
"93000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","",""
"94000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","","","","",""
"95000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","",""
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","",""
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","",""
