"Step","Group: OLMo-1B - eval/downstream/openbook_qa_len_norm","Group: OLMo-1B - eval/downstream/openbook_qa_len_norm__MIN","Group: OLMo-1B - eval/downstream/openbook_qa_len_norm__MAX"
"433000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"434000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"435000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"436000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"437000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"438000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"439000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"440000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"441000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"442000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"443000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"444000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"445000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"446000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"449000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"450000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"451000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"452000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"453000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"454000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"455000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"456000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"457000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"458000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"459000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"460000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"461000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"462000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"463000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"464000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"465000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"466000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"467000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"468000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"469000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"470000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"471000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"472000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"473000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"474000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"475000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"476000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"477000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"478000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"479000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"480000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"481000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"482000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"483000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"484000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"485000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"486000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"487000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"488000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"489000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"490000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"491000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"492000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"493000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"494000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"495000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"496000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"497000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"498000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"499000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"500000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"501000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"502000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"503000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"504000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"505000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"506000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"507000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"508000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"509000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"510000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"511000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"512000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"513000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"514000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"515000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"516000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"517000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"518000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"519000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"520000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"521000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"522000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"523000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"524000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"525000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"526000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"527000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"528000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"529000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"530000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"531000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"532000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"533000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"534000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"535000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"536000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"537000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"538000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"539000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"540000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"541000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"542000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"543000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"544000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"545000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"546000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"547000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"548000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"549000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"550000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"551000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"552000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"553000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"554000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"555000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"556000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"557000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"558000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"559000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"560000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"561000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"562000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"563000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"564000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"565000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"566000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"567000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"568000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"569000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"570000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"571000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"572000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"573000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"574000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"575000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"576000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"577000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"578000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"579000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"580000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"581000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"582000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"583000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"584000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"585000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"586000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"587000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"588000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"589000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"590000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"591000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"592000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"593000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"594000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"595000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"596000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"597000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"598000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"599000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"600000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"601000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"602000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"603000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"604000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"605000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"606000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"607000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"608000","0.38999998569488525","0.38999998569488525","0.38999998569488525"
"609000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"610000","0.38199999928474426","0.38199999928474426","0.38199999928474426"
"611000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"612000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"613000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"614000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"615000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"616000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"617000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"618000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"619000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"620000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"621000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"622000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"623000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"624000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"625000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"626000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"627000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"628000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"629000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"630000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"631000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"632000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"633000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"634000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"635000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"636000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"637000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"638000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"639000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"640000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"641000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"642000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"643000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"644000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"645000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"646000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"647000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"648000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"649000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"650000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"651000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"652000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"653000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"654000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"655000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"656000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"657000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"658000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"659000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"660000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"661000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"662000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"663000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"664000","0.3840000033378601","0.3840000033378601","0.3840000033378601"
"665000","0.3840000033378601","0.3840000033378601","0.3840000033378601"
"666000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"667000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"668000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"669000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"670000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"671000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"672000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"673000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"674000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"675000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"676000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"677000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"678000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"679000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"680000","0.38199999928474426","0.38199999928474426","0.38199999928474426"
"681000","0.38600000739097595","0.38600000739097595","0.38600000739097595"
"682000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"683000","0.38199999928474426","0.38199999928474426","0.38199999928474426"
"684000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"685000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"686000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"687000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"688000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"689000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"690000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"691000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"692000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"693000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"694000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"695000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"696000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"697000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"698000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"699000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"700000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"701000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"702000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"703000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"704000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"705000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"706000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"707000","0.38199999928474426","0.38199999928474426","0.38199999928474426"
"708000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"709000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"710000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"711000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"712000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"713000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"714000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"715000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"716000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"717000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"718000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"719000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"720000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"721000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"722000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"723000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"724000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"725000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"726000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"727000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"728000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"729000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"730000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"731000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"732000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"733000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"734000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"735000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"736000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"737000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"738000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
