"Step","OLMo-7B-Twin-2T-run-024 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-024 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-024 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-022 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-022 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-022 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-021 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-021 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-021 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-020 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-020 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-020 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-019 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-019 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-019 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-018 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-018 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-018 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-017 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-017 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-017 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-016 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-016 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-016 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-015 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-015 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-015 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-014 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-014 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-014 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-013 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-013 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-013 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-012 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-012 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-012 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-011 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-011 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-011 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-010 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-010 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-010 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-009 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-009 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-009 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-008 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-008 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-008 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-007 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-007 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-007 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-006 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-006 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-006 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-005 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-005 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-005 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-003 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-003 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-003 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-002 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-002 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-002 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-001 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-001 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-001 - eval/downstream/piqa_len_norm__MAX"
"28000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.735582172870636","0.735582172870636","0.735582172870636","","",""
"29000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7437431812286377","0.7437431812286377","0.7437431812286377","","",""
"30000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7388466000556946","0.7388466000556946","0.7388466000556946","","",""
"31000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7437431812286377","0.7437431812286377","0.7437431812286377","","",""
"32000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7442872524261475","0.7442872524261475","0.7442872524261475","","",""
"33000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7404787540435791","0.7404787540435791","0.7404787540435791","","",""
"34000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7508161067962646","0.7508161067962646","0.7508161067962646","","","","","",""
"35000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7431991100311279","0.7431991100311279","0.7431991100311279","","","","","",""
"36000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7491838932037354","0.7491838932037354","0.7491838932037354","","","","","",""
"37000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7491838932037354","0.7491838932037354","0.7491838932037354","","","","","",""
"38000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7486398220062256","0.7486398220062256","0.7486398220062256","","","","","",""
"39000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7437431812286377","0.7437431812286377","0.7437431812286377","","","","","",""
"40000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7486398220062256","0.7486398220062256","0.7486398220062256","","","","","",""
"41000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7470076084136963","0.7470076084136963","0.7470076084136963","","","","","",""
"42000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7459194660186768","0.7459194660186768","0.7459194660186768","","","","","",""
"43000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7459194660186768","0.7459194660186768","0.7459194660186768","","","","","",""
"44000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7448313236236572","0.7448313236236572","0.7448313236236572","","","","","",""
"45000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7486398220062256","0.7486398220062256","0.7486398220062256","","","","","",""
"46000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7529923915863037","0.7529923915863037","0.7529923915863037","","","","","",""
"47000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7317736744880676","0.7317736744880676","0.7317736744880676","","","","","",""
"48000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7665941119194031","0.7665941119194031","0.7665941119194031","","","","","",""
"49000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7589771747589111","0.7589771747589111","0.7589771747589111","","","","","",""
"50000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7480957508087158","0.7480957508087158","0.7480957508087158","","","","","",""
"51000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7529923915863037","0.7529923915863037","0.7529923915863037","","","","","",""
"52000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7540805339813232","0.7540805339813232","0.7540805339813232","","","","","",""
"53000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7529923915863037","0.7529923915863037","0.7529923915863037","","","","","",""
"54000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7540805339813232","0.7540805339813232","0.7540805339813232","","","","","",""
"55000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7480957508087158","0.7480957508087158","0.7480957508087158","","","","","",""
"56000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7502720355987549","0.7502720355987549","0.7502720355987549","","","","","",""
"57000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7606093287467957","0.7606093287467957","0.7606093287467957","","","","","",""
"58000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7578890323638916","0.7578890323638916","0.7578890323638916","","","","","",""
"59000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7578890323638916","0.7578890323638916","0.7578890323638916","","","","","",""
"60000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7633296847343445","0.7633296847343445","0.7633296847343445","","","","","",""
"61000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7568008899688721","0.7568008899688721","0.7568008899688721","","","","","",""
"62000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7627856135368347","0.7627856135368347","0.7627856135368347","","","","","","","","",""
"63000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7611533999443054","0.7611533999443054","0.7611533999443054","","","","","","","","",""
"64000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7665941119194031","0.7665941119194031","0.7665941119194031","","","","","","","","",""
"65000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.764417827129364","0.764417827129364","0.764417827129364","","","","","","","","",""
"66000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7720348238945007","0.7720348238945007","0.7720348238945007","","","","","","","","",""
"67000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7655059695243835","0.7655059695243835","0.7655059695243835","","","","","","","","",""
"68000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7616974711418152","0.7616974711418152","0.7616974711418152","","","","","","","","",""
"69000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7611533999443054","0.7611533999443054","0.7611533999443054","","","","","","","","",""
"70000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7638737559318542","0.7638737559318542","0.7638737559318542","","","","","","","","",""
"71000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.762241542339325","0.762241542339325","0.762241542339325","","","","","","","","",""
"72000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7627856135368347","0.7627856135368347","0.7627856135368347","","","","","","","","",""
"73000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7655059695243835","0.7655059695243835","0.7655059695243835","","","","","","","","",""
"74000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7725788950920105","0.7725788950920105","0.7725788950920105","","","","","","","","",""
"75000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7649618983268738","0.7649618983268738","0.7649618983268738","","","","","","","","",""
"76000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7769314646720886","0.7769314646720886","0.7769314646720886","","","","","","","","",""
"77000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7720348238945007","0.7720348238945007","0.7720348238945007","","","","","","","","",""
"78000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.762241542339325","0.762241542339325","0.762241542339325","","","","","","","","",""
"79000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.762241542339325","0.762241542339325","0.762241542339325","","","","","","","","",""
"80000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7655059695243835","0.7655059695243835","0.7655059695243835","","","","","","","","",""
"81000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77366703748703","0.77366703748703","0.77366703748703","","","","","","","","",""
"82000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7655059695243835","0.7655059695243835","0.7655059695243835","","","","","","","","",""
"83000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.771490752696991","0.771490752696991","0.771490752696991","","","","","","","","",""
"84000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7687703967094421","0.7687703967094421","0.7687703967094421","","","","","","","","",""
"85000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7676822543144226","0.7676822543144226","0.7676822543144226","","","","","","","","",""
"86000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7649618983268738","0.7649618983268738","0.7649618983268738","","","","","","","","",""
"87000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.764417827129364","0.764417827129364","0.764417827129364","","","","","","","","",""
"88000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7638737559318542","0.7638737559318542","0.7638737559318542","","","","","","","","",""
"89000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7682263255119324","0.7682263255119324","0.7682263255119324","","","","","","","","",""
"90000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7649618983268738","0.7649618983268738","0.7649618983268738","","","","","","","","","","","",""
"91000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7747551798820496","0.7747551798820496","0.7747551798820496","","","","","","","","","","","",""
"92000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.771490752696991","0.771490752696991","0.771490752696991","","","","","","","","","","","",""
"93000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7665941119194031","0.7665941119194031","0.7665941119194031","","","","","","","","","","","",""
