"Step","Group: OLMo-1B - eval/v3-small-m2d2_s2orc-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-m2d2_s2orc-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-m2d2_s2orc-validation/CrossEntropyLoss__MAX"
"102000","3.2507100105285645","3.2507100105285645","3.2507100105285645"
"103000","3.257990837097168","3.257990837097168","3.257990837097168"
"104000","3.257734537124634","3.257734537124634","3.257734537124634"
"105000","3.2616214752197266","3.2616214752197266","3.2616214752197266"
"106000","3.2584457397460938","3.2584457397460938","3.2584457397460938"
"107000","3.2501165866851807","3.2501165866851807","3.2501165866851807"
"108000","3.2591545581817627","3.2591545581817627","3.2591545581817627"
"109000","3.254875659942627","3.254875659942627","3.254875659942627"
"110000","3.2456533908843994","3.2456533908843994","3.2456533908843994"
"111000","3.2505106925964355","3.2505106925964355","3.2505106925964355"
"112000","3.249516487121582","3.249516487121582","3.249516487121582"
"113000","3.2386209964752197","3.2386209964752197","3.2386209964752197"
"114000","3.2500035762786865","3.2500035762786865","3.2500035762786865"
"115000","3.238405704498291","3.238405704498291","3.238405704498291"
"116000","3.24442195892334","3.24442195892334","3.24442195892334"
"117000","3.2510428428649902","3.2510428428649902","3.2510428428649902"
"118000","3.240859031677246","3.240859031677246","3.240859031677246"
"119000","3.2475709915161133","3.2475709915161133","3.2475709915161133"
"120000","3.2466225624084473","3.2466225624084473","3.2466225624084473"
"121000","3.240347385406494","3.240347385406494","3.240347385406494"
"122000","3.246354579925537","3.246354579925537","3.246354579925537"
"123000","3.2531702518463135","3.2531702518463135","3.2531702518463135"
"124000","3.2451040744781494","3.2451040744781494","3.2451040744781494"
"125000","3.2464492321014404","3.2464492321014404","3.2464492321014404"
"126000","3.2343332767486572","3.2343332767486572","3.2343332767486572"
"127000","3.2378029823303223","3.2378029823303223","3.2378029823303223"
"128000","3.236506462097168","3.236506462097168","3.236506462097168"
"129000","3.233043909072876","3.233043909072876","3.233043909072876"
"130000","3.243626832962036","3.243626832962036","3.243626832962036"
"131000","3.241068124771118","3.241068124771118","3.241068124771118"
"132000","3.2381396293640137","3.2381396293640137","3.2381396293640137"
"133000","3.233701229095459","3.233701229095459","3.233701229095459"
"134000","3.238487720489502","3.238487720489502","3.238487720489502"
"135000","3.233086347579956","3.233086347579956","3.233086347579956"
"136000","3.233334541320801","3.233334541320801","3.233334541320801"
"137000","3.2276670932769775","3.2276670932769775","3.2276670932769775"
"138000","3.2339353561401367","3.2339353561401367","3.2339353561401367"
"139000","3.240067958831787","3.240067958831787","3.240067958831787"
"140000","3.2450549602508545","3.2450549602508545","3.2450549602508545"
"141000","3.2449722290039062","3.2449722290039062","3.2449722290039062"
"142000","3.2401087284088135","3.2401087284088135","3.2401087284088135"
"143000","3.236762046813965","3.236762046813965","3.236762046813965"
"144000","3.2357802391052246","3.2357802391052246","3.2357802391052246"
"145000","3.236490249633789","3.236490249633789","3.236490249633789"
"146000","3.2327892780303955","3.2327892780303955","3.2327892780303955"
"147000","3.2360992431640625","3.2360992431640625","3.2360992431640625"
"148000","3.2311301231384277","3.2311301231384277","3.2311301231384277"
"149000","3.2317821979522705","3.2317821979522705","3.2317821979522705"
"150000","3.2330310344696045","3.2330310344696045","3.2330310344696045"
"151000","3.2438149452209473","3.2438149452209473","3.2438149452209473"
"152000","3.235551118850708","3.235551118850708","3.235551118850708"
"153000","3.2278800010681152","3.2278800010681152","3.2278800010681152"
"154000","3.24641489982605","3.24641489982605","3.24641489982605"
"155000","3.236081600189209","3.236081600189209","3.236081600189209"
"156000","3.227023124694824","3.227023124694824","3.227023124694824"
"157000","3.2339704036712646","3.2339704036712646","3.2339704036712646"
"158000","3.2339894771575928","3.2339894771575928","3.2339894771575928"
"159000","3.2233316898345947","3.2233316898345947","3.2233316898345947"
"160000","3.224790334701538","3.224790334701538","3.224790334701538"
"161000","3.2292306423187256","3.2292306423187256","3.2292306423187256"
"162000","3.219977617263794","3.219977617263794","3.219977617263794"
"163000","3.2289390563964844","3.2289390563964844","3.2289390563964844"
"164000","3.220968246459961","3.220968246459961","3.220968246459961"
"165000","3.221740961074829","3.221740961074829","3.221740961074829"
"166000","3.2322282791137695","3.2322282791137695","3.2322282791137695"
"167000","3.245432138442993","3.245432138442993","3.245432138442993"
"168000","3.2184627056121826","3.2184627056121826","3.2184627056121826"
"169000","3.2338061332702637","3.2338061332702637","3.2338061332702637"
"170000","3.2313666343688965","3.2313666343688965","3.2313666343688965"
"171000","3.226950168609619","3.226950168609619","3.226950168609619"
"172000","3.23500657081604","3.23500657081604","3.23500657081604"
"173000","3.223597288131714","3.223597288131714","3.223597288131714"
"174000","3.2394747734069824","3.2394747734069824","3.2394747734069824"
"175000","3.218297004699707","3.218297004699707","3.218297004699707"
"176000","3.223266124725342","3.223266124725342","3.223266124725342"
"177000","3.220350742340088","3.220350742340088","3.220350742340088"
"178000","3.217855215072632","3.217855215072632","3.217855215072632"
"179000","3.224529981613159","3.224529981613159","3.224529981613159"
"180000","3.2242393493652344","3.2242393493652344","3.2242393493652344"
"181000","3.224012613296509","3.224012613296509","3.224012613296509"
"182000","3.220181703567505","3.220181703567505","3.220181703567505"
"183000","3.219449996948242","3.219449996948242","3.219449996948242"
"184000","3.2241370677948","3.2241370677948","3.2241370677948"
"185000","3.222320556640625","3.222320556640625","3.222320556640625"
"186000","3.2166895866394043","3.2166895866394043","3.2166895866394043"
"187000","3.218751907348633","3.218751907348633","3.218751907348633"
"188000","3.230891227722168","3.230891227722168","3.230891227722168"
"189000","3.2288002967834473","3.2288002967834473","3.2288002967834473"
"190000","3.226649761199951","3.226649761199951","3.226649761199951"
"191000","3.2252612113952637","3.2252612113952637","3.2252612113952637"
"192000","3.225334405899048","3.225334405899048","3.225334405899048"
"193000","3.2133147716522217","3.2133147716522217","3.2133147716522217"
"194000","3.2203047275543213","3.2203047275543213","3.2203047275543213"
"195000","3.2171413898468018","3.2171413898468018","3.2171413898468018"
"196000","3.2200851440429688","3.2200851440429688","3.2200851440429688"
"197000","3.2230515480041504","3.2230515480041504","3.2230515480041504"
"198000","3.212930917739868","3.212930917739868","3.212930917739868"
"199000","3.2182888984680176","3.2182888984680176","3.2182888984680176"
"200000","3.2216906547546387","3.2216906547546387","3.2216906547546387"
"201000","3.2138514518737793","3.2138514518737793","3.2138514518737793"
"202000","3.227449417114258","3.227449417114258","3.227449417114258"
"203000","3.2178685665130615","3.2178685665130615","3.2178685665130615"
"204000","3.208211660385132","3.208211660385132","3.208211660385132"
"205000","3.2149159908294678","3.2149159908294678","3.2149159908294678"
"206000","3.2127647399902344","3.2127647399902344","3.2127647399902344"
"207000","3.216332197189331","3.216332197189331","3.216332197189331"
"208000","3.2190980911254883","3.2190980911254883","3.2190980911254883"
"209000","3.216418981552124","3.216418981552124","3.216418981552124"
"210000","3.21834135055542","3.21834135055542","3.21834135055542"
"211000","3.2119123935699463","3.2119123935699463","3.2119123935699463"
"212000","3.2180991172790527","3.2180991172790527","3.2180991172790527"
"213000","3.2283272743225098","3.2283272743225098","3.2283272743225098"
"214000","3.208451747894287","3.208451747894287","3.208451747894287"
"215000","3.216691255569458","3.216691255569458","3.216691255569458"
"216000","3.2159781455993652","3.2159781455993652","3.2159781455993652"
"217000","3.214078426361084","3.214078426361084","3.214078426361084"
"218000","3.2188563346862793","3.2188563346862793","3.2188563346862793"
"219000","3.211510419845581","3.211510419845581","3.211510419845581"
"220000","3.2170844078063965","3.2170844078063965","3.2170844078063965"
"221000","3.205808639526367","3.205808639526367","3.205808639526367"
"222000","3.2358920574188232","3.2358920574188232","3.2358920574188232"
"223000","3.2197108268737793","3.2197108268737793","3.2197108268737793"
"224000","3.2106521129608154","3.2106521129608154","3.2106521129608154"
"225000","3.208906888961792","3.208906888961792","3.208906888961792"
"226000","3.2151737213134766","3.2151737213134766","3.2151737213134766"
"227000","3.2188684940338135","3.2188684940338135","3.2188684940338135"
"228000","3.2188174724578857","3.2188174724578857","3.2188174724578857"
"229000","3.2201364040374756","3.2201364040374756","3.2201364040374756"
"230000","3.20922589302063","3.20922589302063","3.20922589302063"
"231000","3.2106823921203613","3.2106823921203613","3.2106823921203613"
"232000","3.211127758026123","3.211127758026123","3.211127758026123"
"233000","3.2020263671875","3.2020263671875","3.2020263671875"
"234000","3.212041139602661","3.212041139602661","3.212041139602661"
"235000","3.2114157676696777","3.2114157676696777","3.2114157676696777"
"236000","3.2125961780548096","3.2125961780548096","3.2125961780548096"
"237000","3.2135801315307617","3.2135801315307617","3.2135801315307617"
"238000","3.210298538208008","3.210298538208008","3.210298538208008"
"239000","3.203274965286255","3.203274965286255","3.203274965286255"
"240000","3.2069098949432373","3.2069098949432373","3.2069098949432373"
"241000","3.2048492431640625","3.2048492431640625","3.2048492431640625"
"242000","3.208374261856079","3.208374261856079","3.208374261856079"
"243000","3.2113044261932373","3.2113044261932373","3.2113044261932373"
"244000","3.2145798206329346","3.2145798206329346","3.2145798206329346"
"246000","3.218100070953369","3.218100070953369","3.218100070953369"
"247000","3.198852300643921","3.198852300643921","3.198852300643921"
"248000","3.2042040824890137","3.2042040824890137","3.2042040824890137"
"249000","3.211787462234497","3.211787462234497","3.211787462234497"
"250000","3.207857847213745","3.207857847213745","3.207857847213745"
"251000","3.2152180671691895","3.2152180671691895","3.2152180671691895"
"252000","3.2072465419769287","3.2072465419769287","3.2072465419769287"
"253000","3.205573320388794","3.205573320388794","3.205573320388794"
"254000","3.2063686847686768","3.2063686847686768","3.2063686847686768"
"255000","3.2122371196746826","3.2122371196746826","3.2122371196746826"
"256000","3.2194018363952637","3.2194018363952637","3.2194018363952637"
"257000","3.2036561965942383","3.2036561965942383","3.2036561965942383"
"258000","3.2105042934417725","3.2105042934417725","3.2105042934417725"
"259000","3.2056777477264404","3.2056777477264404","3.2056777477264404"
"260000","3.205012083053589","3.205012083053589","3.205012083053589"
"261000","3.1954970359802246","3.1954970359802246","3.1954970359802246"
"262000","3.2047901153564453","3.2047901153564453","3.2047901153564453"
"263000","3.2041444778442383","3.2041444778442383","3.2041444778442383"
"264000","3.2025814056396484","3.2025814056396484","3.2025814056396484"
"265000","3.2071585655212402","3.2071585655212402","3.2071585655212402"
"266000","3.205573797225952","3.205573797225952","3.205573797225952"
"267000","3.2013349533081055","3.2013349533081055","3.2013349533081055"
"268000","3.205946207046509","3.205946207046509","3.205946207046509"
"269000","3.1937506198883057","3.1937506198883057","3.1937506198883057"
"270000","3.2095940113067627","3.2095940113067627","3.2095940113067627"
"271000","3.203336238861084","3.203336238861084","3.203336238861084"
"272000","3.2030255794525146","3.2030255794525146","3.2030255794525146"
"273000","3.2026712894439697","3.2026712894439697","3.2026712894439697"
"274000","3.2071292400360107","3.2071292400360107","3.2071292400360107"
"275000","3.2067954540252686","3.2067954540252686","3.2067954540252686"
"276000","3.204653024673462","3.204653024673462","3.204653024673462"
"277000","3.204857587814331","3.204857587814331","3.204857587814331"
"278000","3.210010528564453","3.210010528564453","3.210010528564453"
"279000","3.192859649658203","3.192859649658203","3.192859649658203"
"280000","3.2032594680786133","3.2032594680786133","3.2032594680786133"
"281000","3.201608896255493","3.201608896255493","3.201608896255493"
"282000","3.1979010105133057","3.1979010105133057","3.1979010105133057"
"283000","3.195394277572632","3.195394277572632","3.195394277572632"
"284000","3.2036468982696533","3.2036468982696533","3.2036468982696533"
"285000","3.1945292949676514","3.1945292949676514","3.1945292949676514"
"286000","3.1970019340515137","3.1970019340515137","3.1970019340515137"
"287000","3.201528310775757","3.201528310775757","3.201528310775757"
"288000","3.1998350620269775","3.1998350620269775","3.1998350620269775"
"289000","3.1982858180999756","3.1982858180999756","3.1982858180999756"
"290000","3.2072434425354004","3.2072434425354004","3.2072434425354004"
"291000","3.1973159313201904","3.1973159313201904","3.1973159313201904"
"292000","3.198544979095459","3.198544979095459","3.198544979095459"
"293000","3.196458339691162","3.196458339691162","3.196458339691162"
"294000","3.192600727081299","3.192600727081299","3.192600727081299"
"295000","3.1976916790008545","3.1976916790008545","3.1976916790008545"
"296000","3.204176902770996","3.204176902770996","3.204176902770996"
"297000","3.1902053356170654","3.1902053356170654","3.1902053356170654"
"298000","3.1950740814208984","3.1950740814208984","3.1950740814208984"
"299000","3.200230836868286","3.200230836868286","3.200230836868286"
"300000","3.1995229721069336","3.1995229721069336","3.1995229721069336"
"301000","3.205153465270996","3.205153465270996","3.205153465270996"
"302000","3.1973140239715576","3.1973140239715576","3.1973140239715576"
"303000","3.199484348297119","3.199484348297119","3.199484348297119"
"304000","3.1957075595855713","3.1957075595855713","3.1957075595855713"
"305000","3.1955528259277344","3.1955528259277344","3.1955528259277344"
"306000","3.193087100982666","3.193087100982666","3.193087100982666"
"307000","3.200866460800171","3.200866460800171","3.200866460800171"
"308000","3.1928870677948","3.1928870677948","3.1928870677948"
"309000","3.193608283996582","3.193608283996582","3.193608283996582"
"310000","3.193695306777954","3.193695306777954","3.193695306777954"
"311000","3.199399471282959","3.199399471282959","3.199399471282959"
"312000","3.1977055072784424","3.1977055072784424","3.1977055072784424"
"313000","3.192619562149048","3.192619562149048","3.192619562149048"
"314000","3.1959164142608643","3.1959164142608643","3.1959164142608643"
"315000","3.196214199066162","3.196214199066162","3.196214199066162"
"316000","3.194629192352295","3.194629192352295","3.194629192352295"
"317000","3.198885440826416","3.198885440826416","3.198885440826416"
"318000","3.1884191036224365","3.1884191036224365","3.1884191036224365"
"319000","3.181950092315674","3.181950092315674","3.181950092315674"
"320000","3.187478542327881","3.187478542327881","3.187478542327881"
"321000","3.184616804122925","3.184616804122925","3.184616804122925"
"322000","3.192471742630005","3.192471742630005","3.192471742630005"
"323000","3.206770181655884","3.206770181655884","3.206770181655884"
"324000","3.1911673545837402","3.1911673545837402","3.1911673545837402"
"325000","3.18310809135437","3.18310809135437","3.18310809135437"
"326000","3.1881184577941895","3.1881184577941895","3.1881184577941895"
"327000","3.1864025592803955","3.1864025592803955","3.1864025592803955"
"328000","3.1896259784698486","3.1896259784698486","3.1896259784698486"
"329000","3.194465160369873","3.194465160369873","3.194465160369873"
"330000","3.188412666320801","3.188412666320801","3.188412666320801"
"331000","3.180954694747925","3.180954694747925","3.180954694747925"
"332000","3.1933889389038086","3.1933889389038086","3.1933889389038086"
"333000","3.1857540607452393","3.1857540607452393","3.1857540607452393"
"334000","3.195528984069824","3.195528984069824","3.195528984069824"
"335000","3.1835007667541504","3.1835007667541504","3.1835007667541504"
"336000","3.1889357566833496","3.1889357566833496","3.1889357566833496"
"337000","3.1868441104888916","3.1868441104888916","3.1868441104888916"
"338000","3.1887965202331543","3.1887965202331543","3.1887965202331543"
"339000","3.1927404403686523","3.1927404403686523","3.1927404403686523"
"340000","3.186493158340454","3.186493158340454","3.186493158340454"
"341000","3.1853787899017334","3.1853787899017334","3.1853787899017334"
"342000","3.1772608757019043","3.1772608757019043","3.1772608757019043"
"343000","3.199232816696167","3.199232816696167","3.199232816696167"
"344000","3.1899895668029785","3.1899895668029785","3.1899895668029785"
"345000","3.1935195922851562","3.1935195922851562","3.1935195922851562"
"346000","3.190924882888794","3.190924882888794","3.190924882888794"
"347000","3.190484046936035","3.190484046936035","3.190484046936035"
"348000","3.189606189727783","3.189606189727783","3.189606189727783"
"349000","3.1811671257019043","3.1811671257019043","3.1811671257019043"
"350000","3.188873052597046","3.188873052597046","3.188873052597046"
"351000","3.1869306564331055","3.1869306564331055","3.1869306564331055"
"352000","3.1883373260498047","3.1883373260498047","3.1883373260498047"
"353000","3.1823949813842773","3.1823949813842773","3.1823949813842773"
"354000","3.185375690460205","3.185375690460205","3.185375690460205"
"355000","3.187012195587158","3.187012195587158","3.187012195587158"
"356000","3.1862986087799072","3.1862986087799072","3.1862986087799072"
"357000","3.188060998916626","3.188060998916626","3.188060998916626"
"358000","3.185675859451294","3.185675859451294","3.185675859451294"
"359000","3.184767961502075","3.184767961502075","3.184767961502075"
"360000","3.1903860569000244","3.1903860569000244","3.1903860569000244"
"361000","3.182119131088257","3.182119131088257","3.182119131088257"
"362000","3.186347723007202","3.186347723007202","3.186347723007202"
"363000","3.190986156463623","3.190986156463623","3.190986156463623"
"364000","3.1821224689483643","3.1821224689483643","3.1821224689483643"
"365000","3.187584638595581","3.187584638595581","3.187584638595581"
"366000","3.1789190769195557","3.1789190769195557","3.1789190769195557"
"367000","3.1892542839050293","3.1892542839050293","3.1892542839050293"
"368000","3.188756227493286","3.188756227493286","3.188756227493286"
"369000","3.187617540359497","3.187617540359497","3.187617540359497"
"370000","3.1836256980895996","3.1836256980895996","3.1836256980895996"
"371000","3.18196439743042","3.18196439743042","3.18196439743042"
"372000","3.1827757358551025","3.1827757358551025","3.1827757358551025"
"373000","3.1878178119659424","3.1878178119659424","3.1878178119659424"
"374000","3.185157060623169","3.185157060623169","3.185157060623169"
"375000","3.1785688400268555","3.1785688400268555","3.1785688400268555"
"376000","3.1820528507232666","3.1820528507232666","3.1820528507232666"
"377000","3.179263114929199","3.179263114929199","3.179263114929199"
"378000","3.1813275814056396","3.1813275814056396","3.1813275814056396"
"379000","3.188408613204956","3.188408613204956","3.188408613204956"
"380000","3.1867012977600098","3.1867012977600098","3.1867012977600098"
"381000","3.175889730453491","3.175889730453491","3.175889730453491"
"382000","3.1776669025421143","3.1776669025421143","3.1776669025421143"
"383000","3.179551839828491","3.179551839828491","3.179551839828491"
"384000","3.178506851196289","3.178506851196289","3.178506851196289"
"385000","3.1825785636901855","3.1825785636901855","3.1825785636901855"
"386000","3.181644916534424","3.181644916534424","3.181644916534424"
"387000","3.186225414276123","3.186225414276123","3.186225414276123"
"388000","3.178863525390625","3.178863525390625","3.178863525390625"
"389000","3.1758697032928467","3.1758697032928467","3.1758697032928467"
"390000","3.179140090942383","3.179140090942383","3.179140090942383"
"391000","3.1719019412994385","3.1719019412994385","3.1719019412994385"
"392000","3.1833221912384033","3.1833221912384033","3.1833221912384033"
"393000","3.182605743408203","3.182605743408203","3.182605743408203"
"394000","3.1893248558044434","3.1893248558044434","3.1893248558044434"
"395000","3.1800949573516846","3.1800949573516846","3.1800949573516846"
"396000","3.1841256618499756","3.1841256618499756","3.1841256618499756"
"397000","3.1777775287628174","3.1777775287628174","3.1777775287628174"
"398000","3.1825497150421143","3.1825497150421143","3.1825497150421143"
"399000","3.1778676509857178","3.1778676509857178","3.1778676509857178"
"400000","3.180738925933838","3.180738925933838","3.180738925933838"
"401000","3.1849210262298584","3.1849210262298584","3.1849210262298584"
"402000","3.1811747550964355","3.1811747550964355","3.1811747550964355"
"403000","3.1818814277648926","3.1818814277648926","3.1818814277648926"
"404000","3.1736948490142822","3.1736948490142822","3.1736948490142822"
"405000","3.1813855171203613","3.1813855171203613","3.1813855171203613"
"406000","3.1780507564544678","3.1780507564544678","3.1780507564544678"
"407000","3.179802417755127","3.179802417755127","3.179802417755127"
"408000","3.180919647216797","3.180919647216797","3.180919647216797"
"409000","3.178318500518799","3.178318500518799","3.178318500518799"
"410000","3.176575183868408","3.176575183868408","3.176575183868408"
"411000","3.169464111328125","3.169464111328125","3.169464111328125"
"412000","3.1774520874023438","3.1774520874023438","3.1774520874023438"
"413000","3.179049253463745","3.179049253463745","3.179049253463745"
"414000","3.175551176071167","3.175551176071167","3.175551176071167"
"415000","3.1786744594573975","3.1786744594573975","3.1786744594573975"
"416000","3.173755645751953","3.173755645751953","3.173755645751953"
"417000","3.1758852005004883","3.1758852005004883","3.1758852005004883"
"418000","3.174138069152832","3.174138069152832","3.174138069152832"
"419000","3.169407367706299","3.169407367706299","3.169407367706299"
"420000","3.172992467880249","3.172992467880249","3.172992467880249"
"421000","3.1768527030944824","3.1768527030944824","3.1768527030944824"
"422000","3.1765878200531006","3.1765878200531006","3.1765878200531006"
"423000","3.1754188537597656","3.1754188537597656","3.1754188537597656"
"424000","3.1748549938201904","3.1748549938201904","3.1748549938201904"
"425000","3.1745214462280273","3.1745214462280273","3.1745214462280273"
"426000","3.1696367263793945","3.1696367263793945","3.1696367263793945"
"427000","3.172611713409424","3.172611713409424","3.172611713409424"
"428000","3.1780972480773926","3.1780972480773926","3.1780972480773926"
"429000","3.1763556003570557","3.1763556003570557","3.1763556003570557"
"430000","3.168262481689453","3.168262481689453","3.168262481689453"
"431000","3.169672966003418","3.169672966003418","3.169672966003418"
"432000","3.1670548915863037","3.1670548915863037","3.1670548915863037"
"433000","3.1715104579925537","3.1715104579925537","3.1715104579925537"
"434000","3.1700267791748047","3.1700267791748047","3.1700267791748047"
"435000","3.1688642501831055","3.1688642501831055","3.1688642501831055"
"436000","3.1706504821777344","3.1706504821777344","3.1706504821777344"
"437000","3.173640012741089","3.173640012741089","3.173640012741089"
"438000","3.1754298210144043","3.1754298210144043","3.1754298210144043"
"439000","3.1705965995788574","3.1705965995788574","3.1705965995788574"
"440000","3.166278600692749","3.166278600692749","3.166278600692749"
"441000","3.174877643585205","3.174877643585205","3.174877643585205"
"442000","3.1669116020202637","3.1669116020202637","3.1669116020202637"
"443000","3.169369697570801","3.169369697570801","3.169369697570801"
"444000","3.175352096557617","3.175352096557617","3.175352096557617"
"445000","3.1711864471435547","3.1711864471435547","3.1711864471435547"
"446000","3.16214656829834","3.16214656829834","3.16214656829834"
"449000","3.166358232498169","3.166358232498169","3.166358232498169"
"450000","3.1655943393707275","3.1655943393707275","3.1655943393707275"
