"Step","Group: OLMo-1B - eval/downstream/mrpc_f1","Group: OLMo-1B - eval/downstream/mrpc_f1__MIN","Group: OLMo-1B - eval/downstream/mrpc_f1__MAX"
"65000","0.8145985401459854","0.8145985401459854","0.8145985401459854"
"66000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"67000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"68000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"69000","0.8104956268221574","0.8104956268221574","0.8104956268221574"
"70000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"71000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"72000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"73000","0.7447833065810594","0.7447833065810594","0.7447833065810594"
"74000","0.7976011994002997","0.7976011994002997","0.7976011994002997"
"75000","0.06143344709897611","0.06143344709897611","0.06143344709897611"
"76000","0.5684210526315789","0.5684210526315789","0.5684210526315789"
"77000","0.361323155216285","0.361323155216285","0.361323155216285"
"78000","0.7523510971786834","0.7523510971786834","0.7523510971786834"
"79000","0.808199121522694","0.808199121522694","0.808199121522694"
"80000","0.8024132730015083","0.8024132730015083","0.8024132730015083"
"81000","0.8023598820058997","0.8023598820058997","0.8023598820058997"
"82000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"83000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"84000","0.8029411764705884","0.8029411764705884","0.8029411764705884"
"85000","0.809384164222874","0.809384164222874","0.809384164222874"
"86000","0.6740331491712708","0.6740331491712708","0.6740331491712708"
"87000","0.5923076923076923","0.5923076923076923","0.5923076923076923"
"88000","0.7523809523809524","0.7523809523809524","0.7523809523809524"
"89000","0.7993966817496228","0.7993966817496228","0.7993966817496228"
"90000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"91000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"92000","0.7765793528505393","0.7765793528505393","0.7765793528505393"
"93000","0.7713841368584758","0.7713841368584758","0.7713841368584758"
"94000","0.00706713780918728","0.00706713780918728","0.00706713780918728"
"95000","0.23295454545454547","0.23295454545454547","0.23295454545454547"
"96000","0.3939393939393939","0.3939393939393939","0.3939393939393939"
"97000","0.7300509337860781","0.7300509337860781","0.7300509337860781"
"98000","0.8104956268221574","0.8104956268221574","0.8104956268221574"
"99000","0.808199121522694","0.808199121522694","0.808199121522694"
"100000","0.47874720357941836","0.47874720357941836","0.47874720357941836"
"101000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"102000","0.8134110787172011","0.8134110787172011","0.8134110787172011"
"103000","0.8104956268221574","0.8104956268221574","0.8104956268221574"
"104000","0.07357859531772575","0.07357859531772575","0.07357859531772575"
"105000","0.8012048192771085","0.8012048192771085","0.8012048192771085"
"106000","0.6239999999999999","0.6239999999999999","0.6239999999999999"
"107000","0.4368932038834951","0.4368932038834951","0.4368932038834951"
"108000","0.1161290322580645","0.1161290322580645","0.1161290322580645"
"109000","0.8134110787172011","0.8134110787172011","0.8134110787172011"
"110000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"111000","0.7591706539074959","0.7591706539074959","0.7591706539074959"
"112000","0.7603833865814696","0.7603833865814696","0.7603833865814696"
"113000","0.796969696969697","0.796969696969697","0.796969696969697"
"114000","0.8112094395280235","0.8112094395280235","0.8112094395280235"
"115000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"116000","0.7540983606557377","0.7540983606557377","0.7540983606557377"
"117000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"118000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"119000","0.7848484848484848","0.7848484848484848","0.7848484848484848"
"120000","0.7981651376146789","0.7981651376146789","0.7981651376146789"
"121000","0.8047690014903129","0.8047690014903129","0.8047690014903129"
"122000","0.8076358296622614","0.8076358296622614","0.8076358296622614"
"123000","0.7751937984496124","0.7751937984496124","0.7751937984496124"
"124000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"125000","0.7278911564625851","0.7278911564625851","0.7278911564625851"
"126000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"127000","0.5454545454545454","0.5454545454545454","0.5454545454545454"
"128000","0.3688311688311688","0.3688311688311688","0.3688311688311688"
"129000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"130000","0.8116788321167884","0.8116788321167884","0.8116788321167884"
"131000","0.7169811320754716","0.7169811320754716","0.7169811320754716"
"132000","0.4910714285714286","0.4910714285714286","0.4910714285714286"
"133000","0.807017543859649","0.807017543859649","0.807017543859649"
"134000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"135000","0.7890743550834598","0.7890743550834598","0.7890743550834598"
"136000","0.7085514834205934","0.7085514834205934","0.7085514834205934"
"137000","0.768503937007874","0.768503937007874","0.768503937007874"
"138000","0.6493506493506495","0.6493506493506495","0.6493506493506495"
"139000","0.5371900826446281","0.5371900826446281","0.5371900826446281"
"140000","0.8042488619119877","0.8042488619119877","0.8042488619119877"
"141000","0.8077496274217586","0.8077496274217586","0.8077496274217586"
"142000","0.8159057437407953","0.8159057437407953","0.8159057437407953"
"143000","0.6878306878306879","0.6878306878306879","0.6878306878306879"
"144000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"145000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"146000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"147000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"148000","0.6701940035273368","0.6701940035273368","0.6701940035273368"
"149000","0.7221297836938436","0.7221297836938436","0.7221297836938436"
"150000","0.37659033078880405","0.37659033078880405","0.37659033078880405"
"151000","0.6463878326996199","0.6463878326996199","0.6463878326996199"
"152000","0.7611464968152866","0.7611464968152866","0.7611464968152866"
"153000","0.777947932618683","0.777947932618683","0.777947932618683"
"154000","0.45161290322580644","0.45161290322580644","0.45161290322580644"
"155000","0.8128654970760235","0.8128654970760235","0.8128654970760235"
"156000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"157000","0.7387096774193548","0.7387096774193548","0.7387096774193548"
"158000","0.7933130699088147","0.7933130699088147","0.7933130699088147"
"159000","0","0","0"
"160000","0.804185351270553","0.804185351270553","0.804185351270553"
"161000","0.7236180904522612","0.7236180904522612","0.7236180904522612"
"162000","0.6213592233009708","0.6213592233009708","0.6213592233009708"
"163000","0.796969696969697","0.796969696969697","0.796969696969697"
"164000","0.7384105960264901","0.7384105960264901","0.7384105960264901"
"165000","0.8076358296622614","0.8076358296622614","0.8076358296622614"
"166000","0.8104956268221574","0.8104956268221574","0.8104956268221574"
"167000","0.806547619047619","0.806547619047619","0.806547619047619"
"168000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"169000","0.7626582278481012","0.7626582278481012","0.7626582278481012"
"170000","0.7993920972644377","0.7993920972644377","0.7993920972644377"
"171000","0.761904761904762","0.761904761904762","0.761904761904762"
"172000","0.8148148148148147","0.8148148148148147","0.8148148148148147"
"173000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"174000","0.8017883755588673","0.8017883755588673","0.8017883755588673"
"175000","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"176000","0.8024316109422494","0.8024316109422494","0.8024316109422494"
"177000","0.8134110787172011","0.8134110787172011","0.8134110787172011"
"178000","0.8041543026706232","0.8041543026706232","0.8041543026706232"
"179000","0.8105726872246696","0.8105726872246696","0.8105726872246696"
"180000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"181000","0.7988077496274217","0.7988077496274217","0.7988077496274217"
"182000","0.772370486656201","0.772370486656201","0.772370486656201"
"183000","0.7915407854984895","0.7915407854984895","0.7915407854984895"
"184000","0.8106508875739645","0.8106508875739645","0.8106508875739645"
"185000","0.5806451612903225","0.5806451612903225","0.5806451612903225"
"186000","0.47085201793721965","0.47085201793721965","0.47085201793721965"
"187000","0.45909090909090905","0.45909090909090905","0.45909090909090905"
"188000","0.3307493540051679","0.3307493540051679","0.3307493540051679"
"189000","0.04697986577181208","0.04697986577181208","0.04697986577181208"
"190000","0.4604651162790697","0.4604651162790697","0.4604651162790697"
"191000","0.15673981191222572","0.15673981191222572","0.15673981191222572"
"192000","0.6315789473684211","0.6315789473684211","0.6315789473684211"
"193000","0.45327102803738323","0.45327102803738323","0.45327102803738323"
"194000","0.4517647058823529","0.4517647058823529","0.4517647058823529"
"195000","0.061855670103092786","0.061855670103092786","0.061855670103092786"
"196000","0.6150793650793651","0.6150793650793651","0.6150793650793651"
"197000","0.5217391304347827","0.5217391304347827","0.5217391304347827"
"198000","0.7602523659305994","0.7602523659305994","0.7602523659305994"
"199000","0.774885145482389","0.774885145482389","0.774885145482389"
"200000","0.7644305772230888","0.7644305772230888","0.7644305772230888"
"201000","0.19701492537313434","0.19701492537313434","0.19701492537313434"
"202000","0.1524390243902439","0.1524390243902439","0.1524390243902439"
"203000","0.5903614457831325","0.5903614457831325","0.5903614457831325"
"204000","0.23255813953488372","0.23255813953488372","0.23255813953488372"
"205000","0.8048048048048048","0.8048048048048048","0.8048048048048048"
"206000","0.3174603174603175","0.3174603174603175","0.3174603174603175"
"207000","0.8125000000000001","0.8125000000000001","0.8125000000000001"
"208000","0.028070175438596492","0.028070175438596492","0.028070175438596492"
"209000","0.8059701492537312","0.8059701492537312","0.8059701492537312"
"210000","0.8104956268221574","0.8104956268221574","0.8104956268221574"
"211000","0.5616161616161616","0.5616161616161616","0.5616161616161616"
"212000","0.7750759878419453","0.7750759878419453","0.7750759878419453"
"213000","0.675","0.675","0.675"
"214000","0.7013422818791946","0.7013422818791946","0.7013422818791946"
"215000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"216000","0.8134110787172011","0.8134110787172011","0.8134110787172011"
"217000","0.801186943620178","0.801186943620178","0.801186943620178"
"218000","0.8011782032400588","0.8011782032400588","0.8011782032400588"
"219000","0.8145985401459854","0.8145985401459854","0.8145985401459854"
"220000","0.8104956268221574","0.8104956268221574","0.8104956268221574"
"221000","0.6557971014492754","0.6557971014492754","0.6557971014492754"
"222000","0.49561403508771934","0.49561403508771934","0.49561403508771934"
"223000","0.7934621099554235","0.7934621099554235","0.7934621099554235"
"224000","0.534446764091858","0.534446764091858","0.534446764091858"
"225000","0.8104956268221574","0.8104956268221574","0.8104956268221574"
"226000","0.7890743550834598","0.7890743550834598","0.7890743550834598"
"227000","0.7260940032414911","0.7260940032414911","0.7260940032414911"
"228000","0.6914893617021276","0.6914893617021276","0.6914893617021276"
"229000","0.43026004728132383","0.43026004728132383","0.43026004728132383"
"230000","0.8046989720998532","0.8046989720998532","0.8046989720998532"
"231000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"232000","0.733974358974359","0.733974358974359","0.733974358974359"
"233000","0.26256983240223464","0.26256983240223464","0.26256983240223464"
"234000","0.292817679558011","0.292817679558011","0.292817679558011"
"235000","0.7392739273927392","0.7392739273927392","0.7392739273927392"
"236000","0.812316715542522","0.812316715542522","0.812316715542522"
"237000","0.35475578406169667","0.35475578406169667","0.35475578406169667"
"238000","0.7946026986506746","0.7946026986506746","0.7946026986506746"
"239000","0.42206235011990406","0.42206235011990406","0.42206235011990406"
"240000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"241000","0.4385542168674699","0.4385542168674699","0.4385542168674699"
"242000","0.07189542483660132","0.07189542483660132","0.07189542483660132"
"243000","0.64","0.64","0.64"
"244000","0.5606694560669456","0.5606694560669456","0.5606694560669456"
"246000","0.6678383128295254","0.6678383128295254","0.6678383128295254"
"247000","0.42280285035629456","0.42280285035629456","0.42280285035629456"
"248000","0.5042372881355932","0.5042372881355932","0.5042372881355932"
"249000","0.7072758037225042","0.7072758037225042","0.7072758037225042"
"250000","0.6947368421052632","0.6947368421052632","0.6947368421052632"
"251000","0.06688963210702341","0.06688963210702341","0.06688963210702341"
"252000","0.7402597402597403","0.7402597402597403","0.7402597402597403"
"253000","0.2983425414364641","0.2983425414364641","0.2983425414364641"
"254000","0.7689922480620156","0.7689922480620156","0.7689922480620156"
"255000","0.6895368782161236","0.6895368782161236","0.6895368782161236"
"256000","0.6382189239332097","0.6382189239332097","0.6382189239332097"
"257000","0.19393939393939397","0.19393939393939397","0.19393939393939397"
"258000","0.03496503496503497","0.03496503496503497","0.03496503496503497"
"259000","0.41686182669789223","0.41686182669789223","0.41686182669789223"
"260000","0.6224677716390423","0.6224677716390423","0.6224677716390423"
"261000","0.2926829268292683","0.2926829268292683","0.2926829268292683"
"262000","0.6019417475728156","0.6019417475728156","0.6019417475728156"
"263000","0.7946428571428572","0.7946428571428572","0.7946428571428572"
"264000","0.7128712871287128","0.7128712871287128","0.7128712871287128"
"265000","0.7611710323574731","0.7611710323574731","0.7611710323574731"
"266000","0.8029411764705884","0.8029411764705884","0.8029411764705884"
"267000","0.7964338781575038","0.7964338781575038","0.7964338781575038"
"268000","0.5300207039337475","0.5300207039337475","0.5300207039337475"
"269000","0.27700831024930744","0.27700831024930744","0.27700831024930744"
"270000","0.6436363636363636","0.6436363636363636","0.6436363636363636"
"271000","0.643253234750462","0.643253234750462","0.643253234750462"
"272000","0.2816901408450704","0.2816901408450704","0.2816901408450704"
"273000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"274000","0.7414634146341464","0.7414634146341464","0.7414634146341464"
"275000","0.7186991869918699","0.7186991869918699","0.7186991869918699"
"276000","0.7737909516380655","0.7737909516380655","0.7737909516380655"
"277000","0.09708737864077671","0.09708737864077671","0.09708737864077671"
"278000","0.8017883755588673","0.8017883755588673","0.8017883755588673"
"279000","0.75","0.75","0.75"
"280000","0.6928327645051194","0.6928327645051194","0.6928327645051194"
"281000","0.32642487046632124","0.32642487046632124","0.32642487046632124"
"282000","0.1609907120743034","0.1609907120743034","0.1609907120743034"
"283000","0.2678062678062678","0.2678062678062678","0.2678062678062678"
"284000","0.2413793103448276","0.2413793103448276","0.2413793103448276"
"285000","0.7332185886402753","0.7332185886402753","0.7332185886402753"
"286000","0.6771378708551483","0.6771378708551483","0.6771378708551483"
"287000","0.6150943396226415","0.6150943396226415","0.6150943396226415"
"288000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"289000","0.4010025062656642","0.4010025062656642","0.4010025062656642"
"290000","0.2719546742209632","0.2719546742209632","0.2719546742209632"
"291000","0.5714285714285714","0.5714285714285714","0.5714285714285714"
"292000","0.8134110787172011","0.8134110787172011","0.8134110787172011"
"293000","0.4957264957264957","0.4957264957264957","0.4957264957264957"
"294000","0.6383763837638377","0.6383763837638377","0.6383763837638377"
"295000","0.5200000000000001","0.5200000000000001","0.5200000000000001"
"296000","0.7713841368584758","0.7713841368584758","0.7713841368584758"
"297000","0.27567567567567564","0.27567567567567564","0.27567567567567564"
"298000","0.6827586206896552","0.6827586206896552","0.6827586206896552"
"299000","0.7046632124352332","0.7046632124352332","0.7046632124352332"
"300000","0.7806354009077154","0.7806354009077154","0.7806354009077154"
"301000","0.06060606060606061","0.06060606060606061","0.06060606060606061"
"302000","0.7975646879756468","0.7975646879756468","0.7975646879756468"
"303000","0.7836990595611286","0.7836990595611286","0.7836990595611286"
"304000","0.17073170731707316","0.17073170731707316","0.17073170731707316"
"305000","0.8017751479289941","0.8017751479289941","0.8017751479289941"
"306000","0.5405405405405406","0.5405405405405406","0.5405405405405406"
"307000","0.24068767908309455","0.24068767908309455","0.24068767908309455"
"308000","0.5200845665961944","0.5200845665961944","0.5200845665961944"
"309000","0.5870445344129555","0.5870445344129555","0.5870445344129555"
"310000","0.7411003236245954","0.7411003236245954","0.7411003236245954"
"311000","0.8017751479289941","0.8017751479289941","0.8017751479289941"
"312000","0.09868421052631579","0.09868421052631579","0.09868421052631579"
"313000","0.5249457700650758","0.5249457700650758","0.5249457700650758"
"314000","0.6799999999999999","0.6799999999999999","0.6799999999999999"
"315000","0.6808510638297872","0.6808510638297872","0.6808510638297872"
"316000","0.7578616352201258","0.7578616352201258","0.7578616352201258"
"317000","0.685121107266436","0.685121107266436","0.685121107266436"
"318000","0.8087591240875913","0.8087591240875913","0.8087591240875913"
"319000","0.20710059171597633","0.20710059171597633","0.20710059171597633"
"320000","0.7667731629392971","0.7667731629392971","0.7667731629392971"
"321000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"322000","0.746875","0.746875","0.746875"
"323000","0.24633431085043989","0.24633431085043989","0.24633431085043989"
"324000","0.7866868381240545","0.7866868381240545","0.7866868381240545"
"325000","0.3526315789473684","0.3526315789473684","0.3526315789473684"
"326000","0.7701863354037267","0.7701863354037267","0.7701863354037267"
"327000","0.3297872340425531","0.3297872340425531","0.3297872340425531"
"328000","0.6953528399311532","0.6953528399311532","0.6953528399311532"
"329000","0.7111853088480801","0.7111853088480801","0.7111853088480801"
"330000","0.4526558891454965","0.4526558891454965","0.4526558891454965"
"331000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"332000","0.7503974562798091","0.7503974562798091","0.7503974562798091"
"333000","0.7939849624060151","0.7939849624060151","0.7939849624060151"
"334000","0.7479935794542536","0.7479935794542536","0.7479935794542536"
"335000","0.7027027027027026","0.7027027027027026","0.7027027027027026"
"336000","0.6949152542372882","0.6949152542372882","0.6949152542372882"
"337000","0.8087591240875913","0.8087591240875913","0.8087591240875913"
"338000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"339000","0.7946428571428572","0.7946428571428572","0.7946428571428572"
"340000","0.6759098786828424","0.6759098786828424","0.6759098786828424"
"341000","0.7495908346972177","0.7495908346972177","0.7495908346972177"
"342000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"343000","0.7646129541864138","0.7646129541864138","0.7646129541864138"
"344000","0.8134110787172011","0.8134110787172011","0.8134110787172011"
"345000","0.726643598615917","0.726643598615917","0.726643598615917"
"346000","0.8035190615835777","0.8035190615835777","0.8035190615835777"
"347000","0.6556169429097605","0.6556169429097605","0.6556169429097605"
"348000","0.4187192118226601","0.4187192118226601","0.4187192118226601"
"349000","0.7951807228915663","0.7951807228915663","0.7951807228915663"
"350000","0.5630252100840337","0.5630252100840337","0.5630252100840337"
"351000","0.5434298440979956","0.5434298440979956","0.5434298440979956"
"352000","0.20060790273556234","0.20060790273556234","0.20060790273556234"
"353000","0.8059259259259259","0.8059259259259259","0.8059259259259259"
"354000","0.807017543859649","0.807017543859649","0.807017543859649"
"355000","0.7415730337078651","0.7415730337078651","0.7415730337078651"
"356000","0.7884322678843226","0.7884322678843226","0.7884322678843226"
"357000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"358000","0.7622047244094488","0.7622047244094488","0.7622047244094488"
"359000","0.7839506172839507","0.7839506172839507","0.7839506172839507"
"360000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"361000","0.4824355971896956","0.4824355971896956","0.4824355971896956"
"362000","0.7916041979010494","0.7916041979010494","0.7916041979010494"
"363000","0.6715063520871143","0.6715063520871143","0.6715063520871143"
"364000","0.6655052264808363","0.6655052264808363","0.6655052264808363"
"365000","0.7602523659305994","0.7602523659305994","0.7602523659305994"
"366000","0.7395498392282958","0.7395498392282958","0.7395498392282958"
"367000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"368000","0.5155555555555555","0.5155555555555555","0.5155555555555555"
"369000","0.3622047244094488","0.3622047244094488","0.3622047244094488"
"370000","0.706081081081081","0.706081081081081","0.706081081081081"
"371000","0.6220472440944882","0.6220472440944882","0.6220472440944882"
"372000","0.7914110429447851","0.7914110429447851","0.7914110429447851"
"373000","0.6679245283018868","0.6679245283018868","0.6679245283018868"
"374000","0.2946175637393768","0.2946175637393768","0.2946175637393768"
"375000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"376000","0.4744186046511628","0.4744186046511628","0.4744186046511628"
"377000","0.7946026986506746","0.7946026986506746","0.7946026986506746"
"378000","0.8134110787172011","0.8134110787172011","0.8134110787172011"
"379000","0.7860394537177542","0.7860394537177542","0.7860394537177542"
"380000","0.6786355475763015","0.6786355475763015","0.6786355475763015"
"381000","0.7952167414050823","0.7952167414050823","0.7952167414050823"
"382000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"383000","0.6801470588235294","0.6801470588235294","0.6801470588235294"
"384000","0.8116788321167884","0.8116788321167884","0.8116788321167884"
"385000","0.49557522123893805","0.49557522123893805","0.49557522123893805"
"386000","0.799405646359584","0.799405646359584","0.799405646359584"
"387000","0.8116788321167884","0.8116788321167884","0.8116788321167884"
"388000","0.7672955974842768","0.7672955974842768","0.7672955974842768"
"389000","0.39598997493734334","0.39598997493734334","0.39598997493734334"
"390000","0.6333973128598848","0.6333973128598848","0.6333973128598848"
"391000","0.6996466431095407","0.6996466431095407","0.6996466431095407"
"392000","0.7694753577106519","0.7694753577106519","0.7694753577106519"
"393000","0.7946026986506746","0.7946026986506746","0.7946026986506746"
"394000","0.7488151658767771","0.7488151658767771","0.7488151658767771"
"395000","0.7680250783699061","0.7680250783699061","0.7680250783699061"
"396000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"397000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"398000","0.8035190615835777","0.8035190615835777","0.8035190615835777"
"399000","0.7403846153846154","0.7403846153846154","0.7403846153846154"
"400000","0.21686746987951805","0.21686746987951805","0.21686746987951805"
"401000","0.6299810246679316","0.6299810246679316","0.6299810246679316"
"402000","0.8116788321167884","0.8116788321167884","0.8116788321167884"
"403000","0.6451612903225807","0.6451612903225807","0.6451612903225807"
"404000","0.7488000000000001","0.7488000000000001","0.7488000000000001"
"405000","0.8053097345132744","0.8053097345132744","0.8053097345132744"
"406000","0.7038917089678511","0.7038917089678511","0.7038917089678511"
"407000","0.7356321839080461","0.7356321839080461","0.7356321839080461"
"408000","0.808199121522694","0.808199121522694","0.808199121522694"
"409000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"410000","0.7455429497568882","0.7455429497568882","0.7455429497568882"
"411000","0.7287581699346405","0.7287581699346405","0.7287581699346405"
"412000","0.6804123711340208","0.6804123711340208","0.6804123711340208"
"413000","0.329608938547486","0.329608938547486","0.329608938547486"
"414000","0.8076923076923076","0.8076923076923076","0.8076923076923076"
"415000","0.5473684210526316","0.5473684210526316","0.5473684210526316"
"416000","0.8","0.8","0.8"
"417000","0.801186943620178","0.801186943620178","0.801186943620178"
"418000","0.7857142857142857","0.7857142857142857","0.7857142857142857"
"419000","0.44549763033175355","0.44549763033175355","0.44549763033175355"
"420000","0.16927899686520376","0.16927899686520376","0.16927899686520376"
"421000","0.7909774436090224","0.7909774436090224","0.7909774436090224"
"422000","0.6504672897196262","0.6504672897196262","0.6504672897196262"
"423000","0.7777777777777778","0.7777777777777778","0.7777777777777778"
"424000","0.7312186978297162","0.7312186978297162","0.7312186978297162"
"425000","0.8046989720998532","0.8046989720998532","0.8046989720998532"
"426000","0.8122270742358079","0.8122270742358079","0.8122270742358079"
"427000","0.8029411764705884","0.8029411764705884","0.8029411764705884"
"428000","0.7988165680473372","0.7988165680473372","0.7988165680473372"
"429000","0.7154742096505823","0.7154742096505823","0.7154742096505823"
"430000","0.6838235294117647","0.6838235294117647","0.6838235294117647"
"431000","0.42053789731051344","0.42053789731051344","0.42053789731051344"
"432000","0.4560570071258907","0.4560570071258907","0.4560570071258907"
"433000","0.8087591240875913","0.8087591240875913","0.8087591240875913"
"434000","0.6424682395644283","0.6424682395644283","0.6424682395644283"
"435000","0.808199121522694","0.808199121522694","0.808199121522694"
"436000","0.8035450516986705","0.8035450516986705","0.8035450516986705"
"437000","0.7922272047832586","0.7922272047832586","0.7922272047832586"
"438000","0.6162570888468809","0.6162570888468809","0.6162570888468809"
