"Step","Group: OLMo-1B - eval/v3-small-wikitext_103-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-wikitext_103-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-wikitext_103-validation/CrossEntropyLoss__MAX"
"176000","2.640953540802002","2.640953540802002","2.640953540802002"
"177000","2.646623134613037","2.646623134613037","2.646623134613037"
"178000","2.6418039798736572","2.6418039798736572","2.6418039798736572"
"179000","2.639679431915283","2.639679431915283","2.639679431915283"
"180000","2.641603946685791","2.641603946685791","2.641603946685791"
"181000","2.646460771560669","2.646460771560669","2.646460771560669"
"182000","2.6506567001342773","2.6506567001342773","2.6506567001342773"
"183000","2.637465476989746","2.637465476989746","2.637465476989746"
"184000","2.6417040824890137","2.6417040824890137","2.6417040824890137"
"185000","2.637667655944824","2.637667655944824","2.637667655944824"
"186000","2.6353769302368164","2.6353769302368164","2.6353769302368164"
"187000","2.6316614151000977","2.6316614151000977","2.6316614151000977"
"188000","2.63857364654541","2.63857364654541","2.63857364654541"
"189000","2.64249849319458","2.64249849319458","2.64249849319458"
"190000","2.636758327484131","2.636758327484131","2.636758327484131"
"191000","2.6365041732788086","2.6365041732788086","2.6365041732788086"
"192000","2.638174533843994","2.638174533843994","2.638174533843994"
"193000","2.6410470008850098","2.6410470008850098","2.6410470008850098"
"194000","2.6348698139190674","2.6348698139190674","2.6348698139190674"
"195000","2.6366379261016846","2.6366379261016846","2.6366379261016846"
"196000","2.62927508354187","2.62927508354187","2.62927508354187"
"197000","2.634755849838257","2.634755849838257","2.634755849838257"
"198000","2.6339528560638428","2.6339528560638428","2.6339528560638428"
"199000","2.636061429977417","2.636061429977417","2.636061429977417"
"200000","2.6344728469848633","2.6344728469848633","2.6344728469848633"
"201000","2.637510061264038","2.637510061264038","2.637510061264038"
"202000","2.6526594161987305","2.6526594161987305","2.6526594161987305"
"203000","2.6352081298828125","2.6352081298828125","2.6352081298828125"
"204000","2.6399595737457275","2.6399595737457275","2.6399595737457275"
"205000","2.6330652236938477","2.6330652236938477","2.6330652236938477"
"206000","2.627329111099243","2.627329111099243","2.627329111099243"
"207000","2.629107713699341","2.629107713699341","2.629107713699341"
"208000","2.6395187377929688","2.6395187377929688","2.6395187377929688"
"209000","2.6343820095062256","2.6343820095062256","2.6343820095062256"
"210000","2.6327130794525146","2.6327130794525146","2.6327130794525146"
"211000","2.6287384033203125","2.6287384033203125","2.6287384033203125"
"212000","2.6361300945281982","2.6361300945281982","2.6361300945281982"
"213000","2.6295766830444336","2.6295766830444336","2.6295766830444336"
"214000","2.629047155380249","2.629047155380249","2.629047155380249"
"215000","2.633316993713379","2.633316993713379","2.633316993713379"
"216000","2.634960412979126","2.634960412979126","2.634960412979126"
"217000","2.641982078552246","2.641982078552246","2.641982078552246"
"218000","2.632237195968628","2.632237195968628","2.632237195968628"
"219000","2.6270670890808105","2.6270670890808105","2.6270670890808105"
"220000","2.6302123069763184","2.6302123069763184","2.6302123069763184"
"221000","2.6267287731170654","2.6267287731170654","2.6267287731170654"
"222000","2.6280152797698975","2.6280152797698975","2.6280152797698975"
"223000","2.628025770187378","2.628025770187378","2.628025770187378"
"224000","2.6233229637145996","2.6233229637145996","2.6233229637145996"
"225000","2.6206579208374023","2.6206579208374023","2.6206579208374023"
"226000","2.6285948753356934","2.6285948753356934","2.6285948753356934"
"227000","2.6250407695770264","2.6250407695770264","2.6250407695770264"
"228000","2.6264352798461914","2.6264352798461914","2.6264352798461914"
"229000","2.625368595123291","2.625368595123291","2.625368595123291"
"230000","2.6213347911834717","2.6213347911834717","2.6213347911834717"
"231000","2.6270477771759033","2.6270477771759033","2.6270477771759033"
"232000","2.621371030807495","2.621371030807495","2.621371030807495"
"233000","2.6212286949157715","2.6212286949157715","2.6212286949157715"
"234000","2.616755962371826","2.616755962371826","2.616755962371826"
"235000","2.623516082763672","2.623516082763672","2.623516082763672"
"236000","2.621605157852173","2.621605157852173","2.621605157852173"
"237000","2.6407060623168945","2.6407060623168945","2.6407060623168945"
"238000","2.620347738265991","2.620347738265991","2.620347738265991"
"239000","2.622913122177124","2.622913122177124","2.622913122177124"
"240000","2.6188735961914062","2.6188735961914062","2.6188735961914062"
"241000","2.6194281578063965","2.6194281578063965","2.6194281578063965"
"242000","2.6232285499572754","2.6232285499572754","2.6232285499572754"
"243000","2.620671033859253","2.620671033859253","2.620671033859253"
"244000","2.617709159851074","2.617709159851074","2.617709159851074"
"246000","2.616053819656372","2.616053819656372","2.616053819656372"
"247000","2.614694833755493","2.614694833755493","2.614694833755493"
"248000","2.619515895843506","2.619515895843506","2.619515895843506"
"249000","2.622894763946533","2.622894763946533","2.622894763946533"
"250000","2.6146628856658936","2.6146628856658936","2.6146628856658936"
"251000","2.6175625324249268","2.6175625324249268","2.6175625324249268"
"252000","2.614856481552124","2.614856481552124","2.614856481552124"
"253000","2.611607789993286","2.611607789993286","2.611607789993286"
"254000","2.6169345378875732","2.6169345378875732","2.6169345378875732"
"255000","2.625084400177002","2.625084400177002","2.625084400177002"
"256000","2.6251368522644043","2.6251368522644043","2.6251368522644043"
"257000","2.6221415996551514","2.6221415996551514","2.6221415996551514"
"258000","2.6238090991973877","2.6238090991973877","2.6238090991973877"
"259000","2.6142730712890625","2.6142730712890625","2.6142730712890625"
"260000","2.6240170001983643","2.6240170001983643","2.6240170001983643"
"261000","2.6164774894714355","2.6164774894714355","2.6164774894714355"
"262000","2.6141114234924316","2.6141114234924316","2.6141114234924316"
"263000","2.6174845695495605","2.6174845695495605","2.6174845695495605"
"264000","2.6106436252593994","2.6106436252593994","2.6106436252593994"
"265000","2.619382619857788","2.619382619857788","2.619382619857788"
"266000","2.616964101791382","2.616964101791382","2.616964101791382"
"267000","2.615003824234009","2.615003824234009","2.615003824234009"
"268000","2.606574535369873","2.606574535369873","2.606574535369873"
"269000","2.6175129413604736","2.6175129413604736","2.6175129413604736"
"270000","2.6155083179473877","2.6155083179473877","2.6155083179473877"
"271000","2.606053352355957","2.606053352355957","2.606053352355957"
"272000","2.6134233474731445","2.6134233474731445","2.6134233474731445"
"273000","2.6118857860565186","2.6118857860565186","2.6118857860565186"
"274000","2.611649513244629","2.611649513244629","2.611649513244629"
"275000","2.6178770065307617","2.6178770065307617","2.6178770065307617"
"276000","2.6068434715270996","2.6068434715270996","2.6068434715270996"
"277000","2.6048152446746826","2.6048152446746826","2.6048152446746826"
"278000","2.6119308471679688","2.6119308471679688","2.6119308471679688"
"279000","2.608320713043213","2.608320713043213","2.608320713043213"
"280000","2.6129517555236816","2.6129517555236816","2.6129517555236816"
"281000","2.6109259128570557","2.6109259128570557","2.6109259128570557"
"282000","2.6082065105438232","2.6082065105438232","2.6082065105438232"
"283000","2.608128070831299","2.608128070831299","2.608128070831299"
"284000","2.6083908081054688","2.6083908081054688","2.6083908081054688"
"285000","2.605492115020752","2.605492115020752","2.605492115020752"
"286000","2.606691598892212","2.606691598892212","2.606691598892212"
"287000","2.6137053966522217","2.6137053966522217","2.6137053966522217"
"288000","2.6070687770843506","2.6070687770843506","2.6070687770843506"
"289000","2.613927125930786","2.613927125930786","2.613927125930786"
"290000","2.6114141941070557","2.6114141941070557","2.6114141941070557"
"291000","2.602721929550171","2.602721929550171","2.602721929550171"
"292000","2.6058526039123535","2.6058526039123535","2.6058526039123535"
"293000","2.6064910888671875","2.6064910888671875","2.6064910888671875"
"294000","2.6049301624298096","2.6049301624298096","2.6049301624298096"
"295000","2.610760450363159","2.610760450363159","2.610760450363159"
"296000","2.614063024520874","2.614063024520874","2.614063024520874"
"297000","2.6144158840179443","2.6144158840179443","2.6144158840179443"
"298000","2.5995633602142334","2.5995633602142334","2.5995633602142334"
"299000","2.6027934551239014","2.6027934551239014","2.6027934551239014"
"300000","2.6170785427093506","2.6170785427093506","2.6170785427093506"
"301000","2.5981435775756836","2.5981435775756836","2.5981435775756836"
"302000","2.6055541038513184","2.6055541038513184","2.6055541038513184"
"303000","2.608306884765625","2.608306884765625","2.608306884765625"
"304000","2.6037251949310303","2.6037251949310303","2.6037251949310303"
"305000","2.6041839122772217","2.6041839122772217","2.6041839122772217"
"306000","2.604734182357788","2.604734182357788","2.604734182357788"
"307000","2.6043992042541504","2.6043992042541504","2.6043992042541504"
"308000","2.6013522148132324","2.6013522148132324","2.6013522148132324"
"309000","2.6004412174224854","2.6004412174224854","2.6004412174224854"
"310000","2.5993804931640625","2.5993804931640625","2.5993804931640625"
"311000","2.5965139865875244","2.5965139865875244","2.5965139865875244"
"312000","2.619549512863159","2.619549512863159","2.619549512863159"
"313000","2.6076109409332275","2.6076109409332275","2.6076109409332275"
"314000","2.6043319702148438","2.6043319702148438","2.6043319702148438"
"315000","2.6016039848327637","2.6016039848327637","2.6016039848327637"
"316000","2.606295347213745","2.606295347213745","2.606295347213745"
"317000","2.602820873260498","2.602820873260498","2.602820873260498"
"318000","2.601835012435913","2.601835012435913","2.601835012435913"
"319000","2.610658884048462","2.610658884048462","2.610658884048462"
"320000","2.598548650741577","2.598548650741577","2.598548650741577"
"321000","2.6067941188812256","2.6067941188812256","2.6067941188812256"
"322000","2.595900535583496","2.595900535583496","2.595900535583496"
"323000","2.6010849475860596","2.6010849475860596","2.6010849475860596"
"324000","2.6060400009155273","2.6060400009155273","2.6060400009155273"
"325000","2.598968744277954","2.598968744277954","2.598968744277954"
"326000","2.598397970199585","2.598397970199585","2.598397970199585"
"327000","2.596479892730713","2.596479892730713","2.596479892730713"
"328000","2.597271680831909","2.597271680831909","2.597271680831909"
"329000","2.592724084854126","2.592724084854126","2.592724084854126"
"330000","2.596148729324341","2.596148729324341","2.596148729324341"
"331000","2.597277879714966","2.597277879714966","2.597277879714966"
"332000","2.592414379119873","2.592414379119873","2.592414379119873"
"333000","2.594419240951538","2.594419240951538","2.594419240951538"
"334000","2.5952067375183105","2.5952067375183105","2.5952067375183105"
"335000","2.615015745162964","2.615015745162964","2.615015745162964"
"336000","2.5935730934143066","2.5935730934143066","2.5935730934143066"
"337000","2.5900518894195557","2.5900518894195557","2.5900518894195557"
"338000","2.5966713428497314","2.5966713428497314","2.5966713428497314"
"339000","2.59445858001709","2.59445858001709","2.59445858001709"
"340000","2.596221923828125","2.596221923828125","2.596221923828125"
"341000","2.59194278717041","2.59194278717041","2.59194278717041"
"342000","2.593193292617798","2.593193292617798","2.593193292617798"
"343000","2.5895514488220215","2.5895514488220215","2.5895514488220215"
"344000","2.5889623165130615","2.5889623165130615","2.5889623165130615"
"345000","2.589923620223999","2.589923620223999","2.589923620223999"
"346000","2.589404344558716","2.589404344558716","2.589404344558716"
"347000","2.59604549407959","2.59604549407959","2.59604549407959"
"348000","2.5909616947174072","2.5909616947174072","2.5909616947174072"
"349000","2.5887463092803955","2.5887463092803955","2.5887463092803955"
"350000","2.591325283050537","2.591325283050537","2.591325283050537"
"351000","2.5883727073669434","2.5883727073669434","2.5883727073669434"
"352000","2.5819692611694336","2.5819692611694336","2.5819692611694336"
"353000","2.5864105224609375","2.5864105224609375","2.5864105224609375"
"354000","2.59067440032959","2.59067440032959","2.59067440032959"
"355000","2.5899534225463867","2.5899534225463867","2.5899534225463867"
"356000","2.5902435779571533","2.5902435779571533","2.5902435779571533"
"357000","2.5983707904815674","2.5983707904815674","2.5983707904815674"
"358000","2.583998441696167","2.583998441696167","2.583998441696167"
"359000","2.589707136154175","2.589707136154175","2.589707136154175"
"360000","2.5873818397521973","2.5873818397521973","2.5873818397521973"
"361000","2.5984530448913574","2.5984530448913574","2.5984530448913574"
"362000","2.5912973880767822","2.5912973880767822","2.5912973880767822"
"363000","2.601113796234131","2.601113796234131","2.601113796234131"
"364000","2.586353063583374","2.586353063583374","2.586353063583374"
"365000","2.586076259613037","2.586076259613037","2.586076259613037"
"366000","2.5838866233825684","2.5838866233825684","2.5838866233825684"
"367000","2.5878233909606934","2.5878233909606934","2.5878233909606934"
"368000","2.578922748565674","2.578922748565674","2.578922748565674"
"369000","2.588641881942749","2.588641881942749","2.588641881942749"
"370000","2.587327480316162","2.587327480316162","2.587327480316162"
"371000","2.582744598388672","2.582744598388672","2.582744598388672"
"372000","2.587527275085449","2.587527275085449","2.587527275085449"
"373000","2.591789722442627","2.591789722442627","2.591789722442627"
"374000","2.5836706161499023","2.5836706161499023","2.5836706161499023"
"375000","2.5858988761901855","2.5858988761901855","2.5858988761901855"
"376000","2.587930202484131","2.587930202484131","2.587930202484131"
"377000","2.5843424797058105","2.5843424797058105","2.5843424797058105"
"378000","2.584622859954834","2.584622859954834","2.584622859954834"
"379000","2.5850942134857178","2.5850942134857178","2.5850942134857178"
"380000","2.5876855850219727","2.5876855850219727","2.5876855850219727"
"381000","2.5814144611358643","2.5814144611358643","2.5814144611358643"
"382000","2.584044933319092","2.584044933319092","2.584044933319092"
"383000","2.583540678024292","2.583540678024292","2.583540678024292"
"384000","2.583416700363159","2.583416700363159","2.583416700363159"
"385000","2.5851359367370605","2.5851359367370605","2.5851359367370605"
"386000","2.5838027000427246","2.5838027000427246","2.5838027000427246"
"387000","2.578425168991089","2.578425168991089","2.578425168991089"
"388000","2.578336477279663","2.578336477279663","2.578336477279663"
"389000","2.582566261291504","2.582566261291504","2.582566261291504"
"390000","2.5726592540740967","2.5726592540740967","2.5726592540740967"
"391000","2.578906297683716","2.578906297683716","2.578906297683716"
"392000","2.5806992053985596","2.5806992053985596","2.5806992053985596"
"393000","2.579453468322754","2.579453468322754","2.579453468322754"
"394000","2.577810525894165","2.577810525894165","2.577810525894165"
"395000","2.57262921333313","2.57262921333313","2.57262921333313"
"396000","2.5795094966888428","2.5795094966888428","2.5795094966888428"
"397000","2.5753331184387207","2.5753331184387207","2.5753331184387207"
"398000","2.5775444507598877","2.5775444507598877","2.5775444507598877"
"399000","2.582044839859009","2.582044839859009","2.582044839859009"
"400000","2.576075792312622","2.576075792312622","2.576075792312622"
"401000","2.579087734222412","2.579087734222412","2.579087734222412"
"402000","2.574653387069702","2.574653387069702","2.574653387069702"
"403000","2.576695680618286","2.576695680618286","2.576695680618286"
"404000","2.582444429397583","2.582444429397583","2.582444429397583"
"405000","2.5752272605895996","2.5752272605895996","2.5752272605895996"
"406000","2.5754501819610596","2.5754501819610596","2.5754501819610596"
"407000","2.5762598514556885","2.5762598514556885","2.5762598514556885"
"408000","2.5782792568206787","2.5782792568206787","2.5782792568206787"
"409000","2.580396890640259","2.580396890640259","2.580396890640259"
"410000","2.5808074474334717","2.5808074474334717","2.5808074474334717"
"411000","2.5971899032592773","2.5971899032592773","2.5971899032592773"
"412000","2.5698723793029785","2.5698723793029785","2.5698723793029785"
"413000","2.577113628387451","2.577113628387451","2.577113628387451"
"414000","2.5763044357299805","2.5763044357299805","2.5763044357299805"
"415000","2.570737600326538","2.570737600326538","2.570737600326538"
"416000","2.5752334594726562","2.5752334594726562","2.5752334594726562"
"417000","2.5741591453552246","2.5741591453552246","2.5741591453552246"
"418000","2.5757980346679688","2.5757980346679688","2.5757980346679688"
"419000","2.5702474117279053","2.5702474117279053","2.5702474117279053"
"420000","2.579118251800537","2.579118251800537","2.579118251800537"
"421000","2.574357748031616","2.574357748031616","2.574357748031616"
"422000","2.5622708797454834","2.5622708797454834","2.5622708797454834"
"423000","2.579176902770996","2.579176902770996","2.579176902770996"
"424000","2.575812578201294","2.575812578201294","2.575812578201294"
"425000","2.5702426433563232","2.5702426433563232","2.5702426433563232"
"426000","2.5698344707489014","2.5698344707489014","2.5698344707489014"
"427000","2.564551830291748","2.564551830291748","2.564551830291748"
"428000","2.5697076320648193","2.5697076320648193","2.5697076320648193"
"429000","2.5639994144439697","2.5639994144439697","2.5639994144439697"
"430000","2.5717763900756836","2.5717763900756836","2.5717763900756836"
"431000","2.5688636302948","2.5688636302948","2.5688636302948"
"432000","2.567006826400757","2.567006826400757","2.567006826400757"
"433000","2.56842303276062","2.56842303276062","2.56842303276062"
"434000","2.5745935440063477","2.5745935440063477","2.5745935440063477"
"435000","2.569939374923706","2.569939374923706","2.569939374923706"
"436000","2.5741937160491943","2.5741937160491943","2.5741937160491943"
"437000","2.5676462650299072","2.5676462650299072","2.5676462650299072"
"438000","2.574179172515869","2.574179172515869","2.574179172515869"
"439000","2.5660853385925293","2.5660853385925293","2.5660853385925293"
"440000","2.5680928230285645","2.5680928230285645","2.5680928230285645"
"441000","2.5699431896209717","2.5699431896209717","2.5699431896209717"
"442000","2.5648508071899414","2.5648508071899414","2.5648508071899414"
"443000","2.572817325592041","2.572817325592041","2.572817325592041"
"444000","2.5687270164489746","2.5687270164489746","2.5687270164489746"
"445000","2.563227891921997","2.563227891921997","2.563227891921997"
"446000","2.565847158432007","2.565847158432007","2.565847158432007"
"449000","2.562107563018799","2.562107563018799","2.562107563018799"
"450000","2.5711781978607178","2.5711781978607178","2.5711781978607178"
"451000","2.5623621940612793","2.5623621940612793","2.5623621940612793"
"452000","2.5614705085754395","2.5614705085754395","2.5614705085754395"
