"Step","OLMo-7B-Twin-2T-run-024 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/pile-validation/CrossEntropyLoss__MAX"
"259000","","","","","","","","","","","","","","","","","","","","","","","","","2.004720449447632","2.004720449447632","2.004720449447632","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","2.0071353912353516","2.0071353912353516","2.0071353912353516","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","1.9990264177322388","1.9990264177322388","1.9990264177322388","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","1.998395323753357","1.998395323753357","1.998395323753357","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","1.9975640773773193","1.9975640773773193","1.9975640773773193","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","1.9964804649353027","1.9964804649353027","1.9964804649353027","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","1.9980181455612183","1.9980181455612183","1.9980181455612183","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","1.9954577684402466","1.9954577684402466","1.9954577684402466","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","1.9985740184783936","1.9985740184783936","1.9985740184783936","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","1.997917890548706","1.997917890548706","1.997917890548706","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","1.9949719905853271","1.9949719905853271","1.9949719905853271","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","1.992615818977356","1.992615818977356","1.992615818977356","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","1.9932329654693604","1.9932329654693604","1.9932329654693604","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","1.9941985607147217","1.9941985607147217","1.9941985607147217","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","1.9923818111419678","1.9923818111419678","1.9923818111419678","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","1.9922502040863037","1.9922502040863037","1.9922502040863037","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","1.9966920614242554","1.9966920614242554","1.9966920614242554","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","1.9927582740783691","1.9927582740783691","1.9927582740783691","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","1.9937562942504883","1.9937562942504883","1.9937562942504883","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","1.99083411693573","1.99083411693573","1.99083411693573","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","1.9889073371887207","1.9889073371887207","1.9889073371887207","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","1.9909428358078003","1.9909428358078003","1.9909428358078003","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","1.9901962280273438","1.9901962280273438","1.9901962280273438","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","1.9965850114822388","1.9965850114822388","1.9965850114822388","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","1.991083025932312","1.991083025932312","1.991083025932312","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","1.9912210702896118","1.9912210702896118","1.9912210702896118","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","1.992313027381897","1.992313027381897","1.992313027381897","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","1.9956316947937012","1.9956316947937012","1.9956316947937012","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","1.9907116889953613","1.9907116889953613","1.9907116889953613","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","1.9892698526382446","1.9892698526382446","1.9892698526382446","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","1.9872909784317017","1.9872909784317017","1.9872909784317017","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","1.992984652519226","1.992984652519226","1.992984652519226","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","1.9884486198425293","1.9884486198425293","1.9884486198425293","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","1.9898828268051147","1.9898828268051147","1.9898828268051147","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","1.9908674955368042","1.9908674955368042","1.9908674955368042","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","1.986086368560791","1.986086368560791","1.986086368560791","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","1.9864461421966553","1.9864461421966553","1.9864461421966553","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","1.9864563941955566","1.9864563941955566","1.9864563941955566","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","1.9998053312301636","1.9998053312301636","1.9998053312301636","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","1.9842792749404907","1.9842792749404907","1.9842792749404907","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","1.9871386289596558","1.9871386289596558","1.9871386289596558","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","1.9844937324523926","1.9844937324523926","1.9844937324523926","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","1.9845329523086548","1.9845329523086548","1.9845329523086548","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","1.98464035987854","1.98464035987854","1.98464035987854","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","1.981691837310791","1.981691837310791","1.981691837310791","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","1.9858126640319824","1.9858126640319824","1.9858126640319824","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","1.9842796325683594","1.9842796325683594","1.9842796325683594","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","1.9826693534851074","1.9826693534851074","1.9826693534851074","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","1.9815303087234497","1.9815303087234497","1.9815303087234497","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","1.995356559753418","1.995356559753418","1.995356559753418","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","1.9821122884750366","1.9821122884750366","1.9821122884750366","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","1.9811762571334839","1.9811762571334839","1.9811762571334839","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","1.9852032661437988","1.9852032661437988","1.9852032661437988","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","1.9818874597549438","1.9818874597549438","1.9818874597549438","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","1.9803627729415894","1.9803627729415894","1.9803627729415894","","","","","","","","",""
"314000","","","","","","","","","","","","","","","","","","","1.9816710948944092","1.9816710948944092","1.9816710948944092","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","1.9809702634811401","1.9809702634811401","1.9809702634811401","","","","","","","","",""
"316000","","","","","","","","","","","","","","","","","","","1.980657935142517","1.980657935142517","1.980657935142517","","","","","","","","",""
"317000","","","","","","","","","","","","","","","","","","","1.9778861999511719","1.9778861999511719","1.9778861999511719","","","","","","","","",""
"318000","","","","","","","","","","","","","","","","","","","1.9777568578720093","1.9777568578720093","1.9777568578720093","","","","","","","","",""
"319000","","","","","","","","","","","","","","","","","","","1.978023886680603","1.978023886680603","1.978023886680603","","","","","","","","",""
"320000","","","","","","","","","","","","","","","","","","","1.9781494140625","1.9781494140625","1.9781494140625","","","","","","","","",""
"321000","","","","","","","","","","","","","","","","1.9802740812301636","1.9802740812301636","1.9802740812301636","","","","","","","","","","","",""
"322000","","","","","","","","","","","","","","","","1.978938341140747","1.978938341140747","1.978938341140747","","","","","","","","","","","",""
"323000","","","","","","","","","","","","","","","","1.97935950756073","1.97935950756073","1.97935950756073","","","","","","","","","","","",""
"324000","","","","","","","","","","","","","","","","1.9802720546722412","1.9802720546722412","1.9802720546722412","","","","","","","","","","","",""
"325000","","","","","","","","","","","","","","","","1.9764763116836548","1.9764763116836548","1.9764763116836548","","","","","","","","","","","",""
"326000","","","","","","","","","","","","","","","","1.976032018661499","1.976032018661499","1.976032018661499","","","","","","","","","","","",""
"327000","","","","","","","","","","","","","","","","1.9798173904418945","1.9798173904418945","1.9798173904418945","","","","","","","","","","","",""
"328000","","","","","","","","","","","","","","","","1.976577877998352","1.976577877998352","1.976577877998352","","","","","","","","","","","",""
"329000","","","","","","","","","","","","","","","","1.9766043424606323","1.9766043424606323","1.9766043424606323","","","","","","","","","","","",""
"330000","","","","","","","","","","","","","","","","1.979076623916626","1.979076623916626","1.979076623916626","","","","","","","","","","","",""
"331000","","","","","","","","","","","","","","","","1.9751580953598022","1.9751580953598022","1.9751580953598022","","","","","","","","","","","",""
"332000","","","","","","","","","","","","","","","","1.976954698562622","1.976954698562622","1.976954698562622","","","","","","","","","","","",""
"333000","","","","","","","","","","","","","","","","1.9773415327072144","1.9773415327072144","1.9773415327072144","","","","","","","","","","","",""
"334000","","","","","","","","","","","","","","","","1.9728025197982788","1.9728025197982788","1.9728025197982788","","","","","","","","","","","",""
"335000","","","","","","","","","","","","","","","","1.9738469123840332","1.9738469123840332","1.9738469123840332","","","","","","","","","","","",""
"336000","","","","","","","","","","","","","","","","1.9739524126052856","1.9739524126052856","1.9739524126052856","","","","","","","","","","","",""
"337000","","","","","","","","","","","","","","","","1.9726057052612305","1.9726057052612305","1.9726057052612305","","","","","","","","","","","",""
"338000","","","","","","","","","","","","","","","","1.9748021364212036","1.9748021364212036","1.9748021364212036","","","","","","","","","","","",""
"339000","","","","","","","","","","","","","","","","1.9787832498550415","1.9787832498550415","1.9787832498550415","","","","","","","","","","","",""
"340000","","","","","","","","","","","","","","","","1.976118564605713","1.976118564605713","1.976118564605713","","","","","","","","","","","",""
"341000","","","","","","","","","","","","","","","","1.9737460613250732","1.9737460613250732","1.9737460613250732","","","","","","","","","","","",""
"342000","","","","","","","","","","","","","","","","1.971590280532837","1.971590280532837","1.971590280532837","","","","","","","","","","","",""
"343000","","","","","","","","","","","","","","","","1.970945119857788","1.970945119857788","1.970945119857788","","","","","","","","","","","",""
"344000","","","","","","","","","","","","","","","","1.9700931310653687","1.9700931310653687","1.9700931310653687","","","","","","","","","","","",""
"345000","","","","","","","","","","","","","","","","1.9722729921340942","1.9722729921340942","1.9722729921340942","","","","","","","","","","","",""
"346000","","","","","","","","","","","","","","","","1.9702881574630737","1.9702881574630737","1.9702881574630737","","","","","","","","","","","",""
"347000","","","","","","","","","","","","","","","","1.9710631370544434","1.9710631370544434","1.9710631370544434","","","","","","","","","","","",""
"348000","","","","","","","","","","","","","","","","1.970223069190979","1.970223069190979","1.970223069190979","","","","","","","","","","","",""
"349000","","","","","","","","","","","","","","","","1.9734220504760742","1.9734220504760742","1.9734220504760742","","","","","","","","","","","",""
"350000","","","","","","","","","","","","","","","","1.9697057008743286","1.9697057008743286","1.9697057008743286","","","","","","","","","","","",""
"351000","","","","","","","","","","","","","","","","1.9681123495101929","1.9681123495101929","1.9681123495101929","","","","","","","","","","","",""
"352000","","","","","","","","","","","","","1.9699710607528687","1.9699710607528687","1.9699710607528687","","","","","","","","","","","","","","",""
"353000","","","","","","","","","","","","","1.9691499471664429","1.9691499471664429","1.9691499471664429","","","","","","","","","","","","","","",""
"354000","","","","","","","","","","","","","1.968683123588562","1.968683123588562","1.968683123588562","","","","","","","","","","","","","","",""
"355000","","","","","","","","","","","","","1.9683629274368286","1.9683629274368286","1.9683629274368286","","","","","","","","","","","","","","",""
"356000","","","","","","","","","","","","","1.9664720296859741","1.9664720296859741","1.9664720296859741","","","","","","","","","","","","","","",""
"357000","","","","","","","","","","","","","1.9665628671646118","1.9665628671646118","1.9665628671646118","","","","","","","","","","","","","","",""
"358000","","","","","","","","","","","","","1.9670954942703247","1.9670954942703247","1.9670954942703247","","","","","","","","","","","","","","",""
"359000","","","","","","","","","","","","","1.965592622756958","1.965592622756958","1.965592622756958","","","","","","","","","","","","","","",""
"360000","","","","","","","","","","","","","1.9645081758499146","1.9645081758499146","1.9645081758499146","","","","","","","","","","","","","","",""
"361000","","","","","","","","","","","","","1.9647247791290283","1.9647247791290283","1.9647247791290283","","","","","","","","","","","","","","",""
"362000","","","","","","","","","","","","","1.9639784097671509","1.9639784097671509","1.9639784097671509","","","","","","","","","","","","","","",""
"363000","","","","","","","","","","","","","1.962450385093689","1.962450385093689","1.962450385093689","","","","","","","","","","","","","","",""
"364000","","","","","","","","","","","","","1.9656773805618286","1.9656773805618286","1.9656773805618286","","","","","","","","","","","","","","",""
"365000","","","","","","","","","","","","","1.9677716493606567","1.9677716493606567","1.9677716493606567","","","","","","","","","","","","","","",""
"366000","","","","","","","","","","","","","1.9649239778518677","1.9649239778518677","1.9649239778518677","","","","","","","","","","","","","","",""
"367000","","","","","","","","","","","","","1.9640394449234009","1.9640394449234009","1.9640394449234009","","","","","","","","","","","","","","",""
"368000","","","","","","","","","","","","","1.967444658279419","1.967444658279419","1.967444658279419","","","","","","","","","","","","","","",""
"369000","","","","","","","","","","","","","1.963138461112976","1.963138461112976","1.963138461112976","","","","","","","","","","","","","","",""
"370000","","","","","","","","","","","","","1.963685154914856","1.963685154914856","1.963685154914856","","","","","","","","","","","","","","",""
"371000","","","","","","","","","","","","","1.9633715152740479","1.9633715152740479","1.9633715152740479","","","","","","","","","","","","","","",""
"372000","","","","","","","","","","","","","1.9625346660614014","1.9625346660614014","1.9625346660614014","","","","","","","","","","","","","","",""
"373000","","","","","","","","","","","","","1.9607113599777222","1.9607113599777222","1.9607113599777222","","","","","","","","","","","","","","",""
"374000","","","","","","","","","","","","","1.9609023332595825","1.9609023332595825","1.9609023332595825","","","","","","","","","","","","","","",""
"375000","","","","","","","","","","","","","1.9614514112472534","1.9614514112472534","1.9614514112472534","","","","","","","","","","","","","","",""
"376000","","","","","","","","","","","","","1.9587351083755493","1.9587351083755493","1.9587351083755493","","","","","","","","","","","","","","",""
"377000","","","","","","","","","","","","","1.9596076011657715","1.9596076011657715","1.9596076011657715","","","","","","","","","","","","","","",""
"378000","","","","","","","","","","","","","1.9594972133636475","1.9594972133636475","1.9594972133636475","","","","","","","","","","","","","","",""
"379000","","","","","","","","","","","","","1.9617633819580078","1.9617633819580078","1.9617633819580078","","","","","","","","","","","","","","",""
"380000","","","","","","","","","","","","","1.958617091178894","1.958617091178894","1.958617091178894","","","","","","","","","","","","","","",""
"381000","","","","","","","","","","","","","1.956986904144287","1.956986904144287","1.956986904144287","","","","","","","","","","","","","","",""
"382000","","","","","","","","","","","","","1.9618737697601318","1.9618737697601318","1.9618737697601318","","","","","","","","","","","","","","",""
"383000","","","","","","","","","","","","","1.9590939283370972","1.9590939283370972","1.9590939283370972","","","","","","","","","","","","","","",""
"384000","","","","","","","","","","1.9596819877624512","1.9596819877624512","1.9596819877624512","","","","","","","","","","","","","","","","","",""
"385000","","","","","","","","","","1.9578230381011963","1.9578230381011963","1.9578230381011963","","","","","","","","","","","","","","","","","",""
"386000","","","","","","","","","","1.9568729400634766","1.9568729400634766","1.9568729400634766","","","","","","","","","","","","","","","","","",""
"387000","","","","","","","","","","1.9569337368011475","1.9569337368011475","1.9569337368011475","","","","","","","","","","","","","","","","","",""
"388000","","","","","","","","","","1.9580004215240479","1.9580004215240479","1.9580004215240479","","","","","","","","","","","","","","","","","",""
"389000","","","","","","","","","","1.9572727680206299","1.9572727680206299","1.9572727680206299","","","","","","","","","","","","","","","","","",""
"390000","","","","","","","","","","1.9546140432357788","1.9546140432357788","1.9546140432357788","","","","","","","","","","","","","","","","","",""
"391000","","","","","","","","","","1.9545806646347046","1.9545806646347046","1.9545806646347046","","","","","","","","","","","","","","","","","",""
"392000","","","","","","","","","","1.9535638093948364","1.9535638093948364","1.9535638093948364","","","","","","","","","","","","","","","","","",""
"393000","","","","","","","","","","1.9609957933425903","1.9609957933425903","1.9609957933425903","","","","","","","","","","","","","","","","","",""
"394000","","","","","","","","","","1.9568233489990234","1.9568233489990234","1.9568233489990234","","","","","","","","","","","","","","","","","",""
"395000","","","","","","","","","","1.9546316862106323","1.9546316862106323","1.9546316862106323","","","","","","","","","","","","","","","","","",""
"396000","","","","","","","","","","1.955300211906433","1.955300211906433","1.955300211906433","","","","","","","","","","","","","","","","","",""
"397000","","","","","","","","","","1.9534574747085571","1.9534574747085571","1.9534574747085571","","","","","","","","","","","","","","","","","",""
"398000","","","","","","","","","","1.9520978927612305","1.9520978927612305","1.9520978927612305","","","","","","","","","","","","","","","","","",""
"399000","","","","","","","","","","1.9539870023727417","1.9539870023727417","1.9539870023727417","","","","","","","","","","","","","","","","","",""
"400000","","","","","","","","","","1.9515087604522705","1.9515087604522705","1.9515087604522705","","","","","","","","","","","","","","","","","",""
"401000","","","","","","","","","","1.951462984085083","1.951462984085083","1.951462984085083","","","","","","","","","","","","","","","","","",""
"402000","","","","","","","","","","1.9498704671859741","1.9498704671859741","1.9498704671859741","","","","","","","","","","","","","","","","","",""
"403000","","","","","","","","","","1.9509152173995972","1.9509152173995972","1.9509152173995972","","","","","","","","","","","","","","","","","",""
"404000","","","","","","","","","","1.9494273662567139","1.9494273662567139","1.9494273662567139","","","","","","","","","","","","","","","","","",""
"405000","","","","","","","","","","1.9497735500335693","1.9497735500335693","1.9497735500335693","","","","","","","","","","","","","","","","","",""
"406000","","","","","","","","","","1.9484410285949707","1.9484410285949707","1.9484410285949707","","","","","","","","","","","","","","","","","",""
"407000","","","","","","","","","","1.9497084617614746","1.9497084617614746","1.9497084617614746","","","","","","","","","","","","","","","","","",""
"408000","","","","","","","","","","1.950029969215393","1.950029969215393","1.950029969215393","","","","","","","","","","","","","","","","","",""
"409000","","","","","","","","","","1.9611775875091553","1.9611775875091553","1.9611775875091553","","","","","","","","","","","","","","","","","",""
"410000","","","","","","","","","","1.9502640962600708","1.9502640962600708","1.9502640962600708","","","","","","","","","","","","","","","","","",""
"411000","","","","","","","","","","1.9506422281265259","1.9506422281265259","1.9506422281265259","","","","","","","","","","","","","","","","","",""
"412000","","","","","","","","","","1.9484587907791138","1.9484587907791138","1.9484587907791138","","","","","","","","","","","","","","","","","",""
"413000","","","","","","","","","","1.9478257894515991","1.9478257894515991","1.9478257894515991","","","","","","","","","","","","","","","","","",""
"414000","","","","","","","","","","1.951669454574585","1.951669454574585","1.951669454574585","","","","","","","","","","","","","","","","","",""
"415000","","","","","","","","","","1.9468159675598145","1.9468159675598145","1.9468159675598145","","","","","","","","","","","","","","","","","",""
"416000","","","","","","","1.946639895439148","1.946639895439148","1.946639895439148","","","","","","","","","","","","","","","","","","","","",""
"417000","","","","","","","1.946333408355713","1.946333408355713","1.946333408355713","","","","","","","","","","","","","","","","","","","","",""
"418000","","","","","","","1.9443734884262085","1.9443734884262085","1.9443734884262085","","","","","","","","","","","","","","","","","","","","",""
"419000","","","","","","","1.9465150833129883","1.9465150833129883","1.9465150833129883","","","","","","","","","","","","","","","","","","","","",""
"420000","","","","","","","1.9447311162948608","1.9447311162948608","1.9447311162948608","","","","","","","","","","","","","","","","","","","","",""
"421000","","","","","","","1.9519437551498413","1.9519437551498413","1.9519437551498413","","","","","","","","","","","","","","","","","","","","",""
"422000","","","","","","","1.9434740543365479","1.9434740543365479","1.9434740543365479","","","","","","","","","","","","","","","","","","","","",""
"423000","","","","","","","1.9429407119750977","1.9429407119750977","1.9429407119750977","","","","","","","","","","","","","","","","","","","","",""
"424000","","","","","","","1.9450976848602295","1.9450976848602295","1.9450976848602295","","","","","","","","","","","","","","","","","","","","",""
"425000","","","","","","","1.9418883323669434","1.9418883323669434","1.9418883323669434","","","","","","","","","","","","","","","","","","","","",""
"426000","","","","","","","1.9421133995056152","1.9421133995056152","1.9421133995056152","","","","","","","","","","","","","","","","","","","","",""
"427000","","","","","","","1.9409568309783936","1.9409568309783936","1.9409568309783936","","","","","","","","","","","","","","","","","","","","",""
"428000","","","","","","","1.9446991682052612","1.9446991682052612","1.9446991682052612","","","","","","","","","","","","","","","","","","","","",""
"429000","","","","","","","1.940367341041565","1.940367341041565","1.940367341041565","","","","","","","","","","","","","","","","","","","","",""
"430000","","","","","","","1.9393559694290161","1.9393559694290161","1.9393559694290161","","","","","","","","","","","","","","","","","","","","",""
"431000","","","","","","","1.940599799156189","1.940599799156189","1.940599799156189","","","","","","","","","","","","","","","","","","","","",""
"432000","","","","1.9406609535217285","1.9406609535217285","1.9406609535217285","","","","","","","","","","","","","","","","","","","","","","","",""
