"Step","Group: OLMo-1B - eval/v3-small-ice-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-ice-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-ice-validation/CrossEntropyLoss__MAX"
"168000","2.7153382301330566","2.7153382301330566","2.7153382301330566"
"169000","2.7080276012420654","2.7080276012420654","2.7080276012420654"
"170000","2.708224296569824","2.708224296569824","2.708224296569824"
"171000","2.6993374824523926","2.6993374824523926","2.6993374824523926"
"172000","2.7143101692199707","2.7143101692199707","2.7143101692199707"
"173000","2.699234962463379","2.699234962463379","2.699234962463379"
"174000","2.742046356201172","2.742046356201172","2.742046356201172"
"175000","2.7016890048980713","2.7016890048980713","2.7016890048980713"
"176000","2.704969882965088","2.704969882965088","2.704969882965088"
"177000","2.7027924060821533","2.7027924060821533","2.7027924060821533"
"178000","2.7055211067199707","2.7055211067199707","2.7055211067199707"
"179000","2.7004404067993164","2.7004404067993164","2.7004404067993164"
"180000","2.6989500522613525","2.6989500522613525","2.6989500522613525"
"181000","2.7025303840637207","2.7025303840637207","2.7025303840637207"
"182000","2.7023539543151855","2.7023539543151855","2.7023539543151855"
"183000","2.7078864574432373","2.7078864574432373","2.7078864574432373"
"184000","2.697826385498047","2.697826385498047","2.697826385498047"
"185000","2.6981379985809326","2.6981379985809326","2.6981379985809326"
"186000","2.7010228633880615","2.7010228633880615","2.7010228633880615"
"187000","2.6921780109405518","2.6921780109405518","2.6921780109405518"
"188000","2.695453405380249","2.695453405380249","2.695453405380249"
"189000","2.707202196121216","2.707202196121216","2.707202196121216"
"190000","2.69881010055542","2.69881010055542","2.69881010055542"
"191000","2.697300672531128","2.697300672531128","2.697300672531128"
"192000","2.694810152053833","2.694810152053833","2.694810152053833"
"193000","2.6976377964019775","2.6976377964019775","2.6976377964019775"
"194000","2.695758104324341","2.695758104324341","2.695758104324341"
"195000","2.6953907012939453","2.6953907012939453","2.6953907012939453"
"196000","2.696263313293457","2.696263313293457","2.696263313293457"
"197000","2.6918580532073975","2.6918580532073975","2.6918580532073975"
"198000","2.69486927986145","2.69486927986145","2.69486927986145"
"199000","2.696974039077759","2.696974039077759","2.696974039077759"
"200000","2.697335720062256","2.697335720062256","2.697335720062256"
"201000","2.6961259841918945","2.6961259841918945","2.6961259841918945"
"202000","3.0685932636260986","3.0685932636260986","3.0685932636260986"
"203000","2.693676710128784","2.693676710128784","2.693676710128784"
"204000","2.6970877647399902","2.6970877647399902","2.6970877647399902"
"205000","2.691375494003296","2.691375494003296","2.691375494003296"
"206000","2.690725803375244","2.690725803375244","2.690725803375244"
"207000","2.6924631595611572","2.6924631595611572","2.6924631595611572"
"208000","2.698367118835449","2.698367118835449","2.698367118835449"
"209000","2.6952476501464844","2.6952476501464844","2.6952476501464844"
"210000","2.6958534717559814","2.6958534717559814","2.6958534717559814"
"211000","2.6899564266204834","2.6899564266204834","2.6899564266204834"
"212000","2.6917150020599365","2.6917150020599365","2.6917150020599365"
"213000","2.690650463104248","2.690650463104248","2.690650463104248"
"214000","2.694139242172241","2.694139242172241","2.694139242172241"
"215000","2.689653158187866","2.689653158187866","2.689653158187866"
"216000","2.68951678276062","2.68951678276062","2.68951678276062"
"217000","2.6879656314849854","2.6879656314849854","2.6879656314849854"
"218000","2.6865341663360596","2.6865341663360596","2.6865341663360596"
"219000","2.6890177726745605","2.6890177726745605","2.6890177726745605"
"220000","2.6858808994293213","2.6858808994293213","2.6858808994293213"
"221000","2.690502166748047","2.690502166748047","2.690502166748047"
"222000","2.695068359375","2.695068359375","2.695068359375"
"223000","2.690425395965576","2.690425395965576","2.690425395965576"
"224000","2.689356565475464","2.689356565475464","2.689356565475464"
"225000","2.6881189346313477","2.6881189346313477","2.6881189346313477"
"226000","2.689659833908081","2.689659833908081","2.689659833908081"
"227000","2.6915831565856934","2.6915831565856934","2.6915831565856934"
"228000","2.685506820678711","2.685506820678711","2.685506820678711"
"229000","2.682556629180908","2.682556629180908","2.682556629180908"
"230000","2.688389778137207","2.688389778137207","2.688389778137207"
"231000","2.6861836910247803","2.6861836910247803","2.6861836910247803"
"232000","2.6879167556762695","2.6879167556762695","2.6879167556762695"
"233000","2.6872386932373047","2.6872386932373047","2.6872386932373047"
"234000","2.689124584197998","2.689124584197998","2.689124584197998"
"235000","2.689967632293701","2.689967632293701","2.689967632293701"
"236000","2.6848175525665283","2.6848175525665283","2.6848175525665283"
"237000","2.6925811767578125","2.6925811767578125","2.6925811767578125"
"238000","2.6918718814849854","2.6918718814849854","2.6918718814849854"
"239000","2.6853973865509033","2.6853973865509033","2.6853973865509033"
"240000","2.678710460662842","2.678710460662842","2.678710460662842"
"241000","2.6794278621673584","2.6794278621673584","2.6794278621673584"
"242000","2.683025360107422","2.683025360107422","2.683025360107422"
"243000","2.6844406127929688","2.6844406127929688","2.6844406127929688"
"244000","2.6818466186523438","2.6818466186523438","2.6818466186523438"
"246000","2.6833250522613525","2.6833250522613525","2.6833250522613525"
"247000","2.6822152137756348","2.6822152137756348","2.6822152137756348"
"248000","2.6819047927856445","2.6819047927856445","2.6819047927856445"
"249000","2.6838464736938477","2.6838464736938477","2.6838464736938477"
"250000","2.6845638751983643","2.6845638751983643","2.6845638751983643"
"251000","2.6868858337402344","2.6868858337402344","2.6868858337402344"
"252000","2.689389705657959","2.689389705657959","2.689389705657959"
"253000","2.6884775161743164","2.6884775161743164","2.6884775161743164"
"254000","2.688586711883545","2.688586711883545","2.688586711883545"
"255000","2.6816036701202393","2.6816036701202393","2.6816036701202393"
"256000","2.68440842628479","2.68440842628479","2.68440842628479"
"257000","2.6821072101593018","2.6821072101593018","2.6821072101593018"
"258000","2.6831536293029785","2.6831536293029785","2.6831536293029785"
"259000","2.6819844245910645","2.6819844245910645","2.6819844245910645"
"260000","2.687826156616211","2.687826156616211","2.687826156616211"
"261000","2.686328411102295","2.686328411102295","2.686328411102295"
"262000","2.6789345741271973","2.6789345741271973","2.6789345741271973"
"263000","2.681534767150879","2.681534767150879","2.681534767150879"
"264000","2.6808860301971436","2.6808860301971436","2.6808860301971436"
"265000","2.6783030033111572","2.6783030033111572","2.6783030033111572"
"266000","2.678781509399414","2.678781509399414","2.678781509399414"
"267000","2.6809520721435547","2.6809520721435547","2.6809520721435547"
"268000","2.6803133487701416","2.6803133487701416","2.6803133487701416"
"269000","2.683591604232788","2.683591604232788","2.683591604232788"
"270000","2.6771748065948486","2.6771748065948486","2.6771748065948486"
"271000","2.6812310218811035","2.6812310218811035","2.6812310218811035"
"272000","2.6798107624053955","2.6798107624053955","2.6798107624053955"
"273000","2.675593614578247","2.675593614578247","2.675593614578247"
"274000","2.676924705505371","2.676924705505371","2.676924705505371"
"275000","2.68344783782959","2.68344783782959","2.68344783782959"
"276000","2.676699638366699","2.676699638366699","2.676699638366699"
"277000","2.683955192565918","2.683955192565918","2.683955192565918"
"278000","2.680450677871704","2.680450677871704","2.680450677871704"
"279000","2.67795729637146","2.67795729637146","2.67795729637146"
"280000","2.6782782077789307","2.6782782077789307","2.6782782077789307"
"281000","2.6748056411743164","2.6748056411743164","2.6748056411743164"
"282000","2.6736221313476562","2.6736221313476562","2.6736221313476562"
"283000","2.671656847000122","2.671656847000122","2.671656847000122"
"284000","2.67368483543396","2.67368483543396","2.67368483543396"
"285000","2.6750261783599854","2.6750261783599854","2.6750261783599854"
"286000","2.6741082668304443","2.6741082668304443","2.6741082668304443"
"287000","2.673757553100586","2.673757553100586","2.673757553100586"
"288000","2.6728146076202393","2.6728146076202393","2.6728146076202393"
"289000","2.6772730350494385","2.6772730350494385","2.6772730350494385"
"290000","2.6808362007141113","2.6808362007141113","2.6808362007141113"
"291000","2.676567316055298","2.676567316055298","2.676567316055298"
"292000","2.6753182411193848","2.6753182411193848","2.6753182411193848"
"293000","2.6720592975616455","2.6720592975616455","2.6720592975616455"
"294000","2.6745481491088867","2.6745481491088867","2.6745481491088867"
"295000","2.6750082969665527","2.6750082969665527","2.6750082969665527"
"296000","2.673243999481201","2.673243999481201","2.673243999481201"
"297000","2.670882225036621","2.670882225036621","2.670882225036621"
"298000","2.676575183868408","2.676575183868408","2.676575183868408"
"299000","2.6741740703582764","2.6741740703582764","2.6741740703582764"
"300000","2.681401252746582","2.681401252746582","2.681401252746582"
"301000","2.673966646194458","2.673966646194458","2.673966646194458"
"302000","2.671236038208008","2.671236038208008","2.671236038208008"
"303000","2.677206516265869","2.677206516265869","2.677206516265869"
"304000","2.687410831451416","2.687410831451416","2.687410831451416"
"305000","2.6830341815948486","2.6830341815948486","2.6830341815948486"
"306000","2.8660271167755127","2.8660271167755127","2.8660271167755127"
"307000","2.6743714809417725","2.6743714809417725","2.6743714809417725"
"308000","2.6745054721832275","2.6745054721832275","2.6745054721832275"
"309000","2.6694064140319824","2.6694064140319824","2.6694064140319824"
"310000","2.6804261207580566","2.6804261207580566","2.6804261207580566"
"311000","2.667356491088867","2.667356491088867","2.667356491088867"
"312000","2.6740965843200684","2.6740965843200684","2.6740965843200684"
"313000","2.667994499206543","2.667994499206543","2.667994499206543"
"314000","2.666944980621338","2.666944980621338","2.666944980621338"
"315000","2.6693241596221924","2.6693241596221924","2.6693241596221924"
"316000","2.670772075653076","2.670772075653076","2.670772075653076"
"317000","2.667508125305176","2.667508125305176","2.667508125305176"
"318000","2.668278694152832","2.668278694152832","2.668278694152832"
"319000","2.663426160812378","2.663426160812378","2.663426160812378"
"320000","2.6695008277893066","2.6695008277893066","2.6695008277893066"
"321000","2.669638156890869","2.669638156890869","2.669638156890869"
"322000","2.662980794906616","2.662980794906616","2.662980794906616"
"323000","2.6722829341888428","2.6722829341888428","2.6722829341888428"
"324000","2.667066812515259","2.667066812515259","2.667066812515259"
"325000","2.667701482772827","2.667701482772827","2.667701482772827"
"326000","2.6679983139038086","2.6679983139038086","2.6679983139038086"
"327000","2.6636831760406494","2.6636831760406494","2.6636831760406494"
"328000","2.670549154281616","2.670549154281616","2.670549154281616"
"329000","2.662278175354004","2.662278175354004","2.662278175354004"
"330000","2.662294387817383","2.662294387817383","2.662294387817383"
"331000","2.664879322052002","2.664879322052002","2.664879322052002"
"332000","2.664553642272949","2.664553642272949","2.664553642272949"
"333000","2.6620237827301025","2.6620237827301025","2.6620237827301025"
"334000","2.6725962162017822","2.6725962162017822","2.6725962162017822"
"335000","2.673945426940918","2.673945426940918","2.673945426940918"
"336000","2.6641411781311035","2.6641411781311035","2.6641411781311035"
"337000","2.6703104972839355","2.6703104972839355","2.6703104972839355"
"338000","2.6638948917388916","2.6638948917388916","2.6638948917388916"
"339000","2.662336826324463","2.662336826324463","2.662336826324463"
"340000","2.6641736030578613","2.6641736030578613","2.6641736030578613"
"341000","2.668640613555908","2.668640613555908","2.668640613555908"
"342000","2.665679693222046","2.665679693222046","2.665679693222046"
"343000","2.660357713699341","2.660357713699341","2.660357713699341"
"344000","2.6623878479003906","2.6623878479003906","2.6623878479003906"
"345000","2.6706321239471436","2.6706321239471436","2.6706321239471436"
"346000","2.6626927852630615","2.6626927852630615","2.6626927852630615"
"347000","2.6705100536346436","2.6705100536346436","2.6705100536346436"
"348000","2.6675477027893066","2.6675477027893066","2.6675477027893066"
"349000","2.6693859100341797","2.6693859100341797","2.6693859100341797"
"350000","2.6651785373687744","2.6651785373687744","2.6651785373687744"
"351000","2.6628146171569824","2.6628146171569824","2.6628146171569824"
"352000","2.66080641746521","2.66080641746521","2.66080641746521"
"353000","2.6636157035827637","2.6636157035827637","2.6636157035827637"
"354000","2.6596879959106445","2.6596879959106445","2.6596879959106445"
"355000","2.6631617546081543","2.6631617546081543","2.6631617546081543"
"356000","2.6597626209259033","2.6597626209259033","2.6597626209259033"
"357000","2.661918878555298","2.661918878555298","2.661918878555298"
"358000","2.6621930599212646","2.6621930599212646","2.6621930599212646"
"359000","2.658629894256592","2.658629894256592","2.658629894256592"
"360000","2.6586616039276123","2.6586616039276123","2.6586616039276123"
"361000","2.6683177947998047","2.6683177947998047","2.6683177947998047"
"362000","2.6626758575439453","2.6626758575439453","2.6626758575439453"
"363000","2.6842033863067627","2.6842033863067627","2.6842033863067627"
"364000","2.6616339683532715","2.6616339683532715","2.6616339683532715"
"365000","2.6614201068878174","2.6614201068878174","2.6614201068878174"
"366000","2.6590261459350586","2.6590261459350586","2.6590261459350586"
"367000","2.6619608402252197","2.6619608402252197","2.6619608402252197"
"368000","2.6619842052459717","2.6619842052459717","2.6619842052459717"
"369000","2.6603097915649414","2.6603097915649414","2.6603097915649414"
"370000","2.6597893238067627","2.6597893238067627","2.6597893238067627"
"371000","2.6573057174682617","2.6573057174682617","2.6573057174682617"
"372000","2.6601107120513916","2.6601107120513916","2.6601107120513916"
"373000","2.6571266651153564","2.6571266651153564","2.6571266651153564"
"374000","2.6576128005981445","2.6576128005981445","2.6576128005981445"
"375000","2.657027244567871","2.657027244567871","2.657027244567871"
"376000","2.6523396968841553","2.6523396968841553","2.6523396968841553"
"377000","2.6546432971954346","2.6546432971954346","2.6546432971954346"
"378000","2.6559529304504395","2.6559529304504395","2.6559529304504395"
"379000","2.685823917388916","2.685823917388916","2.685823917388916"
"380000","2.6551196575164795","2.6551196575164795","2.6551196575164795"
"381000","2.6548969745635986","2.6548969745635986","2.6548969745635986"
"382000","2.657526969909668","2.657526969909668","2.657526969909668"
"383000","2.655637264251709","2.655637264251709","2.655637264251709"
"384000","2.6568100452423096","2.6568100452423096","2.6568100452423096"
"385000","2.651028633117676","2.651028633117676","2.651028633117676"
"386000","2.6557300090789795","2.6557300090789795","2.6557300090789795"
"387000","2.6540915966033936","2.6540915966033936","2.6540915966033936"
"388000","2.654221534729004","2.654221534729004","2.654221534729004"
"389000","2.6535427570343018","2.6535427570343018","2.6535427570343018"
"390000","2.6520488262176514","2.6520488262176514","2.6520488262176514"
"391000","2.6544604301452637","2.6544604301452637","2.6544604301452637"
"392000","2.6498489379882812","2.6498489379882812","2.6498489379882812"
"393000","2.6530771255493164","2.6530771255493164","2.6530771255493164"
"394000","2.656141519546509","2.656141519546509","2.656141519546509"
"395000","2.6529910564422607","2.6529910564422607","2.6529910564422607"
"396000","2.65633487701416","2.65633487701416","2.65633487701416"
"397000","2.6559929847717285","2.6559929847717285","2.6559929847717285"
"398000","2.6518003940582275","2.6518003940582275","2.6518003940582275"
"399000","2.6563761234283447","2.6563761234283447","2.6563761234283447"
"400000","2.6524429321289062","2.6524429321289062","2.6524429321289062"
"401000","2.6500906944274902","2.6500906944274902","2.6500906944274902"
"402000","2.650683641433716","2.650683641433716","2.650683641433716"
"403000","2.6510162353515625","2.6510162353515625","2.6510162353515625"
"404000","2.65488338470459","2.65488338470459","2.65488338470459"
"405000","2.6496405601501465","2.6496405601501465","2.6496405601501465"
"406000","2.647613048553467","2.647613048553467","2.647613048553467"
"407000","2.655797243118286","2.655797243118286","2.655797243118286"
"408000","2.650355100631714","2.650355100631714","2.650355100631714"
"409000","2.6513166427612305","2.6513166427612305","2.6513166427612305"
"410000","2.654702663421631","2.654702663421631","2.654702663421631"
"411000","2.651247262954712","2.651247262954712","2.651247262954712"
"412000","2.6493747234344482","2.6493747234344482","2.6493747234344482"
"413000","2.6535372734069824","2.6535372734069824","2.6535372734069824"
"414000","2.652047634124756","2.652047634124756","2.652047634124756"
"415000","2.6505520343780518","2.6505520343780518","2.6505520343780518"
"416000","2.651111125946045","2.651111125946045","2.651111125946045"
"417000","2.650271415710449","2.650271415710449","2.650271415710449"
"418000","2.65067195892334","2.65067195892334","2.65067195892334"
"419000","2.6500978469848633","2.6500978469848633","2.6500978469848633"
"420000","2.651522159576416","2.651522159576416","2.651522159576416"
"421000","2.6488378047943115","2.6488378047943115","2.6488378047943115"
"422000","2.6490955352783203","2.6490955352783203","2.6490955352783203"
"423000","2.6494662761688232","2.6494662761688232","2.6494662761688232"
"424000","2.646419048309326","2.646419048309326","2.646419048309326"
"425000","2.64878249168396","2.64878249168396","2.64878249168396"
"426000","2.6485509872436523","2.6485509872436523","2.6485509872436523"
"427000","2.6493310928344727","2.6493310928344727","2.6493310928344727"
"428000","2.6506195068359375","2.6506195068359375","2.6506195068359375"
"429000","2.6474764347076416","2.6474764347076416","2.6474764347076416"
"430000","2.6514973640441895","2.6514973640441895","2.6514973640441895"
"431000","2.6473941802978516","2.6473941802978516","2.6473941802978516"
"432000","2.649277925491333","2.649277925491333","2.649277925491333"
"433000","2.665952444076538","2.665952444076538","2.665952444076538"
"434000","2.652780532836914","2.652780532836914","2.652780532836914"
"435000","2.6511833667755127","2.6511833667755127","2.6511833667755127"
"436000","2.6533472537994385","2.6533472537994385","2.6533472537994385"
"437000","2.6479134559631348","2.6479134559631348","2.6479134559631348"
"438000","2.646898031234741","2.646898031234741","2.646898031234741"
"439000","2.644890546798706","2.644890546798706","2.644890546798706"
"440000","2.642638683319092","2.642638683319092","2.642638683319092"
"441000","2.645595073699951","2.645595073699951","2.645595073699951"
"442000","2.648221015930176","2.648221015930176","2.648221015930176"
"443000","2.6441426277160645","2.6441426277160645","2.6441426277160645"
"444000","2.6474714279174805","2.6474714279174805","2.6474714279174805"
"445000","2.647260904312134","2.647260904312134","2.647260904312134"
"446000","2.672102212905884","2.672102212905884","2.672102212905884"
"449000","2.6470513343811035","2.6470513343811035","2.6470513343811035"
"450000","2.646578550338745","2.646578550338745","2.646578550338745"
"451000","2.6451454162597656","2.6451454162597656","2.6451454162597656"
