"Step","Group: OLMo-1B - eval/v2-small-m2d2_s2orc-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-m2d2_s2orc-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-m2d2_s2orc-validation/CrossEntropyLoss__MAX"
"450000","3.0273280143737793","3.0273280143737793","3.0273280143737793"
"451000","3.0348315238952637","3.0348315238952637","3.0348315238952637"
"452000","3.031719446182251","3.031719446182251","3.031719446182251"
"453000","3.02510142326355","3.02510142326355","3.02510142326355"
"454000","3.0276260375976562","3.0276260375976562","3.0276260375976562"
"455000","3.034116268157959","3.034116268157959","3.034116268157959"
"456000","3.042715549468994","3.042715549468994","3.042715549468994"
"457000","3.0401110649108887","3.0401110649108887","3.0401110649108887"
"458000","3.0340800285339355","3.0340800285339355","3.0340800285339355"
"459000","3.0324134826660156","3.0324134826660156","3.0324134826660156"
"460000","3.033841848373413","3.033841848373413","3.033841848373413"
"461000","3.030731439590454","3.030731439590454","3.030731439590454"
"462000","3.0247888565063477","3.0247888565063477","3.0247888565063477"
"463000","3.025831699371338","3.025831699371338","3.025831699371338"
"464000","3.0344090461730957","3.0344090461730957","3.0344090461730957"
"465000","3.036219358444214","3.036219358444214","3.036219358444214"
"466000","3.0368945598602295","3.0368945598602295","3.0368945598602295"
"467000","3.038713216781616","3.038713216781616","3.038713216781616"
"468000","3.036078929901123","3.036078929901123","3.036078929901123"
"469000","3.0289506912231445","3.0289506912231445","3.0289506912231445"
"470000","3.0227737426757812","3.0227737426757812","3.0227737426757812"
"471000","3.031672716140747","3.031672716140747","3.031672716140747"
"472000","3.0385825634002686","3.0385825634002686","3.0385825634002686"
"473000","3.0334043502807617","3.0334043502807617","3.0334043502807617"
"474000","3.0359160900115967","3.0359160900115967","3.0359160900115967"
"475000","3.0290915966033936","3.0290915966033936","3.0290915966033936"
"476000","3.041612386703491","3.041612386703491","3.041612386703491"
"477000","3.032951593399048","3.032951593399048","3.032951593399048"
"478000","3.044119358062744","3.044119358062744","3.044119358062744"
"479000","3.0283043384552","3.0283043384552","3.0283043384552"
"480000","3.025148630142212","3.025148630142212","3.025148630142212"
"481000","3.0317444801330566","3.0317444801330566","3.0317444801330566"
"482000","3.033193588256836","3.033193588256836","3.033193588256836"
"483000","3.0298385620117188","3.0298385620117188","3.0298385620117188"
"484000","3.0402984619140625","3.0402984619140625","3.0402984619140625"
"485000","3.0277938842773438","3.0277938842773438","3.0277938842773438"
"486000","3.0281217098236084","3.0281217098236084","3.0281217098236084"
"487000","3.0349864959716797","3.0349864959716797","3.0349864959716797"
"488000","3.025646448135376","3.025646448135376","3.025646448135376"
"489000","3.0204577445983887","3.0204577445983887","3.0204577445983887"
"490000","3.02408504486084","3.02408504486084","3.02408504486084"
"491000","3.032139539718628","3.032139539718628","3.032139539718628"
"492000","3.0272982120513916","3.0272982120513916","3.0272982120513916"
"493000","3.028748035430908","3.028748035430908","3.028748035430908"
"494000","3.044266939163208","3.044266939163208","3.044266939163208"
"495000","3.0276215076446533","3.0276215076446533","3.0276215076446533"
"496000","3.0284523963928223","3.0284523963928223","3.0284523963928223"
"497000","3.030291795730591","3.030291795730591","3.030291795730591"
"498000","3.0272395610809326","3.0272395610809326","3.0272395610809326"
"499000","3.022568941116333","3.022568941116333","3.022568941116333"
"500000","3.0235283374786377","3.0235283374786377","3.0235283374786377"
"501000","3.0335378646850586","3.0335378646850586","3.0335378646850586"
"502000","3.02070689201355","3.02070689201355","3.02070689201355"
"503000","3.0383424758911133","3.0383424758911133","3.0383424758911133"
"504000","3.0277559757232666","3.0277559757232666","3.0277559757232666"
"505000","3.0338134765625","3.0338134765625","3.0338134765625"
"506000","3.026336193084717","3.026336193084717","3.026336193084717"
"507000","3.022839307785034","3.022839307785034","3.022839307785034"
"508000","3.0212152004241943","3.0212152004241943","3.0212152004241943"
"509000","3.0231685638427734","3.0231685638427734","3.0231685638427734"
"510000","3.0242106914520264","3.0242106914520264","3.0242106914520264"
"511000","3.0310451984405518","3.0310451984405518","3.0310451984405518"
"512000","3.0204460620880127","3.0204460620880127","3.0204460620880127"
"513000","3.0177536010742188","3.0177536010742188","3.0177536010742188"
"514000","3.0211081504821777","3.0211081504821777","3.0211081504821777"
"515000","3.0184884071350098","3.0184884071350098","3.0184884071350098"
"516000","3.0176520347595215","3.0176520347595215","3.0176520347595215"
"517000","3.0267696380615234","3.0267696380615234","3.0267696380615234"
"518000","3.02194881439209","3.02194881439209","3.02194881439209"
"519000","3.0200741291046143","3.0200741291046143","3.0200741291046143"
"520000","3.0162415504455566","3.0162415504455566","3.0162415504455566"
"521000","3.01981258392334","3.01981258392334","3.01981258392334"
"522000","3.0209782123565674","3.0209782123565674","3.0209782123565674"
"523000","3.0244317054748535","3.0244317054748535","3.0244317054748535"
"524000","3.0186548233032227","3.0186548233032227","3.0186548233032227"
"525000","3.0263423919677734","3.0263423919677734","3.0263423919677734"
"526000","3.022433280944824","3.022433280944824","3.022433280944824"
"527000","3.02433705329895","3.02433705329895","3.02433705329895"
"528000","3.0201611518859863","3.0201611518859863","3.0201611518859863"
"529000","3.0136024951934814","3.0136024951934814","3.0136024951934814"
"530000","3.0218400955200195","3.0218400955200195","3.0218400955200195"
"531000","3.020400047302246","3.020400047302246","3.020400047302246"
"532000","3.018087863922119","3.018087863922119","3.018087863922119"
"533000","3.016505718231201","3.016505718231201","3.016505718231201"
"534000","3.025209903717041","3.025209903717041","3.025209903717041"
"535000","3.0183122158050537","3.0183122158050537","3.0183122158050537"
"536000","3.0150744915008545","3.0150744915008545","3.0150744915008545"
"537000","3.0211915969848633","3.0211915969848633","3.0211915969848633"
"538000","3.0170741081237793","3.0170741081237793","3.0170741081237793"
"539000","3.0226593017578125","3.0226593017578125","3.0226593017578125"
"540000","3.014275312423706","3.014275312423706","3.014275312423706"
"541000","3.0166068077087402","3.0166068077087402","3.0166068077087402"
"542000","3.0258448123931885","3.0258448123931885","3.0258448123931885"
"543000","3.012542247772217","3.012542247772217","3.012542247772217"
"544000","3.013293504714966","3.013293504714966","3.013293504714966"
"545000","3.0210981369018555","3.0210981369018555","3.0210981369018555"
"546000","3.0188941955566406","3.0188941955566406","3.0188941955566406"
"547000","3.0249531269073486","3.0249531269073486","3.0249531269073486"
"548000","3.0128355026245117","3.0128355026245117","3.0128355026245117"
"549000","3.0049848556518555","3.0049848556518555","3.0049848556518555"
"550000","3.0127060413360596","3.0127060413360596","3.0127060413360596"
"551000","3.0075089931488037","3.0075089931488037","3.0075089931488037"
"552000","3.007880926132202","3.007880926132202","3.007880926132202"
"553000","3.0151121616363525","3.0151121616363525","3.0151121616363525"
"554000","3.010349988937378","3.010349988937378","3.010349988937378"
"555000","3.013390064239502","3.013390064239502","3.013390064239502"
"556000","3.011253595352173","3.011253595352173","3.011253595352173"
"557000","3.0171754360198975","3.0171754360198975","3.0171754360198975"
"558000","3.016068696975708","3.016068696975708","3.016068696975708"
"559000","3.009608030319214","3.009608030319214","3.009608030319214"
"560000","3.013062000274658","3.013062000274658","3.013062000274658"
"561000","3.0098960399627686","3.0098960399627686","3.0098960399627686"
"562000","3.011629343032837","3.011629343032837","3.011629343032837"
"563000","3.0126051902770996","3.0126051902770996","3.0126051902770996"
"564000","3.0154356956481934","3.0154356956481934","3.0154356956481934"
"565000","3.00813364982605","3.00813364982605","3.00813364982605"
"566000","3.012549877166748","3.012549877166748","3.012549877166748"
"567000","3.010139226913452","3.010139226913452","3.010139226913452"
"568000","3.0134425163269043","3.0134425163269043","3.0134425163269043"
"569000","3.011334180831909","3.011334180831909","3.011334180831909"
"570000","3.0173559188842773","3.0173559188842773","3.0173559188842773"
"571000","3.0070595741271973","3.0070595741271973","3.0070595741271973"
"572000","3.0055863857269287","3.0055863857269287","3.0055863857269287"
"573000","3.010767936706543","3.010767936706543","3.010767936706543"
"574000","3.0081183910369873","3.0081183910369873","3.0081183910369873"
"575000","3.002535104751587","3.002535104751587","3.002535104751587"
"576000","3.008678436279297","3.008678436279297","3.008678436279297"
"577000","3.003296375274658","3.003296375274658","3.003296375274658"
"578000","3.0118250846862793","3.0118250846862793","3.0118250846862793"
"579000","3.0117135047912598","3.0117135047912598","3.0117135047912598"
"580000","3.0175282955169678","3.0175282955169678","3.0175282955169678"
"581000","3.0156962871551514","3.0156962871551514","3.0156962871551514"
"582000","3.006054162979126","3.006054162979126","3.006054162979126"
"583000","3.01130747795105","3.01130747795105","3.01130747795105"
"584000","3.0176451206207275","3.0176451206207275","3.0176451206207275"
"585000","3.010956287384033","3.010956287384033","3.010956287384033"
"586000","3.0080509185791016","3.0080509185791016","3.0080509185791016"
"587000","3.012824296951294","3.012824296951294","3.012824296951294"
"588000","3.0071828365325928","3.0071828365325928","3.0071828365325928"
"589000","3.005195379257202","3.005195379257202","3.005195379257202"
"590000","3.00663423538208","3.00663423538208","3.00663423538208"
"591000","3.0087804794311523","3.0087804794311523","3.0087804794311523"
"592000","3.0088284015655518","3.0088284015655518","3.0088284015655518"
"593000","3.007328987121582","3.007328987121582","3.007328987121582"
"594000","3.0047152042388916","3.0047152042388916","3.0047152042388916"
"595000","3.006868839263916","3.006868839263916","3.006868839263916"
"596000","3.0084362030029297","3.0084362030029297","3.0084362030029297"
"597000","3.0116612911224365","3.0116612911224365","3.0116612911224365"
"598000","3.007544755935669","3.007544755935669","3.007544755935669"
"599000","3.0109825134277344","3.0109825134277344","3.0109825134277344"
"600000","3.00785493850708","3.00785493850708","3.00785493850708"
"601000","3.0040664672851562","3.0040664672851562","3.0040664672851562"
"602000","3.0101542472839355","3.0101542472839355","3.0101542472839355"
"603000","3.0132994651794434","3.0132994651794434","3.0132994651794434"
"604000","3.005398750305176","3.005398750305176","3.005398750305176"
"605000","3.0022637844085693","3.0022637844085693","3.0022637844085693"
"606000","3.0049283504486084","3.0049283504486084","3.0049283504486084"
"607000","3.009951114654541","3.009951114654541","3.009951114654541"
"608000","3.0070126056671143","3.0070126056671143","3.0070126056671143"
"609000","3.00888991355896","3.00888991355896","3.00888991355896"
"610000","3.0019803047180176","3.0019803047180176","3.0019803047180176"
"611000","3.010765314102173","3.010765314102173","3.010765314102173"
"612000","3.00849986076355","3.00849986076355","3.00849986076355"
"613000","3.0042316913604736","3.0042316913604736","3.0042316913604736"
"614000","3.00723934173584","3.00723934173584","3.00723934173584"
"615000","3.002981662750244","3.002981662750244","3.002981662750244"
"616000","3.003185272216797","3.003185272216797","3.003185272216797"
"617000","3.0099730491638184","3.0099730491638184","3.0099730491638184"
"618000","3.0083746910095215","3.0083746910095215","3.0083746910095215"
"619000","3.004361629486084","3.004361629486084","3.004361629486084"
"620000","3.008521318435669","3.008521318435669","3.008521318435669"
"621000","3.0090222358703613","3.0090222358703613","3.0090222358703613"
"622000","3.0089852809906006","3.0089852809906006","3.0089852809906006"
"623000","3.007976770401001","3.007976770401001","3.007976770401001"
"624000","2.9976115226745605","2.9976115226745605","2.9976115226745605"
"625000","3.006277561187744","3.006277561187744","3.006277561187744"
"626000","3.0040860176086426","3.0040860176086426","3.0040860176086426"
"627000","2.9938905239105225","2.9938905239105225","2.9938905239105225"
"628000","2.9924793243408203","2.9924793243408203","2.9924793243408203"
"629000","3.005690574645996","3.005690574645996","3.005690574645996"
"630000","3.0041449069976807","3.0041449069976807","3.0041449069976807"
"631000","3.0041909217834473","3.0041909217834473","3.0041909217834473"
"632000","3.0000617504119873","3.0000617504119873","3.0000617504119873"
"633000","2.9977874755859375","2.9977874755859375","2.9977874755859375"
"634000","3.0012829303741455","3.0012829303741455","3.0012829303741455"
"635000","3.0004823207855225","3.0004823207855225","3.0004823207855225"
"636000","2.9979662895202637","2.9979662895202637","2.9979662895202637"
"637000","2.996255397796631","2.996255397796631","2.996255397796631"
"638000","3.0055017471313477","3.0055017471313477","3.0055017471313477"
"639000","3.000059127807617","3.000059127807617","3.000059127807617"
"640000","2.9972081184387207","2.9972081184387207","2.9972081184387207"
"641000","2.994640350341797","2.994640350341797","2.994640350341797"
"642000","2.9975836277008057","2.9975836277008057","2.9975836277008057"
"643000","3.0028176307678223","3.0028176307678223","3.0028176307678223"
"644000","2.996399402618408","2.996399402618408","2.996399402618408"
"645000","3.0021133422851562","3.0021133422851562","3.0021133422851562"
"646000","3.001854181289673","3.001854181289673","3.001854181289673"
"647000","3.004481077194214","3.004481077194214","3.004481077194214"
"648000","2.9976305961608887","2.9976305961608887","2.9976305961608887"
"649000","2.995713472366333","2.995713472366333","2.995713472366333"
"650000","3.0000858306884766","3.0000858306884766","3.0000858306884766"
"651000","3.0008432865142822","3.0008432865142822","3.0008432865142822"
"652000","3.0019419193267822","3.0019419193267822","3.0019419193267822"
"653000","2.9952504634857178","2.9952504634857178","2.9952504634857178"
"654000","2.9947924613952637","2.9947924613952637","2.9947924613952637"
"655000","3.005030870437622","3.005030870437622","3.005030870437622"
"656000","2.9979333877563477","2.9979333877563477","2.9979333877563477"
"657000","2.9965453147888184","2.9965453147888184","2.9965453147888184"
"658000","2.9975197315216064","2.9975197315216064","2.9975197315216064"
"659000","2.9950954914093018","2.9950954914093018","2.9950954914093018"
"660000","2.9985084533691406","2.9985084533691406","2.9985084533691406"
"661000","3.0005414485931396","3.0005414485931396","3.0005414485931396"
"662000","2.989715099334717","2.989715099334717","2.989715099334717"
"663000","2.9966745376586914","2.9966745376586914","2.9966745376586914"
"664000","2.9963202476501465","2.9963202476501465","2.9963202476501465"
"665000","2.9953155517578125","2.9953155517578125","2.9953155517578125"
"666000","2.9925265312194824","2.9925265312194824","2.9925265312194824"
"667000","3.000796318054199","3.000796318054199","3.000796318054199"
"668000","2.9981510639190674","2.9981510639190674","2.9981510639190674"
"669000","2.9890387058258057","2.9890387058258057","2.9890387058258057"
"670000","2.9956161975860596","2.9956161975860596","2.9956161975860596"
"671000","2.997490644454956","2.997490644454956","2.997490644454956"
"672000","3.005589246749878","3.005589246749878","3.005589246749878"
"673000","2.9972496032714844","2.9972496032714844","2.9972496032714844"
"674000","2.9963715076446533","2.9963715076446533","2.9963715076446533"
"675000","2.9933221340179443","2.9933221340179443","2.9933221340179443"
"676000","2.9934704303741455","2.9934704303741455","2.9934704303741455"
"677000","3.0002682209014893","3.0002682209014893","3.0002682209014893"
"678000","2.994804859161377","2.994804859161377","2.994804859161377"
"679000","2.996015787124634","2.996015787124634","2.996015787124634"
"680000","3.0021097660064697","3.0021097660064697","3.0021097660064697"
"681000","2.9962306022644043","2.9962306022644043","2.9962306022644043"
"682000","2.9988667964935303","2.9988667964935303","2.9988667964935303"
"683000","2.997274160385132","2.997274160385132","2.997274160385132"
"684000","2.9973206520080566","2.9973206520080566","2.9973206520080566"
"685000","2.9962871074676514","2.9962871074676514","2.9962871074676514"
"686000","2.996114730834961","2.996114730834961","2.996114730834961"
"687000","2.993992328643799","2.993992328643799","2.993992328643799"
"688000","2.9946048259735107","2.9946048259735107","2.9946048259735107"
"689000","3.003195285797119","3.003195285797119","3.003195285797119"
"690000","2.996363878250122","2.996363878250122","2.996363878250122"
"691000","2.9922797679901123","2.9922797679901123","2.9922797679901123"
"692000","2.995960235595703","2.995960235595703","2.995960235595703"
"693000","2.996593475341797","2.996593475341797","2.996593475341797"
"694000","3.000621795654297","3.000621795654297","3.000621795654297"
"695000","2.9936413764953613","2.9936413764953613","2.9936413764953613"
"696000","2.994161367416382","2.994161367416382","2.994161367416382"
"697000","2.9891767501831055","2.9891767501831055","2.9891767501831055"
"698000","2.992403984069824","2.992403984069824","2.992403984069824"
"699000","2.992330312728882","2.992330312728882","2.992330312728882"
"700000","2.991985321044922","2.991985321044922","2.991985321044922"
"701000","2.9991419315338135","2.9991419315338135","2.9991419315338135"
"702000","2.997434616088867","2.997434616088867","2.997434616088867"
"703000","3.00179123878479","3.00179123878479","3.00179123878479"
"704000","3.001265287399292","3.001265287399292","3.001265287399292"
"705000","2.9965574741363525","2.9965574741363525","2.9965574741363525"
"706000","2.996614456176758","2.996614456176758","2.996614456176758"
"707000","2.9983677864074707","2.9983677864074707","2.9983677864074707"
"708000","2.9980738162994385","2.9980738162994385","2.9980738162994385"
"709000","3.001317262649536","3.001317262649536","3.001317262649536"
"710000","2.9914727210998535","2.9914727210998535","2.9914727210998535"
"711000","2.9951138496398926","2.9951138496398926","2.9951138496398926"
"712000","2.9891231060028076","2.9891231060028076","2.9891231060028076"
"713000","2.9920010566711426","2.9920010566711426","2.9920010566711426"
"714000","2.9921634197235107","2.9921634197235107","2.9921634197235107"
"715000","2.990953207015991","2.990953207015991","2.990953207015991"
"716000","2.9935007095336914","2.9935007095336914","2.9935007095336914"
"717000","2.985884428024292","2.985884428024292","2.985884428024292"
"718000","2.9956414699554443","2.9956414699554443","2.9956414699554443"
"719000","2.9904656410217285","2.9904656410217285","2.9904656410217285"
"720000","2.9952948093414307","2.9952948093414307","2.9952948093414307"
"721000","2.9975948333740234","2.9975948333740234","2.9975948333740234"
"722000","2.9914731979370117","2.9914731979370117","2.9914731979370117"
"723000","2.9950292110443115","2.9950292110443115","2.9950292110443115"
"724000","2.9931745529174805","2.9931745529174805","2.9931745529174805"
"725000","2.995805025100708","2.995805025100708","2.995805025100708"
"726000","2.9876763820648193","2.9876763820648193","2.9876763820648193"
"727000","2.994719982147217","2.994719982147217","2.994719982147217"
"728000","2.9938299655914307","2.9938299655914307","2.9938299655914307"
"729000","2.993370294570923","2.993370294570923","2.993370294570923"
"730000","2.993654489517212","2.993654489517212","2.993654489517212"
"731000","2.992769479751587","2.992769479751587","2.992769479751587"
"732000","2.997377395629883","2.997377395629883","2.997377395629883"
"733000","2.994076728820801","2.994076728820801","2.994076728820801"
"734000","2.9912142753601074","2.9912142753601074","2.9912142753601074"
"735000","2.9976959228515625","2.9976959228515625","2.9976959228515625"
"736000","2.9920990467071533","2.9920990467071533","2.9920990467071533"
"737000","2.9952828884124756","2.9952828884124756","2.9952828884124756"
"738000","2.9990553855895996","2.9990553855895996","2.9990553855895996"
