"Step","Group: OLMo-1B - eval/downstream/sst2_acc","Group: OLMo-1B - eval/downstream/sst2_acc__MIN","Group: OLMo-1B - eval/downstream/sst2_acc__MAX"
"150000","0.6548165082931519","0.6548165082931519","0.6548165082931519"
"151000","0.4954128563404083","0.4954128563404083","0.4954128563404083"
"152000","0.5596330165863037","0.5596330165863037","0.5596330165863037"
"153000","0.7649082541465759","0.7649082541465759","0.7649082541465759"
"154000","0.6788991093635559","0.6788991093635559","0.6788991093635559"
"155000","0.5561926364898682","0.5561926364898682","0.5561926364898682"
"156000","0.5653669834136963","0.5653669834136963","0.5653669834136963"
"157000","0.5711008906364441","0.5711008906364441","0.5711008906364441"
"158000","0.7167431116104126","0.7167431116104126","0.7167431116104126"
"159000","0.5550458431243896","0.5550458431243896","0.5550458431243896"
"160000","0.5344036817550659","0.5344036817550659","0.5344036817550659"
"161000","0.5229358077049255","0.5229358077049255","0.5229358077049255"
"162000","0.64449542760849","0.64449542760849","0.64449542760849"
"163000","0.6571100950241089","0.6571100950241089","0.6571100950241089"
"164000","0.5321100950241089","0.5321100950241089","0.5321100950241089"
"165000","0.6662843823432922","0.6662843823432922","0.6662843823432922"
"166000","0.5745412707328796","0.5745412707328796","0.5745412707328796"
"167000","0.49655961990356445","0.49655961990356445","0.49655961990356445"
"168000","0.4988532066345215","0.4988532066345215","0.4988532066345215"
"169000","0.5584862232208252","0.5584862232208252","0.5584862232208252"
"170000","0.5642201900482178","0.5642201900482178","0.5642201900482178"
"171000","0.5286697149276733","0.5286697149276733","0.5286697149276733"
"172000","0.6456422209739685","0.6456422209739685","0.6456422209739685"
"173000","0.732798159122467","0.732798159122467","0.732798159122467"
"174000","0.5206422209739685","0.5206422209739685","0.5206422209739685"
"175000","0.6536697149276733","0.6536697149276733","0.6536697149276733"
"176000","0.6353210806846619","0.6353210806846619","0.6353210806846619"
"177000","0.6766055226325989","0.6766055226325989","0.6766055226325989"
"178000","0.6169725060462952","0.6169725060462952","0.6169725060462952"
"179000","0.5653669834136963","0.5653669834136963","0.5653669834136963"
"180000","0.6949541568756104","0.6949541568756104","0.6949541568756104"
"181000","0.6823394298553467","0.6823394298553467","0.6823394298553467"
"182000","0.5596330165863037","0.5596330165863037","0.5596330165863037"
"183000","0.627293586730957","0.627293586730957","0.627293586730957"
"184000","0.7270641922950745","0.7270641922950745","0.7270641922950745"
"185000","0.5458715558052063","0.5458715558052063","0.5458715558052063"
"186000","0.7236238718032837","0.7236238718032837","0.7236238718032837"
"187000","0.6857798099517822","0.6857798099517822","0.6857798099517822"
"188000","0.7247706651687622","0.7247706651687622","0.7247706651687622"
"189000","0.5561926364898682","0.5561926364898682","0.5561926364898682"
"190000","0.627293586730957","0.627293586730957","0.627293586730957"
"191000","0.5137614607810974","0.5137614607810974","0.5137614607810974"
"192000","0.7488532066345215","0.7488532066345215","0.7488532066345215"
"193000","0.6100917458534241","0.6100917458534241","0.6100917458534241"
"194000","0.7167431116104126","0.7167431116104126","0.7167431116104126"
"195000","0.4931192696094513","0.4931192696094513","0.4931192696094513"
"196000","0.5630733966827393","0.5630733966827393","0.5630733966827393"
"197000","0.5034403800964355","0.5034403800964355","0.5034403800964355"
"198000","0.5412843823432922","0.5412843823432922","0.5412843823432922"
"199000","0.6983944773674011","0.6983944773674011","0.6983944773674011"
"200000","0.5688073635101318","0.5688073635101318","0.5688073635101318"
"201000","0.5068807601928711","0.5068807601928711","0.5068807601928711"
"202000","0.6548165082931519","0.6548165082931519","0.6548165082931519"
"203000","0.6788991093635559","0.6788991093635559","0.6788991093635559"
"204000","0.5355504751205444","0.5355504751205444","0.5355504751205444"
"205000","0.7190366983413696","0.7190366983413696","0.7190366983413696"
"206000","0.5779816508293152","0.5779816508293152","0.5779816508293152"
"207000","0.6834862232208252","0.6834862232208252","0.6834862232208252"
"208000","0.5114678740501404","0.5114678740501404","0.5114678740501404"
"209000","0.646789014339447","0.646789014339447","0.646789014339447"
"210000","0.5550458431243896","0.5550458431243896","0.5550458431243896"
"211000","0.6410550475120544","0.6410550475120544","0.6410550475120544"
"212000","0.5435779690742493","0.5435779690742493","0.5435779690742493"
"213000","0.6685779690742493","0.6685779690742493","0.6685779690742493"
"214000","0.5951834917068481","0.5951834917068481","0.5951834917068481"
"215000","0.7075688242912292","0.7075688242912292","0.7075688242912292"
"216000","0.7408257126808167","0.7408257126808167","0.7408257126808167"
"217000","0.7270641922950745","0.7270641922950745","0.7270641922950745"
"218000","0.5516055226325989","0.5516055226325989","0.5516055226325989"
"219000","0.6823394298553467","0.6823394298553467","0.6823394298553467"
"220000","0.5905963182449341","0.5905963182449341","0.5905963182449341"
"221000","0.6456422209739685","0.6456422209739685","0.6456422209739685"
"222000","0.6777523159980774","0.6777523159980774","0.6777523159980774"
"223000","0.6731651425361633","0.6731651425361633","0.6731651425361633"
"224000","0.6456422209739685","0.6456422209739685","0.6456422209739685"
"225000","0.5493119359016418","0.5493119359016418","0.5493119359016418"
"226000","0.6766055226325989","0.6766055226325989","0.6766055226325989"
"227000","0.6972476840019226","0.6972476840019226","0.6972476840019226"
"228000","0.6811926364898682","0.6811926364898682","0.6811926364898682"
"229000","0.6708715558052063","0.6708715558052063","0.6708715558052063"
"230000","0.6651375889778137","0.6651375889778137","0.6651375889778137"
"231000","0.6983944773674011","0.6983944773674011","0.6983944773674011"
"232000","0.5791284441947937","0.5791284441947937","0.5791284441947937"
"233000","0.6938073635101318","0.6938073635101318","0.6938073635101318"
"234000","0.5149082541465759","0.5149082541465759","0.5149082541465759"
"235000","0.5149082541465759","0.5149082541465759","0.5149082541465759"
"236000","0.5699541568756104","0.5699541568756104","0.5699541568756104"
"237000","0.517201840877533","0.517201840877533","0.517201840877533"
"238000","0.6662843823432922","0.6662843823432922","0.6662843823432922"
"239000","0.6502293348312378","0.6502293348312378","0.6502293348312378"
"240000","0.5837156176567078","0.5837156176567078","0.5837156176567078"
"241000","0.5584862232208252","0.5584862232208252","0.5584862232208252"
"242000","0.661697268486023","0.661697268486023","0.661697268486023"
"243000","0.7201834917068481","0.7201834917068481","0.7201834917068481"
"244000","0.5940366983413696","0.5940366983413696","0.5940366983413696"
"246000","0.5596330165863037","0.5596330165863037","0.5596330165863037"
"247000","0.5126146674156189","0.5126146674156189","0.5126146674156189"
"248000","0.5321100950241089","0.5321100950241089","0.5321100950241089"
"249000","0.6433486342430115","0.6433486342430115","0.6433486342430115"
"250000","0.5206422209739685","0.5206422209739685","0.5206422209739685"
"251000","0.5103210806846619","0.5103210806846619","0.5103210806846619"
"252000","0.5160550475120544","0.5160550475120544","0.5160550475120544"
"253000","0.7041284441947937","0.7041284441947937","0.7041284441947937"
"254000","0.6215596199035645","0.6215596199035645","0.6215596199035645"
"255000","0.5447247624397278","0.5447247624397278","0.5447247624397278"
"256000","0.5493119359016418","0.5493119359016418","0.5493119359016418"
"257000","0.7293577790260315","0.7293577790260315","0.7293577790260315"
"258000","0.6123853325843811","0.6123853325843811","0.6123853325843811"
"259000","0.6892201900482178","0.6892201900482178","0.6892201900482178"
"260000","0.5779816508293152","0.5779816508293152","0.5779816508293152"
"261000","0.5137614607810974","0.5137614607810974","0.5137614607810974"
"262000","0.5229358077049255","0.5229358077049255","0.5229358077049255"
"263000","0.6559633016586304","0.6559633016586304","0.6559633016586304"
"264000","0.5332568883895874","0.5332568883895874","0.5332568883895874"
"265000","0.5114678740501404","0.5114678740501404","0.5114678740501404"
"266000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"267000","0.5103210806846619","0.5103210806846619","0.5103210806846619"
"268000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"269000","0.521789014339447","0.521789014339447","0.521789014339447"
"270000","0.5435779690742493","0.5435779690742493","0.5435779690742493"
"271000","0.5745412707328796","0.5745412707328796","0.5745412707328796"
"272000","0.7178899049758911","0.7178899049758911","0.7178899049758911"
"273000","0.5149082541465759","0.5149082541465759","0.5149082541465759"
"274000","0.5825688242912292","0.5825688242912292","0.5825688242912292"
"275000","0.51949542760849","0.51949542760849","0.51949542760849"
"276000","0.5401375889778137","0.5401375889778137","0.5401375889778137"
"277000","0.5344036817550659","0.5344036817550659","0.5344036817550659"
"278000","0.6731651425361633","0.6731651425361633","0.6731651425361633"
"279000","0.5779816508293152","0.5779816508293152","0.5779816508293152"
"280000","0.517201840877533","0.517201840877533","0.517201840877533"
"281000","0.5114678740501404","0.5114678740501404","0.5114678740501404"
"282000","0.517201840877533","0.517201840877533","0.517201840877533"
"283000","0.5321100950241089","0.5321100950241089","0.5321100950241089"
"284000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"285000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"286000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"287000","0.5240825414657593","0.5240825414657593","0.5240825414657593"
"288000","0.5114678740501404","0.5114678740501404","0.5114678740501404"
"289000","0.5699541568756104","0.5699541568756104","0.5699541568756104"
"290000","0.53899085521698","0.53899085521698","0.53899085521698"
"291000","0.5206422209739685","0.5206422209739685","0.5206422209739685"
"292000","0.5103210806846619","0.5103210806846619","0.5103210806846619"
"293000","0.517201840877533","0.517201840877533","0.517201840877533"
"294000","0.5103210806846619","0.5103210806846619","0.5103210806846619"
"295000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"296000","0.6100917458534241","0.6100917458534241","0.6100917458534241"
"297000","0.6915137767791748","0.6915137767791748","0.6915137767791748"
"298000","0.5928899049758911","0.5928899049758911","0.5928899049758911"
"299000","0.5240825414657593","0.5240825414657593","0.5240825414657593"
"300000","0.6192660331726074","0.6192660331726074","0.6192660331726074"
"301000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"302000","0.6502293348312378","0.6502293348312378","0.6502293348312378"
"303000","0.5298165082931519","0.5298165082931519","0.5298165082931519"
"304000","0.6777523159980774","0.6777523159980774","0.6777523159980774"
"305000","0.6995412707328796","0.6995412707328796","0.6995412707328796"
"306000","0.6215596199035645","0.6215596199035645","0.6215596199035645"
"307000","0.6146789193153381","0.6146789193153381","0.6146789193153381"
"308000","0.6123853325843811","0.6123853325843811","0.6123853325843811"
"309000","0.5424311757087708","0.5424311757087708","0.5424311757087708"
"310000","0.5298165082931519","0.5298165082931519","0.5298165082931519"
"311000","0.4919724762439728","0.4919724762439728","0.4919724762439728"
"312000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"313000","0.6628440618515015","0.6628440618515015","0.6628440618515015"
"314000","0.6800458431243896","0.6800458431243896","0.6800458431243896"
"315000","0.58600914478302","0.58600914478302","0.58600914478302"
"316000","0.5527523159980774","0.5527523159980774","0.5527523159980774"
"317000","0.5573394298553467","0.5573394298553467","0.5573394298553467"
"318000","0.6479358077049255","0.6479358077049255","0.6479358077049255"
"319000","0.5561926364898682","0.5561926364898682","0.5561926364898682"
"320000","0.5584862232208252","0.5584862232208252","0.5584862232208252"
"321000","0.5607798099517822","0.5607798099517822","0.5607798099517822"
"322000","0.6330274939537048","0.6330274939537048","0.6330274939537048"
"323000","0.6123853325843811","0.6123853325843811","0.6123853325843811"
"324000","0.627293586730957","0.627293586730957","0.627293586730957"
"325000","0.5470183491706848","0.5470183491706848","0.5470183491706848"
"326000","0.6112385392189026","0.6112385392189026","0.6112385392189026"
"327000","0.536697268486023","0.536697268486023","0.536697268486023"
"328000","0.5114678740501404","0.5114678740501404","0.5114678740501404"
"329000","0.6731651425361633","0.6731651425361633","0.6731651425361633"
"330000","0.5596330165863037","0.5596330165863037","0.5596330165863037"
"331000","0.5837156176567078","0.5837156176567078","0.5837156176567078"
"332000","0.7087156176567078","0.7087156176567078","0.7087156176567078"
"333000","0.5825688242912292","0.5825688242912292","0.5825688242912292"
"334000","0.53899085521698","0.53899085521698","0.53899085521698"
"335000","0.6525229215621948","0.6525229215621948","0.6525229215621948"
"336000","0.6479358077049255","0.6479358077049255","0.6479358077049255"
"337000","0.60550457239151","0.60550457239151","0.60550457239151"
"338000","0.5103210806846619","0.5103210806846619","0.5103210806846619"
"339000","0.5229358077049255","0.5229358077049255","0.5229358077049255"
"340000","0.6594036817550659","0.6594036817550659","0.6594036817550659"
"341000","0.5183486342430115","0.5183486342430115","0.5183486342430115"
"342000","0.51949542760849","0.51949542760849","0.51949542760849"
"343000","0.5584862232208252","0.5584862232208252","0.5584862232208252"
"344000","0.6559633016586304","0.6559633016586304","0.6559633016586304"
"345000","0.6662843823432922","0.6662843823432922","0.6662843823432922"
"346000","0.5699541568756104","0.5699541568756104","0.5699541568756104"
"347000","0.5928899049758911","0.5928899049758911","0.5928899049758911"
"348000","0.5103210806846619","0.5103210806846619","0.5103210806846619"
"349000","0.5435779690742493","0.5435779690742493","0.5435779690742493"
"350000","0.5252293348312378","0.5252293348312378","0.5252293348312378"
"351000","0.5149082541465759","0.5149082541465759","0.5149082541465759"
"352000","0.5527523159980774","0.5527523159980774","0.5527523159980774"
"353000","0.5137614607810974","0.5137614607810974","0.5137614607810974"
"354000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"355000","0.5137614607810974","0.5137614607810974","0.5137614607810974"
"356000","0.5149082541465759","0.5149082541465759","0.5149082541465759"
"357000","0.5252293348312378","0.5252293348312378","0.5252293348312378"
"358000","0.5286697149276733","0.5286697149276733","0.5286697149276733"
"359000","0.6238532066345215","0.6238532066345215","0.6238532066345215"
"360000","0.5240825414657593","0.5240825414657593","0.5240825414657593"
"361000","0.5126146674156189","0.5126146674156189","0.5126146674156189"
"362000","0.6915137767791748","0.6915137767791748","0.6915137767791748"
"363000","0.6513761281967163","0.6513761281967163","0.6513761281967163"
"364000","0.5412843823432922","0.5412843823432922","0.5412843823432922"
"365000","0.6594036817550659","0.6594036817550659","0.6594036817550659"
"366000","0.5137614607810974","0.5137614607810974","0.5137614607810974"
"367000","0.5183486342430115","0.5183486342430115","0.5183486342430115"
"368000","0.5240825414657593","0.5240825414657593","0.5240825414657593"
"369000","0.5470183491706848","0.5470183491706848","0.5470183491706848"
"370000","0.5791284441947937","0.5791284441947937","0.5791284441947937"
"371000","0.5103210806846619","0.5103210806846619","0.5103210806846619"
"372000","0.5447247624397278","0.5447247624397278","0.5447247624397278"
"373000","0.627293586730957","0.627293586730957","0.627293586730957"
"374000","0.536697268486023","0.536697268486023","0.536697268486023"
"375000","0.5286697149276733","0.5286697149276733","0.5286697149276733"
"376000","0.5240825414657593","0.5240825414657593","0.5240825414657593"
"377000","0.5252293348312378","0.5252293348312378","0.5252293348312378"
"378000","0.5561926364898682","0.5561926364898682","0.5561926364898682"
"379000","0.5802752375602722","0.5802752375602722","0.5802752375602722"
"380000","0.6043577790260315","0.6043577790260315","0.6043577790260315"
"381000","0.60550457239151","0.60550457239151","0.60550457239151"
"382000","0.6456422209739685","0.6456422209739685","0.6456422209739685"
"383000","0.7362385392189026","0.7362385392189026","0.7362385392189026"
"384000","0.5447247624397278","0.5447247624397278","0.5447247624397278"
"385000","0.5688073635101318","0.5688073635101318","0.5688073635101318"
"386000","0.5412843823432922","0.5412843823432922","0.5412843823432922"
"387000","0.5538991093635559","0.5538991093635559","0.5538991093635559"
"388000","0.6662843823432922","0.6662843823432922","0.6662843823432922"
"389000","0.5378440618515015","0.5378440618515015","0.5378440618515015"
"390000","0.6961008906364441","0.6961008906364441","0.6961008906364441"
"391000","0.767201840877533","0.767201840877533","0.767201840877533"
"392000","0.5263761281967163","0.5263761281967163","0.5263761281967163"
"393000","0.6123853325843811","0.6123853325843811","0.6123853325843811"
"394000","0.7557339668273926","0.7557339668273926","0.7557339668273926"
"395000","0.6903669834136963","0.6903669834136963","0.6903669834136963"
"396000","0.7408257126808167","0.7408257126808167","0.7408257126808167"
"397000","0.6215596199035645","0.6215596199035645","0.6215596199035645"
"398000","0.5676605701446533","0.5676605701446533","0.5676605701446533"
"399000","0.5206422209739685","0.5206422209739685","0.5206422209739685"
"400000","0.5848624110221863","0.5848624110221863","0.5848624110221863"
"401000","0.5252293348312378","0.5252293348312378","0.5252293348312378"
"402000","0.7236238718032837","0.7236238718032837","0.7236238718032837"
"403000","0.5848624110221863","0.5848624110221863","0.5848624110221863"
"404000","0.5103210806846619","0.5103210806846619","0.5103210806846619"
"405000","0.6628440618515015","0.6628440618515015","0.6628440618515015"
"406000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"407000","0.5447247624397278","0.5447247624397278","0.5447247624397278"
"408000","0.6605504751205444","0.6605504751205444","0.6605504751205444"
"409000","0.73050457239151","0.73050457239151","0.73050457239151"
"410000","0.60550457239151","0.60550457239151","0.60550457239151"
"411000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"412000","0.5183486342430115","0.5183486342430115","0.5183486342430115"
"413000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"414000","0.5126146674156189","0.5126146674156189","0.5126146674156189"
"415000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"416000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"417000","0.5263761281967163","0.5263761281967163","0.5263761281967163"
"418000","0.5183486342430115","0.5183486342430115","0.5183486342430115"
"419000","0.5137614607810974","0.5137614607810974","0.5137614607810974"
"420000","0.5412843823432922","0.5412843823432922","0.5412843823432922"
"421000","0.6387614607810974","0.6387614607810974","0.6387614607810974"
"422000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"423000","0.5229358077049255","0.5229358077049255","0.5229358077049255"
"424000","0.5137614607810974","0.5137614607810974","0.5137614607810974"
"425000","0.5252293348312378","0.5252293348312378","0.5252293348312378"
"426000","0.5252293348312378","0.5252293348312378","0.5252293348312378"
"427000","0.521789014339447","0.521789014339447","0.521789014339447"
"428000","0.5206422209739685","0.5206422209739685","0.5206422209739685"
"429000","0.5527523159980774","0.5527523159980774","0.5527523159980774"
"430000","0.5091742873191833","0.5091742873191833","0.5091742873191833"
"431000","0.5275229215621948","0.5275229215621948","0.5275229215621948"
"432000","0.5447247624397278","0.5447247624397278","0.5447247624397278"
"433000","0.6903669834136963","0.6903669834136963","0.6903669834136963"
"434000","0.5286697149276733","0.5286697149276733","0.5286697149276733"
"435000","0.5080274939537048","0.5080274939537048","0.5080274939537048"
"436000","0.517201840877533","0.517201840877533","0.517201840877533"
"437000","0.5653669834136963","0.5653669834136963","0.5653669834136963"
