"Step","Group: OLMo-1B - eval/v2-small-manosphere-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-manosphere-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-manosphere-validation/CrossEntropyLoss__MAX"
"65000","3.089451551437378","3.089451551437378","3.089451551437378"
"66000","3.0901296138763428","3.0901296138763428","3.0901296138763428"
"67000","3.0872812271118164","3.0872812271118164","3.0872812271118164"
"68000","3.0859322547912598","3.0859322547912598","3.0859322547912598"
"69000","3.0896706581115723","3.0896706581115723","3.0896706581115723"
"70000","3.0817410945892334","3.0817410945892334","3.0817410945892334"
"71000","3.08262038230896","3.08262038230896","3.08262038230896"
"72000","3.079810857772827","3.079810857772827","3.079810857772827"
"73000","3.0815112590789795","3.0815112590789795","3.0815112590789795"
"74000","3.07966685295105","3.07966685295105","3.07966685295105"
"75000","3.07497239112854","3.07497239112854","3.07497239112854"
"76000","3.073993682861328","3.073993682861328","3.073993682861328"
"77000","3.077601671218872","3.077601671218872","3.077601671218872"
"78000","3.074594020843506","3.074594020843506","3.074594020843506"
"79000","3.073671340942383","3.073671340942383","3.073671340942383"
"80000","3.072434186935425","3.072434186935425","3.072434186935425"
"81000","3.067091703414917","3.067091703414917","3.067091703414917"
"82000","3.074228286743164","3.074228286743164","3.074228286743164"
"83000","3.0684704780578613","3.0684704780578613","3.0684704780578613"
"84000","3.0669991970062256","3.0669991970062256","3.0669991970062256"
"85000","3.0680174827575684","3.0680174827575684","3.0680174827575684"
"86000","3.0699126720428467","3.0699126720428467","3.0699126720428467"
"87000","3.0673017501831055","3.0673017501831055","3.0673017501831055"
"88000","3.0685274600982666","3.0685274600982666","3.0685274600982666"
"89000","3.0631091594696045","3.0631091594696045","3.0631091594696045"
"90000","3.0665884017944336","3.0665884017944336","3.0665884017944336"
"91000","3.0670628547668457","3.0670628547668457","3.0670628547668457"
"92000","3.0622129440307617","3.0622129440307617","3.0622129440307617"
"93000","3.0583486557006836","3.0583486557006836","3.0583486557006836"
"94000","3.05967378616333","3.05967378616333","3.05967378616333"
"95000","3.0605509281158447","3.0605509281158447","3.0605509281158447"
"96000","3.058364152908325","3.058364152908325","3.058364152908325"
"97000","3.0573558807373047","3.0573558807373047","3.0573558807373047"
"98000","3.0538060665130615","3.0538060665130615","3.0538060665130615"
"99000","3.0570924282073975","3.0570924282073975","3.0570924282073975"
"100000","3.0546092987060547","3.0546092987060547","3.0546092987060547"
"101000","3.0543289184570312","3.0543289184570312","3.0543289184570312"
"102000","3.0539305210113525","3.0539305210113525","3.0539305210113525"
"103000","3.053807020187378","3.053807020187378","3.053807020187378"
"104000","3.0508787631988525","3.0508787631988525","3.0508787631988525"
"105000","3.0508408546447754","3.0508408546447754","3.0508408546447754"
"106000","3.0508575439453125","3.0508575439453125","3.0508575439453125"
"107000","3.0501980781555176","3.0501980781555176","3.0501980781555176"
"108000","3.05145001411438","3.05145001411438","3.05145001411438"
"109000","3.0473384857177734","3.0473384857177734","3.0473384857177734"
"110000","3.048151731491089","3.048151731491089","3.048151731491089"
"111000","3.044111967086792","3.044111967086792","3.044111967086792"
"112000","3.0468413829803467","3.0468413829803467","3.0468413829803467"
"113000","3.045140266418457","3.045140266418457","3.045140266418457"
"114000","3.0477867126464844","3.0477867126464844","3.0477867126464844"
"115000","3.042518138885498","3.042518138885498","3.042518138885498"
"116000","3.0443191528320312","3.0443191528320312","3.0443191528320312"
"117000","3.0434207916259766","3.0434207916259766","3.0434207916259766"
"118000","3.0422725677490234","3.0422725677490234","3.0422725677490234"
"119000","3.044182538986206","3.044182538986206","3.044182538986206"
"120000","3.0402681827545166","3.0402681827545166","3.0402681827545166"
"121000","3.039912462234497","3.039912462234497","3.039912462234497"
"122000","3.038172483444214","3.038172483444214","3.038172483444214"
"123000","3.0407094955444336","3.0407094955444336","3.0407094955444336"
"124000","3.040280818939209","3.040280818939209","3.040280818939209"
"125000","3.0391905307769775","3.0391905307769775","3.0391905307769775"
"126000","3.0388646125793457","3.0388646125793457","3.0388646125793457"
"127000","3.0396270751953125","3.0396270751953125","3.0396270751953125"
"128000","3.03759503364563","3.03759503364563","3.03759503364563"
"129000","3.0347559452056885","3.0347559452056885","3.0347559452056885"
"130000","3.033923387527466","3.033923387527466","3.033923387527466"
"131000","3.036519765853882","3.036519765853882","3.036519765853882"
"132000","3.035522937774658","3.035522937774658","3.035522937774658"
"133000","3.0347118377685547","3.0347118377685547","3.0347118377685547"
"134000","3.032529830932617","3.032529830932617","3.032529830932617"
"135000","3.0344648361206055","3.0344648361206055","3.0344648361206055"
"136000","3.032787799835205","3.032787799835205","3.032787799835205"
"137000","3.0350232124328613","3.0350232124328613","3.0350232124328613"
"138000","3.0314509868621826","3.0314509868621826","3.0314509868621826"
"139000","3.030691385269165","3.030691385269165","3.030691385269165"
"140000","3.0330350399017334","3.0330350399017334","3.0330350399017334"
"141000","3.029235601425171","3.029235601425171","3.029235601425171"
"142000","3.02911639213562","3.02911639213562","3.02911639213562"
"143000","3.0324323177337646","3.0324323177337646","3.0324323177337646"
"144000","3.029768943786621","3.029768943786621","3.029768943786621"
"145000","3.031137228012085","3.031137228012085","3.031137228012085"
"146000","3.0292630195617676","3.0292630195617676","3.0292630195617676"
"147000","3.027003765106201","3.027003765106201","3.027003765106201"
"148000","3.0292720794677734","3.0292720794677734","3.0292720794677734"
"149000","3.025346279144287","3.025346279144287","3.025346279144287"
"150000","3.026423931121826","3.026423931121826","3.026423931121826"
"151000","3.027336835861206","3.027336835861206","3.027336835861206"
"152000","3.0258169174194336","3.0258169174194336","3.0258169174194336"
"153000","3.026150703430176","3.026150703430176","3.026150703430176"
"154000","3.0258712768554688","3.0258712768554688","3.0258712768554688"
"155000","3.026311159133911","3.026311159133911","3.026311159133911"
"156000","3.024556875228882","3.024556875228882","3.024556875228882"
"157000","3.0265097618103027","3.0265097618103027","3.0265097618103027"
"158000","3.0239651203155518","3.0239651203155518","3.0239651203155518"
"159000","3.021517276763916","3.021517276763916","3.021517276763916"
"160000","3.0232927799224854","3.0232927799224854","3.0232927799224854"
"161000","3.0239598751068115","3.0239598751068115","3.0239598751068115"
"162000","3.021453619003296","3.021453619003296","3.021453619003296"
"163000","3.022508382797241","3.022508382797241","3.022508382797241"
"164000","3.0211403369903564","3.0211403369903564","3.0211403369903564"
"165000","3.0230188369750977","3.0230188369750977","3.0230188369750977"
"166000","3.0201480388641357","3.0201480388641357","3.0201480388641357"
"167000","3.0238401889801025","3.0238401889801025","3.0238401889801025"
"168000","3.0211539268493652","3.0211539268493652","3.0211539268493652"
"169000","3.0202295780181885","3.0202295780181885","3.0202295780181885"
"170000","3.017939329147339","3.017939329147339","3.017939329147339"
"171000","3.0186541080474854","3.0186541080474854","3.0186541080474854"
"172000","3.0235531330108643","3.0235531330108643","3.0235531330108643"
"173000","3.020371913909912","3.020371913909912","3.020371913909912"
"174000","3.021813154220581","3.021813154220581","3.021813154220581"
"175000","3.0163915157318115","3.0163915157318115","3.0163915157318115"
"176000","3.0163638591766357","3.0163638591766357","3.0163638591766357"
"177000","3.015150547027588","3.015150547027588","3.015150547027588"
"178000","3.018066644668579","3.018066644668579","3.018066644668579"
"179000","3.0180814266204834","3.0180814266204834","3.0180814266204834"
"180000","3.016418933868408","3.016418933868408","3.016418933868408"
"181000","3.017045497894287","3.017045497894287","3.017045497894287"
"182000","3.0145986080169678","3.0145986080169678","3.0145986080169678"
"183000","3.014915704727173","3.014915704727173","3.014915704727173"
"184000","3.0163090229034424","3.0163090229034424","3.0163090229034424"
"185000","3.014951705932617","3.014951705932617","3.014951705932617"
"186000","3.014240026473999","3.014240026473999","3.014240026473999"
"187000","3.014751434326172","3.014751434326172","3.014751434326172"
"188000","3.0126519203186035","3.0126519203186035","3.0126519203186035"
"189000","3.0168943405151367","3.0168943405151367","3.0168943405151367"
"190000","3.013918876647949","3.013918876647949","3.013918876647949"
"191000","3.0127012729644775","3.0127012729644775","3.0127012729644775"
"192000","3.0103626251220703","3.0103626251220703","3.0103626251220703"
"193000","3.0139598846435547","3.0139598846435547","3.0139598846435547"
"194000","3.0128087997436523","3.0128087997436523","3.0128087997436523"
"195000","3.0154502391815186","3.0154502391815186","3.0154502391815186"
"196000","3.013046979904175","3.013046979904175","3.013046979904175"
"197000","3.010646343231201","3.010646343231201","3.010646343231201"
"198000","3.012052297592163","3.012052297592163","3.012052297592163"
"199000","3.011340618133545","3.011340618133545","3.011340618133545"
"200000","3.009422540664673","3.009422540664673","3.009422540664673"
"201000","3.0083634853363037","3.0083634853363037","3.0083634853363037"
"202000","3.0136032104492188","3.0136032104492188","3.0136032104492188"
"203000","3.0087473392486572","3.0087473392486572","3.0087473392486572"
"204000","3.011079788208008","3.011079788208008","3.011079788208008"
"205000","3.0078372955322266","3.0078372955322266","3.0078372955322266"
"206000","3.0107004642486572","3.0107004642486572","3.0107004642486572"
"207000","3.0071263313293457","3.0071263313293457","3.0071263313293457"
"208000","3.0096709728240967","3.0096709728240967","3.0096709728240967"
"209000","3.008516788482666","3.008516788482666","3.008516788482666"
"210000","3.007413387298584","3.007413387298584","3.007413387298584"
"211000","3.007103443145752","3.007103443145752","3.007103443145752"
"212000","3.007514476776123","3.007514476776123","3.007514476776123"
"213000","3.0086238384246826","3.0086238384246826","3.0086238384246826"
"214000","3.00687575340271","3.00687575340271","3.00687575340271"
"215000","3.0060815811157227","3.0060815811157227","3.0060815811157227"
"216000","3.0079832077026367","3.0079832077026367","3.0079832077026367"
"217000","3.004025459289551","3.004025459289551","3.004025459289551"
"218000","3.0069918632507324","3.0069918632507324","3.0069918632507324"
"219000","3.0043225288391113","3.0043225288391113","3.0043225288391113"
"220000","3.0040526390075684","3.0040526390075684","3.0040526390075684"
"221000","3.0046215057373047","3.0046215057373047","3.0046215057373047"
"222000","3.0050618648529053","3.0050618648529053","3.0050618648529053"
"223000","3.0053482055664062","3.0053482055664062","3.0053482055664062"
"224000","3.004153251647949","3.004153251647949","3.004153251647949"
"225000","3.0040347576141357","3.0040347576141357","3.0040347576141357"
"226000","3.004664659500122","3.004664659500122","3.004664659500122"
"227000","3.0039451122283936","3.0039451122283936","3.0039451122283936"
"228000","3.000915050506592","3.000915050506592","3.000915050506592"
"229000","3.0041491985321045","3.0041491985321045","3.0041491985321045"
"230000","3.0046844482421875","3.0046844482421875","3.0046844482421875"
"231000","3.001161575317383","3.001161575317383","3.001161575317383"
"232000","3.000777244567871","3.000777244567871","3.000777244567871"
"233000","3.001940965652466","3.001940965652466","3.001940965652466"
"234000","3.0035932064056396","3.0035932064056396","3.0035932064056396"
"235000","3.002312421798706","3.002312421798706","3.002312421798706"
"236000","3.002699136734009","3.002699136734009","3.002699136734009"
"237000","3.0055503845214844","3.0055503845214844","3.0055503845214844"
"238000","3.004878282546997","3.004878282546997","3.004878282546997"
"239000","3.004788398742676","3.004788398742676","3.004788398742676"
"240000","3.003676176071167","3.003676176071167","3.003676176071167"
"241000","3.0027313232421875","3.0027313232421875","3.0027313232421875"
"242000","3.0027685165405273","3.0027685165405273","3.0027685165405273"
"243000","3.002120018005371","3.002120018005371","3.002120018005371"
"244000","2.9981651306152344","2.9981651306152344","2.9981651306152344"
"246000","3.000525951385498","3.000525951385498","3.000525951385498"
"247000","2.9985175132751465","2.9985175132751465","2.9985175132751465"
"248000","3.00026273727417","3.00026273727417","3.00026273727417"
"249000","3.0009043216705322","3.0009043216705322","3.0009043216705322"
"250000","2.999856472015381","2.999856472015381","2.999856472015381"
"251000","3.003072500228882","3.003072500228882","3.003072500228882"
"252000","2.999498128890991","2.999498128890991","2.999498128890991"
"253000","3.0000975131988525","3.0000975131988525","3.0000975131988525"
"254000","2.9956865310668945","2.9956865310668945","2.9956865310668945"
"255000","2.997715711593628","2.997715711593628","2.997715711593628"
"256000","2.9952924251556396","2.9952924251556396","2.9952924251556396"
"257000","2.9964494705200195","2.9964494705200195","2.9964494705200195"
"258000","2.9991085529327393","2.9991085529327393","2.9991085529327393"
"259000","2.996199131011963","2.996199131011963","2.996199131011963"
"260000","2.9976978302001953","2.9976978302001953","2.9976978302001953"
"261000","2.9971020221710205","2.9971020221710205","2.9971020221710205"
"262000","2.9963459968566895","2.9963459968566895","2.9963459968566895"
"263000","2.997682571411133","2.997682571411133","2.997682571411133"
"264000","2.994086503982544","2.994086503982544","2.994086503982544"
"265000","2.996840238571167","2.996840238571167","2.996840238571167"
"266000","2.996629238128662","2.996629238128662","2.996629238128662"
"267000","2.9962053298950195","2.9962053298950195","2.9962053298950195"
"268000","2.9994232654571533","2.9994232654571533","2.9994232654571533"
"269000","2.995192289352417","2.995192289352417","2.995192289352417"
"270000","2.993009567260742","2.993009567260742","2.993009567260742"
"271000","2.995323657989502","2.995323657989502","2.995323657989502"
"272000","2.9941043853759766","2.9941043853759766","2.9941043853759766"
"273000","2.993140459060669","2.993140459060669","2.993140459060669"
"274000","2.9927682876586914","2.9927682876586914","2.9927682876586914"
"275000","2.9948649406433105","2.9948649406433105","2.9948649406433105"
"276000","2.9925484657287598","2.9925484657287598","2.9925484657287598"
"277000","2.9963252544403076","2.9963252544403076","2.9963252544403076"
"278000","2.993851900100708","2.993851900100708","2.993851900100708"
"279000","2.9923784732818604","2.9923784732818604","2.9923784732818604"
"280000","2.9912161827087402","2.9912161827087402","2.9912161827087402"
"281000","2.9960780143737793","2.9960780143737793","2.9960780143737793"
"282000","2.993095874786377","2.993095874786377","2.993095874786377"
"283000","2.993180274963379","2.993180274963379","2.993180274963379"
"284000","2.9900827407836914","2.9900827407836914","2.9900827407836914"
"285000","2.987706184387207","2.987706184387207","2.987706184387207"
"286000","2.989806890487671","2.989806890487671","2.989806890487671"
"287000","2.9917349815368652","2.9917349815368652","2.9917349815368652"
"288000","2.991586923599243","2.991586923599243","2.991586923599243"
"289000","2.9913265705108643","2.9913265705108643","2.9913265705108643"
"290000","2.9927446842193604","2.9927446842193604","2.9927446842193604"
"291000","2.992415189743042","2.992415189743042","2.992415189743042"
"292000","2.98901104927063","2.98901104927063","2.98901104927063"
"293000","2.9890010356903076","2.9890010356903076","2.9890010356903076"
"294000","2.988071918487549","2.988071918487549","2.988071918487549"
"295000","2.9907591342926025","2.9907591342926025","2.9907591342926025"
"296000","2.9914793968200684","2.9914793968200684","2.9914793968200684"
"297000","2.9917142391204834","2.9917142391204834","2.9917142391204834"
"298000","2.990628242492676","2.990628242492676","2.990628242492676"
"299000","2.989462375640869","2.989462375640869","2.989462375640869"
"300000","2.992157459259033","2.992157459259033","2.992157459259033"
"301000","2.9894859790802","2.9894859790802","2.9894859790802"
"302000","2.9903013706207275","2.9903013706207275","2.9903013706207275"
"303000","2.9886462688446045","2.9886462688446045","2.9886462688446045"
"304000","2.9878947734832764","2.9878947734832764","2.9878947734832764"
"305000","2.9878172874450684","2.9878172874450684","2.9878172874450684"
"306000","2.988509178161621","2.988509178161621","2.988509178161621"
"307000","2.9899113178253174","2.9899113178253174","2.9899113178253174"
"308000","2.9873862266540527","2.9873862266540527","2.9873862266540527"
"309000","2.9859602451324463","2.9859602451324463","2.9859602451324463"
"310000","2.9895546436309814","2.9895546436309814","2.9895546436309814"
"311000","2.985714912414551","2.985714912414551","2.985714912414551"
"312000","2.986189603805542","2.986189603805542","2.986189603805542"
"313000","2.986713409423828","2.986713409423828","2.986713409423828"
"314000","2.9854867458343506","2.9854867458343506","2.9854867458343506"
"315000","2.984565258026123","2.984565258026123","2.984565258026123"
"316000","2.986335039138794","2.986335039138794","2.986335039138794"
"317000","2.9874935150146484","2.9874935150146484","2.9874935150146484"
"318000","2.9858970642089844","2.9858970642089844","2.9858970642089844"
"319000","2.9860165119171143","2.9860165119171143","2.9860165119171143"
"320000","2.9850540161132812","2.9850540161132812","2.9850540161132812"
"321000","2.986710548400879","2.986710548400879","2.986710548400879"
"322000","2.983835220336914","2.983835220336914","2.983835220336914"
"323000","2.982952356338501","2.982952356338501","2.982952356338501"
"324000","2.9832165241241455","2.9832165241241455","2.9832165241241455"
"325000","2.9847233295440674","2.9847233295440674","2.9847233295440674"
"326000","2.9872965812683105","2.9872965812683105","2.9872965812683105"
"327000","2.9863157272338867","2.9863157272338867","2.9863157272338867"
"328000","2.984468936920166","2.984468936920166","2.984468936920166"
"329000","2.9865939617156982","2.9865939617156982","2.9865939617156982"
"330000","2.98309063911438","2.98309063911438","2.98309063911438"
"331000","2.9820311069488525","2.9820311069488525","2.9820311069488525"
"332000","2.9818384647369385","2.9818384647369385","2.9818384647369385"
"333000","2.9827077388763428","2.9827077388763428","2.9827077388763428"
"334000","2.9815406799316406","2.9815406799316406","2.9815406799316406"
"335000","2.9834814071655273","2.9834814071655273","2.9834814071655273"
"336000","2.98244047164917","2.98244047164917","2.98244047164917"
"337000","2.97978138923645","2.97978138923645","2.97978138923645"
"338000","2.983879804611206","2.983879804611206","2.983879804611206"
"339000","2.9821934700012207","2.9821934700012207","2.9821934700012207"
"340000","2.9819278717041016","2.9819278717041016","2.9819278717041016"
"341000","2.9814205169677734","2.9814205169677734","2.9814205169677734"
"342000","2.9815568923950195","2.9815568923950195","2.9815568923950195"
"343000","2.9794516563415527","2.9794516563415527","2.9794516563415527"
"344000","2.9823408126831055","2.9823408126831055","2.9823408126831055"
"345000","2.9812703132629395","2.9812703132629395","2.9812703132629395"
"346000","2.981027841567993","2.981027841567993","2.981027841567993"
"347000","2.9827165603637695","2.9827165603637695","2.9827165603637695"
"348000","2.98140287399292","2.98140287399292","2.98140287399292"
"349000","2.9813296794891357","2.9813296794891357","2.9813296794891357"
"350000","2.978516101837158","2.978516101837158","2.978516101837158"
"351000","2.9775378704071045","2.9775378704071045","2.9775378704071045"
"352000","2.979836940765381","2.979836940765381","2.979836940765381"
"353000","2.9783120155334473","2.9783120155334473","2.9783120155334473"
"354000","2.9793100357055664","2.9793100357055664","2.9793100357055664"
"355000","2.9815704822540283","2.9815704822540283","2.9815704822540283"
"356000","2.9777138233184814","2.9777138233184814","2.9777138233184814"
"357000","2.9809865951538086","2.9809865951538086","2.9809865951538086"
"358000","2.9774720668792725","2.9774720668792725","2.9774720668792725"
"359000","2.9794764518737793","2.9794764518737793","2.9794764518737793"
"360000","2.9794905185699463","2.9794905185699463","2.9794905185699463"
"361000","2.9792375564575195","2.9792375564575195","2.9792375564575195"
"362000","2.9792532920837402","2.9792532920837402","2.9792532920837402"
"363000","2.9796111583709717","2.9796111583709717","2.9796111583709717"
"364000","2.977233648300171","2.977233648300171","2.977233648300171"
"365000","2.9767332077026367","2.9767332077026367","2.9767332077026367"
"366000","2.9770891666412354","2.9770891666412354","2.9770891666412354"
"367000","2.976367712020874","2.976367712020874","2.976367712020874"
"368000","2.9791758060455322","2.9791758060455322","2.9791758060455322"
"369000","2.9762685298919678","2.9762685298919678","2.9762685298919678"
"370000","2.975569248199463","2.975569248199463","2.975569248199463"
"371000","2.976266384124756","2.976266384124756","2.976266384124756"
"372000","2.9747962951660156","2.9747962951660156","2.9747962951660156"
"373000","2.9782330989837646","2.9782330989837646","2.9782330989837646"
"374000","2.975364923477173","2.975364923477173","2.975364923477173"
"375000","2.9762067794799805","2.9762067794799805","2.9762067794799805"
"376000","2.973283290863037","2.973283290863037","2.973283290863037"
"377000","2.974543809890747","2.974543809890747","2.974543809890747"
"378000","2.9743385314941406","2.9743385314941406","2.9743385314941406"
"379000","2.978301763534546","2.978301763534546","2.978301763534546"
"380000","2.974951982498169","2.974951982498169","2.974951982498169"
"381000","2.972635507583618","2.972635507583618","2.972635507583618"
"382000","2.9732301235198975","2.9732301235198975","2.9732301235198975"
"383000","2.97222638130188","2.97222638130188","2.97222638130188"
"384000","2.9750893115997314","2.9750893115997314","2.9750893115997314"
"385000","2.9737160205841064","2.9737160205841064","2.9737160205841064"
"386000","2.9737484455108643","2.9737484455108643","2.9737484455108643"
"387000","2.9706485271453857","2.9706485271453857","2.9706485271453857"
"388000","2.973372459411621","2.973372459411621","2.973372459411621"
"389000","2.9716224670410156","2.9716224670410156","2.9716224670410156"
"390000","2.9720797538757324","2.9720797538757324","2.9720797538757324"
"391000","2.9733762741088867","2.9733762741088867","2.9733762741088867"
"392000","2.9732656478881836","2.9732656478881836","2.9732656478881836"
"393000","2.9724841117858887","2.9724841117858887","2.9724841117858887"
"394000","2.971864700317383","2.971864700317383","2.971864700317383"
"395000","2.9745311737060547","2.9745311737060547","2.9745311737060547"
"396000","2.9728803634643555","2.9728803634643555","2.9728803634643555"
"397000","2.9719576835632324","2.9719576835632324","2.9719576835632324"
"398000","2.971376419067383","2.971376419067383","2.971376419067383"
"399000","2.9692399501800537","2.9692399501800537","2.9692399501800537"
"400000","2.9743268489837646","2.9743268489837646","2.9743268489837646"
"401000","2.9730193614959717","2.9730193614959717","2.9730193614959717"
"402000","2.9708709716796875","2.9708709716796875","2.9708709716796875"
"403000","2.9726157188415527","2.9726157188415527","2.9726157188415527"
"404000","2.9693715572357178","2.9693715572357178","2.9693715572357178"
"405000","2.9676432609558105","2.9676432609558105","2.9676432609558105"
"406000","2.9680840969085693","2.9680840969085693","2.9680840969085693"
"407000","2.971041679382324","2.971041679382324","2.971041679382324"
"408000","2.968430757522583","2.968430757522583","2.968430757522583"
"409000","2.970937490463257","2.970937490463257","2.970937490463257"
"410000","2.9701876640319824","2.9701876640319824","2.9701876640319824"
"411000","2.9700815677642822","2.9700815677642822","2.9700815677642822"
"412000","2.9681284427642822","2.9681284427642822","2.9681284427642822"
"413000","2.9682717323303223","2.9682717323303223","2.9682717323303223"
"414000","2.9688644409179688","2.9688644409179688","2.9688644409179688"
"415000","2.969759225845337","2.969759225845337","2.969759225845337"
"416000","2.968564033508301","2.968564033508301","2.968564033508301"
"417000","2.968568801879883","2.968568801879883","2.968568801879883"
"418000","2.9691410064697266","2.9691410064697266","2.9691410064697266"
"419000","2.9678831100463867","2.9678831100463867","2.9678831100463867"
"420000","2.9684600830078125","2.9684600830078125","2.9684600830078125"
"421000","2.9673309326171875","2.9673309326171875","2.9673309326171875"
"422000","2.967869758605957","2.967869758605957","2.967869758605957"
"423000","2.9681637287139893","2.9681637287139893","2.9681637287139893"
"424000","2.96868896484375","2.96868896484375","2.96868896484375"
"425000","2.9694015979766846","2.9694015979766846","2.9694015979766846"
"426000","2.9669198989868164","2.9669198989868164","2.9669198989868164"
"427000","2.970012903213501","2.970012903213501","2.970012903213501"
"428000","2.9667794704437256","2.9667794704437256","2.9667794704437256"
"429000","2.9668636322021484","2.9668636322021484","2.9668636322021484"
"430000","2.9706063270568848","2.9706063270568848","2.9706063270568848"
"431000","2.9680192470550537","2.9680192470550537","2.9680192470550537"
"432000","2.9660024642944336","2.9660024642944336","2.9660024642944336"
"433000","2.9675393104553223","2.9675393104553223","2.9675393104553223"
"434000","2.9662959575653076","2.9662959575653076","2.9662959575653076"
"435000","2.9652204513549805","2.9652204513549805","2.9652204513549805"
"436000","2.966437578201294","2.966437578201294","2.966437578201294"
"437000","2.9667489528656006","2.9667489528656006","2.9667489528656006"
"438000","2.9648287296295166","2.9648287296295166","2.9648287296295166"
"439000","2.96466326713562","2.96466326713562","2.96466326713562"
"440000","2.9652979373931885","2.9652979373931885","2.9652979373931885"
"441000","2.965508222579956","2.965508222579956","2.965508222579956"
"442000","2.9632811546325684","2.9632811546325684","2.9632811546325684"
"443000","2.9656574726104736","2.9656574726104736","2.9656574726104736"
"444000","2.964245319366455","2.964245319366455","2.964245319366455"
"445000","2.965689182281494","2.965689182281494","2.965689182281494"
"446000","2.9653477668762207","2.9653477668762207","2.9653477668762207"
